"p1","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
6.45754412967594,402.105473778255,9,9,NA,0,TRUE,TRUE,1.5,6,30,841,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",806.21094755651,806.215715136963
6.81923495614279,397.708648332559,9,9,NA,0,TRUE,TRUE,1.47999999999996,6,31,858,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",797.417296665118,797.421969562314
8.32694687580231,310.420256333413,9,9,NA,0,TRUE,TRUE,1.17000000000002,6,52,701,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",622.840512666827,622.846235127485
7.26533292694014,34.548912277936,10,10,NA,0,TRUE,TRUE,0.159999999999968,6,76,93,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",71.0978245558721,71.1417805998281
2.56514135748369,455.744042614823,11,11,NA,0,TRUE,TRUE,2.08999999999997,7,7,1019,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",913.488085229646,913.492018366323
3.45343087810413,303.679829655687,11,11,NA,0,TRUE,TRUE,1.11000000000001,7,8,561,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",609.359659311374,609.366814946437
5.36343841379676,374.629523932228,9,9,NA,0,TRUE,TRUE,1.25,7,9,775,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",751.259047864457,751.2642225087
2.571053173331,52.4775716306366,9,9,NA,0,TRUE,TRUE,0.139999999999986,7,66,90,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",106.955143261273,107.000597806728
1.75606824268296,64.8700694715721,9,9,NA,0,TRUE,TRUE,0.170000000000016,7,82,108,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",131.740138943144,131.777874792201
2.16450711415349,498.732197436791,10,10,NA,0,TRUE,TRUE,1.89000000000004,8,7,1000,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",999.464394873581,999.468402889613
