"p1","p2","p3","p4","p5","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.341148456735653,3.32636305933951,0.837818344665186,0.0405591737498259,4.34634682467066,1889.17552127973,55,55,NA,52,FALSE,FALSE,186.68,238,3500,5,"fit_glaze_osc_zeta_v4_one_amp",3788.35104255946,3788.36821485483
0.584569754873716,2.93574041174565,0.797540678629958,0.0815450676922753,5.27658944072761,2021.87403821109,128,128,NA,52,FALSE,FALSE,488.33,239,3679,5,"fit_glaze_osc_zeta_v4_one_amp",4053.74807642219,4053.76441184282
0.561885159057461,2.92137713480568,0.534789707807791,0.0323718211646307,6.17368208878921,1890.14522729771,150,150,NA,0,FALSE,FALSE,529.99,240,3531,5,"fit_glaze_osc_zeta_v4_one_amp",3790.29045459542,3790.30747587201
0.565324970911229,2.66027852009013,0.0663415240116019,0.025,1.06371746868287,1860.9145132316,58,58,NA,0,FALSE,TRUE,213.72,241,3563,5,"fit_glaze_osc_zeta_v4_one_amp",3731.82902646321,3731.84589461052
0.505292110654778,3.60268960504082,0.84702843340181,0.0674982975483368,5.87822772292885,1816.16550749135,64,64,NA,52,FALSE,FALSE,226.41,242,3467,5,"fit_glaze_osc_zeta_v4_one_amp",3642.33101498269,3642.34835101274
0.45317446070887,2.59059088522762,0,0.0492140894039309,0.833023662678277,1807.65966353488,37,37,NA,0,FALSE,FALSE,134.64,243,3479,5,"fit_glaze_osc_zeta_v4_one_amp",3625.31932706977,3625.33660319992
0.527106813515349,3.35955909504602,0.797569130154698,0.0458204896242349,0.664821100564023,1811.06927473145,84,84,NA,52,FALSE,FALSE,302.46,244,3434,5,"fit_glaze_osc_zeta_v4_one_amp",3632.13854946289,3632.15605238004
0.545366752949252,3.58469931417384,0.80712508187596,0.0360569354950805,1.43324801634768,1829.1646520497,58,58,NA,0,FALSE,FALSE,207.2,245,3516,5,"fit_glaze_osc_zeta_v4_one_amp",3668.32930409939,3668.34639811649
0.49447170150632,3.57283046286796,0.868640893117231,0.180970432450979,3.01120740938491,1909.08629323012,40,40,NA,0,FALSE,TRUE,144.05,246,3603,5,"fit_glaze_osc_zeta_v4_one_amp",3828.17258646024,3828.18926702738
0.467073932626453,2.47760555645017,0,0.115277923021628,2.81434745928378,1887.54019092041,175,175,NA,0,FALSE,FALSE,595.53,247,3545,5,"fit_glaze_osc_zeta_v4_one_amp",3785.08038184082,3785.09733578261
0.518427108226437,2.8525934322228,0.169563376505703,0.2,5.6565135843213,1802.67532609517,105,105,NA,1,FALSE,TRUE,344.92,248,3503,5,"fit_glaze_osc_zeta_v4_one_amp",3615.35065219034,3615.36780975397
0.499359785180388,2.55841573131704,0,0.025,2.48287332602206,1889.44308536655,30,30,NA,0,TRUE,FALSE,103.72,249,3606,5,"fit_glaze_osc_zeta_v4_one_amp",3788.88617073309,3788.90283739976
0.01,1.45991176164682,0.507992535495941,0.0312229506204488,2.28512928614226,116.968313163942,66,66,NA,0,FALSE,TRUE,10.9400000000005,250,200,5,"fit_glaze_osc_zeta_v4_one_amp",243.936626327884,244.245904678399
0.417615961355603,5.8794991317236,0.870817013763888,0.0301672430164419,6.280043714526,71.6393900156491,62,62,NA,0,FALSE,TRUE,10.4300000000003,251,200,5,"fit_glaze_osc_zeta_v4_one_amp",153.278780031298,153.588058381814
0.01,4.50979180951648,2.07583877913236,0.2,2.26301305814254,93.5956485424346,106,106,NA,0,FALSE,TRUE,17.6400000000003,252,200,5,"fit_glaze_osc_zeta_v4_one_amp",197.191297084869,197.500575435385
0.483799860113703,4.18747062011013,10,0.0312899309751439,6.280043714526,105.562557507193,94,94,NA,52,FALSE,TRUE,14.9400000000005,253,200,5,"fit_glaze_osc_zeta_v4_one_amp",221.125115014386,221.434393364902
0.01,0.388830548467474,0,0.025,0.190807950887393,124.653339169469,35,35,NA,0,FALSE,FALSE,5.67000000000007,254,200,5,"fit_glaze_osc_zeta_v4_one_amp",259.306678338937,259.615956689453
0.949633231757757,2.51413818518253,2.79419012777905,0.0287639431521452,3.65623616163238,123.744502876767,55,55,NA,0,FALSE,TRUE,8.84000000000015,255,200,5,"fit_glaze_osc_zeta_v4_one_amp",257.489005753534,257.79828410405
0.299219949635547,4.87659381167049,1.76811529406438,0.0498559864466668,6.280043714526,103.83580425181,80,80,NA,52,FALSE,TRUE,13.0999999999995,256,200,5,"fit_glaze_osc_zeta_v4_one_amp",217.67160850362,217.980886854135
0.586577587365171,5.12521025500367,0.472082860794939,0.025,0,73.4792580960495,46,46,NA,0,FALSE,TRUE,7.56999999999971,257,200,5,"fit_glaze_osc_zeta_v4_one_amp",156.958516192099,157.267794542614
0.01,0.738902300385187,0,0.0792241089118574,0,97.4610952995538,35,35,NA,0,FALSE,FALSE,5.10000000000036,258,200,5,"fit_glaze_osc_zeta_v4_one_amp",204.922190599108,205.231468949623
0.343987651151431,1.97670393825045,1.04523129982755,0.0497414216593834,6.280043714526,128.707715294856,80,80,NA,0,FALSE,TRUE,11.7700000000004,259,200,5,"fit_glaze_osc_zeta_v4_one_amp",267.415430589713,267.724708940228
0.569576512281261,5.11217126287387,0.570610146649004,0.0885060601242287,3.52197844352268,73.243298933538,58,58,NA,0,FALSE,TRUE,9.17000000000007,260,200,5,"fit_glaze_osc_zeta_v4_one_amp",156.486597867076,156.795876217591
0.01,2.50045805357992,2.88427381303997,0.0695439190707354,5.03082533856061,119.487132556539,91,91,NA,0,FALSE,TRUE,14.3399999999992,261,200,5,"fit_glaze_osc_zeta_v4_one_amp",248.974265113078,249.283543463594
0.439712644576536,4.60733718551579,1.5432339971243,0.0346411325060867,2.85720489033671,98.0501130825519,124,124,NA,1,FALSE,TRUE,19.3900000000003,262,200,5,"fit_glaze_osc_zeta_v4_one_amp",206.100226165104,206.409504515619
0.24137233592774,4.43401200751179,1.46554354224008,0.025,3.39836092900753,89.7688631318437,109,109,NA,1,FALSE,TRUE,17.1499999999996,263,200,5,"fit_glaze_osc_zeta_v4_one_amp",189.537726263687,189.847004614203
0.781926746800792,5.7438191315084,0.696207075270181,0.08799347658738,6.280043714526,70.8934827621352,59,59,NA,0,FALSE,TRUE,9.35000000000036,264,200,5,"fit_glaze_osc_zeta_v4_one_amp",151.78696552427,152.096243874786
0.01,1.46798742947912,10,0.0653826981995344,4.44954874167311,131.397875673155,105,105,NA,0,FALSE,TRUE,16.3199999999997,265,200,5,"fit_glaze_osc_zeta_v4_one_amp",272.795751346309,273.105029696824
0.01,2.02487520555062,1.80662943862631,0.0508267713238442,3.43616225608767,124.941386281597,46,46,NA,0,FALSE,TRUE,7.0600000000004,266,200,5,"fit_glaze_osc_zeta_v4_one_amp",259.882772563194,260.19205091371
0.99,0.946101445580634,0.920522342458642,0.2,6.280043714526,133.45499643926,21,21,NA,0,FALSE,TRUE,3.13000000000011,267,200,5,"fit_glaze_osc_zeta_v4_one_amp",276.909992878519,277.219271229035
0.61737025583844,4.03422603650387,2.88340047817924,0.025,1.06857289851371,104.139017851363,104,104,NA,1,FALSE,FALSE,15.8799999999992,268,200,5,"fit_glaze_osc_zeta_v4_one_amp",218.278035702726,218.587314053241
0.679820300736219,3.41863740896632,0.817876867982205,0.0622769433899384,3.06672702732579,105.300901698703,136,136,NA,1,FALSE,TRUE,21.3299999999999,269,200,5,"fit_glaze_osc_zeta_v4_one_amp",220.601803397407,220.911081747922
0.432256458327345,5.12112413751249,2.58179518015143,0.0345118626680991,2.98177784657218,95.0302216264713,94,94,NA,0,FALSE,TRUE,15.0599999999995,270,200,5,"fit_glaze_osc_zeta_v4_one_amp",200.060443252943,200.369721603458
0.618802980279466,2.69692691566207,1.38476459872239,0.0601163122137147,0,120.181898847125,82,82,NA,0,FALSE,TRUE,12.79,271,200,5,"fit_glaze_osc_zeta_v4_one_amp",250.363797694249,250.673076044765
0.01,5.51612653653332,2.64164444285816,0.0331448988749144,6.16022875102869,83.3979105924662,157,157,NA,52,FALSE,TRUE,25.1300000000001,272,200,5,"fit_glaze_osc_zeta_v4_one_amp",176.795821184932,177.105099535448
