"p1","p2","p3","p4","p5","p6","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.01,0.0192563648149881,0.999536950234368,0.0500694574648454,1.34919563637715,5.00231524882816,2373.54817600993,24,24,NA,0,FALSE,FALSE,95.81,238,3500,6,"fit_glaze_osc_zeta_v1_LLR_amp",4759.09635201986,4759.12040011605
0.563080268286853,0.48730957420055,0.02633951309081,0.0587292074662564,3.70341456043302,4.898797555939,1990.86052391538,79,79,NA,0,FALSE,FALSE,335.44,239,3679,6,"fit_glaze_osc_zeta_v1_LLR_amp",3993.72104783076,3993.74392364775
0.549557013596506,0.498297962868503,0.0564750133900713,0.0274488679652969,1.21370424587352,4.97400990497244,1878.35814571786,72,72,NA,0,FALSE,FALSE,277.59,240,3531,6,"fit_glaze_osc_zeta_v1_LLR_amp",3768.71629143571,3768.74012798509
0.55579009584749,0.521784071600574,0.0434586416335647,0.025,0.27509093107246,4.92960024051934,1860.74031749842,47,47,NA,0,FALSE,FALSE,183.83,241,3563,6,"fit_glaze_osc_zeta_v1_LLR_amp",3733.48063499685,3733.50425704409
0.465956805945344,0.565530424770892,0.260371804842688,0.115096198478051,4.21791901215165,4.63960992870452,1790.79956109449,48,48,NA,0,FALSE,FALSE,178,242,3467,6,"fit_glaze_osc_zeta_v1_LLR_amp",3593.59912218899,3593.62339964563
0.457885760541314,0.678601970300107,0.0104364477171084,0.025,0,3.81827047576615,1807.58994991257,19,19,NA,0,FALSE,FALSE,74.28,243,3479,6,"fit_glaze_osc_zeta_v1_LLR_amp",3627.17989982513,3627.20409337352
0.513477430785403,0.672757917997309,0.10459075165706,0.0926351620460848,5.10097202649062,3.90782072941527,1783.03048458924,174,174,NA,52,FALSE,FALSE,646.16,244,3434,6,"fit_glaze_osc_zeta_v1_LLR_amp",3578.06096917847,3578.08548041279
0.518261150947388,0.523907553726206,0.00247493650659337,0.0463507961657387,2.34592449198242,5.08662770177516,1800.53939988215,65,65,NA,0,FALSE,FALSE,245.11,245,3516,6,"fit_glaze_osc_zeta_v1_LLR_amp",3613.0787997643,3613.1027382083
0.663112641906067,0.360142335231542,0.967807070717621,0.128373824540943,4.14593263628286,5.03896995096622,2043.77355052836,123,123,NA,0,FALSE,FALSE,468.85,246,3603,6,"fit_glaze_osc_zeta_v1_LLR_amp",4099.54710105673,4099.57046034482
0.471046749485855,0.641341314060756,0,0.2,1.99231771498021,3.86293209240392,1887.57128294154,46,46,NA,0,FALSE,FALSE,169.73,247,3545,6,"fit_glaze_osc_zeta_v1_LLR_amp",3787.14256588308,3787.16630811033
0.51512233721025,0.810351975667603,0,0.093106637528766,1.93052774599787,3.25540975165204,1804.37262367048,68,68,NA,0,FALSE,FALSE,247.03,248,3503,6,"fit_glaze_osc_zeta_v1_LLR_amp",3620.74524734097,3620.76927480092
0.499422071286253,0.484642615104153,0,0.12344115872564,1.76464787566678,5.27898047483544,1889.44307480338,97,97,NA,0,FALSE,FALSE,358.11,249,3606,6,"fit_glaze_osc_zeta_v1_LLR_amp",3790.88614960676,3790.90948942338
0.99,0.01,0,0.025,6.280043714526,4.01420386867345,138.54327175797,11,11,NA,0,FALSE,TRUE,1.72000000000025,250,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",289.086543515939,289.521776676561
0.486294956990782,0.787233633335223,0,0.0295893099047533,4.40372106792304,4.94540910981641,75.3244718831664,46,46,NA,0,FALSE,FALSE,7.73000000000047,251,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",162.648943766333,163.084176926955
0.363689124815343,0.536071184308968,0,0.0670969278343734,1.72162429758527,4.98769985891358,100.985393862631,39,39,NA,0,FALSE,FALSE,6.47000000000025,252,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",213.970787725263,214.406020885884
0.01,0.0597314524492257,0.536052429690019,0.072069421065455,1.25528323849939,5.00286223235924,130.909061599039,69,69,NA,0,FALSE,FALSE,11.6400000000003,253,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",273.818123198078,274.253356358699
0.01,0.0520656846308782,1.50530715807995,0.0284273322017814,6.280043714526,10,112.130331291849,107,107,NA,52,FALSE,TRUE,17.3400000000001,254,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",236.260662583698,236.695895744319
0.465054902961608,0.273955190876201,1.03287326740164,0.0310390027697587,3.24966028200124,5.00246993589443,123.324990119988,71,71,NA,0,FALSE,FALSE,11.1499999999996,255,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",258.649980239976,259.085213400598
0.351792629154387,0.472759072704527,0.363043130751904,0.12649162270808,4.81229509240223,4.80923265148924,109.187396202313,49,49,NA,0,FALSE,FALSE,8.36000000000058,256,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",230.374792404627,230.810025565248
0.565419335009696,0.776234178260791,0.216961289275176,0.0788976877684079,2.87835650948537,5.02500680160028,73.796609887318,76,76,NA,0,TRUE,FALSE,12.71,257,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",159.593219774636,160.028452935258
0.0150288285367489,0.154177886991613,0.991129102105828,0.025,1.68521617913413,4.97637928655758,85.4372366405688,89,89,NA,0,FALSE,FALSE,14.6700000000001,258,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",182.874473281138,183.309706441759
0.01,0.0300627786733336,2.12730655659013,0.0451370060316152,1.75421635636113,5.00165488092792,133.067083405982,38,38,NA,0,FALSE,FALSE,5.96999999999935,259,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",278.134166811963,278.569399972585
0.54396713719295,0.80509237520286,0.358182818182118,0.135854983034323,2.85901895367718,4.99718483695584,72.3468924503949,82,82,NA,0,FALSE,FALSE,13.5899999999992,260,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",156.69378490079,157.129018061412
0.230940870030133,0.381969771092045,0.895286130241163,0.0449016603434878,6.280043714526,4.97796626709104,117.486521930347,107,107,NA,0,FALSE,FALSE,17.75,261,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",246.973043860694,247.408277021316
0.40435722178634,0.609704246042164,0.740830700148158,0.035800845037727,2.7811786908463,4.63293450085683,97.3692371459932,89,89,NA,0,FALSE,FALSE,14.3199999999997,262,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",206.738474291986,207.173707452608
0.345247096647512,0.566813874286948,0.49118617706387,0.0638560801100446,1.78498471693831,4.96281539104188,98.229615046915,128,128,NA,0,FALSE,FALSE,21.1000000000004,263,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",208.45923009383,208.894463254452
0.73792079841234,4.69036662808659,0.462047939563015,0.0802445103467267,1.00581504660202,1,69.663722707701,138,138,NA,1,FALSE,TRUE,23.1999999999998,264,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",151.327445415402,151.762678576024
0.665358899754083,0.177252897579106,0.98335713477207,0.147632712046276,2.80930083915265,4.85198736266943,130.738700656997,79,79,NA,0,FALSE,FALSE,13.1700000000001,265,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",273.477401313993,273.912634474615
0.520194879814346,0.330989544669808,0,0.025,0.808962185550597,4.41957766201787,126.091675133208,19,19,NA,0,FALSE,FALSE,3.11999999999989,266,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",264.183350266416,264.618583427037
0.691742437827049,0.164282469440989,1.04454490154666,0.0315502942489893,0.319400217571065,5.00953723515276,132.450402415018,55,55,NA,0,FALSE,FALSE,9.14000000000033,267,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",276.900804830036,277.336037990657
0.608973423271937,0.476374224422105,0.736632884838002,0.0318734502506213,6.280043714526,5.00889739873751,106.314299709567,112,112,NA,0,FALSE,FALSE,18.8599999999997,268,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",224.628599419135,225.063832579757
0.59122009341091,0.522646680432198,0,0.025,5.8365844768978,4.64634262506729,107.110416342522,16,16,NA,0,FALSE,FALSE,2.59000000000015,269,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",226.220832685045,226.656065845667
0.453967174159707,0.569874089993896,1.01011259270241,0.0342770950553103,3.03189192141576,4.92750699178829,95.3711048264637,102,102,NA,0,FALSE,FALSE,16.4300000000003,270,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",202.742209652927,203.177442813549
0.606183687051421,0.329377742065441,0.654755527135666,0.061807615141606,0,4.98091609460786,119.691844107932,74,74,NA,0,FALSE,FALSE,12.1099999999997,271,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",251.383688215863,251.818921376485
0.380130525889959,0.625439509416768,0.694838916869344,0.0323788350183612,6.280043714526,5.00005819979033,90.11615336379,93,93,NA,0,FALSE,FALSE,15.3800000000001,272,200,6,"fit_glaze_osc_zeta_v1_LLR_amp",192.23230672758,192.667539888202
