"p1","p2","p3","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.713510545039383,4.10990678419083,1,73.8188009745424,73,73,NA,0,FALSE,TRUE,6.90999999999985,264,200,3,"fit_glaze_osc_zeta_v1_no_amp",153.637601949085,153.760050928677
0.668047573473881,0.18680601994183,4.84178266814272,133.034153630611,14,14,NA,0,TRUE,FALSE,1.12000000000012,265,200,3,"fit_glaze_osc_zeta_v1_no_amp",272.068307261221,272.190756240813
0.520183208509741,0.299603309539492,4.88257304857529,126.091679633424,13,13,NA,0,TRUE,FALSE,1.1400000000001,266,200,3,"fit_glaze_osc_zeta_v1_no_amp",258.183359266848,258.30580824644
0.673674638644861,0.162312179904505,4.669318238322,134.82091169574,12,12,NA,0,TRUE,FALSE,1,267,200,3,"fit_glaze_osc_zeta_v1_no_amp",275.641823391479,275.764272371071
0.543266033168574,0.464364890420329,4.73647524143782,112.217437102269,22,22,NA,0,TRUE,FALSE,2.02999999999997,268,200,3,"fit_glaze_osc_zeta_v1_no_amp",230.434874204537,230.557323184129
0.59128863046046,0.556127424288158,4.3666765510567,107.110595848068,19,19,NA,0,TRUE,TRUE,1.83000000000015,269,200,3,"fit_glaze_osc_zeta_v1_no_amp",220.221191696136,220.343640675728
0.488608285209656,0.486935070113379,4.85359682719846,109.037665029299,16,16,NA,0,TRUE,FALSE,1.27999999999997,270,200,3,"fit_glaze_osc_zeta_v1_no_amp",224.075330058598,224.19777903819
0.578821912468198,0.332868384433039,4.92109703015291,122.748326615265,21,21,NA,0,TRUE,FALSE,2,271,200,3,"fit_glaze_osc_zeta_v1_no_amp",251.49665323053,251.619102210122
0.409138591755219,0.551320653575202,4.99780402919924,98.0114721264808,17,17,NA,0,TRUE,TRUE,1.44999999999982,272,200,3,"fit_glaze_osc_zeta_v1_no_amp",202.022944252962,202.145393232554
0.0315243508894436,0.0854487661416226,5.00219273419844,129.324932926619,23,23,NA,0,FALSE,FALSE,2.13999999999987,273,200,3,"fit_glaze_osc_zeta_v1_no_amp",264.649865853239,264.77231483283
0.536638363069293,0.361662195452093,5.111337232424,119.387891358509,18,18,NA,0,TRUE,FALSE,1.55999999999995,274,200,3,"fit_glaze_osc_zeta_v1_no_amp",244.775782717017,244.898231696609
0.45262493634385,0.614588015523292,4.95645698123577,94.0067972369007,14,14,NA,0,TRUE,FALSE,1.20999999999981,275,200,3,"fit_glaze_osc_zeta_v1_no_amp",194.013594473801,194.136043453393
0.33264694588291,0.0769785110530113,4.98580872609436,137.701846492144,15,15,NA,0,TRUE,FALSE,1.44000000000005,276,200,3,"fit_glaze_osc_zeta_v1_no_amp",281.403692984289,281.52614196388
0.436278697513424,0.807828166643285,4.96419055268297,74.7245626908167,27,27,NA,0,TRUE,FALSE,2.54999999999995,277,200,3,"fit_glaze_osc_zeta_v1_no_amp",155.449125381633,155.571574361225
0.502095365846767,0.264360539031063,5.02054670043353,128.206845901592,29,29,NA,0,TRUE,FALSE,2.78999999999996,278,200,3,"fit_glaze_osc_zeta_v1_no_amp",262.413691803184,262.536140782776
0.518442550624729,0.206412686607181,4.94093919433235,132.301977479621,26,26,NA,0,TRUE,FALSE,2.18000000000006,279,200,3,"fit_glaze_osc_zeta_v1_no_amp",270.603954959243,270.726403938835
0.432541557730244,0.462916790675172,4.92213307544015,109.848523206001,19,19,NA,0,TRUE,FALSE,1.91000000000008,280,200,3,"fit_glaze_osc_zeta_v1_no_amp",225.697046412002,225.819495391594
0.477853278562723,0.368793148004209,4.73223257399136,121.284270874168,15,15,NA,0,TRUE,FALSE,1.23000000000002,281,200,3,"fit_glaze_osc_zeta_v1_no_amp",248.568541748335,248.690990727927
0.451018731794432,0.276643672461785,4.97410646056858,127.404905406801,14,14,NA,0,TRUE,FALSE,1.28999999999996,282,200,3,"fit_glaze_osc_zeta_v1_no_amp",260.809810813602,260.932259793194
0.457009711312823,0.677415841727265,5.39639762946481,80.6343958703482,20,20,NA,0,TRUE,FALSE,1.8599999999999,283,200,3,"fit_glaze_osc_zeta_v1_no_amp",167.268791740696,167.391240720288
0.556373634588325,0.983842249027111,4.83590854862107,57.7076463031701,16,16,NA,0,TRUE,TRUE,1.27999999999997,284,200,3,"fit_glaze_osc_zeta_v1_no_amp",121.41529260634,121.537741585932
0.01,0.0611773334927551,5.00073162845239,133.386379125459,14,14,NA,0,FALSE,FALSE,1.32999999999993,285,200,3,"fit_glaze_osc_zeta_v1_no_amp",272.772758250919,272.89520723051
0.385297233043658,0.544383325560285,4.7318786937534,104.023139225955,13,13,NA,0,TRUE,FALSE,0.970000000000027,286,200,3,"fit_glaze_osc_zeta_v1_no_amp",214.046278451911,214.168727431503
0.534636979105265,0.648541536330329,4.98895219496301,89.3789633639253,16,16,NA,0,TRUE,FALSE,1.44000000000005,287,200,3,"fit_glaze_osc_zeta_v1_no_amp",184.757926727851,184.880375707443
0.568251103771289,0.354708543188374,10,82.2145091255732,122,122,NA,0,TRUE,TRUE,10.8599999999999,288,200,3,"fit_glaze_osc_zeta_v1_no_amp",170.429018251146,170.551467230738
0.63255240809432,0.321667020056474,4.8595790757986,124.41186887628,15,15,NA,0,TRUE,FALSE,1.19000000000005,289,200,3,"fit_glaze_osc_zeta_v1_no_amp",254.823737752559,254.946186732151
0.01,0.0280312787499651,5.00004258348315,137.740694234916,7,7,NA,0,FALSE,FALSE,0.610000000000127,290,200,3,"fit_glaze_osc_zeta_v1_no_amp",281.481388469832,281.603837449424
0.01,0.044950134711139,5.00084302587656,130.349870485316,9,9,NA,0,FALSE,FALSE,0.670000000000073,291,200,3,"fit_glaze_osc_zeta_v1_no_amp",266.699740970632,266.822189950224
0.539517815338669,0.316032926990914,10,91.0587392321707,108,108,NA,0,TRUE,TRUE,9.92999999999984,292,200,3,"fit_glaze_osc_zeta_v1_no_amp",188.117478464341,188.239927443933
0.376226508211496,0.394084979566265,10,77.3394576798556,62,62,NA,0,TRUE,TRUE,5.82999999999993,293,200,3,"fit_glaze_osc_zeta_v1_no_amp",160.678915359711,160.801364339303
0.01,0.0525483966309176,5.00105306340162,130.749998133946,8,8,NA,0,FALSE,FALSE,0.6099999999999,294,200,3,"fit_glaze_osc_zeta_v1_no_amp",267.499996267891,267.622445247483
0.597511465566891,0.474855725683118,5.13294826220395,106.880996006549,29,29,NA,0,TRUE,FALSE,2.64999999999986,295,200,3,"fit_glaze_osc_zeta_v1_no_amp",219.761992013098,219.88444099269
0.39689395741078,0.445632489181333,10,67.6694166079733,87,87,NA,0,TRUE,TRUE,8.18000000000006,296,200,3,"fit_glaze_osc_zeta_v1_no_amp",141.338833215947,141.461282195538
0.376385426959727,1.05720087710956,4.96299005152368,53.2602377200039,19,19,NA,0,TRUE,TRUE,1.57000000000016,297,200,3,"fit_glaze_osc_zeta_v1_no_amp",112.520475440008,112.6429244196
0.577045841839817,0.499597327985037,10,54.7775100354573,91,91,NA,0,TRUE,TRUE,8.72000000000003,298,200,3,"fit_glaze_osc_zeta_v1_no_amp",115.555020070915,115.677469050506
0.482622633917615,1.0166930389755,4.94601847358018,53.2242813916303,19,19,NA,0,TRUE,FALSE,1.62999999999988,299,200,3,"fit_glaze_osc_zeta_v1_no_amp",112.448562783261,112.571011762853
0.529774588389977,0.855746977299245,4.78904930065178,71.2081237722741,16,16,NA,0,TRUE,FALSE,1.38000000000011,300,200,3,"fit_glaze_osc_zeta_v1_no_amp",148.416247544548,148.53869652414
0.0594098830355368,11.8643471622524,1.03749355885691,13.4120358425898,125,125,NA,52,TRUE,TRUE,11.99,301,200,3,"fit_glaze_osc_zeta_v1_no_amp",32.8240716851796,32.9465206647715
0.502270927180116,0.756707092400778,4.9084016322869,79.155535365399,18,18,NA,0,TRUE,FALSE,1.86000000000013,302,200,3,"fit_glaze_osc_zeta_v1_no_amp",164.311070730798,164.43351971039
0.430960906356385,0.417501707009274,10,70.7600642518091,88,88,NA,0,TRUE,TRUE,7.80999999999995,303,200,3,"fit_glaze_osc_zeta_v1_no_amp",147.520128503618,147.64257748321
0.58680265531217,0.429861073500785,4.23277955189848,119.886022049,22,22,NA,0,TRUE,FALSE,2.01999999999998,304,200,3,"fit_glaze_osc_zeta_v1_no_amp",245.772044098,245.894493077592
0.515398528308071,0.552917438031487,4.90244751717708,101.417627776155,12,12,NA,0,TRUE,FALSE,1.02999999999997,305,200,3,"fit_glaze_osc_zeta_v1_no_amp",208.835255552311,208.957704531903
0.555009418847609,4.82450345827768,1,57.8711229667969,112,112,NA,0,FALSE,TRUE,10.5,306,200,3,"fit_glaze_osc_zeta_v1_no_amp",121.742245933594,121.864694913186
0.512358585288162,0.79396007842271,5.03132490326597,73.3617075564339,16,16,NA,0,TRUE,FALSE,1.58999999999992,307,200,3,"fit_glaze_osc_zeta_v1_no_amp",152.723415112868,152.84586409246
0.563252518713712,0.700465486224225,4.96675853207438,83.9152978125397,14,14,NA,0,TRUE,FALSE,1.25,308,200,3,"fit_glaze_osc_zeta_v1_no_amp",173.830595625079,173.953044604671
0.602860879846338,0.820502612042595,8.11975507928319,31.9304781482926,148,148,NA,1,TRUE,FALSE,14.24,309,200,3,"fit_glaze_osc_zeta_v1_no_amp",69.8609562965852,69.9834052761771
0.352312149523358,0.286889268960108,10,96.4758350493283,63,63,NA,0,TRUE,TRUE,5.8900000000001,310,200,3,"fit_glaze_osc_zeta_v1_no_amp",198.951670098657,199.074119078249
0.526617795913009,0.75733840055033,5.01117681405814,77.1926539761095,18,18,NA,0,TRUE,FALSE,1.56999999999994,311,200,3,"fit_glaze_osc_zeta_v1_no_amp",160.385307952219,160.507756931811
0.410067231198341,0.410800905334383,4.92408930087653,115.745294415633,18,18,NA,0,TRUE,FALSE,1.56999999999994,312,200,3,"fit_glaze_osc_zeta_v1_no_amp",237.490588831266,237.613037810858
0.641397369459781,5.62223255719153,1,46.5109580853803,70,70,NA,0,FALSE,TRUE,6.65999999999985,313,200,3,"fit_glaze_osc_zeta_v1_no_amp",99.0219161707606,99.1443651503524
0.500784454786871,0.631248910848066,4.91322064462381,92.7451974291998,16,16,NA,0,TRUE,FALSE,1.21000000000004,314,200,3,"fit_glaze_osc_zeta_v1_no_amp",191.4903948584,191.612843837992
0.0840131942172001,0.105746710121807,4.998778278861,133.960611908983,13,13,NA,0,TRUE,FALSE,1.55999999999995,315,200,3,"fit_glaze_osc_zeta_v1_no_amp",273.921223817967,274.043672797558
0.463093044007788,0.612694517013027,4.7224222133668,97.0810029803396,17,17,NA,0,TRUE,FALSE,1.41999999999985,316,200,3,"fit_glaze_osc_zeta_v1_no_amp",200.162005960679,200.284454940271
0.353311521382032,0.397025444734959,10,74.3881057061936,57,57,NA,0,TRUE,TRUE,5.20000000000005,317,200,3,"fit_glaze_osc_zeta_v1_no_amp",154.776211412387,154.898660391979
0.415649334282663,0.344568463508583,10,85.4429731216564,82,82,NA,0,TRUE,TRUE,8.16000000000008,318,200,3,"fit_glaze_osc_zeta_v1_no_amp",176.885946243313,177.008395222905
0.381865542189417,0.36706581753468,10,81.485834456949,61,61,NA,0,TRUE,TRUE,5.83999999999992,319,200,3,"fit_glaze_osc_zeta_v1_no_amp",168.971668913898,169.09411789349
0.01,0.01,2.94974586319326,138.408742955156,5,5,NA,0,FALSE,TRUE,0.399999999999864,320,200,3,"fit_glaze_osc_zeta_v1_no_amp",282.817485910312,282.939934889904
0.0243646081907365,0.0826109688074643,5.00067589975466,133.371564117392,51,51,NA,52,FALSE,FALSE,4.8900000000001,321,200,3,"fit_glaze_osc_zeta_v1_no_amp",272.743128234784,272.865577214376
0.597055318867375,0.439669639730142,4.21000027885963,118.711576785883,14,14,NA,0,TRUE,FALSE,1.21000000000004,322,200,3,"fit_glaze_osc_zeta_v1_no_amp",243.423153571765,243.545602551357
0.409203635905633,0.681095902503103,5.10265906103127,86.4361547565123,21,21,NA,0,TRUE,FALSE,2,323,200,3,"fit_glaze_osc_zeta_v1_no_amp",178.872309513025,178.994758492616
0.377785286364232,0.463079127804174,5.03041566432695,107.702473701085,15,15,NA,0,TRUE,FALSE,1.23000000000002,324,200,3,"fit_glaze_osc_zeta_v1_no_amp",221.404947402171,221.527396381763
0.432001997552022,0.395892459216498,5.02741545684556,116.167289085525,18,18,NA,0,TRUE,FALSE,1.38000000000011,325,200,3,"fit_glaze_osc_zeta_v1_no_amp",238.33457817105,238.457027150642
0.01,0.01,2.70394746035676,138.274981854801,5,5,NA,0,FALSE,TRUE,0.3900000000001,326,200,3,"fit_glaze_osc_zeta_v1_no_amp",282.549963709602,282.672412689194
0.50755315813877,0.399818981408225,4.8459664525837,117.630293237816,17,17,NA,0,TRUE,FALSE,1.25,327,200,3,"fit_glaze_osc_zeta_v1_no_amp",241.260586475632,241.383035455224
0.501975472805587,0.671911862456066,4.61542970550127,92.7447570784595,17,17,NA,0,TRUE,FALSE,1.61999999999989,328,200,3,"fit_glaze_osc_zeta_v1_no_amp",191.489514156919,191.611963136511
0.521878798941322,0.909257814108729,4.97105198860223,62.7168857959514,17,17,NA,0,TRUE,FALSE,1.52999999999997,329,200,3,"fit_glaze_osc_zeta_v1_no_amp",131.433771591903,131.556220571495
0.430758264508265,0.922378995341843,5.04893501974401,61.9695537692399,19,19,NA,0,TRUE,FALSE,1.78999999999996,330,200,3,"fit_glaze_osc_zeta_v1_no_amp",129.93910753848,130.061556518072
0.34166788520215,0.603742808672124,10,47.4193334183704,56,56,NA,0,TRUE,TRUE,5.29999999999995,331,200,3,"fit_glaze_osc_zeta_v1_no_amp",100.838666836741,100.961115816333
0.573561601824061,0.363470227117585,10,80.3774266946353,81,81,NA,0,TRUE,TRUE,7.13999999999987,332,200,3,"fit_glaze_osc_zeta_v1_no_amp",166.754853389271,166.877302368862
0.58400663595464,0.492316504091552,5.03481382641714,107.120405502123,13,13,NA,0,TRUE,FALSE,1.17000000000007,333,200,3,"fit_glaze_osc_zeta_v1_no_amp",220.240811004245,220.363259983837
0.386806332665547,0.501392873799212,4.4164939491401,110.247167997234,15,15,NA,0,TRUE,TRUE,1.30000000000018,334,200,3,"fit_glaze_osc_zeta_v1_no_amp",226.494335994469,226.616784974061
0.01,0.0364331513127639,5.00124058029483,126.858182942641,9,9,NA,0,FALSE,FALSE,0.869999999999891,335,200,3,"fit_glaze_osc_zeta_v1_no_amp",259.716365885282,259.838814864874
0.466607416045171,0.550375579261135,5.14491327064125,98.5475363483696,18,18,NA,0,TRUE,FALSE,1.7199999999998,336,200,3,"fit_glaze_osc_zeta_v1_no_amp",203.095072696739,203.217521676331
0.526667571501623,0.343057425436894,4.92061079144835,122.151488052473,23,23,NA,0,TRUE,FALSE,1.94999999999982,337,200,3,"fit_glaze_osc_zeta_v1_no_amp",250.302976104945,250.425425084537
0.241490255532391,0.483750627086466,4.97654239964787,102.826269070437,18,18,NA,0,TRUE,FALSE,1.7800000000002,338,200,3,"fit_glaze_osc_zeta_v1_no_amp",211.652538140874,211.774987120466
0.6371759757523,0.189576606759425,4.99223583643855,132.83167763047,11,11,NA,0,TRUE,FALSE,0.910000000000082,339,200,3,"fit_glaze_osc_zeta_v1_no_amp",271.663355260941,271.785804240532
0.536963991401802,0.890996564962579,4.18296140801101,78.9597628561476,18,18,NA,0,TRUE,FALSE,1.84999999999991,340,200,3,"fit_glaze_osc_zeta_v1_no_amp",163.919525712295,164.041974691887
0.330294039019726,0.526570802915234,4.60807728297496,106.509529311113,21,21,NA,0,TRUE,TRUE,2.13000000000011,341,200,3,"fit_glaze_osc_zeta_v1_no_amp",219.019058622227,219.141507601818
0.522950474634645,0.803433087119845,5.19815439634887,69.2349573932276,19,19,NA,0,TRUE,FALSE,2,342,200,3,"fit_glaze_osc_zeta_v1_no_amp",144.469914786455,144.592363766047
0.541484971980956,0.432197241823967,4.83832283643474,114.489936127377,15,15,NA,0,TRUE,FALSE,1.44000000000005,343,200,3,"fit_glaze_osc_zeta_v1_no_amp",234.979872254754,235.102321234346
0.56245156998153,0.649451628055199,4.97239648568889,90.5010680386559,18,18,NA,0,TRUE,FALSE,1.69000000000005,344,200,3,"fit_glaze_osc_zeta_v1_no_amp",187.002136077312,187.124585056904
0.705909607431748,0.187946145587699,4.82054260217507,132.234073060462,14,14,NA,0,TRUE,FALSE,1.29999999999995,345,200,3,"fit_glaze_osc_zeta_v1_no_amp",270.468146120924,270.590595100516
0.527355311270295,0.665298475509581,5.35792122808805,82.6562552568277,19,19,NA,0,TRUE,FALSE,1.97000000000003,346,200,3,"fit_glaze_osc_zeta_v1_no_amp",171.312510513655,171.434959493247
0.476344919896615,0.663825010676222,5.13387929113785,86.1376156685643,23,23,NA,0,TRUE,FALSE,2.3900000000001,347,200,3,"fit_glaze_osc_zeta_v1_no_amp",178.275231337129,178.39768031672
0.402633577517868,3.35003783443789,1,88.4167280418853,91,91,NA,0,FALSE,TRUE,9.33000000000015,348,200,3,"fit_glaze_osc_zeta_v1_no_amp",182.833456083771,182.955905063362
0.520419169963598,0.406980283121823,5.0116850711018,115.584977132491,18,18,NA,0,TRUE,FALSE,1.77999999999997,349,200,3,"fit_glaze_osc_zeta_v1_no_amp",237.169954264983,237.292403244575
0.433124150309002,0.31277334469967,5.0000980456846,124.249626413391,19,19,NA,0,TRUE,FALSE,1.68000000000006,350,200,3,"fit_glaze_osc_zeta_v1_no_amp",254.499252826783,254.621701806374
0.606515449825491,0.504921374641078,4.85576956432493,106.254209342007,15,15,NA,0,TRUE,FALSE,1.27999999999997,351,200,3,"fit_glaze_osc_zeta_v1_no_amp",218.508418684015,218.630867663607
0.988561882859685,0.0271767691966463,4.94588831266607,137.573003292707,11,11,NA,0,TRUE,FALSE,0.920000000000073,352,200,3,"fit_glaze_osc_zeta_v1_no_amp",281.146006585414,281.268455565006
0.39935395153342,0.507371547004637,4.54094580385071,109.392813316542,16,16,NA,0,TRUE,TRUE,1.41000000000008,353,200,3,"fit_glaze_osc_zeta_v1_no_amp",224.785626633083,224.908075612675
0.01,0.0164201410585153,5.00004029190779,137.328095669415,8,8,NA,0,FALSE,FALSE,0.730000000000018,354,200,3,"fit_glaze_osc_zeta_v1_no_amp",280.65619133883,280.778640318422
0.01,0.0133807863714055,5.00001333988856,137.586384307557,8,8,NA,0,FALSE,FALSE,0.75,355,200,3,"fit_glaze_osc_zeta_v1_no_amp",281.172768615115,281.295217594706
0.488554227054712,0.414583376104327,4.66577031339316,117.62522391114,17,17,NA,0,TRUE,FALSE,1.43000000000006,356,200,3,"fit_glaze_osc_zeta_v1_no_amp",241.25044782228,241.372896801871
0.428771845647042,0.770499906180633,4.97878528698074,74.6885987989248,18,18,NA,0,TRUE,TRUE,1.73000000000002,357,200,3,"fit_glaze_osc_zeta_v1_no_amp",155.37719759785,155.499646577441
0.565903956928988,0.518581509167765,4.9688072608938,103.704894946052,19,19,NA,0,TRUE,TRUE,1.67000000000007,358,200,3,"fit_glaze_osc_zeta_v1_no_amp",213.409789892104,213.532238871696
0.39864508651889,0.845534527833268,5.08392393232829,67.503842204499,18,18,NA,0,TRUE,FALSE,1.62000000000012,359,200,3,"fit_glaze_osc_zeta_v1_no_amp",141.007684408998,141.13013338859
0.421376020778767,0.278235498481661,10,99.3383966535309,132,132,NA,0,TRUE,TRUE,11.9199999999998,360,200,3,"fit_glaze_osc_zeta_v1_no_amp",204.676793307062,204.799242286654
0.0607780615862173,0.179053548895385,5.00400418360136,115.605837335847,19,19,NA,0,TRUE,TRUE,1.61999999999989,361,200,3,"fit_glaze_osc_zeta_v1_no_amp",237.211674671694,237.334123651286
0.43554246296368,0.552642844025341,4.61220113392634,105.099799469164,18,18,NA,0,TRUE,TRUE,1.69999999999982,362,200,3,"fit_glaze_osc_zeta_v1_no_amp",216.199598938327,216.322047917919
0.483044289764517,0.630984637573001,5.02590768760976,91.137214195829,37,37,NA,0,TRUE,FALSE,3.12000000000012,363,200,3,"fit_glaze_osc_zeta_v1_no_amp",188.274428391658,188.39687737125
0.479827072011383,0.561302678074097,4.90726829661726,100.025134217486,17,17,NA,0,TRUE,FALSE,1.37999999999988,364,200,3,"fit_glaze_osc_zeta_v1_no_amp",206.050268434973,206.172717414565
0.419292969197665,0.319402749871743,4.92832008388968,123.744177362952,12,12,NA,0,TRUE,FALSE,1.09999999999991,365,200,3,"fit_glaze_osc_zeta_v1_no_amp",253.488354725904,253.610803705496
0.58637472620496,0.623647969092299,4.88871153441914,93.2781632119925,16,16,NA,0,TRUE,FALSE,1.27999999999997,366,200,3,"fit_glaze_osc_zeta_v1_no_amp",192.556326423985,192.678775403577
0.530623455717159,0.40721795538975,5.11348771618018,114.534719424694,23,23,NA,0,TRUE,FALSE,2,367,200,3,"fit_glaze_osc_zeta_v1_no_amp",235.069438849388,235.191887828979
0.55211677308885,0.990617370165682,4.75995924013698,57.631058862524,17,17,NA,0,TRUE,FALSE,1.36000000000013,368,200,3,"fit_glaze_osc_zeta_v1_no_amp",121.262117725048,121.38456670464
0.501353960900839,0.912920686957896,4.93808743961876,62.790884836702,15,15,NA,0,TRUE,FALSE,1.38999999999987,369,200,3,"fit_glaze_osc_zeta_v1_no_amp",131.581769673404,131.704218652996
0.453871409964004,0.487464528049487,4.77179679665668,109.903222955251,18,18,NA,0,TRUE,FALSE,1.54999999999995,370,200,3,"fit_glaze_osc_zeta_v1_no_amp",225.806445910502,225.928894890093
0.0828464240048491,0.117517340679597,5.00051170699146,132.768242642432,32,32,NA,0,TRUE,FALSE,3.02999999999997,371,200,3,"fit_glaze_osc_zeta_v1_no_amp",271.536485284864,271.658934264456
0.01,0.01,1.41603744671262,138.611460733592,5,5,NA,0,FALSE,TRUE,0.440000000000055,372,200,3,"fit_glaze_osc_zeta_v1_no_amp",283.222921467184,283.345370446775
0.508587056573084,0.314716362602849,4.94155289283992,124.605024623917,14,14,NA,0,TRUE,FALSE,1.24000000000001,373,200,3,"fit_glaze_osc_zeta_v1_no_amp",255.210049247834,255.332498227426
0.504560039078437,0.77818466901869,4.88700104043065,77.2743463871864,18,18,NA,0,TRUE,FALSE,1.61999999999989,374,200,3,"fit_glaze_osc_zeta_v1_no_amp",160.548692774373,160.671141753965
0.432599034789598,0.430892868496532,4.37314983670357,118.19160083008,18,18,NA,0,TRUE,FALSE,1.55999999999995,375,200,3,"fit_glaze_osc_zeta_v1_no_amp",242.38320166016,242.505650639752
