"p1","p2","p3","p4","p5","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.543724471030993,3.27792013820874,0.969585816442121,0.0418155785848248,4.68149556294959,286.195788145793,42,42,NA,0,FALSE,FALSE,18.5199999999895,1,30,583,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",582.391576291585,582.495562426767
0.47650960000523,3.33367817114046,0.715012940220606,0.025,0.45993794903193,441.16273955481,106,106,NA,1,FALSE,TRUE,71.1399999999994,1,43,885,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",892.32547910962,892.393738495286
0.557972347217619,6.27093346102955,1.09560448170548,0.128827691419375,0.688271749857553,260.15541684989,42,42,NA,0,FALSE,FALSE,14.6699999999983,1,45,500,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",530.310833699781,530.432291189659
0.454832572465808,4.05669076721865,1.3658746859405,0.0571081146617221,1.20298983623711,363.013625016238,150,150,NA,0,FALSE,FALSE,65.6700000000128,1,48,597,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",736.027250032477,736.128772875116
0.493833967243616,4.36360325231297,0.701903394005902,0.041542227913212,0.149334974767528,409.274901076804,68,68,NA,0,FALSE,FALSE,36.1399999999994,1,49,708,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",828.549802153608,828.635272239078
0.599556722222937,4.85913760603977,1.03526305684811,0.129270069518381,0,393.584531583705,101,101,NA,0,FALSE,FALSE,55.3800000000047,1,53,693,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",797.16906316741,797.256399411952
0.493836410565662,3.7761482867769,0.902684603380217,0.0711137336261444,5.45743703349177,586.102580339453,82,82,NA,52,FALSE,FALSE,64.6699999999983,1,54,998,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",1182.20516067891,1182.26564454987
0.01,0.528232149104384,3.08121839423615,0.0544075848592781,5.28524047310724,292.973476633557,71,71,NA,52,FALSE,TRUE,24.6999999999971,1,55,445,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",595.946953267115,596.083627526796
0.615505188684815,3.53329465978012,0.370903294783393,0.025,4.80729445937582,489.426499482982,107,107,NA,1,FALSE,TRUE,72.1399999999994,1,56,860,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",988.852998965964,988.923256577206
0.610481780522472,3.41334697900264,0.991815652500555,0.0881096720561881,2.39058811430688,468.277287675818,101,101,NA,0,FALSE,FALSE,63.0499999999884,1,57,788,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",946.554575351636,946.631301694347
0.515561552379639,4.01337525290947,0.556673154172706,0.113012023121877,4.45488625770783,403.391554730562,57,57,NA,0,FALSE,FALSE,31.7599999999948,1,58,722,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",816.783109461123,816.866908343805
0.460606041585245,2.57298222996386,0.555559169110723,0.0299973885059389,1.03275422792129,424.427346851804,90,90,NA,0,FALSE,FALSE,49.75,1,59,696,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",858.854693703608,858.941650225348
0.598735080169797,2.61713664053532,0.925556895538526,0.0664214593098989,2.68099904976379,255.727503646023,125,125,NA,0,FALSE,TRUE,40.0500000000029,1,60,415,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",521.455007292046,521.60170655855
0.435370428155203,2.49966497912681,0.937818113888892,0.171836949603071,5.12505886364039,490.033781247142,69,69,NA,0,FALSE,FALSE,44.0899999999965,1,63,783,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",990.067562494285,990.144782571505
0.536578107489193,3.41712084371262,0.446469045891014,0.2,0,287.847906260048,68,68,NA,0,FALSE,TRUE,26.2700000000041,1,64,492,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",585.695812520095,585.819269310219
0.576715741421964,7.36191943755541,0.925800000446326,0.0300631487707089,0.837454410043877,513.959338048626,35,35,NA,0,FALSE,FALSE,28.429999999993,1,65,1016,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",1037.91867609725,1037.97808203785
0.497370784626064,3.28313536143392,0.0537269983710646,0.025,4.09116608279252,326.204453708467,33,33,NA,0,FALSE,TRUE,15.0899999999965,1,66,595,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",662.408907416935,662.510774989091
0.557896599461498,3.90015003384981,0.743431812380696,0.0386297483942086,0.665637782859041,400.480080221694,44,44,NA,0,FALSE,FALSE,23.7699999999895,1,67,697,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",810.960160443388,811.046991123561
0.503929251340052,5.06474066651461,0.752392970502593,0.199842166438381,3.41236125538716,478.697619093446,71,71,NA,0,FALSE,FALSE,48.3899999999994,1,68,875,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",967.395238186892,967.464283066064
0.57264992573745,3.49181308941439,0.213843703478988,0.0724193602459858,1.32760717149708,338.91074341086,60,60,NA,0,FALSE,TRUE,38.4799999999959,2,21,829,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",687.821486821719,687.89439083144
0.547030381245281,6.09760656404301,0.394608039708856,0.025,0.607732789325984,489.273827257858,109,109,NA,1,FALSE,TRUE,91.9300000000076,2,22,1057,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",988.547654515715,988.60474300287
0.53906734152769,4.42346437341937,0.394431305640883,0.025,2.8183349747196,445.066044559237,112,112,NA,1,FALSE,TRUE,72.3499999999913,2,25,809,5,"fit_glaze_osc_zeta_v4_LLR_amp_mouse",900.132089118475,900.206808919222
