"p1","p2","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.445714637391249,4.96146628359283,0.485092323395308,20,20,NA,0,TRUE,FALSE,1.97,1,30,583,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",4.97018464679062,4.99087430196303
0.464260779653594,4.9684853899046,0.508095663841653,9,9,NA,0,TRUE,FALSE,1.58,1,43,885,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.01619132768331,5.02979676986018
0.695217855408293,5.009088457337,0.532163412490128,8,8,NA,0,TRUE,FALSE,0.629999999999995,1,45,500,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.06432682498026,5.08847169419555
0.413975830102691,5.00107566499277,0.618661491707502,5,5,NA,0,TRUE,FALSE,0.429999999999993,1,48,597,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.237322983415,5.25752500361702
0.573303420461168,5.01079873494105,0.582530391738449,7,7,NA,0,TRUE,FALSE,0.879999999999995,1,49,708,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.1650607834769,5.18208206007264
0.575392553052125,5.00872779874451,0.57771600604613,7,7,NA,0,TRUE,FALSE,0.870000000000005,1,53,693,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.15543201209226,5.17282331644009
0.474639207229469,4.99688116950804,0.589623383114472,6,6,NA,0,TRUE,FALSE,0.980000000000004,1,54,998,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.17924676622895,5.19130706773648
0.408701394465206,5.0001632626745,0.61836205948435,5,5,NA,0,TRUE,FALSE,0.280000000000001,1,55,445,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.2367241189687,5.26387344023567
0.585534505552428,5.00962015933962,0.575313415273462,7,7,NA,0,TRUE,FALSE,1.02,1,56,860,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.15062683054692,5.16462916426921
0.470034442560616,5.00047305944213,0.598605886617653,5,5,NA,0,TRUE,FALSE,0.61999999999999,1,57,788,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.19721177323531,5.21249839743913
0.612718928605013,5.00763454460651,0.561267709506433,8,8,NA,0,TRUE,FALSE,0.870000000000005,1,58,722,2,"fit_glaze_osc_zeta_v1_no_integration_mouse",5.12253541901287,5.1392252660226
