"p1","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
2.36058064091419,109.049534056192,8,8,NA,0,TRUE,TRUE,0.260000000000048,270,200,1,"fit_glaze_osc_zeta_v4_no_integration",220.099068112384,220.119270132586
1.64720051493407,123.00829088987,7,7,NA,0,TRUE,TRUE,0.269999999999982,271,200,1,"fit_glaze_osc_zeta_v4_no_integration",248.01658177974,248.036783799942
2.83568548868595,98.6784663480526,9,9,NA,0,TRUE,TRUE,0.319999999999993,272,200,1,"fit_glaze_osc_zeta_v4_no_integration",199.356932696105,199.377134716307
0.852685405971567,134.186436947507,6,6,NA,0,TRUE,TRUE,0.220000000000027,273,200,1,"fit_glaze_osc_zeta_v4_no_integration",270.372873895014,270.393075915216
1.83958676051259,119.522768915871,8,8,NA,0,TRUE,TRUE,0.319999999999993,274,200,1,"fit_glaze_osc_zeta_v4_no_integration",241.045537831742,241.065739851944
3.03269503313091,94.2786973620188,9,9,NA,0,TRUE,TRUE,0.370000000000005,275,200,1,"fit_glaze_osc_zeta_v4_no_integration",190.557394724038,190.57759674424
0.360976727506541,137.818339053597,5,5,NA,0,TRUE,TRUE,0.189999999999998,276,200,1,"fit_glaze_osc_zeta_v4_no_integration",277.636678107195,277.656880127397
3.89182036063547,75.3540322512874,10,10,NA,0,TRUE,TRUE,0.339999999999975,277,200,1,"fit_glaze_osc_zeta_v4_no_integration",152.708064502575,152.728266522777
1.32658846284838,128.207095576231,7,7,NA,0,TRUE,TRUE,0.240000000000009,278,200,1,"fit_glaze_osc_zeta_v4_no_integration",258.414191152462,258.434393172664
1.02165135537019,132.312647631596,6,6,NA,0,TRUE,TRUE,0.239999999999952,279,200,1,"fit_glaze_osc_zeta_v4_no_integration",266.625295263193,266.645497283395
2.30535903736689,110.215985617395,8,8,NA,0,TRUE,TRUE,0.29000000000002,280,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
1.74244492706194,121.313619575848,8,8,NA,0,TRUE,TRUE,0.279999999999973,281,200,1,"fit_glaze_osc_zeta_v4_no_integration",244.627239151696,244.647441171898
1.37131304844453,127.532633756919,7,7,NA,0,TRUE,TRUE,0.230000000000018,282,200,1,"fit_glaze_osc_zeta_v4_no_integration",257.065267513839,257.085469534041
3.630580110795,80.9926970127878,9,9,NA,0,TRUE,TRUE,0.370000000000005,283,200,1,"fit_glaze_osc_zeta_v4_no_integration",163.985394025576,164.005596045778
4.75254565411317,58.1628804906716,10,10,NA,0,TRUE,TRUE,0.359999999999957,284,200,1,"fit_glaze_osc_zeta_v4_no_integration",118.325760981343,118.345963001545
1.55369251077279,124.608598708488,7,7,NA,0,TRUE,TRUE,0.28000000000003,285,200,1,"fit_glaze_osc_zeta_v4_no_integration",251.217197416975,251.237399437177
2.53133261338262,105.381592286276,8,8,NA,0,TRUE,TRUE,0.269999999999982,286,200,1,"fit_glaze_osc_zeta_v4_no_integration",212.763184572552,212.783386592754
3.24297256464306,89.5737571076154,9,9,NA,0,TRUE,TRUE,0.349999999999966,287,200,1,"fit_glaze_osc_zeta_v4_no_integration",181.147514215231,181.167716235433
3.54873558091987,82.7874260780448,9,9,NA,0,TRUE,TRUE,0.360000000000014,288,200,1,"fit_glaze_osc_zeta_v4_no_integration",167.57485215609,167.595054176292
1.50754367268084,125.373891514485,7,7,NA,0,TRUE,TRUE,0.260000000000048,289,200,1,"fit_glaze_osc_zeta_v4_no_integration",252.747783028971,252.767985049173
0.01,138.655061111338,1,1,NA,0,FALSE,NA,0.0500000000000114,290,200,1,"fit_glaze_osc_zeta_v4_no_integration",279.310122222676,279.330324242878
1.41637015183289,126.835727142441,7,7,NA,0,TRUE,TRUE,0.230000000000018,291,200,1,"fit_glaze_osc_zeta_v4_no_integration",255.671454284882,255.691656305084
3.17125458623236,91.1772426054717,9,9,NA,0,TRUE,TRUE,0.319999999999993,292,200,1,"fit_glaze_osc_zeta_v4_no_integration",184.354485210943,184.374687231145
3.71490971560349,79.1564320793749,9,9,NA,0,TRUE,TRUE,0.319999999999993,293,200,1,"fit_glaze_osc_zeta_v4_no_integration",160.31286415875,160.333066178952
2.71066432023389,101.451250421714,9,9,NA,0,TRUE,TRUE,0.340000000000032,294,200,1,"fit_glaze_osc_zeta_v4_no_integration",204.902500843428,204.92270286363
2.41662238728697,107.85526829941,8,8,NA,0,TRUE,TRUE,0.25,295,200,1,"fit_glaze_osc_zeta_v4_no_integration",217.71053659882,217.730738619022
4.18148225909306,69.3030673837333,10,10,NA,0,TRUE,TRUE,0.339999999999975,296,200,1,"fit_glaze_osc_zeta_v4_no_integration",140.606134767467,140.626336787669
4.88469409154535,55.7538743537175,10,10,NA,0,TRUE,TRUE,0.370000000000005,297,200,1,"fit_glaze_osc_zeta_v4_no_integration",113.507748707435,113.527950727637
4.88469409154529,55.7538743537175,10,10,NA,0,TRUE,TRUE,0.350000000000023,298,200,1,"fit_glaze_osc_zeta_v4_no_integration",113.507748707435,113.527950727637
5.02461124905733,53.2768926535841,10,10,NA,0,TRUE,TRUE,0.389999999999986,299,200,1,"fit_glaze_osc_zeta_v4_no_integration",108.553785307168,108.57398732737
4.08131109756876,71.3686036776691,10,10,NA,0,TRUE,TRUE,0.399999999999977,300,200,1,"fit_glaze_osc_zeta_v4_no_integration",144.737207355338,144.75740937554
8.36918296176844,15.5765018822193,11,11,NA,0,TRUE,TRUE,0.419999999999959,301,200,1,"fit_glaze_osc_zeta_v4_no_integration",33.1530037644386,33.1732057846406
3.71490971560504,79.1564320793749,9,9,NA,0,TRUE,TRUE,0.370000000000005,302,200,1,"fit_glaze_osc_zeta_v4_no_integration",160.31286415875,160.333066178952
4.08131109756796,71.3686036776691,10,10,NA,0,TRUE,TRUE,0.370000000000005,303,200,1,"fit_glaze_osc_zeta_v4_no_integration",144.737207355338,144.75740937554
1.79076812901793,120.430336518536,8,8,NA,0,TRUE,TRUE,0.29000000000002,304,200,1,"fit_glaze_osc_zeta_v4_no_integration",242.860673037072,242.880875057274
2.71066432023328,101.451250421714,9,9,NA,0,TRUE,TRUE,0.310000000000002,305,200,1,"fit_glaze_osc_zeta_v4_no_integration",204.902500843428,204.92270286363
4.75254565411333,58.1628804906716,10,10,NA,0,TRUE,TRUE,0.360000000000014,306,200,1,"fit_glaze_osc_zeta_v4_no_integration",118.325760981343,118.345963001545
3.98486039276698,73.3849982545419,10,10,NA,0,TRUE,TRUE,0.379999999999995,307,200,1,"fit_glaze_osc_zeta_v4_no_integration",148.769996509084,148.790198529286
3.46920220867974,84.5418175611982,9,9,NA,0,TRUE,TRUE,0.319999999999993,308,200,1,"fit_glaze_osc_zeta_v4_no_integration",171.083635122396,171.103837142598
6.35610773844297,33.5888295468346,13,13,NA,0,TRUE,TRUE,0.490000000000009,309,200,1,"fit_glaze_osc_zeta_v4_no_integration",69.1776590936692,69.1978611138712
2.83568548868686,98.6784663480526,9,9,NA,0,TRUE,TRUE,0.329999999999984,310,200,1,"fit_glaze_osc_zeta_v4_no_integration",199.356932696105,199.377134716307
3.80191791145149,77.2773412577212,9,9,NA,0,TRUE,TRUE,0.310000000000002,311,200,1,"fit_glaze_osc_zeta_v4_no_integration",156.554682515442,156.574884535644
1.98924518760117,116.651768025719,8,8,NA,0,TRUE,TRUE,0.259999999999991,312,200,1,"fit_glaze_osc_zeta_v4_no_integration",235.303536051439,235.323738071641
5.33231859187119,48.1018203107997,11,11,NA,0,TRUE,TRUE,0.42999999999995,313,200,1,"fit_glaze_osc_zeta_v4_no_integration",98.2036406215993,98.2238426418014
3.10119488099756,92.7452879638821,9,9,NA,0,TRUE,TRUE,0.329999999999984,314,200,1,"fit_glaze_osc_zeta_v4_no_integration",187.490575927764,187.510777947966
0.769348692886236,134.997396100868,6,6,NA,0,TRUE,TRUE,0.199999999999989,315,200,1,"fit_glaze_osc_zeta_v4_no_integration",271.994792201736,272.014994221938
2.90002040296221,97.2445929323585,9,9,NA,0,TRUE,TRUE,0.300000000000011,316,200,1,"fit_glaze_osc_zeta_v4_no_integration",196.489185864717,196.509387884919
3.80191791145196,77.2773412577212,9,9,NA,0,TRUE,TRUE,0.329999999999984,317,200,1,"fit_glaze_osc_zeta_v4_no_integration",156.554682515442,156.574884535644
3.39182310081929,86.2569871485684,9,9,NA,0,TRUE,TRUE,0.330000000000041,318,200,1,"fit_glaze_osc_zeta_v4_no_integration",174.513974297137,174.534176317339
3.54873558091988,82.7874260780448,9,9,NA,0,TRUE,TRUE,0.329999999999984,319,200,1,"fit_glaze_osc_zeta_v4_no_integration",167.57485215609,167.595054176292
3.03269503313146,94.2786973620188,9,9,NA,0,TRUE,TRUE,0.350000000000023,320,200,1,"fit_glaze_osc_zeta_v4_no_integration",190.557394724038,190.57759674424
1.46177506353213,126.116205677203,7,7,NA,0,TRUE,TRUE,0.25,321,200,1,"fit_glaze_osc_zeta_v4_no_integration",254.232411354406,254.252613374608
1.83958676051293,119.522768915871,8,8,NA,0,TRUE,TRUE,0.300000000000011,322,200,1,"fit_glaze_osc_zeta_v4_no_integration",241.045537831742,241.065739851944
3.31645622241763,87.9339758802686,9,9,NA,0,TRUE,TRUE,0.339999999999975,323,200,1,"fit_glaze_osc_zeta_v4_no_integration",177.867951760537,177.888153780739
2.30535903736602,110.215985617395,8,8,NA,0,TRUE,TRUE,0.279999999999973,324,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
1.98924518760094,116.651768025719,8,8,NA,0,TRUE,TRUE,0.29000000000002,325,200,1,"fit_glaze_osc_zeta_v4_no_integration",235.303536051439,235.323738071641
0.52295931474123,136.934643472164,5,5,NA,0,TRUE,TRUE,0.160000000000025,326,200,1,"fit_glaze_osc_zeta_v4_no_integration",275.869286944328,275.88948896453
1.93880115130549,117.633755470838,8,8,NA,0,TRUE,TRUE,0.310000000000002,327,200,1,"fit_glaze_osc_zeta_v4_no_integration",237.267510941676,237.287712961878
3.1011948809987,92.7452879638821,9,9,NA,0,TRUE,TRUE,0.319999999999993,328,200,1,"fit_glaze_osc_zeta_v4_no_integration",187.490575927764,187.510777947966
4.50811617317021,62.7911700463305,10,10,NA,0,TRUE,TRUE,0.379999999999995,329,200,1,"fit_glaze_osc_zeta_v4_no_integration",127.582340092661,127.602542112863
4.50811617316964,62.7911700463305,10,10,NA,0,TRUE,TRUE,0.370000000000005,330,200,1,"fit_glaze_osc_zeta_v4_no_integration",127.582340092661,127.602542112863
5.17337866793857,50.7277893843383,10,10,NA,0,TRUE,TRUE,0.329999999999984,331,200,1,"fit_glaze_osc_zeta_v4_no_integration",103.455578768677,103.475780788879
3.63058011079576,80.9926970127878,9,9,NA,0,TRUE,TRUE,0.340000000000032,332,200,1,"fit_glaze_osc_zeta_v4_no_integration",163.985394025576,164.005596045778
2.41662238728652,107.85526829941,8,8,NA,0,TRUE,TRUE,0.350000000000023,333,200,1,"fit_glaze_osc_zeta_v4_no_integration",217.71053659882,217.730738619022
2.25091910439918,111.355023343133,8,8,NA,0,TRUE,TRUE,0.310000000000002,334,200,1,"fit_glaze_osc_zeta_v4_no_integration",224.710046686266,224.730248706468
2.30535903736676,110.215985617395,8,8,NA,0,TRUE,TRUE,0.310000000000002,335,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
2.835685488686,98.6784663480526,9,9,NA,0,TRUE,TRUE,0.299999999999955,336,200,1,"fit_glaze_osc_zeta_v4_no_integration",199.356932696105,199.377134716307
1.69459575408472,122.172860410979,8,8,NA,0,TRUE,TRUE,0.28000000000003,337,200,1,"fit_glaze_osc_zeta_v4_no_integration",246.345720821957,246.365922842159
2.36058064091466,109.049534056192,8,8,NA,0,TRUE,TRUE,0.329999999999984,338,200,1,"fit_glaze_osc_zeta_v4_no_integration",220.099068112384,220.119270132586
0.936757902463139,133.291780116066,6,6,NA,0,TRUE,TRUE,0.199999999999989,339,200,1,"fit_glaze_osc_zeta_v4_no_integration",268.583560232133,268.603762252335
3.71490971560476,79.1564320793749,9,9,NA,0,TRUE,TRUE,0.310000000000002,340,200,1,"fit_glaze_osc_zeta_v4_no_integration",160.31286415875,160.333066178952
2.36058064091554,109.049534056192,8,8,NA,0,TRUE,TRUE,0.319999999999993,341,200,1,"fit_glaze_osc_zeta_v4_no_integration",220.099068112384,220.119270132586
4.18148225909235,69.3030673837332,10,10,NA,0,TRUE,TRUE,0.389999999999986,342,200,1,"fit_glaze_osc_zeta_v4_no_integration",140.606134767466,140.626336787668
2.09193714722842,114.611383426284,8,8,NA,0,TRUE,TRUE,0.29000000000002,343,200,1,"fit_glaze_osc_zeta_v4_no_integration",231.222766852568,231.24296887277
3.17125458623329,91.1772426054717,9,9,NA,0,TRUE,TRUE,0.359999999999957,344,200,1,"fit_glaze_osc_zeta_v4_no_integration",184.354485210943,184.374687231145
0.979096509464712,132.812825312822,6,6,NA,0,TRUE,TRUE,0.240000000000009,345,200,1,"fit_glaze_osc_zeta_v4_no_integration",267.625650625643,267.645852645845
3.54873558092123,82.7874260780448,9,9,NA,0,TRUE,TRUE,0.319999999999993,346,200,1,"fit_glaze_osc_zeta_v4_no_integration",167.57485215609,167.595054176292
3.39182310082009,86.2569871485684,9,9,NA,0,TRUE,TRUE,0.340000000000032,347,200,1,"fit_glaze_osc_zeta_v4_no_integration",174.513974297137,174.534176317339
3.24297256464251,89.5737571076154,9,9,NA,0,TRUE,TRUE,0.310000000000002,348,200,1,"fit_glaze_osc_zeta_v4_no_integration",181.147514215231,181.167716235433
2.04028138382098,115.644411634871,8,8,NA,0,TRUE,TRUE,0.29000000000002,349,200,1,"fit_glaze_osc_zeta_v4_no_integration",233.288823269741,233.309025289943
1.55369251077278,124.608598708488,7,7,NA,0,TRUE,TRUE,0.25,350,200,1,"fit_glaze_osc_zeta_v4_no_integration",251.217197416975,251.237399437177
2.41662238728697,107.85526829941,8,8,NA,0,TRUE,TRUE,0.300000000000011,351,200,1,"fit_glaze_osc_zeta_v4_no_integration",217.71053659882,217.730738619022
1.50754367268068,125.373891514485,7,7,NA,0,TRUE,TRUE,0.240000000000009,352,200,1,"fit_glaze_osc_zeta_v4_no_integration",252.747783028971,252.767985049173
2.30535903736689,110.215985617395,8,8,NA,0,TRUE,TRUE,0.259999999999991,353,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
2.77258877231088,100.080484707638,9,9,NA,0,TRUE,TRUE,0.329999999999984,354,200,1,"fit_glaze_osc_zeta_v4_no_integration",202.160969415275,202.181171435477
1.93880115130604,117.633755470838,8,8,NA,0,TRUE,TRUE,0.329999999999984,355,200,1,"fit_glaze_osc_zeta_v4_no_integration",237.267510941676,237.287712961878
1.93880115130595,117.633755470838,8,8,NA,0,TRUE,TRUE,0.310000000000002,356,200,1,"fit_glaze_osc_zeta_v4_no_integration",237.267510941676,237.287712961878
3.89182036063664,75.3540322512874,10,10,NA,0,TRUE,TRUE,0.399999999999977,357,200,1,"fit_glaze_osc_zeta_v4_no_integration",152.708064502575,152.728266522777
2.59009114149788,104.1012768951,8,8,NA,0,TRUE,TRUE,0.279999999999973,358,200,1,"fit_glaze_osc_zeta_v4_no_integration",210.2025537902,210.222755810402
4.18148225909368,69.3030673837333,10,10,NA,0,TRUE,TRUE,0.360000000000014,359,200,1,"fit_glaze_osc_zeta_v4_no_integration",140.606134767467,140.626336787669
2.77258877231167,100.080484707638,9,9,NA,0,TRUE,TRUE,0.310000000000002,360,200,1,"fit_glaze_osc_zeta_v4_no_integration",202.160969415275,202.181171435477
2.09193714722808,114.611383426284,8,8,NA,0,TRUE,TRUE,0.279999999999973,361,200,1,"fit_glaze_osc_zeta_v4_no_integration",231.222766852568,231.24296887277
2.53133261338231,105.381592286276,8,8,NA,0,TRUE,TRUE,0.279999999999973,362,200,1,"fit_glaze_osc_zeta_v4_no_integration",212.763184572552,212.783386592754
3.1712545862331,91.1772426054717,9,9,NA,0,TRUE,TRUE,0.359999999999957,363,200,1,"fit_glaze_osc_zeta_v4_no_integration",184.354485210943,184.374687231145
2.77258877231197,100.080484707638,9,9,NA,0,TRUE,TRUE,0.310000000000002,364,200,1,"fit_glaze_osc_zeta_v4_no_integration",202.160969415275,202.181171435477
1.60023880094071,123.820132885118,7,7,NA,0,TRUE,TRUE,0.270000000000039,365,200,1,"fit_glaze_osc_zeta_v4_no_integration",249.640265770235,249.660467790437
3.03269503313054,94.2786973620188,9,9,NA,0,TRUE,TRUE,0.279999999999973,366,200,1,"fit_glaze_osc_zeta_v4_no_integration",190.557394724038,190.57759674424
2.09193714722724,114.611383426284,8,8,NA,0,TRUE,TRUE,0.310000000000002,367,200,1,"fit_glaze_osc_zeta_v4_no_integration",231.222766852568,231.24296887277
4.75254565411426,58.1628804906716,10,10,NA,0,TRUE,TRUE,0.360000000000014,368,200,1,"fit_glaze_osc_zeta_v4_no_integration",118.325760981343,118.345963001545
4.50811617316992,62.7911700463305,10,10,NA,0,TRUE,TRUE,0.300000000000011,369,200,1,"fit_glaze_osc_zeta_v4_no_integration",127.582340092661,127.602542112863
2.30535903736669,110.215985617395,8,8,NA,0,TRUE,TRUE,0.300000000000011,370,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
0.894624460721031,133.749617370362,6,6,NA,0,TRUE,TRUE,0.209999999999923,371,200,1,"fit_glaze_osc_zeta_v4_no_integration",269.499234740724,269.519436760926
0.240288628639039,138.269219800348,5,5,NA,0,TRUE,TRUE,0.149999999999977,372,200,1,"fit_glaze_osc_zeta_v4_no_integration",278.538439600696,278.558641620898
1.55369251077282,124.608598708488,7,7,NA,0,TRUE,TRUE,0.25,373,200,1,"fit_glaze_osc_zeta_v4_no_integration",251.217197416975,251.237399437177
3.80191791145185,77.2773412577212,9,9,NA,0,TRUE,TRUE,0.330000000000041,374,200,1,"fit_glaze_osc_zeta_v4_no_integration",156.554682515442,156.574884535644
1.888923254034,118.590663489495,8,8,NA,0,TRUE,TRUE,0.360000000000014,375,200,1,"fit_glaze_osc_zeta_v4_no_integration",239.18132697899,239.201528999192
0.727930769436206,135.37170934699,6,6,NA,0,TRUE,TRUE,0.240000000000009,376,200,1,"fit_glaze_osc_zeta_v4_no_integration",272.74341869398,272.763620714182
2.53133261338146,105.381592286276,8,8,NA,0,TRUE,TRUE,0.309999999999945,377,200,1,"fit_glaze_osc_zeta_v4_no_integration",212.763184572552,212.783386592754
2.04028138382042,115.644411634871,8,8,NA,0,TRUE,TRUE,0.279999999999973,378,200,1,"fit_glaze_osc_zeta_v4_no_integration",233.288823269741,233.309025289943
3.31645622241735,87.9339758802686,9,9,NA,0,TRUE,TRUE,0.310000000000059,379,200,1,"fit_glaze_osc_zeta_v4_no_integration",177.867951760537,177.888153780739
1.60023880094131,123.820132885118,7,7,NA,0,TRUE,TRUE,0.25,380,200,1,"fit_glaze_osc_zeta_v4_no_integration",249.640265770235,249.660467790437
1.15072831316707,130.68363895874,7,7,NA,0,TRUE,TRUE,0.25,381,200,1,"fit_glaze_osc_zeta_v4_no_integration",263.367277917481,263.387479937683
2.5900911415,104.1012768951,8,8,NA,0,TRUE,TRUE,0.259999999999991,382,200,1,"fit_glaze_osc_zeta_v4_no_integration",210.2025537902,210.222755810402
2.36058064091507,109.049534056192,8,8,NA,0,TRUE,TRUE,0.310000000000059,383,200,1,"fit_glaze_osc_zeta_v4_no_integration",220.099068112384,220.119270132586
3.39182310081913,86.2569871485684,9,9,NA,0,TRUE,TRUE,0.299999999999955,384,200,1,"fit_glaze_osc_zeta_v4_no_integration",174.513974297137,174.534176317339
1.46177506353185,126.116205677203,7,7,NA,0,TRUE,TRUE,0.25,385,200,1,"fit_glaze_osc_zeta_v4_no_integration",254.232411354406,254.252613374608
0.686666668173539,135.725352491152,6,6,NA,0,TRUE,TRUE,0.220000000000027,386,200,1,"fit_glaze_osc_zeta_v4_no_integration",273.450704982304,273.470907002506
2.41662238728631,107.85526829941,8,8,NA,0,TRUE,TRUE,0.299999999999955,387,200,1,"fit_glaze_osc_zeta_v4_no_integration",217.71053659882,217.730738619022
0.0800106709147445,138.589433444896,5,5,NA,0,TRUE,TRUE,0.170000000000073,388,200,1,"fit_glaze_osc_zeta_v4_no_integration",279.178866889791,279.199068909993
1.60023880094082,123.820132885118,7,7,NA,0,TRUE,TRUE,0.299999999999955,389,200,1,"fit_glaze_osc_zeta_v4_no_integration",249.640265770235,249.660467790437
2.19722460979517,112.467028923762,8,8,NA,0,TRUE,TRUE,0.290000000000077,390,200,1,"fit_glaze_osc_zeta_v4_no_integration",226.934057847523,226.954259867725
2.30535903736523,110.215985617395,8,8,NA,0,TRUE,TRUE,0.310000000000059,391,200,1,"fit_glaze_osc_zeta_v4_no_integration",222.431971234789,222.452173254991
0.645546778324697,136.058400038431,5,5,NA,0,TRUE,TRUE,0.169999999999959,392,200,1,"fit_glaze_osc_zeta_v4_no_integration",274.116800076861,274.137002097063
1.93880115130581,117.633755470838,8,8,NA,0,TRUE,TRUE,0.319999999999936,393,200,1,"fit_glaze_osc_zeta_v4_no_integration",237.267510941676,237.287712961878
2.4166223872879,107.85526829941,8,8,NA,0,TRUE,TRUE,0.300000000000068,394,200,1,"fit_glaze_osc_zeta_v4_no_integration",217.71053659882,217.730738619022
3.46920220867951,84.5418175611982,9,9,NA,0,TRUE,TRUE,0.340000000000032,395,200,1,"fit_glaze_osc_zeta_v4_no_integration",171.083635122396,171.103837142598
2.77258877231051,100.080484707638,9,9,NA,0,TRUE,TRUE,0.310000000000059,396,200,1,"fit_glaze_osc_zeta_v4_no_integration",202.160969415275,202.181171435477
0.482324021607332,137.185960050475,5,5,NA,0,TRUE,TRUE,0.220000000000027,397,200,1,"fit_glaze_osc_zeta_v4_no_integration",276.371920100949,276.392122121151
3.31645622241755,87.9339758802686,9,9,NA,0,TRUE,TRUE,0.329999999999927,398,200,1,"fit_glaze_osc_zeta_v4_no_integration",177.867951760537,177.888153780739
1.46177506353279,126.116205677203,7,7,NA,0,TRUE,TRUE,0.25,399,200,1,"fit_glaze_osc_zeta_v4_no_integration",254.232411354406,254.252613374608
