"amp_on","amp","feedback_level","Variable","subject_id","Mean","Error"
0,0.5,0,"Accuracy",863,0.861,0.00773753414967318
0,0.5,0,"Accuracy",864,0.878,0.00732016341321682
0,0.5,0,"Accuracy",866,0.8565,0.00784121274476431
0,0.5,0,"Accuracy",875,0.8575,0.0078184038472926
0,0.5,0,"Accuracy",876,0.9075,0.00648019069439456
0,0.5,0,"Accuracy",878,0.825,0.008498447611529
0,0.5,0,"Accuracy",881,0.8205,0.00858351404476502
0,0.5,0,"Accuracy",892,0.905,0.00655812507522166
0,0.5,0,"Accuracy",894,0.842,0.00815789652041621
0,0.5,0,"Accuracy",900,0.8715,0.0074847769467748
0,0.5,0,"Accuracy",903,0.885,0.00713533156049802
0,0.5,0,"Accuracy",912,0.876,0.00737151067182246
0,0.5,0,"Accuracy",916,0.874,0.00742223313918299
0,0.5,0,"Accuracy",922,0.821,0.00857416224065445
0,0.5,0,"Accuracy",931,0.854,0.00789766969385886
0,0.5,0,"Accuracy",934,0.867,0.00759502088022709
0,0.5,0,"Accuracy",941,0.8755,0.00738424935719838
0,0.5,0,"Accuracy",942,0.8205,0.00858351404476502
0,0.5,0,"Accuracy",943,0.9085,0.00644861747459615
0,0.5,0,"Accuracy",947,0.8545,0.00788644235295569
0,0.5,0,"Accuracy",950,0.85,0.00798635655010924
0,0.5,0,"Accuracy",963,0.8155,0.0086756849155774
0,0.5,0,"Accuracy",965,0.856,0.00785256845979122
0,0.5,0,"Accuracy",974,0.885,0.00713533156049802
0,0.5,0,"Accuracy",976,0.8285,0.00843086085209296
0,0.5,0,"Accuracy",978,0.871,0.00749717305401849
0,0.5,0,"Accuracy",984,0.8825,0.00720227820940727
0,0.5,0,"Accuracy",985,0.8855,0.00712181403278398
0,0.5,0,"Accuracy",987,0.8915,0.00695615332166545
0,0.5,0,"Accuracy",988,0.833,0.00834207978549557
0,0.5,0,"Accuracy",990,0.8875,0.00706730842854705
0,0.5,0,"Accuracy",992,0.8645,0.00765500977055507
0,0.5,0,"Accuracy",996,0.8245,0.00850800023707199
0,0.5,0,"Accuracy",1000,0.825,0.008498447611529
0,0.5,0,"H",13,0.19547364319213,0.0027738817357485
0,0.5,0,"H",14,0.141007561025712,0.00242765916252142
0,0.5,0,"H",16,0.212292755025352,0.00269209322017624
0,0.5,0,"H",19,0.146020787192731,0.00252974500002393
0,0.5,0,"H",22,0.175392785363593,0.00201150023071976
0,0.5,0,"H",33,0.208612958921568,0.00345604140157812
0,0.5,0,"H",38,0.198126560981696,0.00324347872208184
0,0.5,0,"H",43,0.242715679357306,0.00357822482753499
0,0.5,0,"H",49,0.188381939351791,0.00319529017769447
0,0.5,0,"H",57,0.120351162079167,0.00248742336404375
0,0.5,0,"H",61,0.129305400729556,0.0026378498951054
0,0.5,0,"H",63,0.142939563400343,0.00291139102805062
0,0.5,0,"H",64,0.189694310462689,0.00386011668259092
0,0.5,0,"H",79,0.167962372017448,0.00268562633837625
0,0.5,0,"H",87,0.17221012173676,0.00351166494079158
0,0.5,0,"H",88,0.176856515963097,0.00289605895106624
0,0.5,0,"H",103,0.171348465943847,0.0035527872044119
0,0.5,0,"H",106,0.156774438109012,0.00288068215671304
0,0.5,0,"H",107,0.207852367651967,0.00345950562766469
0,0.5,0,"H",125,0.158780718243933,0.00340958001649141
0,0.5,0,"H",126,0.15292239440109,0.00307917625988292
0,0.5,0,"H",127,0.176884330305723,0.00278893952716816
0,0.5,0,"H",129,0.182466964363861,0.00342184093112141
0,0.5,0,"H",131,0.166094555138727,0.00243217239517689
0,0.5,0,"H",134,0.121102020474637,0.00225180043226838
0,0.5,0,"H",138,0.195905557706166,0.00288446207701031
0,0.5,0,"H",154,0.163265725188656,0.00217872418275758
0,0.5,0,"H",163,0.114828625019281,0.00233929287047165
0,0.5,0,"H",165,0.124619460127404,0.00204075013508939
0,0.5,0,"H",166,0.179955954746538,0.00360996366941627
0,0.5,0,"H",172,0.174623196811435,0.00339046937606425
0,0.5,0,"H",173,0.178034404344722,0.00311374035980206
0,0.5,0,"H",177,0.173202619895074,0.00347671662629604
0,0.5,0,"H",180,0.137892319633386,0.00240450382109131
0,0.5,0,"H",182,0.204953748003619,0.00269536431928066
0,0.5,0,"H",184,0.209742942645126,0.00265813897262109
0,0.5,0,"H",188,0.168121592215938,0.00304902568681478
0,0.5,0,"H",198,0.137631681110751,0.00251944276729288
0,0.5,0,"H",206,0.182320615896926,0.00276340312194031
0,0.5,0,"H",215,0.149311794888827,0.00238433529782231
0,0.5,0,"H",216,0.149220729405497,0.00265736723107517
0,0.5,0,"H",217,0.157210731272606,0.00325842467018783
0,0.5,0,"H",219,0.220767062071371,0.00300486814888077
0,0.5,0,"H",221,0.185995632113903,0.00301931925098053
0,0.5,0,"H",224,0.199077477486839,0.00277719084939974
0,0.5,0,"H",225,0.213306797385015,0.00289503933516866
0,0.5,0,"H",226,0.128939483258348,0.00237125382785253
0,0.5,0,"H",229,0.154956777249275,0.00301170627339769
0,0.5,0,"H",246,0.164324874259655,0.00285739503774443
0,0.5,0,"H",250,0.194974244227266,0.0023349696416149
0,0.5,0,"H",260,0.153346424214496,0.00273875057703554
0,0.5,0,"H",279,0.151384875488093,0.0022369699337984
0,0.5,0,"H",280,0.151870343478261,0.0027216691944283
0,0.5,0,"H",281,0.149166384287544,0.00283024259969291
0,0.5,0,"H",287,0.128369360543808,0.00231545780934035
0,0.5,0,"H",289,0.163818052218582,0.00296103417361957
0,0.5,0,"H",291,0.135299590653927,0.00218828860970503
0,0.5,0,"H",299,0.150055509029873,0.00303406345014688
0,0.5,0,"H",302,0.162024776607706,0.00306677323204594
0,0.5,0,"H",318,0.16016492428131,0.00259442834879428
0,0.5,0,"H",322,0.172683368388793,0.00278394483172358
0,0.5,0,"H",333,0.200031297158468,0.00318269263756707
0,0.5,0,"H",339,0.160487450270486,0.002460222239094
0,0.5,0,"H",347,0.186823537749956,0.00293622448373167
0,0.5,0,"H",357,0.175539643618827,0.00330786738485381
0,0.5,0,"H",366,0.178556838493489,0.00264616582898773
0,0.5,0,"H",376,0.201152290008046,0.0030548681502812
0,0.5,0,"H",378,0.143367253444294,0.00300086788497243
0,0.5,0,"H",379,0.164134851555097,0.00212431394677832
0,0.5,0,"H",395,0.185099377657491,0.00352932164753629
0,0.5,0,"H",397,0.196566400064115,0.00304549381548339
0,0.5,0,"H",404,0.120960096649155,0.00229695205266801
0,0.5,0,"H",417,0.186054883279089,0.0037721956318665
0,0.5,0,"H",420,0.197131242294602,0.00313884239921292
0,0.5,0,"H",427,0.150810995765837,0.00286197076867831
0,0.5,0,"H",435,0.195985288566373,0.00316237576940827
0,0.5,0,"H",439,0.13476359010699,0.00281613152459109
0,0.5,0,"H",454,0.125825045877401,0.00254777275535942
0,0.5,0,"H",460,0.210236148358359,0.00320929763203754
0,0.5,0,"H",466,0.154403812825049,0.0030434618145758
0,0.5,0,"H",474,0.163491088732584,0.0024506554914336
0,0.5,0,"H",478,0.165186738555839,0.00352942931153584
0,0.5,0,"H",482,0.175397675132774,0.00253516831101825
0,0.5,0,"H",486,0.178327286099498,0.00344147019644948
0,0.5,0,"H",504,0.170512456331572,0.00264207647651573
0,0.5,0,"H",505,0.188217671662002,0.00275116328656466
0,0.5,0,"H",508,0.174715262605934,0.00307005394176403
0,0.5,0,"H",509,0.145268063995118,0.00213718785218121
0,0.5,0,"H",511,0.154165288156476,0.00269825723429598
0,0.5,0,"H",514,0.168574544132624,0.003011753244664
0,0.5,0,"H",517,0.133119230541963,0.00266165951866544
0,0.5,0,"H",522,0.207920789384801,0.00292734173325077
0,0.5,0,"H",535,0.177825243559836,0.0033275681138584
0,0.5,0,"H",537,0.1803726489473,0.0029842152342444
0,0.5,0,"H",546,0.195280647539894,0.00335843609486404
0,0.5,0,"H",555,0.171101833111691,0.00305005898615744
0,0.5,0,"H",556,0.221030680542358,0.00344771008614566
0,0.5,0,"H",564,0.143709356278295,0.00294884220423929
0,0.5,0,"H",570,0.156620391604683,0.00307908663622665
0,0.5,0,"H",577,0.165529596284579,0.00308867320799299
0,0.5,0,"H",579,0.195681448315254,0.00352797744423612
0,0.5,0,"H",581,0.173952902109046,0.00262437130701773
0,0.5,0,"H",598,0.133490832372504,0.00329061759901866
0,0.5,0,"H",606,0.138243669854193,0.00302771683902043
0,0.5,0,"H",607,0.249069312326599,0.00286334399329565
0,0.5,0,"H",608,0.180030799952717,0.00321188457565009
0,0.5,0,"H",613,0.185591933685193,0.0031589279917314
0,0.5,0,"H",634,0.17949387589456,0.00325342171590024
0,0.5,0,"H",654,0.215393082469475,0.00287197112155649
0,0.5,0,"H",655,0.161214177896599,0.00282783195654072
0,0.5,0,"H",656,0.125079792361113,0.00257866429244339
0,0.5,0,"H",660,0.122166486881217,0.00302746153561525
0,0.5,0,"H",665,0.179609353171148,0.00252924390686395
0,0.5,0,"H",670,0.226147621331656,0.00324647306029777
0,0.5,0,"H",671,0.177020045784937,0.00248031274027837
0,0.5,0,"H",672,0.149018945893814,0.00259979345684395
0,0.5,0,"H",679,0.250878158974744,0.00305835164335061
0,0.5,0,"H",682,0.162140632499439,0.00246755551459225
0,0.5,0,"H",690,0.173004682143096,0.00285634559758358
0,0.5,0,"H",696,0.20734840374823,0.00330266501828383
0,0.5,0,"H",701,0.160162811614959,0.0025314261227854
0,0.5,0,"H",705,0.127300139786595,0.00253805041352939
0,0.5,0,"H",707,0.257490912308017,0.0025157015425386
0,0.5,0,"H",716,0.137173180595918,0.00245873865593192
0,0.5,0,"H",728,0.119813946685898,0.00236389345189845
0,0.5,0,"H",729,0.239078065598076,0.00307135710630007
0,0.5,0,"H",738,0.117383761115836,0.00206630103587957
0,0.5,0,"H",740,0.133234110691921,0.00280865439817595
0,0.5,0,"H",742,0.14455033885411,0.00277231085721817
0,0.5,0,"H",744,0.145861844861946,0.00267785857997181
0,0.5,0,"H",747,0.192404074560593,0.00253869810543611
0,0.5,0,"H",748,0.241443349768654,0.00315746312778962
0,0.5,0,"H",764,0.231040572406867,0.00291051943858198
0,0.5,0,"H",765,0.154674320439724,0.00243696777280694
0,0.5,0,"H",772,0.204268199154667,0.00310523873005961
0,0.5,0,"H",773,0.198983347287842,0.00259625555118786
0,0.5,0,"H",800,0.173325199165338,0.00254422326714524
0,0.5,0,"H",809,0.184535643673651,0.00328678881624749
0,0.5,0,"H",810,0.137935929916891,0.00291184642345594
0,0.5,0,"H",811,0.151970792253525,0.00301765201452782
0,0.5,0,"H",812,0.190787148979478,0.00318087930772082
0,0.5,0,"H",823,0.215303775043157,0.00305705200259894
0,0.5,0,"H",827,0.156622384527331,0.00366107231107727
0,0.5,0,"H",836,0.174815434970569,0.00274359174641643
0,0.5,0,"H",841,0.148091942953465,0.00349950929467906
0,0.5,0,"H",843,0.16966974159702,0.00317415330766184
0,0.5,0,"H",844,0.163103710750532,0.00208302392719536
0,0.5,0,"H",847,0.15158817824686,0.00275315212933183
0,0.5,0,"H",853,0.185541785726286,0.00250185076180128
0,0.5,0,"H",856,0.174813433707124,0.00310202798983825
0,0.5,0,"H",863,0.263604829390404,0.00353058884320449
0,0.5,0,"H",864,0.122960682722506,0.00229314046093813
0,0.5,0,"H",866,0.13028641934125,0.00282332778039954
0,0.5,0,"H",875,0.169518796080446,0.00300510786703134
0,0.5,0,"H",876,0.117475974161702,0.00275495034124127
0,0.5,0,"H",878,0.161679980629421,0.0026077355960584
0,0.5,0,"H",881,0.159455146058687,0.00266427683894156
0,0.5,0,"H",892,0.186153178573446,0.00335223826470218
0,0.5,0,"H",894,0.21755681945535,0.00334056696207074
0,0.5,0,"H",900,0.183349003314231,0.00234326823987549
0,0.5,0,"H",903,0.129203643535952,0.0027881500273629
0,0.5,0,"H",912,0.199438703779624,0.00296646595278155
0,0.5,0,"H",916,0.136742551324476,0.00255318547799306
0,0.5,0,"H",922,0.226339871898977,0.0030139120374803
0,0.5,0,"H",931,0.171419087643718,0.00327711340881906
0,0.5,0,"H",934,0.21805294290109,0.00337167090439704
0,0.5,0,"H",941,0.163016953835839,0.00299072819888952
0,0.5,0,"H",942,0.20483811364337,0.00275253196838487
0,0.5,0,"H",943,0.133876258807455,0.00251636779866082
0,0.5,0,"H",947,0.16635730178712,0.00274826520554231
0,0.5,0,"H",950,0.181543092913869,0.00299341312065128
0,0.5,0,"H",963,0.150628687331465,0.00298110142505073
0,0.5,0,"H",965,0.14325879864155,0.00233363699107791
0,0.5,0,"H",974,0.144601312035793,0.00314460618704309
0,0.5,0,"H",976,0.14550297696637,0.00323346031264855
0,0.5,0,"H",978,0.171383760434363,0.00268156395532476
0,0.5,0,"H",984,0.174934730877832,0.00323291018713881
0,0.5,0,"H",985,0.212294561116901,0.00283599089762942
0,0.5,0,"H",987,0.140650996428709,0.00321082454599304
0,0.5,0,"H",988,0.231095506421775,0.00283522521898775
0,0.5,0,"H",990,0.171932187127458,0.00329185280825988
0,0.5,0,"H",992,0.168858488825536,0.00306524900365895
0,0.5,0,"H",996,0.169716220347337,0.00225082343255711
0,0.5,0,"H",1000,0.166618200025577,0.00257394497189799
0,0.5,0,"P",13,0.119063294252301,0.00147138004702641
0,0.5,0,"P",14,0.129928448288789,0.00132935941665164
0,0.5,0,"P",16,0.109044004957864,0.001361099371087
0,0.5,0,"P",19,0.130547099641526,0.00139272613682168
0,0.5,0,"P",22,0.145980428285272,0.00146395245733809
0,0.5,0,"P",33,0.116004719269213,0.00157519118739227
0,0.5,0,"P",38,0.128200187965994,0.00131687742074038
0,0.5,0,"P",43,0.131077275378423,0.001669381038014
0,0.5,0,"P",49,0.114599757437693,0.00143690622177315
0,0.5,0,"P",57,0.0901804012683934,0.00119247692074541
0,0.5,0,"P",61,0.104554091843153,0.00127752996883657
0,0.5,0,"P",63,0.103903350536282,0.00117322806785952
0,0.5,0,"P",64,0.118475006297809,0.0011932767116938
0,0.5,0,"P",79,0.120239168988782,0.00128143705417907
0,0.5,0,"P",87,0.112246778460901,0.0014171904990371
0,0.5,0,"P",88,0.120074810896716,0.00141628730628782
0,0.5,0,"P",103,0.118902055156131,0.00141983030216656
0,0.5,0,"P",106,0.114938782414082,0.00136767323132821
0,0.5,0,"P",107,0.129139656816277,0.00129557849964208
0,0.5,0,"P",125,0.112762506864638,0.00127584624900521
0,0.5,0,"P",126,0.113400286397942,0.00134361851595249
0,0.5,0,"P",127,0.124021276690786,0.00134279747792822
0,0.5,0,"P",129,0.110128705030348,0.00144311869226152
0,0.5,0,"P",131,0.107087348161508,0.00149627871927097
0,0.5,0,"P",134,0.11200044423833,0.00127620468604424
0,0.5,0,"P",138,0.11264204927705,0.00133948314025485
0,0.5,0,"P",154,0.125901858757532,0.00121504612713577
0,0.5,0,"P",163,0.131655220863159,0.00161286399809063
0,0.5,0,"P",165,0.115373143987298,0.00144100567564662
0,0.5,0,"P",166,0.116051967490931,0.0011705143149288
0,0.5,0,"P",172,0.0957248910267392,0.00133157519591869
0,0.5,0,"P",173,0.117127617688456,0.00117039498751663
0,0.5,0,"P",177,0.116148232596559,0.00184377523993784
0,0.5,0,"P",180,0.103796004648612,0.00127251708130538
0,0.5,0,"P",182,0.130703209036299,0.0014390021716704
0,0.5,0,"P",184,0.126448402092103,0.00165507643898045
0,0.5,0,"P",188,0.115472445412226,0.0010074570759838
0,0.5,0,"P",198,0.109360943350389,0.00132503372602994
0,0.5,0,"P",206,0.122037619691533,0.00124546913544383
0,0.5,0,"P",215,0.127873434230612,0.00142108662405154
0,0.5,0,"P",216,0.120535292650668,0.00151910549770745
0,0.5,0,"P",217,0.117631730909016,0.00126909068580378
0,0.5,0,"P",219,0.119419438944251,0.00147976526575968
0,0.5,0,"P",221,0.127720257462418,0.0014048849929469
0,0.5,0,"P",224,0.125048734834316,0.00124384510734195
0,0.5,0,"P",225,0.11207808410701,0.00123780496332064
0,0.5,0,"P",226,0.114920370476682,0.00119178148527916
0,0.5,0,"P",229,0.151305374998204,0.00159135443909576
0,0.5,0,"P",246,0.105905920762894,0.00136624325613011
0,0.5,0,"P",250,0.123230926182969,0.00115483617217575
0,0.5,0,"P",260,0.107065708695924,0.00127104600229982
0,0.5,0,"P",279,0.119295460329179,0.001752998069974
0,0.5,0,"P",280,0.0988827641540085,0.00117506598553871
0,0.5,0,"P",281,0.11428129837958,0.00141546781054747
0,0.5,0,"P",287,0.0947498638069308,0.00116263420736604
0,0.5,0,"P",289,0.10483226551939,0.00121718062117266
0,0.5,0,"P",291,0.111947043718412,0.00134881145466387
0,0.5,0,"P",299,0.108405372569249,0.0013008286582351
0,0.5,0,"P",302,0.122462893072545,0.00117077789106658
0,0.5,0,"P",318,0.125587707084297,0.00164632435376477
0,0.5,0,"P",322,0.107894648761538,0.00127374531750494
0,0.5,0,"P",333,0.116854797614647,0.00138325389986961
0,0.5,0,"P",339,0.126044841116065,0.00141197979487764
0,0.5,0,"P",347,0.11272603421834,0.0013440654650563
0,0.5,0,"P",357,0.123861715258192,0.00162269295781133
0,0.5,0,"P",366,0.117126361391037,0.0014004143115578
0,0.5,0,"P",376,0.145401315514888,0.00157364912154702
0,0.5,0,"P",378,0.0985761502173897,0.0010626211227212
0,0.5,0,"P",379,0.132903468127542,0.00160624262430013
0,0.5,0,"P",395,0.138137414690182,0.00153385859827343
0,0.5,0,"P",397,0.125296253162129,0.00146897960722589
0,0.5,0,"P",404,0.115431915984548,0.00133210816231184
0,0.5,0,"P",417,0.120882570007993,0.00138447930290728
0,0.5,0,"P",420,0.124962002761761,0.00145095566979524
0,0.5,0,"P",427,0.109806116416232,0.00137838670428972
0,0.5,0,"P",435,0.159162497848646,0.00163138717079566
0,0.5,0,"P",439,0.131180062373863,0.00162109468455624
0,0.5,0,"P",454,0.127847304340568,0.00154187920914747
0,0.5,0,"P",460,0.097797583958373,8.96226496610354e-04
0,0.5,0,"P",466,0.110547912923537,0.00107192185130492
0,0.5,0,"P",474,0.111784126216538,0.00141676318277136
0,0.5,0,"P",478,0.106457657518175,0.00142222900386937
0,0.5,0,"P",482,0.125944187470733,0.00125157889427081
0,0.5,0,"P",486,0.113443111907274,0.00123304161850575
0,0.5,0,"P",504,0.11689458814089,0.00146816044200289
0,0.5,0,"P",505,0.1151399509539,0.00135818209847282
0,0.5,0,"P",508,0.118459074506405,0.00125763874550912
0,0.5,0,"P",509,0.128672918680634,0.00142003193220442
0,0.5,0,"P",511,0.109675624309424,0.00115095595844845
0,0.5,0,"P",514,0.134090029546021,0.0015020086463516
0,0.5,0,"P",517,0.112178478527869,0.00118833203138214
0,0.5,0,"P",522,0.120467311945806,0.00120597746896847
