"p1","p2","p3","p4","p5","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.696525177505359,3.03267551673705,1.47989372260584,0.0557902382604543,2.25186591932571,353.119569310414,120,120,NA,0,FALSE,FALSE,58.3899999999994,5,21,624,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",716.239138620828,716.336225999469
0.326551649873423,3.45405612235004,1.21947821379085,0.0697601716359768,0,430.251642506987,56,56,NA,0,FALSE,TRUE,35.6199999999953,5,31,797,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",870.503285013975,870.579138364164
0.445135334928579,7.76499621476421,1.06407381932022,0.197713252342255,4.95164974127368,192.729807973238,24,24,NA,0,FALSE,FALSE,7.86999999999534,5,32,434,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",395.459615946475,395.599802862363
0.464456605994553,2.65528396210724,1.01464909266775,0.0480292810633796,4.46733280595612,298.359741280565,47,47,NA,0,TRUE,FALSE,18.5,5,33,518,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",606.71948256113,606.83667006113
0.01,1.83544986337793,10,0.025,0.825755607775346,33.6724208330827,83,83,NA,0,FALSE,TRUE,4,5,56,60,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",77.3448416661655,78.4559527772766
0.348513489806352,2.24678287610956,10,0.176842143696553,1.49242075795701,283.244199619878,76,76,NA,52,FALSE,TRUE,33.5399999999936,6,24,565,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",576.488399239756,576.595733765695
0.396171975054304,4.08348315633103,0.998605285095551,0.077126290848101,2.9984187466023,247.130442035409,36,36,NA,0,FALSE,FALSE,18.2600000000093,6,25,645,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",504.260884070818,504.354780784433
0.465737789242138,3.92157524081142,1.01338652068678,0.0801697109337536,3.11725690792461,318.166092672918,31,31,NA,0,FALSE,FALSE,15.1300000000047,6,26,623,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",646.332185345836,646.429430078413
0.418155207613517,4.48558602140418,0,0.025,4.55380875593719,299.870752733087,27,27,NA,0,FALSE,FALSE,12.7000000000116,6,27,600,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",609.741505466174,609.842515567184
0.40156118344034,10.0925354741092,0,0.025,3.86371854796103,262.329894368014,38,38,NA,0,FALSE,FALSE,19.3699999999953,6,28,655,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",534.659788736028,534.752238658987
