"amp_on","amp","feedback_level","Variable","subject_id","Mean","Error"
0,1,0.6,"P",983,0.0880731304882285,0.001224901917867
1,1,0.6,"Accuracy",983,0.8445,0.00810510464834849
1,1,0.6,"H",983,0.147426958944273,0.0031415684875531
1,1,0.6,"P",983,0.0767534307808511,0.00102497835493445
0,1,0.6,"Accuracy",984,0.8595,0.00777239216972613
0,1,0.6,"H",984,0.13074561919774,0.00249158952714772
0,1,0.6,"P",984,0.0930896605811759,0.00124824696122681
1,1,0.6,"Accuracy",984,0.86,0.00776080634067935
1,1,0.6,"H",984,0.129471447059878,0.00271366090283457
1,1,0.6,"P",984,0.0726123833189057,9.51660862815945e-04
0,1,0.6,"Accuracy",985,0.875,0.00739694919738634
0,1,0.6,"H",985,0.135177930846266,0.00231827075033295
0,1,0.6,"P",985,0.100980864908008,0.00131827803121181
1,1,0.6,"Accuracy",985,0.869,0.00754638814181947
1,1,0.6,"H",985,0.133828599106757,0.00274832825959193
1,1,0.6,"P",985,0.0837319605997746,0.00123197093672663
0,1,0.6,"Accuracy",986,0.827,0.00845998142095013
0,1,0.6,"H",986,0.116585480792376,0.00221808322257063
0,1,0.6,"P",986,0.107254090119072,0.00121293260555605
1,1,0.6,"Accuracy",986,0.833,0.00834207978549557
1,1,0.6,"H",986,0.110017010217503,0.00241255567915524
1,1,0.6,"P",986,0.0907028594538857,0.00102034949124019
0,1,0.6,"Accuracy",987,0.8235,0.00852702938396822
0,1,0.6,"H",987,0.106365944762761,0.00177139348204116
0,1,0.6,"P",987,0.11111104065815,0.00138704331836806
1,1,0.6,"Accuracy",987,0.823,0.00853650607496908
1,1,0.6,"H",987,0.105093693283349,0.00191232590205481
1,1,0.6,"P",987,0.0938410994237486,0.00118094653436703
0,1,0.6,"Accuracy",988,0.839,0.00822029723570393
0,1,0.6,"H",988,0.116723950691125,0.0023984343953719
0,1,0.6,"P",988,0.0999876648596991,0.0012965758202579
1,1,0.6,"Accuracy",988,0.8055,0.00885291262980809
1,1,0.6,"H",988,0.127036060396875,0.00261944874699246
1,1,0.6,"P",988,0.104428468396067,0.00136559212707724
0,1,0.6,"Accuracy",989,0.8745,0.00740961039212465
0,1,0.6,"H",989,0.113592138046661,0.0023851529247858
0,1,0.6,"P",989,0.0813661360463156,9.67374655946067e-04
1,1,0.6,"Accuracy",989,0.8565,0.00784121274476431
1,1,0.6,"H",989,0.114638609203238,0.00245337779380897
1,1,0.6,"P",989,0.0825571983433541,0.00105013983037688
0,1,0.6,"Accuracy",990,0.846,0.00807307793184525
0,1,0.6,"H",990,0.192930594564406,0.00292711238853496
0,1,0.6,"P",990,0.105869312333615,0.00112989240113386
1,1,0.6,"Accuracy",990,0.827,0.00845998142095013
1,1,0.6,"H",990,0.193014002548064,0.00324628599326561
1,1,0.6,"P",990,0.103172112874046,0.00109626686601386
0,1,0.6,"Accuracy",991,0.8755,0.00738424935719838
0,1,0.6,"H",991,0.11447166083174,0.00279056623883607
0,1,0.6,"P",991,0.0976936105669067,0.00125491319193169
1,1,0.6,"Accuracy",991,0.8375,0.00825111601286328
1,1,0.6,"H",991,0.127822781566248,0.00277639607029481
1,1,0.6,"P",991,0.104254851221412,0.00125058100022882
0,1,0.6,"Accuracy",992,0.847,0.00805157835191203
0,1,0.6,"H",992,0.145330333962781,0.00311630241181486
0,1,0.6,"P",992,0.0964205270929222,0.00114255924202957
1,1,0.6,"Accuracy",992,0.811,0.00875658831506082
1,1,0.6,"H",992,0.143443564981799,0.00274828709906898
1,1,0.6,"P",992,0.105378281698793,0.00108882250352768
0,1,0.6,"Accuracy",993,0.8375,0.00825111601286328
0,1,0.6,"H",993,0.0939172639778539,0.00169394909833248
0,1,0.6,"P",993,0.109834322169825,0.00113019774040972
1,1,0.6,"Accuracy",993,0.8325,0.00835205084854542
1,1,0.6,"H",993,0.106558092844676,0.0018774760179675
1,1,0.6,"P",993,0.102482676332685,0.00116630371250363
0,1,0.6,"Accuracy",994,0.875,0.00739694919738634
0,1,0.6,"H",994,0.106480713320122,0.00251169157580516
0,1,0.6,"P",994,0.0945980013003439,0.00107310633089116
1,1,0.6,"Accuracy",994,0.854,0.00789766969385886
1,1,0.6,"H",994,0.120977048458629,0.0024685855081898
1,1,0.6,"P",994,0.0925432937934643,0.0011599782081125
0,1,0.6,"Accuracy",995,0.8425,0.00814739621182843
0,1,0.6,"H",995,0.152368990268865,0.00307467098283197
0,1,0.6,"P",995,0.111840359469332,0.00139696899738398
1,1,0.6,"Accuracy",995,0.853,0.00792002925699873
1,1,0.6,"H",995,0.154160816870029,0.00311345314099171
1,1,0.6,"P",995,0.0906805575717815,0.00138554238412904
0,1,0.6,"Accuracy",996,0.8535,0.00790886528365716
0,1,0.6,"H",996,0.164132081586025,0.00305441504604752
0,1,0.6,"P",996,0.0951832693243648,0.00110866216122854
1,1,0.6,"Accuracy",996,0.827,0.00845998142095013
1,1,0.6,"H",996,0.159702233343506,0.0030188077507895
1,1,0.6,"P",996,0.0950408602763918,0.00124511417750274
0,1,0.6,"Accuracy",997,0.887,0.00708100065563777
0,1,0.6,"H",997,0.12970761379049,0.00270343449199948
0,1,0.6,"P",997,0.0844248120826541,0.00102030082818431
1,1,0.6,"Accuracy",997,0.876,0.00737151067182246
1,1,0.6,"H",997,0.125843943782363,0.00269229923335776
1,1,0.6,"P",997,0.0804612070941004,9.20980135868148e-04
0,1,0.6,"Accuracy",998,0.8475,0.00804078367455875
0,1,0.6,"H",998,0.127417441328321,0.00243600073137997
0,1,0.6,"P",998,0.0868027598360199,0.00113868179964607
1,1,0.6,"Accuracy",998,0.834,0.008322056735817
1,1,0.6,"H",998,0.132712682693049,0.00266416215558545
1,1,0.6,"P",998,0.0927755233443208,0.0014172806238934
0,1,0.6,"Accuracy",999,0.8055,0.00885291262980809
0,1,0.6,"H",999,0.117342494198664,0.0022640071781825
0,1,0.6,"P",999,0.114577496337408,0.00138614348239995
1,1,0.6,"Accuracy",999,0.8345,0.00831200455424893
1,1,0.6,"H",999,0.10665565664119,0.00233089005553042
1,1,0.6,"P",999,0.0852106298916624,0.00130787692561406
0,1,0.6,"Accuracy",1000,0.845,0.00809445860635936
0,1,0.6,"H",1000,0.106668179405074,0.00207655588106099
0,1,0.6,"P",1000,0.0885258948990296,0.00115601820618862
1,1,0.6,"Accuracy",1000,0.829,0.0084211019159454
1,1,0.6,"H",1000,0.098730443528607,0.00232794438453069
1,1,0.6,"P",1000,0.0869458782662041,0.00147746561127557
0,1,0.6,"Accuracy",1001,0.842,0.00815789652041621
0,1,0.6,"H",1001,0.132126543713575,0.00306274581242424
0,1,0.6,"P",1001,0.0886894206833861,0.00105126543921197
1,1,0.6,"Accuracy",1001,0.8205,0.00858351404476502
1,1,0.6,"H",1001,0.14726906304094,0.00325488595695643
1,1,0.6,"P",1001,0.0797682414714479,0.00113386996489832
0,1,0.6,"Accuracy",1002,0.841,0.008178810822683
0,1,0.6,"H",1002,0.161898694623353,0.00306791157917511
0,1,0.6,"P",1002,0.111410577618785,0.00115563832082853
1,1,0.6,"Accuracy",1002,0.8385,0.00823059817833349
1,1,0.6,"H",1002,0.169063147003834,0.00309374134764884
1,1,0.6,"P",1002,0.0977753994235582,0.00103253731193455
0,1,0.6,"Accuracy",1003,0.8345,0.00831200455424893
0,1,0.6,"H",1003,0.144308278250994,0.00287175171708905
0,1,0.6,"P",1003,0.110543063657778,0.00133517037370869
1,1,0.6,"Accuracy",1003,0.813,0.00872086731715267
1,1,0.6,"H",1003,0.128481177482177,0.0025289017538838
1,1,0.6,"P",1003,0.102830415901893,0.00142210124968003
0,1,0.6,"Accuracy",1004,0.8495,0.00799730288451759
0,1,0.6,"H",1004,0.134827777230279,0.00243930722516624
0,1,0.6,"P",1004,0.0975170591626113,0.00119233394283419
1,1,0.6,"Accuracy",1004,0.844,0.00811572131521488
1,1,0.6,"H",1004,0.13755396839922,0.00229426481882358
1,1,0.6,"P",1004,0.089674710216307,0.0012167812864493
0,1,0.6,"Accuracy",1005,0.8555,0.00786389187347454
0,1,0.6,"H",1005,0.183979796847657,0.00295621826741068
0,1,0.6,"P",1005,0.0939664989044235,0.00120896130457026
1,1,0.6,"Accuracy",1005,0.8415,0.00816836802048359
1,1,0.6,"H",1005,0.184755459701373,0.00323563259814297
1,1,0.6,"P",1005,0.0917324861674191,0.00130765446085372
0,1,0.6,"Accuracy",1006,0.8005,0.00893811053354986
0,1,0.6,"H",1006,0.175608554669977,0.0032714537254125
0,1,0.6,"P",1006,0.106392495181168,0.00144857039704877
1,1,0.6,"Accuracy",1006,0.7895,0.0091179187988055
1,1,0.6,"H",1006,0.172531029948196,0.00343611252741069
1,1,0.6,"P",1006,0.102592062811629,0.00149393810177551
0,1,0.6,"Accuracy",1007,0.856,0.00785256845979122
0,1,0.6,"H",1007,0.223178451644853,0.00297680136454929
0,1,0.6,"P",1007,0.116262402398469,0.00118416179906169
1,1,0.6,"Accuracy",1007,0.8535,0.00790886528365716
1,1,0.6,"H",1007,0.220307593128617,0.00323587470241498
1,1,0.6,"P",1007,0.099090588938295,9.22670590718233e-04
0,1,0.6,"Accuracy",1008,0.845,0.00809445860635936
0,1,0.6,"H",1008,0.136939467757275,0.00270156521365147
0,1,0.6,"P",1008,0.0951774892608438,0.00124777013201997
1,1,0.6,"Accuracy",1008,0.8195,0.00860214353732361
1,1,0.6,"H",1008,0.135646272005416,0.00264460857514224
1,1,0.6,"P",1008,0.094855639887948,0.001199206889685
0,1,0.6,"Accuracy",1009,0.876,0.00737151067182246
0,1,0.6,"H",1009,0.0906095432133076,0.00162350939882815
0,1,0.6,"P",1009,0.094715813060971,0.00122667513324824
1,1,0.6,"Accuracy",1009,0.8625,0.00770237224945241
1,1,0.6,"H",1009,0.0744099641747916,0.00142581337282746
1,1,0.6,"P",1009,0.0937115317602473,0.00142950773386276
0,1,0.6,"Accuracy",1010,0.8305,0.00839166759604557
0,1,0.6,"H",1010,0.115081593785397,0.00201011827322474
0,1,0.6,"P",1010,0.0871193223286568,0.00125611832258307
1,1,0.6,"Accuracy",1010,0.8235,0.00852702938396822
1,1,0.6,"H",1010,0.105293986006798,0.00214665382754693
1,1,0.6,"P",1010,0.0851318780486162,0.0013888394416855
0,1,0.6,"Accuracy",1011,0.813,0.00872086731715267
0,1,0.6,"H",1011,0.143822182263701,0.0028845936903901
0,1,0.6,"P",1011,0.10490581331406,0.00143253679770301
1,1,0.6,"Accuracy",1011,0.7925,0.00906989561699867
1,1,0.6,"H",1011,0.155523978198548,0.00297940711592871
1,1,0.6,"P",1011,0.0984248995985278,0.00135715042865217
0,1,0.6,"Accuracy",1012,0.8405,0.00818922503679998
0,1,0.6,"H",1012,0.209356118260901,0.00334884920336063
0,1,0.6,"P",1012,0.0951830695939326,0.00123566352517491
1,1,0.6,"Accuracy",1012,0.817,0.00864828864274454
1,1,0.6,"H",1012,0.211431048510379,0.00324749642510938
1,1,0.6,"P",1012,0.0931400885725339,0.00125074012681908
0,1,0.6,"Accuracy",1013,0.851,0.00796437163923205
0,1,0.6,"H",1013,0.162081359095463,0.00301674978770714
0,1,0.6,"P",1013,0.0972415927210009,0.00136785075928933
1,1,0.6,"Accuracy",1013,0.83,0.00840150537977112
1,1,0.6,"H",1013,0.159990736161705,0.00299978961012186
1,1,0.6,"P",1013,0.0971497608764875,0.00126488941487733
0,1,0.6,"Accuracy",1014,0.8375,0.00825111601286328
0,1,0.6,"H",1014,0.195676108917986,0.0027103540440099
0,1,0.6,"P",1014,0.101385558088021,0.00121003120276325
1,1,0.6,"Accuracy",1014,0.8285,0.00843086085209296
1,1,0.6,"H",1014,0.202029507924606,0.00276090311548097
1,1,0.6,"P",1014,0.0946429511952033,0.00127043530454642
0,1,0.6,"Accuracy",1015,0.855,0.00787518312514873
0,1,0.6,"H",1015,0.125392441879203,0.00250447908241528
0,1,0.6,"P",1015,0.0989285042530312,0.00144184074742537
1,1,0.6,"Accuracy",1015,0.839,0.00822029723570393
1,1,0.6,"H",1015,0.117897520824751,0.00263556415196042
1,1,0.6,"P",1015,0.100966599478279,0.00132745733714451
0,1,0.6,"Accuracy",1016,0.8295,0.00841131678900887
0,1,0.6,"H",1016,0.157714654693296,0.0026978689586932
0,1,0.6,"P",1016,0.108134469752186,0.00100618548845208
1,1,0.6,"Accuracy",1016,0.811,0.00875658831506082
1,1,0.6,"H",1016,0.170215269537432,0.00270888330205888
1,1,0.6,"P",1016,0.101848526518901,0.00119738883306705
0,1,0.6,"Accuracy",1017,0.8975,0.00678379576214314
0,1,0.6,"H",1017,0.162114115273031,0.00316490141814389
0,1,0.6,"P",1017,0.0869518552431929,0.00103991968889899
1,1,0.6,"Accuracy",1017,0.8605,0.00774918705090895
1,1,0.6,"H",1017,0.155862951801255,0.00281465426166505
1,1,0.6,"P",1017,0.098268968508771,0.00109745796257209
0,1,0.6,"Accuracy",1018,0.844,0.00811572131521488
0,1,0.6,"H",1018,0.196555207699016,0.00298524303288932
0,1,0.6,"P",1018,0.11488142720546,0.00108898047883707
1,1,0.6,"Accuracy",1018,0.808,0.00880947236795149
1,1,0.6,"H",1018,0.193594526380885,0.00295661949603591
1,1,0.6,"P",1018,0.113381850471582,9.54775742918476e-04
0,1,0.6,"Accuracy",1019,0.793,0.00906181870703335
0,1,0.6,"H",1019,0.111576655683372,0.0024314301542266
0,1,0.6,"P",1019,0.111614575861859,0.00131687850716
1,1,0.6,"Accuracy",1019,0.807,0.00882691663201904
1,1,0.6,"H",1019,0.123536050542108,0.00270988239583714
1,1,0.6,"P",1019,0.0910858306786852,0.00110256645095946
0,1,0.6,"Accuracy",1020,0.861,0.00773753414967318
0,1,0.6,"H",1020,0.182985450148787,0.00284262518555373
0,1,0.6,"P",1020,0.0969679795332307,8.44805636616231e-04
1,1,0.6,"Accuracy",1020,0.8435,0.00812630872209045
1,1,0.6,"H",1020,0.176705276688501,0.00297366067647291
1,1,0.6,"P",1020,0.0941551747006045,8.82144432643239e-04
0,1,0.6,"Accuracy",1021,0.857,0.00782982458785242
0,1,0.6,"H",1021,0.136735979061707,0.0025731136104446
0,1,0.6,"P",1021,0.0814688531664741,0.00104159284340523
1,1,0.6,"Accuracy",1021,0.8495,0.00799730288451759
1,1,0.6,"H",1021,0.137026671105086,0.00277241103813563
1,1,0.6,"P",1021,0.0802206527011042,0.00103376669092306
0,1,0.6,"Accuracy",1022,0.8235,0.00852702938396822
0,1,0.6,"H",1022,0.161271835031706,0.00273612505107406
0,1,0.6,"P",1022,0.109234393314755,0.0017547152203612
1,1,0.6,"Accuracy",1022,0.795,0.00902930031243097
1,1,0.6,"H",1022,0.142538960008966,0.0026670227655804
1,1,0.6,"P",1022,0.100327329396918,0.00133025378020876
0,1,0.6,"Accuracy",1023,0.8345,0.00831200455424893
0,1,0.6,"H",1023,0.142984461606879,0.00291371279787971
0,1,0.6,"P",1023,0.109239008514028,0.00118210118924726
1,1,0.6,"Accuracy",1023,0.822,0.00855538411169536
1,1,0.6,"H",1023,0.149680731876773,0.00308707503559054
1,1,0.6,"P",1023,0.0974705501836438,0.00117010314231378
0,1,0.6,"Accuracy",1024,0.8365,0.00827152247424989
0,1,0.6,"H",1024,0.119987917836297,0.00283051437721795
0,1,0.6,"P",1024,0.108328508331777,0.00137187770777709
1,1,0.6,"Accuracy",1024,0.8205,0.00858351404476502
1,1,0.6,"H",1024,0.12816524825444,0.00299484897751598
1,1,0.6,"P",1024,0.105699893498966,0.00118492529250018
0,1,0.6,"Accuracy",1025,0.832,0.00836199506581655
0,1,0.6,"H",1025,0.196815487722528,0.00312222440988244
0,1,0.6,"P",1025,0.113608805450992,0.00132041717607723
1,1,0.6,"Accuracy",1025,0.82,0.00859284111683846
1,1,0.6,"H",1025,0.199854273298281,0.00303266001574286
1,1,0.6,"P",1025,0.104250935018075,0.00132607634772583
0,1,0.6,"Accuracy",1026,0.8345,0.00831200455424893
0,1,0.6,"H",1026,0.0864602226757169,0.00182049518405681
0,1,0.6,"P",1026,0.0822716804351808,0.00138871419322574
1,1,0.6,"Accuracy",1026,0.795,0.00902930031243097
1,1,0.6,"H",1026,0.0906750980024551,0.00167054233157094
1,1,0.6,"P",1026,0.0963501905494239,0.00160504675287325
0,1,0.6,"Accuracy",1027,0.8215,0.00856478562349276
0,1,0.6,"H",1027,0.252373289806433,0.00280177243750794
0,1,0.6,"P",1027,0.119938717732398,0.00124967552235416
1,1,0.6,"Accuracy",1027,0.8065,0.00883560461736927
1,1,0.6,"H",1027,0.2511675976435,0.00291223775857886
1,1,0.6,"P",1027,0.111932511777683,0.0015167774525959
0,1,0.6,"Accuracy",1028,0.845,0.00809445860635936
0,1,0.6,"H",1028,0.132200030486877,0.00234312559367363
0,1,0.6,"P",1028,0.0978866588452208,0.00110451926632148
1,1,0.6,"Accuracy",1028,0.8375,0.00825111601286328
1,1,0.6,"H",1028,0.141276924578669,0.00231893749280622
1,1,0.6,"P",1028,0.0897100042159727,0.00130072444146481
0,1,0.6,"Accuracy",1029,0.814,0.00870286561627648
0,1,0.6,"H",1029,0.100189901885566,0.00199733275408168
0,1,0.6,"P",1029,0.104849344012351,0.00115047158532552
1,1,0.6,"Accuracy",1029,0.8,0.00894650881685169
1,1,0.6,"H",1029,0.0926052748334248,0.00213212283828807
1,1,0.6,"P",1029,0.100902533060187,0.00142830206926914
0,1,0.6,"Accuracy",1030,0.8415,0.00816836802048359
0,1,0.6,"H",1030,0.143295527268158,0.00268340679442176
0,1,0.6,"P",1030,0.102403220535838,0.00112028194990428
1,1,0.6,"Accuracy",1030,0.834,0.008322056735817
1,1,0.6,"H",1030,0.151346745639341,0.00259706595536284
1,1,0.6,"P",1030,0.0943617518554878,0.00128727341217793
0,1,0.6,"Accuracy",1031,0.8415,0.00816836802048359
0,1,0.6,"H",1031,0.181069605556994,0.00303873334848924
0,1,0.6,"P",1031,0.0962953701743887,0.00122033624391239
1,1,0.6,"Accuracy",1031,0.828,0.00844059368829619
1,1,0.6,"H",1031,0.181416361018221,0.00305420495454762
1,1,0.6,"P",1031,0.0866639560682731,0.00114105650494298
0,1,0.6,"Accuracy",1032,0.8105,0.00876546015026153
0,1,0.6,"H",1032,0.103737784421265,0.00210784982124197
0,1,0.6,"P",1032,0.105730317483466,0.00131784396891386
1,1,0.6,"Accuracy",1032,0.801,0.00892969034652616
1,1,0.6,"H",1032,0.115253191513817,0.00239467322363976
1,1,0.6,"P",1032,0.0899801867125651,0.0014059724140543
0,1,0.6,"Accuracy",1033,0.853,0.00792002925699873
0,1,0.6,"H",1033,0.109990572038728,0.00214566119403503
0,1,0.6,"P",1033,0.088051450167419,9.9611352668943e-04
1,1,0.6,"Accuracy",1033,0.831,0.00838180334496442
1,1,0.6,"H",1033,0.107932813657055,0.00237078188915337
1,1,0.6,"P",1033,0.0927666445819373,0.00134717887988019
0,1,0.6,"Accuracy",1034,0.8205,0.00858351404476502
0,1,0.6,"H",1034,0.130199378114715,0.00253131597850805
0,1,0.6,"P",1034,0.100441882250148,0.00135608893041847
1,1,0.6,"Accuracy",1034,0.831,0.00838180334496442
1,1,0.6,"H",1034,0.119444291071305,0.00255265241239574
1,1,0.6,"P",1034,0.0843230042366064,0.00129181524128334
0,1,0.6,"Accuracy",1035,0.818,0.00862990368537271
0,1,0.6,"H",1035,0.150725892397021,0.00212891157935359
0,1,0.6,"P",1035,0.120406803672998,9.72922517421363e-04
1,1,0.6,"Accuracy",1035,0.8295,0.00841131678900887
1,1,0.6,"H",1035,0.129017346061947,0.00197115958416162
1,1,0.6,"P",1035,0.0870259066211273,0.00115729998462486
0,1,0.6,"Accuracy",1036,0.8065,0.00883560461736927
0,1,0.6,"H",1036,0.141239088293354,0.00255439108235375
0,1,0.6,"P",1036,0.10613930841977,0.00119152144899709
1,1,0.6,"Accuracy",1036,0.811,0.00875658831506082
1,1,0.6,"H",1036,0.146801743853357,0.00279913562895987
1,1,0.6,"P",1036,0.0853513504337039,0.00106093937725418
0,1,0.6,"Accuracy",1037,0.835,0.0083019251370083
0,1,0.6,"H",1037,0.147482744573005,0.00329010011053565
0,1,0.6,"P",1037,0.0948607403355893,0.00138416142278162
1,1,0.6,"Accuracy",1037,0.825,0.008498447611529
1,1,0.6,"H",1037,0.161217777226325,0.00365551170651791
1,1,0.6,"P",1037,0.0900841956096745,0.00131219610032966
0,1,0.6,"Accuracy",1038,0.8495,0.00799730288451759
0,1,0.6,"H",1038,0.11107243478121,0.00214193692960125
0,1,0.6,"P",1038,0.0956394872830441,0.00117209402790027
1,1,0.6,"Accuracy",1038,0.833,0.00834207978549557
1,1,0.6,"H",1038,0.124321371279362,0.0025967923133702
1,1,0.6,"P",1038,0.0862398766079174,0.00123027520435428
0,1,0.6,"Accuracy",1039,0.826,0.00847926582756357
0,1,0.6,"H",1039,0.141403760530593,0.00260304134008822
0,1,0.6,"P",1039,0.102062531864883,0.00138710295936934
1,1,0.6,"Accuracy",1039,0.8165,0.00865744481214507
1,1,0.6,"H",1039,0.137444288016581,0.00274928033429885
1,1,0.6,"P",1039,0.096308602281597,0.00120702187834732
0,1,0.6,"Accuracy",1040,0.8145,0.00869382921002975
0,1,0.6,"H",1040,0.127756773934257,0.00274759296921754
0,1,0.6,"P",1040,0.0902380172066712,0.00131528044162387
1,1,0.6,"Accuracy",1040,0.804,0.00887870574508773
1,1,0.6,"H",1040,0.138471591865623,0.00282771965736619
1,1,0.6,"P",1040,0.0851339409692774,0.00140397195058167
0,1,0.6,"Accuracy",1041,0.863,0.00769058336774709
0,1,0.6,"H",1041,0.187420007748095,0.00344081021986518
0,1,0.6,"P",1041,0.103114731627074,0.00128328562879229
1,1,0.6,"Accuracy",1041,0.846,0.00807307793184525
1,1,0.6,"H",1041,0.182817817999609,0.00304124331583732
1,1,0.6,"P",1041,0.101972822567406,0.00138007002535971
0,1,0.6,"Accuracy",1042,0.842,0.00815789652041621
0,1,0.6,"H",1042,0.106186644233642,0.0023251836560557
0,1,0.6,"P",1042,0.0963895578300003,0.00134397056242823
1,1,0.6,"Accuracy",1042,0.8295,0.00841131678900887
1,1,0.6,"H",1042,0.101291051672209,0.00199055737061783
1,1,0.6,"P",1042,0.0921016425187498,0.00140772416055616
0,1,0.6,"Accuracy",1043,0.8605,0.00774918705090895
0,1,0.6,"H",1043,0.141855244923376,0.00275356513212611
0,1,0.6,"P",1043,0.100615171289584,0.00108928347016509
1,1,0.6,"Accuracy",1043,0.8315,0.00837191253297177
1,1,0.6,"H",1043,0.138602918697446,0.00259072910243216
1,1,0.6,"P",1043,0.101175405257355,0.00119672616775484
0,1,0.6,"Accuracy",1044,0.8365,0.00827152247424989
0,1,0.6,"H",1044,0.153469438416119,0.00283098896751367
0,1,0.6,"P",1044,0.103104962216037,0.00114966429739095
1,1,0.6,"Accuracy",1044,0.8215,0.00856478562349276
1,1,0.6,"H",1044,0.151518697157222,0.00291314213365616
1,1,0.6,"P",1044,0.10061346666074,0.00113376792937633
0,1,0.6,"Accuracy",1045,0.853,0.00792002925699873
0,1,0.6,"H",1045,0.137829776450661,0.00273872918078212
0,1,0.6,"P",1045,0.092007495485606,0.00147327893977588
1,1,0.6,"Accuracy",1045,0.826,0.00847926582756357
1,1,0.6,"H",1045,0.135739609864903,0.00290193739762139
1,1,0.6,"P",1045,0.0976744274302971,0.00164159525213921
0,1,0.6,"Accuracy",1046,0.809,0.00879193659409218
0,1,0.6,"H",1046,0.220610930950217,0.00251427488963919
0,1,0.6,"P",1046,0.118157034782389,0.00145508152305192
1,1,0.6,"Accuracy",1046,0.8095,0.00878313421981935
1,1,0.6,"H",1046,0.212643747892207,0.00252739088759558
1,1,0.6,"P",1046,0.110595990551535,0.00112995532610247
0,1,0.6,"Accuracy",1047,0.8505,0.00797537951066716
0,1,0.6,"H",1047,0.124732620955963,0.00264961176699533
0,1,0.6,"P",1047,0.085960469313366,0.00122298998570753
1,1,0.6,"Accuracy",1047,0.822,0.00855538411169536
1,1,0.6,"H",1047,0.126096400203928,0.00283024280046869
1,1,0.6,"P",1047,0.0964193329009343,0.00144928969970831
0,1,0.6,"Accuracy",1048,0.8475,0.00804078367455875
0,1,0.6,"H",1048,0.223278199074772,0.00306407876268857
0,1,0.6,"P",1048,0.106575774347612,0.00145107087052681
1,1,0.6,"Accuracy",1048,0.8285,0.00843086085209296
1,1,0.6,"H",1048,0.228326448443384,0.00292106520726318
1,1,0.6,"P",1048,0.108482225961386,0.00164623763193728
0,1,0.6,"Accuracy",1049,0.8755,0.00738424935719838
0,1,0.6,"H",1049,0.150218299765862,0.0025207796751807
0,1,0.6,"P",1049,0.0999674973578043,9.60012520140698e-04
1,1,0.6,"Accuracy",1049,0.851,0.00796437163923205
1,1,0.6,"H",1049,0.153346705740677,0.0026303637325362
1,1,0.6,"P",1049,0.0966081947701393,0.00121172653673794
0,1,0.6,"Accuracy",1050,0.8645,0.00765500977055507
0,1,0.6,"H",1050,0.200039701221551,0.00295152247123927
0,1,0.6,"P",1050,0.102742482411788,0.00100135237509496
1,1,0.6,"Accuracy",1050,0.855,0.00787518312514873
1,1,0.6,"H",1050,0.190268479684887,0.00283914552978536
1,1,0.6,"P",1050,0.0839644469616539,0.0010982435345583
0,1,0.6,"Accuracy",1051,0.8785,0.00730722743497102
0,1,0.6,"H",1051,0.215828976243114,0.00295448017381036
0,1,0.6,"P",1051,0.0807008768940687,8.83855347013613e-04
1,1,0.6,"Accuracy",1051,0.832,0.00836199506581655
1,1,0.6,"H",1051,0.226858729958278,0.00292561018182063
1,1,0.6,"P",1051,0.0990896835146938,0.00101582698415469
0,1,0.6,"Accuracy",1052,0.8535,0.00790886528365716
0,1,0.6,"H",1052,0.116032799011284,0.00255251443297843
0,1,0.6,"P",1052,0.101791859083439,0.00122891931586282
1,1,0.6,"Accuracy",1052,0.845,0.00809445860635936
1,1,0.6,"H",1052,0.123547521581907,0.00235362346686339
1,1,0.6,"P",1052,0.0885450196153763,0.00121549461623177
0,1,0.6,"Accuracy",1053,0.8115,0.00874769318552234
0,1,0.6,"H",1053,0.18390176051588,0.00282061086361231
0,1,0.6,"P",1053,0.0986675550949433,0.00138177355263038
1,1,0.6,"Accuracy",1053,0.7885,0.00913376087895326
1,1,0.6,"H",1053,0.188300248986179,0.00318462826364586
1,1,0.6,"P",1053,0.102733840488039,0.00131419530941203
0,1,0.6,"Accuracy",1054,0.8045,0.00887013047295831
0,1,0.6,"H",1054,0.128048227138661,0.00261689615684272
0,1,0.6,"P",1054,0.117113425892003,0.00140657250923384
1,1,0.6,"Accuracy",1054,0.809,0.00879193659409218
1,1,0.6,"H",1054,0.137262325272869,0.0026140904887553
1,1,0.6,"P",1054,0.103726504843908,0.00140344332388148
0,1,0.6,"Accuracy",1055,0.824,0.00851752746617635
0,1,0.6,"H",1055,0.124540623676609,0.00273577575719997
0,1,0.6,"P",1055,0.096323173825433,0.00139370687849527
1,1,0.6,"Accuracy",1055,0.801,0.00892969034652616
1,1,0.6,"H",1055,0.117025661756749,0.00252065206965782
1,1,0.6,"P",1055,0.0937881530064939,0.00156050833071236
0,1,0.6,"Accuracy",1056,0.824,0.00851752746617635
0,1,0.6,"H",1056,0.121521474126344,0.00228617311529413
0,1,0.6,"P",1056,0.106051946630587,0.0014953422510704
1,1,0.6,"Accuracy",1056,0.7875,0.00914952085444549
1,1,0.6,"H",1056,0.141806538528362,0.00256280598366699
1,1,0.6,"P",1056,0.103660103246426,0.00146650709545357
0,1,0.6,"Accuracy",1057,0.804,0.00887870574508773
0,1,0.6,"H",1057,0.164672678126172,0.00299173798620779
0,1,0.6,"P",1057,0.113116371179633,0.00160692984669131
1,1,0.6,"Accuracy",1057,0.7855,0.00918079618057468
1,1,0.6,"H",1057,0.155093875225289,0.00290144561020953
1,1,0.6,"P",1057,0.10623458984687,0.00158482540908752
