"","average_internal","average_external","sensitivity","bias","study_id","subject_id","dprime","meta_dprime","meta_dprime_ratio","average_diff_ei","var_diff_ei","ratio"
"33",0.549238816738817,0.76571626984127,0.0905732308378175,0.792881909983254,13,270,1.43126104814406,0.96,0.670737180505853,0.216477453102453,0.280791230791343,1.39414084821575
"34",0.539431277056277,0.693831529581529,0.126332214938698,0.737852963268074,13,271,1.01616268369601,1.12,1.10218572082012,0.154400252525252,0.331848475045241,1.28622784605266
"35",0.575000901875902,0.804167207792208,0.219874198955617,0.785974273509136,13,272,1.84946542891112,2.44,1.31930014038519,0.229166305916306,0.227490492480918,1.39854947212894
"36",0.646872835497835,0.606716089466089,0.0606296899320364,0.56470319076382,13,273,0.516421244989566,0.47,0.910109730302625,-0.040156746031746,0.189428155133173,0.937921730782154
"37",0.555623556998557,0.715641955266955,0.162892996015299,0.556365211374385,13,274,1.12283680606917,1.47,1.30918401681735,0.160018398268398,0.279518330053011,1.28799786519637
"38",0.571263528138528,0.819908189033189,0.145414252492983,0.805462292880051,13,275,1.9888349390189,2.32,1.16651208930615,0.248644660894661,0.271186434446905,1.43525386909414
"39",0.765361832611832,0.545623556998557,0.098037509573462,0.541349670419678,13,276,0.27227418918922,0.54,1.98329486025839,-0.219738275613275,0.266349130885198,0.712896219473855
"40",0.497033008658009,0.873969336219336,0.161362750915509,0.766305867357426,13,277,2.37692312115734,1.97,0.828802573572845,0.376936327561327,0.300997153240322,1.75837282634217
"41",0.585898809523809,0.659646103896104,0.095906968626938,0.679638367165586,13,278,0.819597208899896,0.7,0.854078067127113,0.0737472943722942,0.27243947521673,1.12587036050173
"42",0.611295815295815,0.623559163059163,0.162736281400988,0.762611971164005,13,279,0.629401043747087,1.86,2.95519052355974,0.0122633477633478,0.296881924433096,1.02006123296855
"43",0.616078463203463,0.761125360750361,0.187114538996647,0.88971598474239,13,280,1.390874340855,1.76,1.26539109127435,0.145046897546898,0.271129459787864,1.235435754064
"44",0.70090854978355,0.704259920634921,0.241964336728811,0.887921208600623,13,281,1.25998303330606,1.18,0.936520547347216,0.00335137085137096,0.392445432399941,1.00478146664412
"45",0.650375901875902,0.667444083694084,0.224841842458211,0.798702574846777,13,282,0.842135672388699,1.58,1.87618224925488,0.0170681818181819,0.268274998295537,1.02624356432788
"46",0.585917929292929,0.860444264069264,0.18716805432307,0.752376675329277,13,283,2.56478312981614,1.97,0.768096131442203,0.274526334776335,0.220848424763393,1.46854059425631
"47",0.468136363636364,0.915816378066378,0.0867152939675011,0.916434573955921,13,284,2.81308816535205,2.14,0.760729800920472,0.447680014430014,0.187449701032682,1.95630258447037
"48",0.518876984126984,0.684454184704185,0.168277775730871,0.622928731540306,13,285,0.966034298106397,0.94,0.97305033769771,0.1655772005772,0.23224289675599,1.31910685122368
"49",0.582819985569985,0.780147005772006,0.108962267367042,0.656306973458133,13,286,1.69193309739647,0.67,0.395996745397906,0.19732702020202,0.246935751806916,1.33857284425317
"50",0.575077200577201,0.83466810966811,0.143034792031124,0.897620718804044,13,287,2.02620252083704,1.56,0.769913167098199,0.259590909090909,0.349710580933279,1.45140184453559
"51",0.452988997113997,0.856286435786436,0.128563829100756,0.79490231867967,13,288,2.09030220089285,1.65,0.789359547770278,0.403297438672438,0.224348864149786,1.89030294608005
"52",0.532263888888889,0.68040873015873,0.182872475632969,0.683844885163224,13,289,0.920298681474597,1.61,1.74943204028098,0.148144841269841,0.309710840759138,1.27832968638751
"53",0.508582611832612,0.474228535353535,-0.0582475870526457,0.493091874543005,13,290,-0.134697137222547,-0.31,2.30145945483471,-0.0343540764790763,0.24587587039719,0.932451334985115
"54",0.550586038961039,0.669852092352092,0.0628383411514453,0.70398763474498,13,291,0.864945022922987,0.32,0.3699657105588,0.119266053391053,0.29741597803563,1.21661655935939
"55",0.519799242424242,0.829860930735931,0.194806187273054,0.848937060728104,13,292,1.97229984822519,2.19,1.11037883107414,0.310061688311688,0.258858719718222,1.5965027706959
"56",0.556084956709957,0.866411435786436,0.102835955100783,0.851953903442254,13,293,2.23663854159493,1.06,0.473925482498446,0.310326479076479,0.296142731100094,1.55805587857026
"57",0.619692821067821,0.794998556998557,0.0777647229709168,0.827302945984455,13,294,1.73221330058464,0.74,0.427199121349687,0.175305735930736,0.361663674361984,1.28289134547123
"58",0.479608225108225,0.768497294372294,0.118901767965353,0.722411688540956,13,295,1.49380929547988,0.8,0.535543594768571,0.288889069264069,0.22376422777124,1.60234385930075
"59",0.548161255411255,0.889853535353535,0.124911960078661,0.897664358116909,13,296,2.41761508610618,1.82,0.752808009206833,0.34169227994228,0.304700458198441,1.62334263242652
"60",0.547582251082251,0.919954545454545,0.105727955640828,0.863943623528243,13,297,2.77950871419155,2.26,0.813093331372175,0.372372294372294,0.213974877012053,1.6800298834309
"61",0.466763888888889,0.92126948051948,0.113438255938927,0.827320058404307,13,298,2.80935333030541,2.77,0.985992032443591,0.454505591630592,0.156970428856886,1.97373769147507
"62",0.548637806637807,0.925169011544011,0.0896814331236804,0.875843786351055,13,299,3.07530134227384,3.01,0.978765872021648,0.376531204906205,0.236402135415011,1.68630196525042
"63",0.468282828282828,0.884953643578643,0.109880349432942,0.934090532187545,13,300,2.36238022851903,1.49,0.630719806241384,0.416670815295815,0.152530159362358,1.88978452791816
"64",0.514005411255411,0.985,0.0182319357597109,0.973045769989732,13,301,4.1386469881298,2.59,0.625808387965553,0.470994588744589,0.18758536909541,1.91632223792008
"65",0.538181818181818,0.864998556998557,0.153229550675644,0.695861978345421,13,302,2.20648236158711,1.39,0.629961981205316,0.326816738816739,0.231102263490215,1.60726083226083
"66",0.475270021645022,0.88631727994228,0.115949576800486,0.856260440341462,13,303,2.36238022851903,2.14,0.905866030440645,0.411047258297258,0.185794688868429,1.86487099875251
"67",0.507077922077922,0.709860389610389,0.111418049369184,0.652424713493235,13,304,1.08419706889159,1.24,1.14370351625069,0.202782467532467,0.247021023620701,1.39990395697272
"68",0.570547258297258,0.795545815295815,0.0796733131006381,0.765611546384756,13,305,1.69561086832774,1.16,0.684119229044588,0.224998556998557,0.220319077151423,1.39435568872952
"69",0.503874098124098,0.913905483405483,0.0816497470921723,0.909398482768916,13,306,2.72738762855871,2.86,1.04862248770681,0.410031385281385,0.138828056465471,1.81375761684896
"70",0.628804834054834,0.880361832611833,0.0854887315068637,0.797129154964698,13,307,2.41173973417292,1.94,0.804398572744544,0.251556998556999,0.319382459882013,1.40005576441714
"71",0.49430772005772,0.849536616161616,0.13113332942553,0.773421811942214,13,308,2.23277233655839,2.29,1.02563076517233,0.355228896103896,0.246412867279828,1.7186391830223
"72",0.441931457431458,0.960408189033189,0.0864280971704395,0.911852357928665,13,309,3.41268391905834,4.41,1.29223804624041,0.518476731601731,0.161987337288379,2.17320621305205
"73",0.615223665223665,0.80363492063492,0.142343846305843,0.783114358255357,13,310,1.70017617995336,2.21,1.29986528811422,0.188411255411255,0.320059327359343,1.30624838747508
"74",0.495291125541126,0.86886525974026,0.129007960837513,0.836867468079274,13,311,2.64715368509687,2.19,0.827303685588568,0.373574134199134,0.255289469799278,1.75425162078361
"75",0.54121626984127,0.730267676767677,0.119167882663791,0.640649597672767,13,312,1.21574542577198,0.77,0.633356279758208,0.189051406926407,0.245878613969577,1.34930843261946
"76",0.476009199134199,0.934954545454545,0.0991786283662218,0.962419726530144,13,313,3.01902215621121,3.26,1.07981983282004,0.458945346320346,0.167200738342633,1.96415226250902
"77",0.582280122655123,0.826031746031746,0.162047763309093,0.63233025191239,13,314,1.91311485288284,1.69,0.883376132621295,0.243751623376623,0.276664090051164,1.41861573818654
"78",0.669900793650794,0.590925144300144,-0.0454326584624464,0.590787107217486,13,315,0.506504185533405,-0.36,-0.710754245043168,-0.0789756493506493,0.326873788947182,0.882108440385252
"79",0.564295995670996,0.810123556998557,0.140546257507361,0.732963743765519,13,316,1.93532231778957,1.5,0.775064693985043,0.245827561327561,0.176402734690838,1.43563584220592
"80",0.611558441558441,0.869907287157287,0.0944859483884858,0.852508558550014,13,317,2.30946485190205,0.79,0.342070588062583,0.258348845598846,0.208047224166702,1.42244342983884
"81",0.601218073593073,0.845770021645022,0.0940151116749487,0.867621580219266,13,318,2.0585622234715,1.51,0.733521670019563,0.244551948051948,0.271572213871492,1.40676080575959
"82",0.545215367965368,0.853229617604617,0.100104321355648,0.798784949640053,13,319,2.0894512347931,1.4,0.67003238778082,0.30801424963925,0.260831648761344,1.56494051293656
"83",0.547702922077922,0.82131727994228,0.10465119972758,0.860657468519775,13,320,1.81948172576698,1.64,0.901355576576996,0.273614357864358,0.309013005892417,1.49956709529008
"84",0.638820887445887,0.673229076479076,0.203667753266644,0.609914730184497,13,321,1.05727774009044,1.89,1.78760975317453,0.034408189033189,0.415481028728751,1.05386202879301
"85",0.636703463203463,0.714723665223665,0.175166181665253,0.604857860696517,13,322,1.27636636866769,1.38,1.08119426669044,0.078020202020202,0.294168055579745,1.12253773778402
"86",0.514621212121212,0.838513708513708,0.0228895819262153,0.838121941935853,13,323,1.95831190481201,0.32,0.163406043344622,0.323892496392496,0.194887804765762,1.62938038456955
"87",0.567828823953824,0.76131727994228,0.109013237780984,0.729071392591758,13,324,1.46868892390035,1.12,0.762584902612088,0.193488455988456,0.219238716203472,1.34075138109613
"88",0.602136002886003,0.730093253968254,0.164833606670297,0.763013418491758,13,325,1.21834881285499,2.57,2.10941232337038,0.127957251082251,0.314284164762068,1.212505564306
"89",0.673089105339105,0.565547799422799,0.16716676616527,0.668151749741788,13,326,0.374143598018309,1.78,4.75753162536512,-0.107541305916306,0.305006866175199,0.840227237280677
"90",0.480848124098124,0.726966089466089,0.159314628963726,0.761905792885075,13,327,1.19573560495365,1.22,1.02029244169516,0.246117965367965,0.199796673635056,1.51184137575577
"91",0.552641233766234,0.826148809523809,0.154405874181009,0.819942813726764,13,328,1.86304361524783,1.45,0.778296325503423,0.273507575757576,0.263115666313106,1.49490982403472
"92",0.54939898989899,0.90703354978355,0.0607743471160059,0.899468834688345,13,329,2.63102227257498,1.2,0.456096481017457,0.35763455988456,0.293384445820974,1.65095598364735
"93",0.511893939393939,0.904944805194805,0.112821798640872,0.9119225290167,13,330,2.6284370125325,2.7,1.02722644184597,0.393050865800866,0.177805729227454,1.76783652931352
"94",0.490547799422799,0.929815476190476,0.154572566144052,0.909697721740779,13,331,2.8893381344159,3.87,1.3394070960069,0.439267676767677,0.181624460204139,1.8954635558136
"95",0.526941197691198,0.862180014430014,0.106608513970492,0.821153937321442,13,332,2.131157191806,1.64,0.769534976727933,0.335238816738817,0.237773140202318,1.63619777350428
"96",0.462356601731602,0.767836038961039,0.188679604479209,0.913484354290323,13,333,1.50863123252416,1.6,1.06056401690887,0.305479437229437,0.196342441370204,1.66070093102459
"97",0.64631727994228,0.75469246031746,0.170028887777325,0.708284338963821,13,334,1.39187364599359,2,1.43691203993757,0.10837518037518,0.268045765404086,1.16768108131792
"98",0.687540404040404,0.7599522005772,0.0680366280693629,0.750453946818366,13,335,1.46911576874802,0.64,0.435636192609524,0.0724117965367966,0.356207395687707,1.10532005989941
"99",0.564547799422799,0.804998556998557,0.207008928892252,0.682257185118302,13,336,1.70529550572103,2.39,1.40151662394106,0.240450757575757,0.327589086402054,1.42591744724113
"100",0.591634199134199,0.699713924963925,0.156215586632174,0.768391278683956,13,337,1.12882795367188,1.2,1.06304950732006,0.108079725829726,0.350247803318165,1.18267998365864
"101",0.589691017316017,0.7655772005772,0.194355559960371,0.783022258954429,13,338,1.45074517495781,1.59,1.09598848057257,0.175886183261183,0.180571263676263,1.29826837800876
"102",0.604954184704185,0.612811147186147,0.114395393976341,0.645601360287171,13,339,0.591199717545579,1.05,1.7760495630126,0.00785696248196239,0.256613991194283,1.01298769837555
"103",0.513745490620491,0.866633658008658,0.142907753684727,0.932688582849998,13,340,2.27929434886416,2.04,0.895013845410794,0.352888167388167,0.198635279896634,1.68689297294261
"104",0.599090909090909,0.763729617604617,0.0598678500252174,0.770014852840136,13,341,1.41907778268764,0.66,0.465090785051967,0.164638708513708,0.274800233189695,1.27481423272394
"105",0.506547619047619,0.889954545454545,0.114077617496095,0.893932178897112,13,342,2.61762615349339,2.06,0.786972577138564,0.383406926406926,0.233451380031061,1.7569020403803
"106",0.581547619047619,0.740330988455988,0.162670603866103,0.529093675836349,13,343,1.3720583174315,2.24,1.63258366757566,0.158783369408369,0.309240048581193,1.27303588598369
"107",0.546792929292929,0.831623917748918,0.0854120025620923,0.784332258966319,13,344,1.8829347260561,1.27,0.674479036594157,0.284830988455988,0.227214703224988,1.52091198184349
"108",0.55637968975469,0.619468795093795,0.109847500300077,0.612463997897904,13,345,0.673278025092015,0.97,1.44071240089476,0.0630891053391052,0.321095519966741,1.11339217893975
"109",0.5060863997114,0.856270382395382,0.0976758568930736,0.792269543841024,13,346,2.06748150052312,0.82,0.39661781727794,0.350183982683983,0.227778389121408,1.69194505697778
"110",0.464978896103896,0.843183261183261,0.1311265403044,0.82307612624897,13,347,2.03272269273268,1.78,0.875672813789997,0.378204365079365,0.155097429443355,1.81337963561008
"111",0.541334235209235,0.834184163059163,0.10646214309347,0.886857353504318,13,348,2.05904459818162,0.97,0.471092273016634,0.292849927849928,0.195818690073215,1.5409780294733
"112",0.67131727994228,0.733606060606061,0.147746326405737,0.80034555046663,13,349,1.30354878418414,1.81,1.38851727066957,0.0622887806637806,0.419345176224377,1.09278590396055
"113",0.556634199134199,0.682913239538239,0.0556798539481531,0.66595898228818,13,350,0.953108991894899,0.41,0.430171159318169,0.12627904040404,0.194127011903285,1.2268618072703
"114",0.504900793650794,0.769488816738817,0.136693683235476,0.798602635977407,13,351,1.48476871261336,1.35,0.909232521221337,0.264588023088023,0.196740204402332,1.524039626032
"115",0.630194264069264,0.677410894660894,0.10603961464361,0.677477356406888,13,352,0.971200867588531,0.92,0.947280867123131,0.0472166305916306,0.270202311053468,1.074923929467
"116",0.686270021645021,0.760056096681097,0.27184767434873,1.1214516251231,13,353,1.40304913842497,0.48,0.342112037885456,0.0737860750360749,0.260038709100144,1.10751755534827
"117",0.44024531024531,0.801679112554112,0.141212729317608,0.791577888833442,13,354,1.65741238921489,1.36,0.820556192803786,0.361433802308802,0.150806347394946,1.82098274279721
"118",0.569545454545454,0.724452741702742,0.114420750922362,0.685358398039956,13,355,1.3207249538164,1.34,1.01459429242092,0.154907287157287,0.34923273572805,1.27198406364408
"119",0.593589466089466,0.723275072150072,0.173800626037146,0.695162296240436,13,356,1.19074698159868,1.75,1.46966570316263,0.129685606060606,0.238644752611003,1.21847693308132
"120",0.599215367965368,0.875138167388167,0.128009778375936,0.891459492230428,13,357,2.2638114511848,1.64,0.724441957894366,0.275922799422799,0.243145884173095,1.460473502807
"121",0.598136002886003,0.783089646464646,0.123327245342568,0.857784065211133,13,358,1.64229400982968,0.99,0.602815326655592,0.184953643578644,0.339033010505643,1.30921670437199
"122",0.598875541125541,0.888846681096681,0.104840227303942,0.853207777915985,13,359,2.46381133237632,1.97,0.799574210132378,0.28997113997114,0.236203858450597,1.48419265783699
"123",0.599284271284271,0.799359487734488,0.152804028380631,0.719668935442623,13,360,1.65600365510651,1.57,0.948065540289537,0.200075216450216,0.260561210376324,1.3338569457554
"124",0.650386183261183,0.740001443001443,0.147714608944651,0.628583686904581,13,361,1.25654940141258,1.02,0.811746835304161,0.0896152597402595,0.262687533005662,1.13778776678636
"125",0.476957251082251,0.781316738816739,0.198145780902414,0.814357397893462,13,362,1.52375743262591,2.12,1.39129756128348,0.304359487734488,0.244037496373851,1.63812739410896
"126",0.526056096681097,0.830499458874459,0.184183570285761,0.87349218146957,13,363,1.95302269582284,2.76,1.41319402273365,0.304443362193362,0.180973144168812,1.57872794197065
"127",0.620315836940837,0.80145689033189,0.111457617204822,0.834310924111976,13,364,1.64840528114836,1.48,0.897837453522933,0.181141053391053,0.218979338503102,1.29201423307903
"128",0.555830447330447,0.689516594516594,0.0544842334780322,0.688459671202159,13,365,1.03969572945001,0.600000000000001,0.577091915456261,0.133686147186147,0.142781282883748,1.24051605634095
"129",0.507433802308802,0.820816378066378,0.175676420169484,0.876441791491776,13,366,1.83428288346746,2.09,1.13940985811804,0.313382575757576,0.225723584881629,1.61758316913792
"130",0.595314033189033,0.738970238095238,0.159916796242152,0.63442984560022,13,367,1.34336285591371,1.58,1.17615281161346,0.143656204906205,0.287857691829676,1.2413116387273
"131",0.433364898989899,0.914637626262626,0.130841143802765,1.01098203779923,13,368,2.99187428673085,1.6,0.534781827931775,0.481272727272727,0.217426092230304,2.11054847403307
"132",0.540100108225108,0.90631727994228,0.107964059028546,0.952750567066269,13,369,2.7275937173322,2.39,0.876230204232032,0.366217171717172,0.284012440672412,1.67805424612975
"133",0.540400793650794,0.760285533910534,0.0228997626208172,0.760686715106116,13,370,1.39431457933124,0.16,0.11475172272583,0.21988474025974,0.167700807811648,1.40689196397041
"134",0.520955447330447,0.608965909090909,0.139770865029075,0.608554034371286,13,371,0.559276609804939,0.83,1.48405991856066,0.0880104617604616,0.264795298810697,1.168940476986
"135",0.425124098124098,0.527697871572872,0.153816076905979,0.65386504371347,13,372,0.147342274552322,1.05,7.1262643609261,0.102573773448773,0.175996948299691,1.24127960259461
"136",0.486001803751804,0.685315476190476,0.14697393931269,0.772398296983502,13,373,0.953983882169775,1.19,1.24740052975887,0.199313672438672,0.218734408980218,1.41010891502876
"137",0.48304329004329,0.871362193362193,0.0946849381998206,0.922485615956131,13,374,2.22893236191072,1.66,0.744751177006102,0.388318903318903,0.196384293529012,1.80390083316156
"138",0.531093073593073,0.720193362193362,-0.00100976679701909,0.719738932608996,13,375,1.14965013519566,-0.11,-0.0956812830551088,0.189100288600289,0.19089736037754,1.35605866090654
"139",0.369777236652237,0.590316378066378,-0.0604858116056536,0.664355329817275,13,376,0.47099502688913,-0.9,-1.91084820140119,0.220539141414141,0.235388261264479,1.5964108104944
"140",0.576318722943723,0.782542748917749,0.176258030983007,0.793184533707688,13,377,1.57405640996954,1.76,1.11813019460596,0.206224025974026,0.32514272467033,1.35782982187473
"141",0.600122113997114,0.734160714285714,0.183388076452105,0.778304337558642,13,378,1.36522435263631,1.66,1.21591736683752,0.1340386002886,0.30148898613595,1.2233522097625
"142",0.641125360750361,0.840286075036075,0.0764659800511056,0.83166999891508,13,379,1.96143256032532,1.33,0.678075824222784,0.199160714285714,0.340759582122227,1.31064238989489
"143",0.530516414141414,0.690532647907648,0.131726199126589,0.712840604608253,13,380,0.989938132503041,1.18,1.19199368249043,0.160016233766234,0.291530980899084,1.30162353039576
"144",0.561076659451659,0.639275432900433,0.0112167148020316,0.637169529040974,13,381,0.806571209199492,0.33,0.409139324880588,0.0781987734487734,0.167149754802919,1.13937270804527
"145",0.617636002886003,0.783180375180375,0.030804935371991,0.780815885768372,13,382,1.83264079510066,1.33,0.725728688107126,0.165544372294372,0.437882078188338,1.26802901955333
"146",0.646724025974026,0.764593253968254,0.0876016384107916,0.721694761486683,13,383,1.64339285301112,1.41,0.857981095278904,0.117869227994228,0.333939292327795,1.1822558359676
"147",0.44282196969697,0.843999098124098,0.125443102471553,0.831896729158773,13,384,2.01368675041216,1.65,0.819392589071898,0.401177128427128,0.264570300921799,1.90595579235073
"148",0.575295815295815,0.675401334776335,0.121136572309957,0.692747209826065,13,385,0.92519811464462,0.87,0.940339140589556,0.100105519480519,0.175806836848986,1.17400703571787
"149",0.593683621933622,0.583515692640692,0.0361200484577569,0.631245033823686,13,386,0.427950411425601,-0.17,-0.397242286632442,-0.0101679292929293,0.253602912639315,0.982873151764213
"150",0.691195707070707,0.770816378066378,0.178734619547305,0.798588632945663,13,387,1.75579816618702,1.23,0.700536100155026,0.079620670995671,0.238106128001903,1.11519265843404
"151",0.35933152958153,0.508821248196248,0.207243501103118,0.758619371336699,13,388,0.045871715959555,0.66,14.3879509670386,0.149489718614718,0.185113409929189,1.4160217133988
"152",0.660694264069264,0.687336038961039,0.214335136796677,0.721401339606143,13,389,1.00040770443067,1.31,1.30946612485909,0.0266417748917749,0.277210390650211,1.0403239082593
"153",0.606455447330447,0.748876984126984,0.100610097869096,0.786382202051785,13,390,1.36186818027233,0.94,0.690228330183934,0.142421536796537,0.279085411315192,1.23484253859613
"154",0.625699855699856,0.759853535353535,0.119525501141683,0.895353868579256,13,391,1.62841751987038,-0.0800000000000001,-0.0491274498240279,0.13415367965368,0.37777451540901,1.21440580244921
"155",0.573318542568542,0.582802489177489,0.136516132904732,0.697887029323148,13,392,0.459446554704387,0.55,1.1970924460493,0.00948394660894661,0.249687009478795,1.01654219409415
"156",0.54927398989899,0.725602453102453,0.176326385614627,0.682085488974304,13,393,1.20904342022388,1.82,1.50532228169521,0.176328463203463,0.210918918592955,1.32102095938657
"157",0.561510101010101,0.769923701298701,0.184123068574949,0.906718705669954,13,394,1.60589807866791,1.85,1.15200337093284,0.2084136002886,0.258182866221662,1.37116625313362
"158",0.455544913419913,0.849213564213564,0.15717875997388,0.792727126246471,13,395,2.06150091264402,2.72,1.31942701713937,0.393668650793651,0.238751508462137,1.86417088457483
"159",0.428664862914863,0.802224927849928,0.113278320442196,0.79222862915731,13,396,1.67611798703284,1.75,1.04407924354893,0.373560064935065,0.133322747891866,1.87145016364277
"160",0.766579004329004,0.561635101010101,0.175027587256911,0.673492992040213,13,397,0.414044006881706,1.61,3.88847555631927,-0.204943903318903,0.333025959214573,0.732651296002696
"161",0.545271464646465,0.840361832611832,0.117160278278619,0.933821805315984,13,398,2.0849137803494,1.92,0.920901390789521,0.295090367965368,0.186731766504294,1.54118065422091
"162",0.569082070707071,0.675215728715729,-0.0425643880490302,0.719694466006931,13,399,0.911648282301458,-0.2,-0.219382851789179,0.106133658008658,0.311347203364949,1.18649973961891
"163",0.5064806998557,0.867133658008658,0.0672556736824759,0.915241417696947,13,400,2.22464604789593,1.15,0.516936166581497,0.360652958152958,0.142858152720199,1.71207640933941
"164",0.53900487012987,0.746085497835498,0.0601975388652373,0.764879972317967,13,401,1.31019974820984,0.57,0.435048167868149,0.207080627705628,0.323629705536328,1.38419064313043
"165",0.591101911976912,0.764227994227994,0.0661617984919361,0.772617577335596,13,402,1.43331124139144,0.4,0.27907406880566,0.173126082251082,0.333156352639737,1.29288702801192
