"study_id","subject_id","lag","History_weight","History_diff_AIC","Stimulus_weight","Stimulus_diff_AIC"
12,241,7,-0.0121918813298614,7.26941132155753,0.0319466792884396,1.54879795824763
12,241,8,0.0964842979606701,10.4963195460805,-0.0168404611062299,1.96437271302966
12,241,9,-0.0190725705787925,10.1039167478002,-0.198068745342112,6.30114312542764
12,241,10,0.164919627093621,17.5400024511127,-0.136993991958374,4.80043370245312
12,242,1,0.25872893223238,13.6856902570062,0.40051235683495,15.2558175027416
12,242,2,0.113577979133335,3.35060501622047,0.230173285023222,4.32932556491005
12,242,3,0.18449379362137,9.38856927416873,0.144094094843992,1.50011779253782
12,242,4,0.199668223854028,11.9255186882756,0.192721227868261,3.64631525529285
12,242,5,-0.00830732301233459,4.85647919105304,0.297994280203081,9.50395979549603
12,242,6,-0.058281641376938,6.85863003186205,0.0525067493150951,1.13162514315263
12,242,7,-0.0221447552976157,7.52019553517766,-0.0808632852806015,1.9599277592074
12,242,8,5.24246043409087e-05,8.70203359179868,0.222271707447659,6.81664210355439
12,242,9,-0.0685663202736247,11.2030313508376,-0.103154181692044,3.29976613755844
12,242,10,-0.113984978640049,14.2707237195764,-0.269462952377769,9.35688827352942
12,243,1,0.321731245994812,21.3205192799469,0.401005497247431,15.6832094224155
12,243,2,0.117192870363754,3.68283451870502,0.187040369956923,2.57139956978153
12,243,3,0.134832613642098,6.30026512551194,0.121374015098657,0.949654183490566
12,243,4,0.0758770278880458,5.39466631472715,0.103604170480114,1.02344862543441
12,243,5,-0.0936013591864585,7.70781356846692,0.112910341081024,1.71467651664034
12,243,6,0.0152755725271088,7.62496896985431,-0.0971699638425823,1.82146283442444
12,243,7,0.145933532130303,13.7108021375752,0.106623702548825,2.5416422114472
12,243,8,0.00323317960984325,10.9650194302221,0.00675346682184231,1.88279389243417
12,243,9,0.0812166703040356,14.0315774097253,-0.0139755733442136,2.38302145697116
12,243,10,0.0392141953319277,14.6725895139898,-0.24730765797433,8.55676045349037
12,244,1,0.149122712391996,4.22101392042896,0.362170932902313,12.1833899497474
12,244,2,0.073206630946385,1.92156737779806,0.142201759104735,0.99383545745286
12,244,3,0.0674668535982878,3.05754916632759,0.163585975661754,2.14176311102574
12,244,4,0.0430060870489954,3.78922431066894,-0.0258180260255521,-0.00456194315756875
12,244,5,0.0956825712590463,6.65956700547213,0.176928031684254,3.56814286577765
12,244,6,-0.0716855158524659,7.11169253115804,0.1591472116762,3.43837089288036
12,244,7,-0.00721229566533086,7.3364278716881,0.0691914794273,1.8525724275687
12,244,8,0.108823769380159,11.1644614308343,0.0485019457508489,2.09532160559911
12,244,9,0.1124553065122,12.6473174724788,-0.118715529066734,3.68068470988419
12,244,10,0.0127860198274981,11.4472118215181,0.0374003856663879,2.96920390021205
12,245,1,0.242149736086317,12.2824166322025,0.305304395591297,7.99093461453685
12,245,2,-0.0123006037384199,0.920043113253087,0.208444206624672,3.29458632714613
12,245,3,0.132632491317677,6.07184245414282,0.249109797668055,5.67379773792391
12,245,4,-0.119447387008741,6.67367831720912,0.0723416273486073,0.383827372465475
12,245,5,-0.136617310482463,8.96652518126302,0.182122070709392,3.64734621834214
12,245,6,-0.037237504338664,6.51558631610078,0.00141643083173232,0.812743643656177
12,245,7,0.11696018153134,10.5390806288806,-0.0945908936105924,2.11976568221598
12,245,8,-0.105739609455952,11.3244283016011,0.0235105891038655,1.80442268269462
12,245,9,0.0439544447226691,10.6341256577352,-0.0611225965897343,2.57325324963358
12,245,10,0.0611658150861382,12.3640779593507,-0.204086914355696,6.48539359312872
12,246,1,0.20805796745364,9.14598838067468,0.318450727473219,9.68865242176844
12,246,2,0.117978443455154,3.90289569112701,0.361852480221331,13.5460603519209
12,246,3,0.0390533128683625,2.53456259913219,0.203481571951699,3.94313824238179
12,246,4,-0.00649307188824819,3.55565869544171,0.1481666664333,2.30468356071015
12,246,5,0.0524583557268294,5.5831805665066,0.149848752616311,2.84654760408193
12,246,6,0.111465382003034,9.17461453488704,0.0369845209745339,1.07763352536631
12,246,7,0.00129731889156515,7.80381125392068,0.139719713538752,3.50835417810413
12,246,8,-0.00649763920377169,9.16638315687851,0.00946279572605636,1.92336157906539
12,246,9,-0.034372925554322,10.8418322773623,0.14095124778803,4.52407690120845
12,246,10,-0.0756392058483973,13.2807231805318,-0.0595124520734624,3.25664795224202
12,247,1,-0.0223084243154667,-0.39657118071591,0.600660313123929,41.3471160002791
12,247,2,0.0333052298077779,1.0223416126455,0.248483651496821,5.98226180935535
12,247,3,-0.126731026404464,5.59647500995743,0.276163351829268,8.16327525954648
12,247,4,-5.19572832835671e-04,3.34811938575331,0.00987322407190938,0.0491314348746528
12,247,5,-0.12213368923835,7.91425218375753,0.0827851041416772,1.2978152421515
12,247,6,-0.00495349654274395,5.92550968133946,-0.0566274989454922,1.39983411689946
12,247,7,0.100754189101756,9.43944322735751,0.026957333795938,1.64791444598177
12,247,8,0.0700748327816708,9.77768899549483,-0.0178533076676772,2.11401775679906
12,247,9,0.118898564515324,13.2964066239201,-0.300639368307694,11.6727960069343
12,247,10,-0.0528753775235803,12.0900560989803,-0.258098183349236,9.8579127892267
12,248,1,0.0764335545967065,0.628566986321857,0.379912987787205,13.5756195867179
12,248,2,-0.119089320844833,3.8021812003808,0.189980605893061,2.59476284689617
12,248,3,0.0353404750606231,2.32744233620087,-0.0188571664120801,-0.543319291390617
12,248,4,0.0570473029861036,4.18675801926202,-0.00678401014757393,-0.0987972686070862
12,248,5,0.00560927790778836,4.83446636974986,0.124351158432859,1.91072438893798
12,248,6,0.0754355947179696,7.49153760537047,-0.14325573518852,2.76853318130316
12,248,7,-0.111198426812694,10.3695356392427,0.155286054704701,3.73496576332627
12,248,8,-0.0459249027998155,9.48236381627612,-0.0586282325983119,2.12453791628286
12,248,9,0.0124458174573263,10.4775926599059,-0.0780682009111442,2.8506310723842
12,248,10,-0.0551630083485191,12.5300001830556,-0.25395593593383,8.62141085412804
12,249,1,0.189984058615647,7.39867652611792,0.449402811141471,21.4233836359017
12,249,2,0.0195914784506619,0.692478810256944,0.284337158977796,7.91826292644646
12,249,3,-0.00816454246799958,1.92521542185568,0.205778203874398,4.08477389647123
12,249,4,0.02182736465305,3.48935640748368,0.123321377475477,1.59570675227951
12,249,5,-0.070705938381355,5.80724833755994,0.113641455478024,1.83903221019818
12,249,6,-0.0651502952623244,7.11005800934436,0.179431237818774,4.43555021042357
12,249,7,0.00966397096488056,7.48340813236246,0.242016592311961,7.85836942011065
12,249,8,0.046481927209671,9.4189358327194,-0.017585186203032,1.96526313879122
12,249,9,-0.0372062116728413,10.7178045292658,0.0975280796544833,3.43867939212942
12,249,10,-0.0405664718771795,12.2497665067685,0.0239597768219206,2.97808204227522
13,250,1,0.490502150796404,2.59118533401588,0.212582933263555,0.445110712510427
13,250,2,1.1201184938879,11.2922734415628,0.0192401720736493,0.896556887686359
13,250,3,0.923510979849024,9.54581238021603,0.0966268356890644,1.95081404728671
13,250,4,0.770108221698899,11.7486310824472,0.209413358502291,3.29173877394567
13,250,5,0.336472236621621,9.8425453338225,0.41471372894575,5.66212194914806
13,250,6,0.0918075916302673,9.75916991447099,-0.0788870389906457,5.76296777975995
13,250,7,0.748129314980168,12.6829792459103,0.130166564808915,6.84187734463291
13,250,8,0.3623685809252,14.2484538711803,-0.552716565474225,10.7782743466397
13,250,9,0.354821375289816,14.5814019445089,0.289948362373586,9.50913194778826
13,250,10,-0.156141931106489,14.5006232568714,0.068406997915487,10.5616371182361
13,251,1,0.256082567338902,0.123987196198641,1.21502263226734,3.31761204966236
13,251,2,0.0729532726912096,0.841405862385784,0.64841128621067,-0.207653482321319
13,251,3,-0.314988752151228,3.46229187953651,0.314529322394766,-0.925076388829382
13,251,4,0.0326252273039351,3.74850122950187,0.635253201779259,0.286808662022423
13,251,5,0.0536786364729544,5.26718825114676,-0.587408664519383,0.0180417627456961
13,251,6,-0.17356876487005,7.10352899259959,-1.37937376675287,2.20446063053515
13,251,7,0.0527119857756005,8.29360641744745,-0.0998659961822011,-0.0710806539556472
13,251,8,-0.0542090751146727,9.82701733723081,-0.0533459805736888,4.03495751496101
13,251,9,0.00619197022071952,11.3362421088823,-1.29928283260787,10.4430096071478
13,251,10,-0.102999238391331,13.0164832481185,-0.461345566502379,12.88966577108
13,252,1,0.771709503062977,6.12123760009183,0.199427024699072,-1.29843082446027
13,252,2,0.538996500732675,4.24403999841252,0.231175723013813,1.90778669194947
13,252,3,0.696890166838734,7.61145310834956,0.391024423956243,2.96781397106867
13,252,4,-0.170551101195038,3.38265462165504,0.382992252258961,3.39959261711118
13,252,5,0.496436886313887,7.04835803712911,0.415782075081764,4.01556730481116
13,252,6,0.520534437892945,8.44670088252087,0.0615433173341505,3.50130481588002
13,252,7,-0.109526399357264,7.11504793112692,-0.13445008814253,4.05153458086573
13,252,8,0.171980202999222,9.01172524740724,-0.812667836020466,7.3067438445982
13,252,9,-0.105167633026309,9.91576981238052,-1.1081536175685,9.77502353755358
13,252,10,0.0533705305230139,10.9475861505691,-0.120627987789396,8.09012185091265
13,253,1,-0.302465868462016,0.505620174805756,0.143299118647738,-1.08300704147172
13,253,2,0.0400053346136928,0.79259105598652,0.917359679060397,8.98570919001415
13,253,3,0.101446616336552,2.27062491956139,0.801360765197209,7.83019529565456
13,253,4,-0.286231745769377,4.5261338596452,0.724116878634193,9.0697950603018
13,253,5,0.102297318216862,5.04406416278368,0.753969841783992,11.8499022347222
13,253,6,0.330683508161567,7.61899474250384,0.852133090570966,14.0139287061008
13,253,7,0.0622919836032941,7.73603933673644,0.703197516410521,14.2258498860471
13,253,8,0.166763217875647,9.40378440660498,0.693147180556981,14.7987035592622
13,253,9,0.0210534091978332,10.4671754269222,0.389960921569455,14.2505034829643
13,253,10,2.57755220035466e-16,11.863996298232,0.491443960480668,15.7460617173296
13,254,1,1.64737575177163,30.1136471688853,0.167735793684552,-0.137083690860493
13,254,2,0.860512646200142,10.0449347558538,0.231801612638796,1.43986033440189
13,254,3,0.887180893282246,12.2063363693277,-0.281412454232718,3.2616194833613
13,254,4,0.606135803570297,8.99113060764938,-0.0973923458057438,3.67516045264057
13,254,5,0.98082925301143,16.873745969151,-0.242946175347796,5.79043418030034
13,254,6,0.529466135881987,10.2007834307951,0.359822440151897,8.16101448427656
13,254,7,0.688327894123969,13.5553478797418,0.175204088068821,8.22750910347764
13,254,8,0.8026570797645,17.1259122204395,0.197676943024252,9.85688001327202
13,254,9,0.390197635977377,13.1769703565834,0.305381649551181,12.0377205199586
13,254,10,0.996602450688458,23.7258137611114,-0.227057444610769,13.0969458035998
13,255,1,-0.181138824539293,-0.221030560795668,0.297834443915418,-0.232138462778039
13,255,2,-0.0808273291339403,0.833410216275865,-0.0689928714868153,1.02484104110107
13,255,3,-0.183226943902434,2.55677165786085,-0.282377020221125,2.61198215746924
13,255,4,-0.618323388762202,8.1707821054253,0.395661108010953,4.28306372576432
13,255,5,-0.226259259800007,5.53934871258207,-0.0711115163471316,3.57592108439439
13,255,6,-0.289286515755626,7.30938579608977,0.445671528585613,6.40584929015586
13,255,7,0.352947073372576,9.18504809301993,0.434110706184609,7.16605100857134
13,255,8,0.166835839352092,9.40392939723557,0.26236426446729,6.81393025454216
13,255,9,0.230232986259529,11.0931725538073,-0.0154463790102185,8.21108475715704
13,255,10,-0.253222504463696,12.6021022681289,0.411364830234747,11.9958172523663
13,256,1,0.770006186083757,5.55713627882844,0.199407271414908,-1.13426247114205
13,256,2,-0.331606046970598,4.02009221061965,0.2275781483813,-0.469350407749801
13,256,3,0.311605327415389,4.619583035673,0.78457128372307,6.57733298159886
13,256,4,-0.00813012608320319,6.48263915044279,1.03182523804657,10.6656667142209
13,256,5,0.053992351356444,9.17176681073778,0.506961418017788,4.97401934808502
13,256,6,0.433635985072583,11.2197585853505,0.266878944821646,6.35907322943868
13,256,7,-0.354890822146421,11.2352746148223,0.660878055482849,9.66264353895562
13,256,8,-0.21724382918708,11.3188376182798,0.286816646174548,7.57684757383436
13,256,9,-0.085250148706581,11.6576515555918,0.316669609324588,10.4864969802778
13,256,10,-0.237046456483052,12.6249565822179,0.347441267991742,13.442775598248
13,257,1,0.220514475825045,-0.0448626432613537,1.21502263226735,3.31761204966236
13,257,2,-0.0816780310132053,0.855894056996874,-0.0661927810905828,-1.45269809141925
13,257,3,-0.264725540516852,2.98529895277801,0.314529322394804,-0.925076388829382
13,257,4,-0.327752796329846,4.79678866833979,-1.31633562099053,5.2694877588753
13,257,5,0.0202027073175191,4.861567653289,-16.7111301360097,13.9565099188316
13,257,6,0.538996500732687,9.74855057141883,-0.489657199328269,7.90860568870832
13,257,7,-0.270238320741214,8.54934183046385,-0.496436886313652,8.17482173198258
13,257,8,-0.209511402459213,9.61940508228054,0.00227014852374068,7.96835304685112
13,257,9,0.441358028356115,12.7544863707233,-0.00455581651599498,8.22429368556075
13,257,10,0.167722757352114,12.2007392025702,-1.30625150192392,10.7282829307738
13,258,1,2.11010832979437,24.9623860990258,0.445311016655079,2.16368154384804
13,258,2,1.91773926970435,21.1584328815027,-0.179286653098655,2.35290019342312
13,258,3,1.22517501196046,12.8318684158659,0.216355235047012,3.42118452611476
13,258,4,0.666713923494397,11.1298888647846,-0.428538384271359,6.82994793865095
13,258,5,0.486793328236012,13.8840229458279,-0.212561441983472,6.31222290142517
13,258,6,0.0191604977390764,16.6919698569186,0.0366922667999065,7.88647084278585
13,258,7,0.52402484283286,18.1210123943769,0.0596817850245856,9.95720951432531
13,258,8,0.516752083503948,18.4178535366856,-0.148022920845963,11.031967919245
13,258,9,0.509426043412002,18.7167146494976,-0.12555006499391,13.0243253914435
13,258,10,1.00198545285659,25.8311278352535,0.251572792834559,14.4001179111764
13,259,1,-0.295056132904222,-0.149105348332739,-0.127792218399597,-0.950390314124832
13,259,2,-0.145763961060085,1.13885039803006,-0.0439578134375207,-0.214687491973905
13,259,3,0.15827439701107,3.18550800569835,-0.118708533177195,1.97094910466188
13,259,4,-0.330658266755327,4.96525225773428,0.383398014079035,5.44430289608152
13,259,5,-0.408735756975527,6.46009296294818,0.276272935573689,5.57154582756681
13,259,6,0.0616935690053261,5.71445790368944,-0.52384856407466,8.37243828165435
13,259,7,0.369097463937176,8.04279718628237,0.0330398540781733,7.73900526571774
13,259,8,-0.690135130087318,13.2653798369849,0.154783992071189,10.067715240824
13,259,9,-0.0637158143860839,10.6261334774934,0.0806679030673489,12.0047441730279
13,259,10,-0.441832752278064,13.4378123890866,-0.0956141773744719,14.1648849923008
13,260,1,-0.345566965253185,0.909544204830866,-0.509508967881004,2.68389807252314
13,260,2,-0.122986863526,0.960330753774429,-0.0130720815160955,2.45254396435948
13,260,3,0.550557323133763,5.81879386380785,-1.260353049647,4.77864504400029
13,260,4,0.20352592076432,3.9921033474302,0.418710334428534,3.43199573259187
13,260,5,0.0202027073175187,4.861567653289,-1.27377606997915,5.35284522162345
13,260,6,0.372365159037761,7.91098494942491,0.0135137191452056,3.49756972130731
13,260,7,-0.144856932634559,7.88211845672129,0.00677968697561823,3.76210653682872
13,260,8,-0.12505430533929,9.19790045143048,-0.505331104448273,4.50704172298413
13,260,9,0.231017607715775,11.0377293358738,-0.458810873610556,4.68496608356241
13,260,10,0.423773929513163,13.923318157183,0.771839448340374,6.27667387374333
13,261,1,0.430747353579594,2.10653007478288,0.622043772134682,4.0745941498968
13,261,2,0.118408231049057,3.05220571023497,-0.106483480401844,1.14407477960285
13,261,3,0.448390152822265,5.39011166985324,0.399034217776481,3.37782040231411
13,261,4,0.326422900765662,5.23210916747817,0.184062201271131,2.93599958701614
13,261,5,0.466708733345906,8.69089108039776,-0.357600441457342,4.5825976772025
13,261,6,0.267160436728563,9.89976202537386,0.40261203912459,5.77225779161805
13,261,7,-0.0618493617117076,11.8542043463264,0.465492082462917,8.50446440946541
13,261,8,-0.159848700940793,14.5883040250163,-0.337460378991676,9.6880059502858
13,261,9,0.775750709093381,20.230507519321,0.130707286636836,9.61732480238328
13,261,10,0.379489621702225,18.8058613553835,0.440409264492752,12.0616873175965
13,262,1,0.262364264467489,-0.0706296480511241,0.59883650108971,0.759679223928714
13,262,2,-0.259427404794182,1.02109912542045,-0.0216224640134073,-1.02357636980571
13,262,3,0.100277451250533,2.04507486229949,-0.0298529631500251,-0.530111233419859
13,262,4,-0.220206691640898,4.2035519996104,0.343146343711238,0.657846177570548
13,262,5,-0.585970133975636,8.67684667216616,0.334983033072016,1.12201437243911
13,262,6,0.128022389561671,6.04688548283883,0.159582069826322,1.1020662367998
13,262,7,-0.37154470291488,9.14080845305017,0.520434482874021,5.62386153194973
13,262,8,-0.263565465813123,10.073513270682,-0.181252609606568,4.65291374257816
13,262,9,0.156969965596541,10.662614006761,0.384103981110885,5.83576582952728
13,262,10,-0.491770448455379,14.8077019289047,0.697607207067739,8.4499534640685
13,263,1,-0.0927093981042548,0.0120047815686348,1.0407273945928,5.68909054414959
13,263,2,0.343555182546325,2.19963723956556,1.17683267237493,8.28045157304365
13,263,3,-0.176725001865759,3.14673590809679,1.07068558213358,7.01531702587602
13,263,4,-0.566533711027242,7.18014564660405,1.45202103234096,16.3622578278858
13,263,5,0.0145508317102624,5.69899172157324,1.29609609320175,13.9594719003827
13,263,6,0.54766220112224,9.94836399662745,0.885038188370103,8.37191424561507
13,263,7,0.443616874072429,9.77654667021955,0.767870726756062,7.55463958459717
13,263,8,0.468934682056663,11.9397751452154,0.480255557682778,5.79804897308816
13,263,9,0.180114537579833,10.8558600859387,0.51799588566522,6.49250078950416
13,263,10,-0.651081515272726,16.8143264642255,0.725937003383046,8.49380329935374
13,264,1,0.152921184735956,-0.591433087834332,0.978326122366943,1.76057567904945
13,264,2,-0.537627898145219,3.66283526632327,0.713349887802439,0.320323698986869
13,264,3,-0.0931899800375703,2.04124285481214,-0.767870726753939,0.0791613084530525
13,264,4,0.181138824544904,4.01420212435102,0.0989125509689244,-0.79913595620809
13,264,5,-0.173953307123439,5.10470767174337,0.143364313534388,3.22786662332078
13,264,6,0.188107493860999,6.85529082893453,0.800010325307422,9.36231030494264
13,264,7,-0.182321556793953,8.53028149307096,0.183011449861763,7.60354416819362
13,264,8,0.884202417322458,18.1532394885122,-0.154150678350319,11.690097258306
13,264,9,-0.0542397689369977,10.9977460743829,-0.161119347661987,11.9632492956058
13,264,10,-0.422976023759962,14.0994946919868,-0.11232918355503,16.1162207167143
13,265,1,0.430862194133796,1.31558150716256,0.389656656791843,1.5923460641543
13,265,2,-0.224008977590639,1.40827871057496,0.50172510593538,3.7088085593208
13,265,3,0.354606690874671,3.40940379079836,0.437284705781096,4.01715482431513
13,265,4,0.29221722761717,4.64004228273421,0.2461330695389,3.55893802000998
13,265,5,0.180306645775778,5.7419245183645,-0.0359651486935177,3.912705774698
13,265,6,-0.194972674347512,7.53890283304628,-0.0149117394956836,5.7411032749331
13,265,7,0.524415197746622,11.3340510737653,-0.0290963744876393,6.76276525319849
13,265,8,-0.154150679827258,10.2011353105547,0.264566771227737,9.37147919856056
13,265,9,-0.31197476502082,12.1049326676566,0.798434647530384,16.587253080978
13,265,10,-0.0606529155621057,12.1441251737726,0.274303946505597,11.4521454215688
13,266,1,0.517631678234473,2.9243278252838,0.521296923631259,2.9312291573882
13,266,2,0.205655368359863,2.51627775948299,-0.106483480401849,1.14407477960287
13,266,3,0.32334044643163,5.23449255147193,0.126562723307963,1.97330258281988
13,266,4,0.2521753839947,5.6758227351213,-0.279024009706635,4.79169760805101
13,266,5,-0.0119285708652625,7.07772649418632,-0.0374906089152661,6.37317848075665
13,266,6,0.588537133979363,12.7716777880558,-0.496436886310968,9.30678640742045
13,266,7,0.192524320054035,10.4122218720151,-0.27980801601884,8.61156950847595
13,266,8,0.314161995615851,13.140921145697,0.282862786014784,9.4324748231773
13,266,9,0.301891903024095,13.9230214180149,0.0947151187926447,9.54318795555773
13,266,10,0.363667979429164,16.4352012926233,-0.443874556220131,11.9592121621843
13,267,1,1.25161023061337,15.8054342715594,-0.489051824216227,2.51921348703678
13,267,2,0.438254930929766,2.93001120544216,-0.203340924018025,1.31845116932669
13,267,3,0.765378047317868,9.07563039966396,0.342194282048448,3.22735523555974
13,267,4,1.14041132283377,18.2172512314152,0.0139359414289681,3.69751155685503
13,267,5,0.719815427639377,11.3645038938437,0.26363491266894,5.52076818745451
13,267,6,0.644694797171618,11.1113614318998,-0.337256858081589,7.8099547253388
13,267,7,0.325422400433569,8.88330853290927,0.0953101798043255,7.67961452553624
13,267,8,0.623188591950879,12.4202500971919,0.347329081520485,9.97374847711325
13,267,9,0.650587566138997,13.5277472750641,-0.16638324826289,10.7327361035941
13,267,10,0.743296964242973,15.5742381544197,-0.272793459958015,12.2820580751288
13,268,1,0.539717351367617,3.05124847138143,0.0616124034682364,-1.39596033159177
13,268,2,0.235463279707072,1.64003047461534,0.624560070895517,4.29569914108879
13,268,3,0.0940066818012407,2.56164615004593,0.48591908455051,3.68267686806487
13,268,4,-0.584156896851542,7.85388455485997,1.03301500618225,12.9047815514717
13,268,5,0.179617285731531,5.62358629706711,-0.194453058853061,5.53874699692275
13,268,6,0.119142654895983,6.91174590534155,0.40546510810793,9.29224231342945
13,268,7,0.223143550217824,8.60872472444481,-0.0258963443037885,8.66721014758298
13,268,8,0.288692681831955,10.2859077991641,0.29028285415242,12.0966199975319
13,268,9,0.102021614336244,10.7047142755191,0.597431238932298,16.9437283129539
13,268,10,0.164596074094536,12.3898649388968,0.312899068904022,15.5998927762031
13,269,1,0.423814245147188,1.61271731499039,0.644096836865211,1.39857847987719
13,269,2,-0.0808273291338238,0.873612913375268,-0.279679119591643,-0.483867228499946
13,269,3,-0.304923878591755,3.34577239563282,0.0407893409263708,-0.407633649525081
13,269,4,0.163808858046121,3.89394666758983,-0.441674711981428,1.21758717212848
13,269,5,0.391413353260548,6.83537046933145,0.510018846795976,2.40980535100033
13,269,6,0.165059639947753,6.66841068310367,0.685890659741799,4.39452279604129
13,269,7,-0.144856932630381,8.00357642296217,-0.0412429585345015,1.74454913975055
13,269,8,-0.166363137851175,9.44295369693521,-0.0500535882167363,2.29553899192445
13,269,9,-0.229739037093919,11.1525074335286,0.704032421239108,6.17335963862743
13,269,10,0.338737242417075,13.3040336808742,0.837728409370727,8.17871965453634
13,270,1,0.0614246209937302,-0.754221640320907,1.23237227884763,9.78362201057286
13,270,2,-0.929295179981668,10.5161428270152,1.00305577310689,8.72402824843482
13,270,3,0.307252168645876,3.12577324669434,0.304255206177808,2.59400409012324
13,270,4,0.536582926763416,7.0066645526183,0.438987800147198,3.82809718776394
13,270,5,-0.504556010752389,8.17047277460102,-0.0135839084349655,3.04143142111235
13,270,6,-0.0577588316261689,6.85393282045192,0.130585882395715,3.69229964074884
13,270,7,0.953430278823479,18.8609722437874,0.269469090091945,4.61240506647977
13,270,8,0.107910448771072,9.74885679011777,-0.0404913613551579,4.67951259866643
13,270,9,-0.217039768376192,11.7922341873083,0.715126087278343,8.81218876809976
13,270,10,-0.0716559829208795,12.9581072540805,0.426084395310476,7.00937731519241
13,271,1,-0.0433251245631598,-0.740271813940637,0.571338521897986,1.78473257718693
13,271,2,0.424903060265069,2.98192827813779,0.666958464794306,3.64005945671246
13,271,3,0.320471895274766,3.58992813264189,0.1224650317451,0.339560716157138
13,271,4,0.554744857700825,7.26350236095527,0.220640421094837,1.39304461893477
13,271,5,0.703716131909177,11.0046694398401,0.461701122059507,5.26004140102523
13,271,6,0.30421137440299,7.81216711604571,0.125880245888153,4.17316471114128
13,271,7,-0.0564083939604614,8.33388969536566,0.261351606151407,7.00652870725722
13,271,8,0.0105821092002147,9.50028948394663,0.0287494132857501,7.12798733120198
13,271,9,0.333144446528537,12.0139854458029,-0.0957640547687304,7.9377897481254
13,271,10,0.230790997948449,12.554681162371,-0.152922468608054,10.4189241242667
13,272,1,0.68580320630413,5.27147103290685,0.660203024842706,3.70871086576398
13,272,2,-0.309247258431625,2.57040175915057,0.296265816145196,2.17158854140732
13,272,3,0.221789978643077,3.11920285712904,0.0962872194524824,2.18895566957897
13,272,4,0.377596209099369,5.30982581452554,0.322445321727361,3.10831311617267
13,272,5,0.0580638009547614,5.40293077472552,0.204662286069517,6.07795799453081
13,272,6,-0.092675356130511,7.20260711509729,0.0294472013263249,9.22531497020503
13,272,7,-0.158331287922809,9.14503486168911,0.616186139426498,11.6008026182602
13,272,8,0.125505081750292,10.8064918798819,-0.215111379617023,10.2458184495864
13,272,9,0.498224196887963,14.5120298505421,0.260495932148601,13.7405391478436
13,272,10,0.029852963149682,13.4730770580459,0.63990266604382,15.925434645294
13,273,1,-0.256910413784424,0.7510946408309,-0.119763337517779,-0.828741193187568
13,273,2,-0.0384094481148216,2.19447961096643,0.0241514422134195,0.870312870981763
13,273,3,0.0180185055026524,4.30047648270653,-0.371448222829759,4.24896734915689
13,273,4,0.588685945537053,8.72805940850049,-0.294102640254649,4.68193705328741
