"p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id"
0.01,0.01,0.977840835433352,0.999617989372236,0.0485054117721971,3.15500532861273,4.99283880096783,1.37068621226343,26,26,NA,0,FALSE,FALSE,4.11000000000058,269
0.4810408391412,0.490960787444643,9.82766068526749,0,0.2,2.58112709542439,4.93741396279411,0.53522816185839,114,114,NA,0,FALSE,FALSE,19.2399999999998,270
0.60389232920389,0.339298180427752,3.11167373976499,0,0.15894548850129,2.82538083001134,4.87598076720476,0.601489841373054,91,91,NA,0,FALSE,FALSE,15.2200000000003,271
0.472564338935459,0.723548277783659,7.71557181208186,0.274220246746606,0.2,6.280043714526,3.91493363163769,0.483455926918137,105,105,NA,0,FALSE,FALSE,17.7799999999997,272
0.606622619189358,0.0715657460010763,5.10342749475854,1.33572379147977,0.196327159393781,4.4026535734401,5.23490806207839,0.673021338253208,124,124,NA,52,FALSE,FALSE,20.7600000000002,273
0.562575473613605,0.477056378505815,0,1.25011745149152,0.0312703115984047,6.280043714526,4.73726978899768,0.515285921091215,70,70,NA,0,FALSE,FALSE,11.2799999999997,274
0.01,0.01,0.867712696826504,1.00149597082101,0.0444444989795931,3.40913844473201,4.96102068144592,1.85280360828647,47,47,NA,52,FALSE,FALSE,7.76000000000022,275
0.16122634083709,0.11765916506006,0.569201176675066,1.81595028027404,0.152291415781287,3.40963612668699,4.79302487020984,0.660354771604832,86,86,NA,52,FALSE,FALSE,14.0999999999995,276
0.377663318768349,0.800882207102826,0.66743449007316,0.833249752323223,0.025,2.64097243950917,5.09475448020175,0.320831733566088,123,123,NA,1,FALSE,TRUE,20.2599999999993,277
0.71729242149547,0.250379637471974,1.05109951597746,1.05562509631532,0.18782081558784,2.84373131272985,4.95227828501288,0.626898125044659,127,127,NA,0,FALSE,FALSE,20.9499999999998,278
0.51670101985054,0.251037456347182,0.0552036081137978,0.365811169796919,0.184541474779073,6.280043714526,4.10069662136855,0.659406560293069,118,118,NA,0,TRUE,FALSE,19.5600000000004,279
0.385389916020331,0.402112700179086,3.26820179306151,0.44366644645,0.171220364589243,2.71132166199753,5.14106028654696,0.528533027518577,139,139,NA,1,FALSE,FALSE,22.4899999999998,280
0.478889658037153,0.457973967437146,0.566231621185503,1.43360253483575,0.033071018503838,2.94935232567697,4.84495063580515,0.508646358903259,74,74,NA,0,FALSE,FALSE,12.4799999999996,281
0.01,0.0787314159273797,0.074332052706296,1.0201853290601,0.0317167087645972,3.26285619156012,4.78940786253348,0.646824260809071,74,74,NA,52,FALSE,FALSE,12.6599999999999,282
0.45670215405968,0.834233567399356,0,0,0.161580965685848,2.8211924592818,4.38208752896338,0.403168558258076,33,33,NA,0,FALSE,FALSE,5.30999999999949,283
0.01,0.01,0.999999999862821,0.999999999985947,0.049999999991931,3.14159265367436,4.99999999993119,2.27023179375321,15,15,NA,0,FALSE,FALSE,2.53999999999996,284
0.317836191762127,0.322751856720181,2.28848422166861,0.0924157001800049,0.180490571351258,1.02611245474986,4.83778613865468,0.588856584818556,102,102,NA,0,FALSE,FALSE,17.04,285
0.441838115964054,0.574472532054355,3.60321185365428,0,0.193252894898992,4.84705454430834,4.78323382055768,0.5040200369258,123,123,NA,0,FALSE,FALSE,20.5299999999997,286
0.612941084134408,0.72523311574464,0.728184936037597,0.837836130799054,0.025,3.28593249865507,5.0092098228181,0.378050283138021,110,110,NA,1,FALSE,FALSE,18.5900000000001,287
0.571202763067103,0.677214129220724,2.66907137321463,0.185675918806981,0.134894355116579,5.39064074787225,5.51173446124568,0.389078054052239,136,136,NA,1,FALSE,FALSE,22.9200000000001,288
0.608568652311208,0.312239794121567,1.97929658019402,0.13235372459302,0.186996384709548,6.280043714526,5.14086538632924,0.606633202925062,154,154,NA,0,FALSE,FALSE,26.5600000000004,289
0.01,0.0363056435267598,0,1.19004312299134,0.151299658839442,3.32529757295326,4.4115803028135,0.668579084659324,72,72,NA,0,FALSE,FALSE,12.21,290
0.01,0.01,1,1,0.05,3.14159265358979,5,2.35465823540079,21,21,NA,52,FALSE,FALSE,3.53000000000065,291
0.522599524187491,0.674231327262799,7.59570877914803,0.311761279628243,0.19084917325567,6.280043714526,5.06293915576613,0.442172304293605,118,118,NA,1,FALSE,FALSE,19.5199999999995,292
0.461093110127807,0.81108230065091,3.05446549945741,0.344709181617199,0.0341916446375285,2.27520385035646,4.84593101841103,0.377795399338379,75,75,NA,0,FALSE,FALSE,11.7399999999998,293
0.316919286236919,0.675916688750288,0.531451091692669,0.701839126490782,0.16762518785344,2.55032222057141,4.28398097541409,0.473938584782088,109,109,NA,52,FALSE,FALSE,16.8800000000001,294
0.597314710969975,0.512298975179858,1.06200169700565,0.325624375320394,0.186316923744199,0.270190671991614,4.89391902743932,0.524260480328382,132,132,NA,1,FALSE,FALSE,20.8499999999995,295
0.451947955016894,1.21263428330643,5.69668684565902,0.682058297721341,0.025,3.82201236022886,5.39506029984905,0.272180990815337,104,104,NA,0,FALSE,FALSE,16.1099999999997,296
0.376962336989873,1.11739326147904,0.987390134069515,0.209271568484861,0.068678948732574,2.20271832212267,5.00493101723312,0.250400855238561,109,109,NA,0,FALSE,FALSE,17.3600000000006,297
0.578857030701399,1.1697213453985,0,0,0.195271487717356,2.91033488263598,4.27067244477119,0.273901945945394,17,17,NA,0,FALSE,FALSE,2.65999999999985,298
0.513899779615334,1.03928688199624,10,0.317680121489312,0.0959791700982285,2.2385265048574,5.26736161288412,0.250576548796721,135,135,NA,0,FALSE,FALSE,20.7300000000005,299
0.530321002908283,0.939200088356627,1.30298209680166,0.409923024179636,0.0300286519265984,3.94947513726314,4.74410252551559,0.337849484682071,81,81,NA,0,TRUE,FALSE,12.3599999999997,300
0.4693291776838,3.36043906092052,4.39601705959542,0.532642451601529,0.0421210618004789,0.504320743813299,4.26523977534109,0.0532223361691231,121,121,NA,1,FALSE,FALSE,18.5100000000002,301
0.50158372821898,0.837582706552235,0.0866150156035658,0.317930946213451,0.025,0,4.83334204984249,0.385244046479653,56,56,NA,0,FALSE,FALSE,9.14000000000033,302
0.417685779304191,0.852833332948318,0.450150589824534,0.474480762358446,0.0423482159235525,2.70187044349808,5.04208951363624,0.330986545273663,133,133,NA,1,FALSE,FALSE,22.25,303
0.99,0.01,0,1.26537739465529,0.2,6.280043714526,4.02977786155856,0.689981450837535,17,17,NA,0,FALSE,TRUE,2.77000000000044,304
0.01,0.01,1.01140093029562,0.999924813297811,0.025,3.09615942842794,5.01847051269157,0.777275400181707,76,76,NA,52,FALSE,FALSE,12.4299999999994,305
0.526497809896554,0.989059828091058,0.999898428983199,0.350620575172825,0.0389072636690731,2.47494703011223,5.09907438116932,0.277495026702871,76,76,NA,0,FALSE,FALSE,11.8299999999999,306
0.52907479900212,1.10244113184943,0.473571965742194,0.735493146217508,0.0304321577837547,6.280043714526,4.84953934938463,0.302249517457155,76,76,NA,0,FALSE,FALSE,11.71,307
0.49345655472236,0.777292843823844,5.56335062399809,0.53875623780198,0.025,1.09501145133335,4.65531902183526,0.391984934793492,42,42,NA,0,FALSE,FALSE,6.64000000000033,308
0.519933477058514,1.24322531298936,10,0.362940172971683,0.192152829457411,3.41416591112016,6.38578992826961,0.131257492119881,85,85,NA,0,FALSE,FALSE,13.0800000000008,309
0.314135936724444,0.59524633987217,0.734287950372129,0.402487938855032,0.189922001904459,3.69134457319611,4.87211773875666,0.469089647236362,130,130,NA,1,FALSE,FALSE,20.2999999999993,310
0.502701129688589,1.01369450797914,0.0537212827537359,0.382772581258837,0.0723711198034862,0,4.11474401063415,0.370660256871204,59,59,NA,0,FALSE,FALSE,9.15999999999985,311
0.467778898310361,0.47917566332549,5.22438650183769,0,0.188879047124959,6.280043714526,4.37315671104636,0.570625336970089,65,65,NA,0,FALSE,FALSE,10.0500000000002,312
0.574122799412308,1.21141343615651,0,0,0.025,2.73583495059474,4.5588398243354,0.234120931869127,35,35,NA,0,FALSE,FALSE,5.34000000000015,313
0.01,0.0146337478979314,0.994180493766593,1.00062087356577,0.0458346529596894,3.37913587732778,4.98382380840133,1.55244535265157,76,76,NA,52,FALSE,FALSE,12.0500000000002,314
0.0680894794726166,0.146759802834089,0,0.914326769106142,0.2,6.280043714526,3.99910640335023,0.651488981168501,49,49,NA,0,FALSE,FALSE,7.60000000000036,315
0.42501473862369,0.566877827681962,2.39983068526705,0.225094650763633,0.139608460896907,3.09537706234785,5.02860937428705,0.473053840569195,117,117,NA,0,FALSE,FALSE,18.1599999999999,316
0.330437126724684,0.854892853763088,0.758061981893097,0.0125058205176998,0.0287467192135243,3.88860943457339,4.85682202674405,0.363650403754543,121,121,NA,1,FALSE,FALSE,19.4400000000005,317
0.448889689700742,0.763561227181244,3.76321423948645,0.344663529204145,0.17548954186068,4.25617140630526,4.90875285566004,0.40924431785641,104,104,NA,0,FALSE,FALSE,16.4700000000003,318
0.37047534530941,0.769386142306921,1.6334335376606,0.138251932499302,0.0420811065711191,1.79763249850027,4.92695817922475,0.393170313126558,122,122,NA,1,FALSE,FALSE,19.2199999999993,319
0.0145694229853209,0.0100000000000003,0.129261170641472,0.997157293599731,0.0435059988026883,3.21882078173273,4.49226162619387,0.674960495851879,26,26,NA,0,FALSE,FALSE,3.86000000000058,320
0.01,0.102950970460507,0,1.38624348711083,0.0305040380255067,0.33613158151726,4.89341076807217,0.611014430522659,67,67,NA,52,FALSE,FALSE,10.25,321
0.567038467739494,0.472444087139255,1.18843681413218,0.523709836470188,0.199443309908622,1.96356623111634,4.24574770190817,0.574707494822161,118,118,NA,1,FALSE,FALSE,19.3900000000003,322
0.384271939244518,2.49021125143942,0,0.17315864451658,0.2,1.56706332070751,1.42067295053582,0.429239404036587,83,83,NA,0,FALSE,FALSE,15.3899999999994,323
0.382099957773728,0.493709481592917,0.235583403084165,0.361860218982374,0.180211698153736,2.5974957323359,4.77459848748711,0.530244365182498,126,126,NA,1,FALSE,FALSE,22.0999999999995,324
0.431807532684553,0.494678816648239,0,0,0.025,0,4.02351013221247,0.580834361199863,31,31,NA,0,FALSE,FALSE,5.36999999999989,325
0.879507061341845,0.0968270551567792,0,0.275721581730126,0.0332228677063156,0,3.87159814345172,0.682929626580061,51,51,NA,0,FALSE,FALSE,8.69999999999982,326
0.556334116931897,0.48275676208958,0,0.744469736469375,0.186868491349744,1.51063354299896,4.25314297911577,0.561311879548822,86,86,NA,0,FALSE,FALSE,14.6799999999994,327
0.478144192179664,0.695319331397781,0.818792864335648,0.693148234238418,0.0418723255623031,2.58451649527541,4.68594470888333,0.425358731308849,93,93,NA,0,FALSE,FALSE,15.8599999999997,328
0.514040498904231,1.03258157831744,10,0,0.175180027636796,5.84900634461477,4.54887804704328,0.305065538648749,111,111,NA,0,FALSE,FALSE,19.25,329
0.415293532835203,1.04861712135276,2.20209036815828,0,0.195795235722672,3.63297418587789,4.89998134105148,0.289950428662622,118,118,NA,1,FALSE,FALSE,19.7299999999996,330
0.432547864586847,1.21367462213283,2.40024210919932,0.339780187197809,0.0377297766852673,1.600106510023,5.35954504535694,0.216776316112824,118,118,NA,0,FALSE,FALSE,20.3000000000002,331
0.54599011811686,0.879104639457803,5.65364416123958,0.355379587990655,0.0252353535016306,0.32636014299059,4.69940831402135,0.364864988039734,134,134,NA,0,FALSE,FALSE,21.6999999999998,332
0.575360896038246,0.52392012065278,0,0.64544915942796,0.0529962512910355,2.49509404849703,4.48963218709347,0.514792002814477,133,133,NA,0,FALSE,FALSE,22.1700000000001,333
0.342809935636411,0.603917104864147,1.1814368763468,0.791363682732622,0.025,0.257843072194337,4.34337755743544,0.508460776697347,109,109,NA,1,FALSE,TRUE,19.1000000000004,334
0.573511979762568,0.450810276490772,3.18522755253595,0.28385024510108,0.183583631692445,2.67136167194032,5.03396213434414,0.522922864360959,120,120,NA,1,FALSE,TRUE,20.6099999999997,335
0.412702642026379,0.757191168335877,1.8129967316913,0.830894149873873,0.025,0.657206068097707,4.46093975549327,0.431243050035618,108,108,NA,0,FALSE,TRUE,17.6599999999999,336
0.407054900957296,0.373571419092212,2.83601590625243,0,0.104650320876032,2.24309514166197,4.7902113955085,0.589602846806963,130,130,NA,0,FALSE,FALSE,21.21,337
0.229033748539071,0.520153364422038,0,0.502681958954238,0.0336268875551412,3.0775198505667,4.86820862461764,0.499483168080713,113,113,NA,0,FALSE,FALSE,18.1499999999996,338
0.266742410010684,0.131123497691992,1.68243413360098,1.78836313655894,0.2,4.9017123509338,4.56919298882577,0.644199125766483,109,109,NA,1,FALSE,FALSE,17.7700000000004,339
0.559171666216343,0.73819175311735,1.24106039788192,0.0715990193666216,0.197798142740902,0,5.06749326951385,0.389892699072379,117,117,NA,1,FALSE,TRUE,19.1700000000001,340
0.272438499566977,0.534812704894701,0,0.50636542564707,0.0843118433041931,1.05427885549698,4.88257903120638,0.516408684757053,126,126,NA,1,FALSE,FALSE,21.1100000000006,341
0.567184683609608,1.10426913237654,0,0.436249087259682,0.0479145669758598,0,4.52127665475867,0.32857523046217,100,100,NA,0,FALSE,FALSE,16.3699999999999,342
0.558935757645717,0.473781353498359,0.847384683540624,0.792423561641152,0.0702237399507044,2.74619594073282,4.68494552183929,0.539783901222909,48,48,NA,0,FALSE,FALSE,7.82999999999993,343
0.537181326957188,0.723258562680049,5.35872334952468,0.308066520385017,0.193594983214613,0.931469850716174,4.7668428233208,0.426602656276356,121,121,NA,1,FALSE,FALSE,19.4799999999996,344
0.671834447817838,0.211826750785394,0.760969473028249,0.736455070276087,0.112893918313877,6.280043714526,4.7835485131373,0.654264941555805,111,111,NA,0,FALSE,FALSE,18.4399999999996,345
0.527099994944775,0.759154237952302,1.35986006760875,0.286867499356895,0.040336947074665,1.38704217696004,5.05374877953203,0.404395385844064,83,83,NA,0,FALSE,FALSE,13.3600000000006,346
0.485964818085211,0.763583619072377,3.42795102970516,0.409121813036179,0.166146252662689,6.18345499915498,4.80711781561816,0.412791395775921,117,117,NA,1,FALSE,FALSE,18.4300000000003,347
0.446129581576886,0.706819527730333,2.85883903795757,0.171698657490184,0.178699851673812,6.17098527160937,4.99360564636926,0.425443656140369,121,121,NA,1,FALSE,FALSE,19.7699999999995,348
0.01,0.0321673293276118,0,4.6351629471208,0.198662847968989,5.14833669764215,4.69243511655289,0.624834958084749,109,109,NA,52,FALSE,FALSE,17.6099999999997,349
0.486056420238679,0.399201443274401,0.198278304999002,1.03307222824282,0.0644327453062107,0.317493619691258,4.30560191629084,0.584109675716842,65,65,NA,0,FALSE,FALSE,10.5499999999993,350
0.621306215725516,0.461996519770543,0.789219802603051,0.18016872918926,0.025,3.77771452689239,5.37669739622369,0.525313383929413,103,103,NA,0,FALSE,FALSE,16.9199999999992,351
0.221846629495074,0.380413516623874,0.275856943880731,1.38141969607872,0.181083558403048,5.36057000293007,4.36418549164039,0.571772672501431,124,124,NA,1,FALSE,FALSE,20.25,352
0.329905355501579,0.52885329856422,0.346835263479941,0.652075914195689,0.025,0.680337546282238,4.68204756473744,0.517172935726798,107,107,NA,1,FALSE,FALSE,17.6799999999994,353
0.649563347414371,0.743434879367839,0,0.206834498868817,0.0474161706763061,0.0846684230995147,4.21855643244309,0.480010560960724,95,95,NA,0,FALSE,FALSE,15.4800000000005,354
0.21057815087278,0.420068649181925,0.885144956923448,0.849000552613035,0.0358000861002175,3.25691424517732,5.00703458360392,0.458501577283088,90,90,NA,0,FALSE,FALSE,14.4899999999998,355
0.48232145273939,0.47124947670432,0,0.111172223191084,0.0764881682879906,0,4.16222867322072,0.587552440550812,67,67,NA,0,TRUE,FALSE,11.0299999999997,356
0.435548281617319,0.931987963094747,0,0.226808493183776,0.2,6.280043714526,4.24020830486567,0.368178141540541,76,76,NA,0,FALSE,TRUE,13.0300000000007,357
0.01,0.0101789849058734,0.0997371312795686,1.0110285572981,0.0262135043651734,2.99335205234889,4.90978709947024,0.662882989452003,40,40,NA,0,FALSE,FALSE,6.06999999999971,358
0.38242634934346,1.02043803702464,0.275844480576752,0.304168491489467,0.133038036616011,2.27439903850273,4.35607895399444,0.327201569004814,136,136,NA,1,FALSE,FALSE,22.3400000000001,359
0.427092004713312,0.642479630677442,0.207438669286621,0.572013539077167,0.0563300736254729,1.15958543799046,4.53197315232653,0.470164178987358,97,97,NA,0,FALSE,FALSE,15.6299999999992,360
0.247768850525965,0.2837040595387,1.16680536269809,0.604946335500453,0.143775432797248,3.10213072476107,4.99694906324974,0.555530255339019,75,75,NA,52,FALSE,FALSE,12.0600000000004,361
0.526257991873745,0.657596095456316,0.801267277115858,1.03443681620312,0.0314674807448556,3.22507648212519,4.95464664312074,0.438358929290764,88,88,NA,0,FALSE,FALSE,14.2799999999997,362
0.40801925247016,0.645028707498001,2.12342849252836,0,0.025,2.00625587549665,5.07286623200776,0.440960028119027,81,81,NA,0,FALSE,FALSE,13.1199999999999,363
0.521173689617403,0.515024323853201,6.41969975778452,0.152346492208419,0.2,2.65430183748533,5.4052250038812,0.491753776236197,109,109,NA,1,FALSE,FALSE,17.3999999999996,364
0.305712742595193,0.392014720469504,0,0.916669604182817,0.056141953475398,4.88717670275067,4.56034298641842,0.587125498420666,66,66,NA,0,FALSE,FALSE,10.8000000000002,365
0.591184904840753,0.67013378569337,0,0.360895864074497,0.195721101516552,6.280043714526,4.73465961979114,0.455363611386548,43,43,NA,0,FALSE,FALSE,6.90999999999985,366
0.505537931762078,0.497907722067349,5.41040645203381,0.295916065810998,0.184798579353257,1.39074471351381,4.25755736927373,0.567914466393413,115,115,NA,0,TRUE,FALSE,18.6100000000006,367
0.541021355766102,0.984009104063254,1.98592441437542,0,0.025,4.13764489717783,4.89163496066525,0.284044241715452,112,112,NA,1,FALSE,FALSE,18.1099999999997,368
0.505401832271927,1.03172662571078,0,0.276958691460693,0.025,0,4.73085365541749,0.305614100808626,56,56,NA,0,FALSE,FALSE,9.30999999999949,369
0.437747237283115,0.47400689117052,1.42550317261223,0.207697995766974,0.178650511600284,2.77912294106114,4.93046349552534,0.543680422753198,113,113,NA,0,TRUE,FALSE,18.1399999999994,370
0.156793392944838,0.175919228316858,0.581033495775928,0.703363365290311,0.182449326796222,3.93225812014564,4.71835566933327,0.648330377011571,109,109,NA,0,FALSE,FALSE,17.6899999999996,371
0.90947440856021,0.0333577896541693,0.551475620598237,0.809064697912846,0.2,4.90549684669668,4.0916648427111,0.677136488864632,48,48,NA,0,FALSE,FALSE,7.8100000000004,372
0.476634780527876,0.378363326980578,10,0,0.0429784383375139,0.103444511675973,4.26500908825123,0.613426331893287,109,109,NA,0,FALSE,FALSE,17.5799999999999,373
0.506242527510652,0.991946087763943,2.49891209785411,0.639801869455312,0.076236561087606,6.280043714526,5.085697874083,0.340019207414999,105,105,NA,0,FALSE,FALSE,17.5300000000007,374
0.321632505269202,0.396256817700465,1.79585069397145,0.555397738274947,0.184162192698674,2.37976798142305,4.28140501364331,0.564035245179975,126,126,NA,0,FALSE,FALSE,20.5200000000004,375
0.848166131538829,0.230764049088047,0.794928113489681,0.583405117120084,0.199649270634629,3.43405396688779,4.11479864621011,0.621106908183002,174,174,NA,0,FALSE,FALSE,28.4700000000003,376
0.245847642016661,0.472868670841703,1.10916635502791,0.981511666558233,0.0432622773571741,2.97534881019452,4.9140241788379,0.475606402430564,90,90,NA,52,FALSE,FALSE,14.3699999999999,377
0.391429300001246,0.483120918153617,0,0.839622352129325,0.035048909225279,0,4.78666665048056,0.546554747474397,69,69,NA,0,FALSE,FALSE,10.8099999999995,378
0.492967164398413,0.718018505354608,0,0.406120048772577,0.2,1.69013986203709,4.88760017261085,0.423874961820304,68,68,NA,0,FALSE,TRUE,11.3800000000001,379
0.529299039377784,0.331579373653739,10,0,0.0284672513241721,0,5.06450619299313,0.596277151558222,103,103,NA,0,FALSE,FALSE,17.0300000000007,380
0.01,0.0689532911111194,0.99117191475999,1.00067706345067,0.0497046407461817,3.15807095826231,4.99753412685353,2.02143381723502,35,35,NA,0,FALSE,FALSE,5.48999999999978,381
0.558746576613503,0.625501448388099,0,0,0.025,0,4.10257435003252,0.518846323156037,16,16,NA,0,FALSE,TRUE,2.67000000000007,382
0.53274277031449,0.595685400847777,10,0.670587198899286,0.0956581652333042,5.19066209542472,4.13953687475556,0.506804164808883,137,137,NA,0,FALSE,FALSE,22,383
0.498061100671709,0.672676656469288,0.954660764618693,0.191124579881014,0.0626626056269984,3.38913265484069,5.10138689772692,0.427787935984859,98,98,NA,0,TRUE,FALSE,15.9499999999998,384
0.354914709166972,0.345295159086072,0,0.890284016620789,0.138785378739807,4.29741680338386,4.39382905777288,0.602246767182457,126,126,NA,1,FALSE,FALSE,21.8599999999997,385
0.0761090112227814,0.13015557037503,0.342730163342307,1.41672270845202,0.2,0,4.90177213932957,0.654059383407754,107,107,NA,0,FALSE,FALSE,17.8299999999999,386
0.339444564830454,0.622325250739958,0,0,0.151097276949145,5.61837136790162,3.91927606581938,0.523767496263518,33,33,NA,0,FALSE,FALSE,6.1899999999996,387
0.01,0.01021855485207,0.216273968904365,0.47671634303801,0.19107693215684,6.27940757658819,4.7234066278217,0.690322576568357,76,76,NA,0,FALSE,FALSE,12.7200000000003,388
0.47086387421939,0.337305101698474,0,0.552636913910574,0.18196357370197,3.69009118637975,4.76634490704716,0.608770084551223,83,83,NA,0,FALSE,FALSE,13.9399999999996,389
0.385536106947222,0.531688567809665,0,0.431742123724276,0.18635219415597,3.9975683736924,4.32070734635826,0.544270724111875,87,87,NA,0,FALSE,FALSE,14.6999999999998,390
0.568437046974881,0.49687314451224,0.939028421218833,0.386893635388877,0.189985257852369,3.1663233676181,4.73637121788154,0.538440706286146,126,126,NA,1,FALSE,FALSE,22.3100000000004,391
0.99,0.01,0.312914531580367,0.910782963513584,0.190692645514896,2.68111777236818,4.48428628041698,0.678248386755077,88,88,NA,52,FALSE,FALSE,14.6399999999994,392
0.428173859768324,0.53007291697587,1.13114589293395,0.464823290598684,0.192234822079113,2.42732842169355,3.92658288277058,0.571731508409296,131,131,NA,0,FALSE,FALSE,23.4200000000001,393
0.592458854471657,0.456461440343091,2.18467149155085,0.535971509323707,0.0387956018236964,3.13790645550011,5.21299862616566,0.511785240289496,128,128,NA,1,FALSE,FALSE,22.2299999999996,394
0.515075373286685,1.05424240859496,0,0.405474270159542,0.178654538909917,6.280043714526,3.52091401671626,0.407366473195174,96,96,NA,0,FALSE,FALSE,16.3299999999999,395
