"","subject_id","study_id","full_AIC","reduced_AIC","beta_Stimulus","beta_History","diff_AIC"
"59",296,"13",128.033471576865,141.032263248048,5.28826702809669,2.28423595172929,12.9987916711838
"60",297,"13",106.256713481634,114.577067884759,5.7720619981392,2.03033435905603,8.32035440312478
"61",298,"13",113.482300110273,113.006116052908,5.11168007925251,-0.657815777070363,-0.476184057365359
"62",299,"13",97.8342454360068,101.121593534523,6.17857791252079,1.40167618361084,3.28734809851605
"63",300,"13",148.454573031247,146.732480666815,4.07879502263982,-0.233844860051339,-1.72209236443206
"64",301,"13",32.5983261886969,34.9021035728772,25.1831442976897,18.1132701692312,2.30377738418024
"65",302,"13",157.778851559389,157.168607775161,3.86089390806404,0.506820428387714,-0.610243784227634
"66",303,"13",148.664533682194,146.732480666815,4.09440484288385,0.116326898693016,-1.93205301537881
"67",304,"13",245.948256409194,244.195026940177,1.790144637231,-0.156485945893634,-1.75322946901727
"68",305,"13",198.287671656304,202.259718199932,2.97721020945564,0.892440783087536,3.97204654362787
"69",306,"13",121.367925353339,119.452968818294,4.8444580921342,0.148432364188068,-1.91495653504474
"70",307,"13",130.096006079117,142.234020730068,4.73191487434837,1.89312977452168,12.1380146509507
"71",308,"13",164.497465928453,162.776788587137,3.9374749542673,0.217663725031081,-1.72067734131642
"72",309,"13",72.0718203237697,70.2637042005277,6.39654146389086,-0.319911114643823,-1.80811612324194
"73",310,"13",185.44553379795,201.139724455181,3.24653876463314,1.63924138482113,15.6941906572312
"74",311,"13",133.483283888581,131.734612155986,5.02070443190074,-0.236599171855064,-1.74867173259571
"75",312,"13",235.942169587573,236.216915372263,2.04582909687506,0.487668503461636,0.274745784690623
"76",313,"13",96.566930352073,98.5966027082803,5.8438495361958,-1.25356099598934,2.0296723562073
"77",314,"13",184.190086557385,186.697432346368,3.29377034741457,0.806095267465005,2.50734578898332
"78",315,"13",242.599414979088,258.640519717399,0.96517673584381,1.33881887601275,16.0411047383117
"79",316,"13",179.827985305599,178.547922269456,3.38635879681739,0.329373594971262,-1.28006303614302
"80",317,"13",145.057110236099,144.713073528753,4.07235581135875,0.577847145934268,-0.344036707345794
"81",318,"13",166.216540529345,172.314393080059,3.67446463590082,1.16857138235198,6.09785255071384
"82",319,"13",165.406429638727,169.137732080511,3.77850741957629,1.01373242923056,3.73130244178415
"83",320,"13",187.022151141568,191.608327360803,3.27628021403505,0.995146498508863,4.5861762192352
"84",321,"13",212.588548393996,226.851394011149,2.27179427541991,1.52113179899635,14.2628456171529
"85",322,"13",218.106810512752,230.904432201438,2.30572075445281,1.30415058719351,12.7976216886856
"86",323,"13",178.647647669241,179.859218775923,3.47475194347295,0.72325813096057,1.21157110668142
"87",324,"13",217.66906804813,217.99766283121,2.45533752526853,0.518318364651093,0.328594783080803
"88",325,"13",232.102295959894,236.8155178332,2.01364708043358,0.835423659782286,4.71322187330622
"89",326,"13",252.888810274511,274.878811676669,0.747311940313689,1.46590815889882,21.9900014021575
"90",327,"13",238.423145136429,237.906093358954,2.01088529352623,-0.391749816321891,-0.517051777475444
"91",328,"13",187.95641467717,188.255056345777,3.17119882493038,0.570932750481672,0.29864166860699
"92",329,"13",125.908953776516,127.11613363471,4.78737057580246,0.897081283195098,1.20717985819401
"93",330,"13",127.736646305154,126.670845757842,4.71279800058746,0.478887889902191,-1.06580054731249
"94",331,"13",105.540135594099,105.449555965705,5.37299540270994,0.80808240784188,-0.0905796283942806
"95",332,"13",164.542175134998,165.899164153106,3.77205785821516,0.770901433794235,1.35698901810821
"96",333,"13",214.701133548256,216.636716537354,2.63012639928056,-0.689745857970284,1.93558298909807
"97",334,"13",202.154824934312,221.746895968056,2.68065113527026,1.6868961540528,19.5920710337444
"98",335,"13",178.132985427951,188.83130503399,2.74230319859201,1.4484235451184,10.6983196060391
"99",336,"13",192.530546805856,199.014228982987,3.11631829182828,1.11279769774534,6.48368217713093
"100",337,"13",228.01482402665,240.868107109306,2.28442375670934,1.33526191300279,12.8532830826558
"101",338,"13",212.998605682112,215.884624592204,2.46351718110199,0.7661859119887,2.88601891009216
"102",339,"13",261.217794525175,267.799087390285,1.00307855023295,0.871448311527425,6.5812928651107
"103",340,"13",157.021767423347,155.397659963085,4.00430501542858,-0.260703999168094,-1.62410746026214
"104",341,"13",213.84433612526,220.823238090686,2.46652294624595,1.03372852021615,6.97890196542647
"105",342,"13",135.74145544868,134.770849827931,4.76564624688389,0.476555566661114,-0.970605620748614
"106",343,"13",218.696203431257,226.040279346486,2.50149209350747,1.0552171838452,7.3440759152285
"107",344,"13",185.462975733979,183.647206859395,3.17478175683213,0.164227189857079,-1.81576887458382
"108",345,"13",257.834499165078,257.712965513497,1.16141884183642,0.424869774456165,-0.121533651581217
"109",346,"13",170.241359543459,168.53129018977,3.53298578962691,-0.220326081407528,-1.71006935368962
"110",347,"13",174.709062672564,172.709981318747,3.47349380671998,0.0121748689208166,-1.9990813538177
"111",348,"13",173.444089207449,175.570649501821,3.70022153011271,0.819745916586656,2.12656029437144
"112",349,"13",195.581363736167,227.352411591999,2.86706338012315,2.21270412339195,31.7710478558323
"113",350,"13",250.229922444412,251.382403754853,1.60897893154483,0.551623561026807,1.15248131044117
"114",351,"13",216.957655926886,214.958256654521,2.47615192285087,-0.00841017373923919,-1.9993992723646
"115",352,"13",236.055309189185,247.128157061802,1.71771527957237,1.15962085086114,11.072847872617
"116",353,"13",198.274944711785,224.239560466603,2.56541768441008,1.87228817220948,25.9646157548179
"117",354,"13",198.389743014436,202.711808717138,2.90578313359264,-0.924902951240081,4.32206570270222
"118",355,"13",212.432497157503,212.274719149846,2.33618119350287,0.499628871044639,-0.157778007657612
"119",356,"13",236.750689872552,238.812316068318,1.90946575312491,0.643395880962619,2.06162619576659
"120",357,"13",149.663349906992,153.673961618948,4.00008539904449,1.08273451519273,4.01061171195639
"121",358,"13",192.370556825643,194.606618329638,2.89362656626198,0.785463633248691,2.23606150399524
"122",359,"13",131.780860994248,138.899681311245,4.62070632603966,1.48425579209207,7.11882031699619
"123",360,"13",191.410704906947,204.034981188883,3.11835152732983,1.46128255262754,12.6242762819362
"124",361,"13",218.021130901798,229.940904986781,2.12059331554038,1.25126959077561,11.919774084983
"125",362,"13",215.511532628057,214.350864164205,2.5486276863645,-0.314997630992583,-1.16066846385212
"126",363,"13",180.528343205696,178.539062041601,3.3444012477315,0.040280915530354,-1.9892811640957
"127",364,"13",194.367398164409,196.455342157279,2.75867856340795,0.748144002722268,2.08794399286984
"128",365,"13",248.604270367467,248.540705841313,1.70750920434962,0.430864975316681,-0.0635645261532147
"129",366,"13",192.327236206538,192.118803659969,3.18327975075676,0.506634860782976,-0.208432546568645
"130",367,"13",219.649060634759,224.182324669124,2.32055278293375,0.869625649592747,4.53326403436444
"131",368,"13",110.90955315119,108.986117897388,5.61129753529324,-0.147416796275684,-1.92343525380154
"132",369,"13",118.977756813001,123.06992687186,5.29740619707261,1.33084240239267,4.09217005885969
"133",370,"13",223.552024298467,224.330809383694,2.36663376914689,0.560159355433659,0.778785085227184
"134",371,"13",271.274494354521,269.708681650306,0.920379957057004,0.19328294604779,-1.56581270421538
"135",372,"13",277.553473780734,280.476164353925,0.301574595388469,-0.63624303832148,2.9226905731901
"136",373,"13",254.515332948578,253.00858755342,1.56833275620816,-0.214724162602894,-1.5067453951585
"137",374,"13",160.140921157769,158.164970332925,3.82943517382416,0.0654221910309742,-1.97595082484449
"138",375,"13",242.848341940123,240.986531833703,1.87645845993555,0.11750929832661,-1.86181010642005
"139",376,"13",258.066751299742,271.796341557626,0.81134126690232,-1.19016966038945,13.7295902578832
"140",377,"13",200.67952199953,209.999846887125,2.96586771552639,1.25672344491851,9.3203248875945
"141",378,"13",213.225374699554,224.303486032303,2.59158741594867,1.28350538611666,11.0781113327491
"142",379,"13",159.03578172962,179.867951760537,3.91453834302028,2.09682683624702,20.8321700309168
"143",380,"13",252.58790463454,251.20959841177,1.6166226920387,0.241615693657021,-1.37830622276991
"144",381,"13",254.159504725572,252.97338847946,1.32151676498707,0.279616244762989,-1.18611624611168
"145",382,"13",165.870435241044,178.723784942244,3.88714880749134,1.78253942060842,12.8533497011994
"146",383,"13",185.774866082925,202.358365929998,3.18488553512934,1.65902986623502,16.5834998470731
"147",384,"13",177.85339271907,176.134398035158,3.39880582175272,-0.207992556717876,-1.71899468391283
"148",385,"13",248.532360590844,255.231769949105,1.69872995954584,0.928632108760217,6.69940935826068
"149",386,"13",269.098178846854,274.665901718568,0.735680868049506,0.80117886358232,5.56772287171424
"150",387,"13",176.775302139684,195.523161934546,3.23952443812378,1.74418002604598,18.7478597948624
"151",388,"13",246.229280385965,270.51739519928,0.0136657756288499,-1.67468535727994,24.2881148133151
"152",389,"13",231.017807618767,247.028810930216,1.70552007497877,1.35890238301902,16.0110033114487
"153",390,"13",216.372483761443,219.693587088728,2.30238652015773,0.793459944450605,3.32110332728487
"154",391,"13",190.439262305569,194.356207755569,2.92698780290922,0.929368286459335,3.91694544999982
"155",392,"13",259.343629513125,258.931408218821,0.780463749362232,0.390686254873546,-0.412221294303549
"156",393,"13",229.611719109163,229.91405393606,2.07762710331659,0.511010905572792,0.302334826896612
"157",394,"13",199.918594417441,198.309252378088,2.76612490101303,0.230540844966196,-1.60934203935273
"158",395,"13",172.115318527143,172.05553131908,3.54801573195845,-0.557822797296301,-0.0597872080635398
"159",396,"13",202.806537125974,201.729288011229,2.76894718072005,-0.346679462929683,-1.07724911474537
"160",397,"13",209.940825227299,248.195130396479,0.728861913080486,2.11547389113912,38.2543051691804
"161",398,"13",173.781858355792,171.781858710771,3.60288912574547,-2.36061895548432e-04,-1.99999964502047
"162",399,"13",239.390334261045,238.624121961718,1.5471488262372,0.368644026431397,-0.766212299326781
"163",400,"13",161.200876712358,160.252736005858,3.90029199890609,-0.434678390463666,-0.948140706500055
"164",401,"13",227.868578960983,228.175548571121,2.22387637381197,0.506327665598127,0.306969610138282
"165",402,"13",207.872181661451,210.61493408642,2.49847378923907,0.785593650470807,2.74275242496847
"166",403,"13",217.767395251157,217.498419777128,2.53099621945549,0.449548096844773,-0.268975474028622
"167",404,"13",255.651885029145,261.649918425059,1.36420582047736,0.85707687417299,5.99803339591389
"168",405,"13",220.505194829507,233.536202834906,2.07160416253725,1.28759009451474,13.0310080053992
"169",406,"13",235.9161862783,234.176426507166,2.02331546065626,0.16512982800532,-1.73975977113398
"170",407,"13",196.441356133364,211.67536952911,2.82361014302734,1.58394292522227,15.2340133957466
"171",408,"13",244.079264040558,245.552072562177,1.77943740941285,-0.588375163312064,1.47280852161859
"172",409,"13",196.726250411812,195.015664852431,3.09830654855201,0.197634363701402,-1.7105855593806
"173",410,"13",170.231600077516,168.551899863453,3.57422342742774,0.230839212084186,-1.6797002140633
"174",411,"13",152.912314709425,153.521058431625,4.12307091456933,0.703182933077991,0.608743722199705
"175",412,"13",196.293084097037,194.349994581103,2.48097716037758,0.0958297815959104,-1.94308951593356
"176",413,"13",238.814285665219,242.818409377326,0.46976713081555,-0.912271833099001,4.00412371210643
"177",414,"13",172.739924812131,172.679482441298,3.40471276872999,0.563947219352548,-0.0604423708327602
"178",415,"13",254.88529289142,262.321212314275,0.768117342375566,-0.986660277254935,7.43591942285516
"179",416,"13",258.050434998773,257.645719245565,0.780360581355754,0.394617302057135,-0.404715753208279
"180",417,"13",220.128574662739,228.705210673761,2.25719768087384,1.09382601856628,8.57663601102109
"181",418,"13",233.828430877573,236.122071947069,1.89174162123659,0.68350696295342,2.29364106949635
"182",419,"13",203.539598925699,206.799503118923,2.57280793508081,0.829393197951462,3.2599041932238
"183",420,"13",258.330695965923,256.413676270599,0.336003342092319,-0.0926797239134718,-1.9170196953238
"184",421,"13",205.932044177452,206.626185218635,2.78942766729367,0.584995169781201,0.694141041182633
"185",422,"13",216.587427411335,216.759770225867,0.629292848544975,0.573143429472901,0.172342814532101
"186",423,"13",267.374719661987,267.476476919476,1.0863896070497,-0.427266211744078,0.101757257488657
"187",424,"13",199.045406471832,202.832176178682,2.71713171607951,-0.926625656607974,3.78676970684919
"188",425,"13",250.265950309102,249.008003124035,1.49822648159973,0.270939533826397,-1.25794718506623
"189",426,"13",224.920831489955,227.001378770253,2.23455001643833,0.669806670686629,2.08054728029802
"190",427,"13",176.518047153637,178.562385837472,3.33456689981968,-0.802805131273888,2.04433868383433
"191",428,"13",266.930366002096,269.495032340286,0.117859812505708,0.639002661916721,2.56466633818945
"192",429,"13",281.742547380553,279.746572128922,-0.206761173306712,-0.0180574790406989,-1.99597525163068
"193",430,"13",280.122283802023,280.33522740429,-0.0943497864058776,0.424570785780412,0.212943602266762
"194",431,"13",270.36466781743,269.25364994965,-0.346110699136312,-0.283737216171759,-1.11101786777988
"195",432,"13",278.663052927872,279.607894679882,0.367903320421527,0.489442449577366,0.94484175200995
"196",433,"13",243.028409642486,241.150206908673,-0.0630714015591438,-0.122992473539686,-1.87820273381325
"197",434,"13",281.145384041816,280.219386493332,-0.041208682094446,-0.296248322958976,-0.925997548484418
"198",435,"13",272.648164053583,275.499281874746,-0.195108481085332,0.642062144260348,2.85111782116252
"199",436,"13",279.251177799168,278.745860756184,-0.293156339800137,0.351019819043871,-0.505317042983506
"200",437,"13",136.570574877073,226.709949020973,-0.303634422352529,3.81616141814359,90.1393741439006
"201",438,"13",248.228761285399,246.233859439209,-0.448387478398821,0.0240765796062226,-1.99490184619006
"202",439,"13",201.816184864669,230.687042402207,-0.0202818595930742,1.97472152905073,28.8708575375382
"203",440,"13",231.057303530491,246.263884465865,-0.0472344317982393,1.37967280056231,15.2065809353742
"204",441,"13",257.036612624338,262.801422880185,-0.041707010767366,0.86022007622611,5.76481025584746
"205",442,"13",278.234863214837,280.476164353925,0.0166667735758625,0.594314350526734,2.24130113908734
"206",443,"13",184.249561216037,182.792562229372,0.21365869602143,0.35976730251385,-1.4569989866651
"207",444,"13",225.405479376783,224.550304481819,-0.496089961067656,0.397894233708378,-0.855174894963682
"208",445,"13",269.822077392341,269.953144497376,0.222839345987762,0.434078927247555,0.131067105035356
"209",446,"13",195.513032731015,195.527377940489,-0.0425148737839631,0.621550330148439,0.0143452094744987
"210",447,"13",222.405653223503,226.653103749383,-0.116797840961233,0.902818958471651,4.24745052588057
"211",448,"13",281.385691459296,280.756195401487,0.219335808121978,-0.332629205169207,-0.629496057808524
"212",449,"13",269.553312686044,267.559030565282,-0.0447014573200297,0.0228660232863479,-1.99428212076248
"213",450,"13",262.89155803496,262.934091719142,-0.70335227221213,0.443250207061147,0.0425336841817625
"214",451,"14",463.54026398062,474.738735098518,3.91733335629843,0.341772856431544,11.1984711178982
"215",452,"14",590.952431018388,607.12664189948,2.95530982029928,0.360571834272626,16.1742108810922
"216",453,"14",752.233211450883,751.76210200647,1.93333293699071,0.0856491577797238,-0.471109444412491
"217",454,"14",752.425010611837,755.133658697521,1.96185905039131,0.250845240158809,2.70864808568433
"218",455,"14",680.149568101803,714.869993702577,2.16922734542448,0.804698718893305,34.7204256007742
"219",456,"14",683.151386919003,683.584483860111,2.44680356366836,0.0864169373210143,0.43309694110792
"220",457,"14",705.269763844714,717.841590260484,1.97308844541079,-0.522853134836711,12.5718264157691
"221",458,"14",757.620813457463,777.739035561637,1.62931829631876,0.36959707869191,20.1182221041746
"222",459,"14",500.783014542056,500.91097670118,3.87274643075868,-0.223304370548592,0.127962159124195
"223",460,"14",740.443854416004,749.496841907201,1.80116480742677,0.359482957997794,9.05298749119743
"224",461,"14",765.989681849771,766.347544038002,1.85636145138132,0.269832105750879,0.357862188231707
"225",462,"14",664.112461000171,724.075044967345,0.914172143168985,1.47688291957522,59.9625839671743
"226",463,"14",752.818638711882,759.16753766536,1.76372847516044,0.286748184801345,6.3488989534784
"227",464,"14",655.113561368769,659.149501790208,2.47055451584457,0.137023444744885,4.03594042143868
"228",465,"14",739.186857103701,743.953461264696,1.97125746819463,-0.00372518326941505,4.76660416099583
"229",466,"14",650.362576634742,695.581878538658,2.60743301067925,1.31398512626196,45.2193019039153
"230",467,"14",482.740567314963,482.654491447565,3.99481727397978,0.321073937799445,-0.0860758673979376
"231",468,"14",530.580497710028,529.310305482507,3.68539315264587,0.196998952065871,-1.27019222752085
"232",469,"14",673.575604820198,681.401525821275,2.1079743486286,0.306084780158301,7.82592100107672
"233",470,"14",721.218916642575,721.202502819024,2.1487465556473,0.103530294587754,-0.0164138235513747
"234",471,"14",707.00164477423,711.4785472589,2.17535372921271,0.0968707872404243,4.47690248466972
"235",472,"14",674.415831530757,675.597350840638,2.44273348764926,-0.104613304208619,1.1815193098812
"236",473,"14",440.452799927179,461.679675822198,4.35928928199408,1.26228113815479,21.2268758950188
"237",474,"14",689.680534193606,695.06164524955,2.42705800382543,0.514531198227523,5.38111105594385
"238",475,"14",705.518524179672,710.542863938651,2.27082837053348,0.468200350591104,5.02433975897861
"239",476,"14",743.633728392728,761.141597940257,1.78929295108912,0.537004322762552,17.5078695475288
"240",477,"14",844.350401556531,850.647194497666,0.967249133022443,-0.210161483757519,6.29679294113532
"241",478,"14",511.868439908292,520.931807293971,3.68544088780317,0.103145726703264,9.06336738567933
"242",479,"14",623.51553562743,624.07933501145,2.94732786882681,0.32712041102258,0.563799384019603
"243",480,"14",502.120162039656,505.409937711918,3.74724806083949,0.202239546413444,3.28977567226161
"244",481,"14",602.532109722701,614.383989703524,3.01078809814953,0.515683954335751,11.8518799808237
"245",482,"14",477.501708001362,481.144435620175,4.03414430384184,0.578454811212361,3.6427276188129
"246",483,"14",614.061313632887,634.979918374651,2.91258462448913,0.819600780911241,20.9186047417637
"247",484,"14",748.658092852581,749.196372507117,1.81220504211955,0.0526303838902675,0.538279654535586
"248",485,"14",591.527079113192,600.008780999406,3.1216462093312,0.378453225604665,8.48170188621327
"249",486,"14",629.292603572207,645.540856702526,2.60226659052386,0.627892592933466,16.2482531303197
"250",487,"14",693.113130112785,705.859744473013,1.84165630293284,0.00205398094881276,12.7466143602278
"251",488,"14",465.497420377413,477.31871826873,3.93350438939607,0.0816896744352083,11.8212978913175
"252",489,"14",632.759780566401,632.089390431074,2.76301230461854,0.189772283749503,-0.670390135326556
"253",490,"14",694.87773032276,698.927331102002,2.1998695042183,0.303052697455122,4.04960077924227
"254",491,"14",562.251091670949,569.339205702594,3.29047944273016,0.339618756521471,7.08811403164509
"255",492,"14",637.308349970464,641.502098016668,2.70249888977717,-0.207049997423119,4.19374804620372
"256",493,"14",557.864178963527,559.803100913897,3.38714827105811,-0.0584876100152006,1.93892195037006
"257",494,"14",572.00337214495,586.837379569631,3.2445015815249,0.756273822759784,14.8340074246811
"258",495,"14",564.944636311628,575.339933859995,3.20603732154472,-0.221217895119584,10.395297548367
"259",496,"14",328.779840939035,335.690206332414,5.26266573176044,0.914513069146724,6.91036539337853
"260",497,"14",545.239325949896,552.335151627922,3.16293539720228,0.706764412566167,7.09582567802647
"261",498,"14",600.131471557372,611.737679616922,3.12602972728283,0.758652448373961,11.6062080595501
"262",656,"18",NA,NA,NA,NA,NA
"263",656,"18",NA,NA,NA,NA,NA
"264",656,"18",NA,NA,NA,NA,NA
"265",657,"18",NA,NA,NA,NA,NA
"266",657,"18",NA,NA,NA,NA,NA
"267",657,"18",NA,NA,NA,NA,NA
"268",658,"18",NA,NA,NA,NA,NA
"269",658,"18",NA,NA,NA,NA,NA
"270",658,"18",NA,NA,NA,NA,NA
"271",659,"18",NA,NA,NA,NA,NA
"272",659,"18",NA,NA,NA,NA,NA
"273",659,"18",NA,NA,NA,NA,NA
"274",660,"19",NA,NA,NA,NA,NA
"275",660,"19",NA,NA,NA,NA,NA
"276",660,"19",NA,NA,NA,NA,NA
"277",661,"19",NA,NA,NA,NA,NA
"278",661,"19",NA,NA,NA,NA,NA
"279",661,"19",NA,NA,NA,NA,NA
"280",662,"19",NA,NA,NA,NA,NA
"281",662,"19",NA,NA,NA,NA,NA
"282",662,"19",NA,NA,NA,NA,NA
"283",663,"19",NA,NA,NA,NA,NA
"284",663,"19",NA,NA,NA,NA,NA
"285",663,"19",NA,NA,NA,NA,NA
"286",664,"19",NA,NA,NA,NA,NA
"287",664,"19",NA,NA,NA,NA,NA
"288",664,"19",NA,NA,NA,NA,NA
"289",665,"19",NA,NA,NA,NA,NA
"290",665,"19",NA,NA,NA,NA,NA
"291",665,"19",NA,NA,NA,NA,NA
"292",666,"19",NA,NA,NA,NA,NA
"293",666,"19",NA,NA,NA,NA,NA
"294",666,"19",NA,NA,NA,NA,NA
"295",667,"19",NA,NA,NA,NA,NA
"296",667,"19",NA,NA,NA,NA,NA
"297",667,"19",NA,NA,NA,NA,NA
"298",668,"19",NA,NA,NA,NA,NA
"299",668,"19",NA,NA,NA,NA,NA
"300",668,"19",NA,NA,NA,NA,NA
"301",669,"19",NA,NA,NA,NA,NA
"302",669,"19",NA,NA,NA,NA,NA
"303",669,"19",NA,NA,NA,NA,NA
"304",670,"19",NA,NA,NA,NA,NA
"305",670,"19",NA,NA,NA,NA,NA
"306",670,"19",NA,NA,NA,NA,NA
"307",671,"19",NA,NA,NA,NA,NA
"308",671,"19",NA,NA,NA,NA,NA
"309",671,"19",NA,NA,NA,NA,NA
"310",672,"19",NA,NA,NA,NA,NA
"311",672,"19",NA,NA,NA,NA,NA
"312",672,"19",NA,NA,NA,NA,NA
"313",673,"19",NA,NA,NA,NA,NA
"314",673,"19",NA,NA,NA,NA,NA
"315",673,"19",NA,NA,NA,NA,NA
"316",674,"19",NA,NA,NA,NA,NA
"317",674,"19",NA,NA,NA,NA,NA
"318",674,"19",NA,NA,NA,NA,NA
"319",675,"19",NA,NA,NA,NA,NA
"320",675,"19",NA,NA,NA,NA,NA
"321",675,"19",NA,NA,NA,NA,NA
"322",1046,"31",1367.56570819525,1368.85020202348,1.95162341124167,0.105425530225527,1.28449382822305
"323",1047,"31",1389.3780075647,1389.02045225499,1.98860598148071,-0.167736360422905,-0.357555309710733
"324",1048,"31",1371.05326871746,1369.76701439398,2.04809442942571,-0.111503621714857,-1.28625432348053
"325",1049,"31",1359.69502083617,1357.69759998515,2.07694875288565,0.00673567605250394,-1.99742085102412
"326",1050,"31",1409.18350631467,1407.68341227851,1.77776181601281,0.0912704806613547,-1.50009403615695
