"p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.745674496555513,0.0528453677590632,1.46234541480078,9.72765813783742,0.2,6.21903937909086,1.00015632798821,136.483730557786,105,105,NA,1,FALSE,FALSE,21.9099999999999,260,200,7,"fit_glaze_osc_zeta_v1",286.967461115571,287.550794448905
0.220565937816408,0.942104936150634,1.08306000323378,0.514780457218676,0.0603949893736591,0.394545940915977,1.32373703452161,114.811644493691,89,89,NA,0,FALSE,FALSE,18.3199999999997,261,200,7,"fit_glaze_osc_zeta_v1",243.623288987381,244.206622320715
0.01,0.01,1.2637674478674,1.26385476911613,0.0632756674212474,1.28690818231959,4.88258760505123,481.911413538275,35,35,NA,0,FALSE,FALSE,6.97000000000025,262,200,7,"fit_glaze_osc_zeta_v1",977.82282707655,978.406160409884
0.321329249384817,0.743242744509645,0.445846261946299,0.924923075231223,0.025,3.22006437701761,3.91992153838801,87.931463563975,117,117,NA,1,FALSE,FALSE,23.5199999999995,263,200,7,"fit_glaze_osc_zeta_v1",189.86292712795,190.446260461283
0.931623774547668,0.147893698334588,0.490765850168813,1.77365935727337,0.156188834287137,5.45732272931451,1.9762146333934,121.857930942785,139,139,NA,0,FALSE,FALSE,28.3299999999999,264,200,7,"fit_glaze_osc_zeta_v1",257.715861885569,258.299195218903
0.99,0.01,0,9.99728211104572,0.0437433601146296,0,1,138.205969843619,18,18,NA,0,FALSE,FALSE,3.54999999999927,265,200,7,"fit_glaze_osc_zeta_v1",290.411939687238,290.995273020571
0.446634145188798,0.689748464406515,9.46005220082131,0.00233374296949899,0.198437677227777,0.120693739192458,1.66003295835744,124.042109820761,122,122,NA,0,FALSE,FALSE,24.8700000000008,266,200,7,"fit_glaze_osc_zeta_v1",262.084219641522,262.667552974855
0.619686215111493,0.26140523064764,4.37701142932714,1.32276339743076,0.174869393488307,2.78497034390088,3.32520504372662,127.023137000725,107,107,NA,0,FALSE,FALSE,21.8000000000002,267,200,7,"fit_glaze_osc_zeta_v1",268.046274001451,268.629607334784
0.607262427321516,0.908693782127487,0,0.734392702129624,0.0318503179157685,6.280043714526,2.61527473761745,106.371414101927,80,80,NA,0,FALSE,FALSE,16.5299999999997,268,200,7,"fit_glaze_osc_zeta_v1",226.742828203855,227.326161537188
0.569920479745397,1.06082811318806,2.39288658928349,0,0.2,0.524699331484424,2.35597613470788,105.184671669253,63,63,NA,0,FALSE,TRUE,13.3000000000002,269,200,7,"fit_glaze_osc_zeta_v1",224.369343338507,224.95267667184
0.105887215319411,0.01,0.39439574835124,6.22393332054194,0.025,0.0695021038440991,1,138.378287689126,37,37,NA,0,FALSE,FALSE,7.78999999999996,270,200,7,"fit_glaze_osc_zeta_v1",290.756575378253,291.339908711586
0.01,0.0142527156212494,0.0448708013076653,7.8625843957284,0.0318620024963522,5.94354343252709,1.96187056243006,136.741993763153,49,49,NA,0,FALSE,FALSE,9.92999999999938,271,200,7,"fit_glaze_osc_zeta_v1",287.483987526306,288.06732085964
0.0120555728560228,0.024949963344552,0.0374446259854189,8.1004409686445,0.0728674779469681,3.00574334082906,2.13146995947481,131.226275392467,80,80,NA,0,FALSE,FALSE,16.0799999999999,272,200,7,"fit_glaze_osc_zeta_v1",276.452550784934,277.035884118267
0.0613762597487027,0.0646094090697993,0,9.99980867206659,0.194511491297767,6.280043714526,1.00210765816852,134.005834277462,32,32,NA,0,FALSE,FALSE,6.60000000000036,273,200,7,"fit_glaze_osc_zeta_v1",282.011668554924,282.595001888257
0.595895726734912,1.98518941861211,0,1.22236773185954,0.025,0.777474832585461,1.16617990318737,99.9747304023181,82,82,NA,0,FALSE,TRUE,17.3900000000003,274,200,7,"fit_glaze_osc_zeta_v1",213.949460804636,214.532794137969
0.99,0.0434525926139354,0.172855811052084,9.38994178658481,0.168830011716298,4.00266425484268,1.27065120655506,134.557675522417,90,90,NA,0,FALSE,FALSE,18.1600000000008,275,200,7,"fit_glaze_osc_zeta_v1",283.115351044833,283.698684378167
0.629806202465182,0.0767139865431318,3.43439802238326,0.72697885647846,0.191536966416443,2.94735204845874,3.88735722271685,137.43641252234,102,102,NA,0,FALSE,FALSE,20.3800000000001,276,200,7,"fit_glaze_osc_zeta_v1",288.872825044679,289.456158378013
0.383595661190869,0.794693640940693,0.904306446194174,0.85387931327881,0.025,2.6361477168773,5.06618165261842,64.3272752120665,142,142,NA,1,FALSE,TRUE,27.46,277,200,7,"fit_glaze_osc_zeta_v1",142.654550424133,143.237883757466
0.01,0.0278485613823582,0,7.40419275758199,0.025,1.3983229276751,1.06597311798009,135.240779035569,44,44,NA,0,FALSE,FALSE,8.3100000000004,278,200,7,"fit_glaze_osc_zeta_v1",284.481558071137,285.06489140447
0.646601782330659,0.479166932734485,2.45057454387398,0.540491790574604,0.150731848858328,6.280043714526,2.18235915762369,129.866795754158,130,130,NA,0,FALSE,FALSE,25.5299999999997,279,200,7,"fit_glaze_osc_zeta_v1",273.733591508316,274.316924841649
0.619422038227765,0.0691338802634248,4.46820561278063,8.93025054015544,0.2,6.280043714526,1.33158282646432,133.679396155948,86,86,NA,0,FALSE,FALSE,18.9199999999992,280,200,7,"fit_glaze_osc_zeta_v1",281.358792311896,281.942125645229
0.01,0.0546441406410043,0.0470544976600837,9.86910824259467,0.19608848755639,4.70824608570024,1.47657029302892,118.443050769302,86,86,NA,0,FALSE,FALSE,16.1599999999999,281,200,7,"fit_glaze_osc_zeta_v1",250.886101538605,251.469434871938
0.849619669464824,0.0926799363714007,0.867713913430656,3.21337171561781,0.0991191146824361,6.03077673522501,1.00097617125553,135.731733915832,75,75,NA,52,FALSE,FALSE,14.9800000000005,282,200,7,"fit_glaze_osc_zeta_v1",285.463467831665,286.046801164998
0.480211128333392,2.79937324821142,0.0559569496933853,0.514530153759527,0.0757670757726853,1.89416163769112,1.42839134010669,75.4237199262998,160,160,NA,0,FALSE,FALSE,31.1300000000001,283,200,7,"fit_glaze_osc_zeta_v1",164.8474398526,165.430773185933
0.440598178827172,0.0860845616003667,8.63668218453829,5.04827324850835,0.0284263745309921,0,1.00904350143502,135.569195919139,162,162,NA,0,FALSE,FALSE,32.3299999999999,284,200,7,"fit_glaze_osc_zeta_v1",285.138391838278,285.721725171612
0.964620169041523,0.0304905964929997,0.137588270166419,8.43980322193837,0.0354960092996361,5.25938880200473,1.70349046364762,136.245434578162,106,106,NA,0,FALSE,FALSE,21.3499999999995,285,200,7,"fit_glaze_osc_zeta_v1",286.490869156325,287.074202489658
0.929076917387496,0.0630605938663754,0.257912448415232,9.7455971905827,0.18343413537186,6.13719647232932,1.09613466112626,135.197836012092,71,71,NA,0,FALSE,FALSE,13.54,286,200,7,"fit_glaze_osc_zeta_v1",284.395672024184,284.979005357517
0.574744084322665,0.835038583223018,0,0.56037936854385,0.0938367875209486,3.52074114168077,4.30802923278489,83.7446016208855,142,142,NA,1,FALSE,FALSE,27.2800000000007,287,200,7,"fit_glaze_osc_zeta_v1",181.489203241771,182.072536575104
0.620277035053877,1.17911961706112,1.80622013163847,0.343251987633534,0.025,1.7432460412417,2.97476078356958,78.7984157659118,112,112,NA,0,FALSE,FALSE,21.8599999999997,288,200,7,"fit_glaze_osc_zeta_v1",171.596831531824,172.180164865157
0.62032409200792,1.4712993581947,2.08679889064418,0.103666493077163,0.18709232189849,6.280043714526,1.09307346002801,121.086712995117,86,86,NA,0,FALSE,FALSE,17.2399999999998,289,200,7,"fit_glaze_osc_zeta_v1",256.173425990233,256.756759323567
0.971603718312125,0.0342829605828535,0,10,0.2,6.280043714526,1,133.931896307402,94,94,NA,0,FALSE,TRUE,18.6700000000001,290,200,7,"fit_glaze_osc_zeta_v1",281.863792614805,282.447125948138
0.367119006584044,0.937059043386121,0.774750991523049,0.150448774036356,0.2,6.280043714526,1.50293581019029,126.273274031379,46,46,NA,0,FALSE,TRUE,8.94999999999982,291,200,7,"fit_glaze_osc_zeta_v1",266.546548062758,267.129881396091
0.01,0.21784503883108,0.198001269588135,3.0102238745323,0.1844765219492,2.9482066971866,1.00494813599054,127.821319505146,62,62,NA,0,FALSE,FALSE,12.5099999999993,292,200,7,"fit_glaze_osc_zeta_v1",269.642639010293,270.225972343626
0.376227740856102,0.394083733620932,0,0,0.025,0,10,77.3394576805742,99,99,NA,0,FALSE,TRUE,19.3600000000006,293,200,7,"fit_glaze_osc_zeta_v1",168.678915361148,169.262248694482
0.481597642893227,1.74476098083596,2.77800877136278,0.205717936588933,0.0780395193633433,0.46212728053027,1.61596053469004,100.563264837417,126,126,NA,1,FALSE,FALSE,24.7199999999993,294,200,7,"fit_glaze_osc_zeta_v1",215.126529674834,215.709863008167
0.601481809884168,0.5011095882583,0,0.242275401110129,0.077585867319243,4.86702200925724,5.00805431170191,106.36065716308,139,139,NA,1,FALSE,FALSE,27.8300000000008,295,200,7,"fit_glaze_osc_zeta_v1",226.721314326161,227.304647659494
0.39690785620641,0.550087584629021,0,0,0.025,0,8.09772827709728,67.6698277606945,142,142,NA,1,FALSE,TRUE,27.8299999999999,296,200,7,"fit_glaze_osc_zeta_v1",149.339655521389,149.922988854722
0.0698556241784992,0.0522844646001519,0.280147739494837,9.85989964133788,0.0386133430499232,5.22052733526846,1.18565174801815,131.446555885566,123,123,NA,0,FALSE,FALSE,25.6900000000005,297,200,7,"fit_glaze_osc_zeta_v1",276.893111771132,277.476445104465
0.487896651736976,0.904610911295696,10,0,0.2,3.03841469324812,5.60057639278222,54.5926720461257,98,98,NA,0,FALSE,FALSE,18.9100000000008,298,200,7,"fit_glaze_osc_zeta_v1",123.185344092251,123.768677425585
0.504315652820692,1.33684026272954,9.99996970011437,0.541215756198549,0.172429819174982,6.280043714526,4.68959141758534,47.0488296945248,130,130,NA,1,FALSE,FALSE,25.5799999999999,299,200,7,"fit_glaze_osc_zeta_v1",108.09765938905,108.680992722383
0.989663252894938,0.0485799286483395,0.126003954050483,9.79930364145675,0.0321735694473274,6.14728588702364,1.08832177374911,134.221083373877,360,360,NA,52,FALSE,FALSE,72.8900000000003,300,200,7,"fit_glaze_osc_zeta_v1",282.442166747754,283.025500081087
0.0522470220885407,12.3818725376199,0,0,0.2,0,1.0000131281151,13.412129770693,43,43,NA,0,FALSE,TRUE,8.20000000000073,301,200,7,"fit_glaze_osc_zeta_v1",40.8242595413859,41.4075928747192
0.235148500982312,0.292005055649859,1.20996914666747,3.18433030323335,0.0439900438825221,3.94615089515863,3.63249414020963,99.5686815786638,226,226,NA,0,FALSE,FALSE,44.5699999999997,302,200,7,"fit_glaze_osc_zeta_v1",213.137363157328,213.720696490661
0.441823384273337,2.11308139798491,0.66646877469781,0.357347514438208,0.025,5.08398789426836,2.24951850572628,68.4306829967125,118,118,NA,1,FALSE,FALSE,23.8900000000012,303,200,7,"fit_glaze_osc_zeta_v1",150.861365993425,151.444699326758
0.558581966971403,1.81512074332181,3.72602241623243,0,0.143785822047799,6.280043714526,1,118.199045678276,132,132,NA,1,FALSE,FALSE,25.5900000000001,304,200,7,"fit_glaze_osc_zeta_v1",250.398091356552,250.981424689885
0.51271232747022,1.24072770790322,10,0.079525818131698,0.0258144908099337,6.24395814522971,2.22109388835142,99.548159088809,113,113,NA,0,FALSE,FALSE,22.5799999999999,305,200,7,"fit_glaze_osc_zeta_v1",213.096318177618,213.679651510951
0.533696105941422,3.21541635730052,0.75917933045716,0.174318929654526,0.0731468796408309,1.26592443363157,1.54664771056879,57.145244676888,118,118,NA,0,FALSE,FALSE,23.3199999999997,306,200,7,"fit_glaze_osc_zeta_v1",128.290489353776,128.873822687109
0.540088442286115,0.983207060949132,0,0.740730778485697,0.0302357939969288,6.280043714526,5.49970895204256,60.385709293944,109,109,NA,0,FALSE,FALSE,21.1599999999999,307,200,7,"fit_glaze_osc_zeta_v1",134.771418587888,135.354751921221
0.585106882686245,2.7307161080533,0,0.447004162472528,0.0319460884416114,6.280043714526,1.35969003237219,80.0781690118565,71,71,NA,0,FALSE,FALSE,14.0499999999993,308,200,7,"fit_glaze_osc_zeta_v1",174.156338023713,174.739671357046
0.614835947843847,1.57758915542446,0,0.351704181473118,0.132781165709929,0,4.72512310114895,29.9531932262797,159,159,NA,1,FALSE,FALSE,30.9400000000005,309,200,7,"fit_glaze_osc_zeta_v1",73.9063864525594,74.4897197858927
0.357704648935624,0.702100639068526,0.799136657693321,0,0.0426254923127849,0,4.09439051156104,95.7614281060944,90,90,NA,0,FALSE,FALSE,17.7000000000007,310,200,7,"fit_glaze_osc_zeta_v1",205.522856212189,206.106189545522
0.539272093289208,1.27392625167418,5.17632623102672,0,0.0428306060455497,4.7368975690144,3.17360419937487,74.1447367740133,120,120,NA,1,FALSE,FALSE,23.8899999999994,311,200,7,"fit_glaze_osc_zeta_v1",162.289473548027,162.87280688136
0.894566803172006,0.0656718386884986,0.345050518357383,9.13817819558721,0.193970127944857,5.90056503124268,1.01474802063786,135.478227773252,77,77,NA,0,FALSE,FALSE,14.5900000000001,312,200,7,"fit_glaze_osc_zeta_v1",284.956455546505,285.539788879838
0.01,0.798782102183459,1.35430579480523,1.13429978059518,0.0546582109751742,6.03268156046349,4.84153003707268,465.132230213136,66,66,NA,0,FALSE,FALSE,13.0100000000002,313,200,7,"fit_glaze_osc_zeta_v1",944.264460426273,944.847793759606
0.524703956353964,1.43740637539963,8.88515174014929,0.251650638760462,0.196169052701206,1.14309190186425,2.34214399650028,85.5471867302241,130,130,NA,1,FALSE,FALSE,25.7799999999988,314,200,7,"fit_glaze_osc_zeta_v1",185.094373460448,185.677706793782
0.0459398953793005,1.17813467945932,0.274546254114928,0.941266723840736,0.114992795345626,6.8474900923458e-06,1.21987727629038,104.426655258748,153,153,NA,0,FALSE,FALSE,30.7800000000007,315,200,7,"fit_glaze_osc_zeta_v1",222.853310517497,223.43664385083
0.458265563133969,1.96878236795584,0,0.0880147126615019,0.025,0.247994898953787,1.48461729130107,96.9422567785926,35,35,NA,0,FALSE,TRUE,7.45999999999913,316,200,7,"fit_glaze_osc_zeta_v1",207.884513557185,208.467846890519
0.335326021676047,1.43460844488311,0.861952103248102,0.0124016249758047,0.025,4.44293691009421,2.88750401784,72.8200350618423,114,114,NA,1,FALSE,TRUE,22.4799999999996,317,200,7,"fit_glaze_osc_zeta_v1",159.640070123685,160.223403457018
0.395298842332324,1.74402147048346,1.76782266652235,0.235417366397728,0.199337837395499,0.894121346495915,2.01592414451024,82.6593999858322,174,174,NA,0,FALSE,FALSE,34.4399999999987,318,200,7,"fit_glaze_osc_zeta_v1",179.318799971664,179.902133304998
0.364725951481078,0.959131661438526,0,0.17689316297918,0.2,0.952409733268885,3.89472954655046,80.9885028589299,122,122,NA,1,FALSE,TRUE,24.1299999999992,319,200,7,"fit_glaze_osc_zeta_v1",175.97700571786,176.560339051193
0.486303010357322,0.650265903421102,10,0,0.0491474901042308,-1.11022302462516e-16,4.79598689796856,92.3701064456892,83,83,NA,0,FALSE,FALSE,16.4699999999993,320,200,7,"fit_glaze_osc_zeta_v1",198.740212891378,199.323546224712
0.526205659952614,1.24738604051914,10,0.220532785867851,0.2,6.280043714526,1.13088212481211,125.508893927539,117,117,NA,1,FALSE,TRUE,23.3400000000001,321,200,7,"fit_glaze_osc_zeta_v1",265.017787855077,265.60112118841
0.605691698466973,1.85285526609149,0,0,0.2,6.07042490093136,1,118.697830679455,65,65,NA,0,FALSE,FALSE,12.4300000000003,322,200,7,"fit_glaze_osc_zeta_v1",251.395661358911,251.978994692244
0.712026054194112,0.0521151341231265,1.95440207842082,9.33733759093315,0.19880694757741,6.280043714526,1.00072357665426,136.790884838817,65,65,NA,0,FALSE,FALSE,12.5599999999995,323,200,7,"fit_glaze_osc_zeta_v1",287.581769677634,288.165103010967
0.380586754917603,0.835080397574074,0,0.599418294842427,0.12541072471183,0,2.98826235434822,102.956554388929,84,84,NA,0,FALSE,FALSE,16.4200000000001,324,200,7,"fit_glaze_osc_zeta_v1",219.913108777857,220.496442111191
0.99,0.0627894509971159,0.142907915242031,5.9679780063768,0.0542442187472448,3.47020173662767,1.00135479622217,135.211398752962,170,170,NA,52,FALSE,FALSE,34.1299999999992,325,200,7,"fit_glaze_osc_zeta_v1",284.422797505924,285.006130839257
0.79872121046553,0.42369378058344,0.514730139165236,0,0.193588483479431,6.280043714526,1.04923692510274,136.242096448995,81,81,NA,0,FALSE,FALSE,16.3000000000011,326,200,7,"fit_glaze_osc_zeta_v1",286.484192897989,287.067526231323
0.0835670867072525,0.0693843380492714,0.428669836364816,6.61478594569453,0.0672422011027983,5.39126123392629,2.50065622740346,133.249128367176,103,103,NA,0,FALSE,FALSE,20.2199999999993,327,200,7,"fit_glaze_osc_zeta_v1",280.498256734352,281.081590067685
0.99,0.0534678515450282,0.0810390608328552,9.95461356400505,0.191165505775128,5.93842780566788,1.00496817151344,135.423194118113,71,71,NA,0,FALSE,FALSE,14.6399999999994,328,200,7,"fit_glaze_osc_zeta_v1",284.846388236227,285.42972156956
0.501631036184946,3.4917018330475,8.66144538333626,0.319755044635991,0.189803261549337,5.90804721623149,1.35648298514897,60.5205221137909,132,132,NA,0,FALSE,FALSE,25.3599999999988,329,200,7,"fit_glaze_osc_zeta_v1",135.041044227582,135.624377560915
0.520757583516994,0.865079921921741,10,0,0.0896190523803275,0.0423183268818521,5.794493620141,59.3391154337852,138,138,NA,0,FALSE,FALSE,27.8899999999994,330,200,7,"fit_glaze_osc_zeta_v1",132.67823086757,133.261564200904
0.99,0.0499336745316188,0.0460616182840611,9.99745076445944,0.198602414571684,0,1.00252294960306,133.650291930494,26,26,NA,0,FALSE,FALSE,4.93000000000029,331,200,7,"fit_glaze_osc_zeta_v1",281.300583860987,281.883917194321
0.563526926476592,3.45864439196334,2.2932964300976,0,0.0654515353184511,0,1.07667826724286,79.8452113973003,63,63,NA,0,FALSE,FALSE,12.6299999999992,332,200,7,"fit_glaze_osc_zeta_v1",173.690422794601,174.273756127934
0.612057843299861,1.3299554559202,0,0.347731999171835,0.2,0.106900470370846,1.92557738068414,105.591928230861,113,113,NA,1,FALSE,TRUE,21.6700000000001,333,200,7,"fit_glaze_osc_zeta_v1",225.183856461722,225.767189795055
0.0101447306288059,0.01,1.00132637365723,0.999830079008458,0.0493318743530737,5.5128909020151,4.99940938712273,244.976823998153,46,46,NA,0,FALSE,FALSE,8.58999999999833,334,200,7,"fit_glaze_osc_zeta_v1",503.953647996306,504.536981329639
0.917354190990421,0.0538070743310091,0.188226567193562,9.94810870714942,0.184830518417894,6.2383631857006,1.00000620287187,136.461485128188,65,65,NA,0,FALSE,FALSE,13.1599999999999,335,200,7,"fit_glaze_osc_zeta_v1",286.922970256377,287.50630358971
0.418508924229083,1.72269864680789,1.94709060470726,0.819105360997177,0.025,0.642642643982617,1.95839222579871,86.3776507574183,120,120,NA,1,FALSE,TRUE,23.1200000000008,336,200,7,"fit_glaze_osc_zeta_v1",186.755301514837,187.33863484817
0.0106331237757928,0.088028058292667,1.81140376285917,1.48106471248355,0.025,4.0501845231651,4.61736051541354,110.458995746521,115,115,NA,52,FALSE,FALSE,22.4799999999996,337,200,7,"fit_glaze_osc_zeta_v1",234.917991493042,235.501324826375
0.175574641810423,2.1709099883675,0.234072931762821,0.233376261354197,0.192999348370785,6.280043714526,1.1093020033996,102.00528057441,44,44,NA,0,FALSE,FALSE,8.89000000000124,338,200,7,"fit_glaze_osc_zeta_v1",218.010561148819,218.593894482153
0.01,0.0882594491574799,0.995818565626025,0.99607169917725,0.0655676131107097,1.01251826672699,4.98416222260927,470.966986247821,36,36,NA,0,FALSE,FALSE,7.30999999999949,339,200,7,"fit_glaze_osc_zeta_v1",955.933972495642,956.517305828975
0.530621183437319,1.43054996670751,3.3341621995103,0.284021504993167,0.0284673876990035,6.280043714526,2.68693223760982,76.4043861647555,98,98,NA,0,FALSE,FALSE,19.2299999999996,340,200,7,"fit_glaze_osc_zeta_v1",166.808772329511,167.392105662844
0.99,0.134801249597229,0,0,0.025,0,1.00464199515888,137.053940098356,10,10,NA,0,FALSE,TRUE,1.92000000000007,341,200,7,"fit_glaze_osc_zeta_v1",288.107880196712,288.691213530045
0.567542365135443,0.920224149523675,0,0.432991995958197,0.047917715303675,0,5.39666225060864,65.702500867738,131,131,NA,1,FALSE,FALSE,26.4400000000005,342,200,7,"fit_glaze_osc_zeta_v1",145.405001735476,145.988335068809
0.46987829118831,2.11081906580501,5.17665835735348,0,0.0314710458332063,0,1,113.215791518581,170,170,NA,1,FALSE,FALSE,33.6100000000006,343,200,7,"fit_glaze_osc_zeta_v1",240.431583037163,241.014916370496
0.544547118937311,3.42271902282013,4.93232626115366,0.247847725090717,0.2,6.280043714526,1,86.4091017074783,43,43,NA,0,FALSE,TRUE,8.18000000000029,344,200,7,"fit_glaze_osc_zeta_v1",186.818203414957,187.40153674829
0.174190538336394,0.846530714580109,0.642427985252186,1.0877607851214,0.0733011168403326,1.31751705953112,1.23087653239404,125.23960409292,142,142,NA,1,FALSE,TRUE,29.130000000001,345,200,7,"fit_glaze_osc_zeta_v1",264.47920818584,265.062541519174
0.551249191064706,1.93830685950462,2.8480048194004,0.0249459113854513,0.175837773755508,3.18718079270319,1.89843912860788,80.6426882787964,124,124,NA,1,FALSE,FALSE,25,346,200,7,"fit_glaze_osc_zeta_v1",175.285376557593,175.868709890926
0.463415337083376,2.44381013007068,0,0.21700503630722,0.2,0.271919834352768,1.4305160617686,85.2314008998563,75,75,NA,0,FALSE,FALSE,15.7800000000007,347,200,7,"fit_glaze_osc_zeta_v1",184.462801799713,185.046135133046
0.395736329583811,2.09747435743398,0,0.390720633537198,0.025,1.43572689171352,1.55557297595382,86.067201508457,132,132,NA,1,FALSE,TRUE,28.4899999999998,348,200,7,"fit_glaze_osc_zeta_v1",186.134403016914,186.717736350247
0.464518996890702,1.45323773798165,0.426558363967082,0.975325619095032,0.0582655507526249,1.16504345904298,1.4476870440993,107.161176764132,117,117,NA,0,FALSE,FALSE,25.3500000000004,349,200,7,"fit_glaze_osc_zeta_v1",228.322353528264,228.905686861597
0.01,0.0439217799141505,0.142623324849751,9.45419090351239,0.197691210521235,0.362757399644657,1,130.74499919116,58,58,NA,0,FALSE,FALSE,12.5799999999999,350,200,7,"fit_glaze_osc_zeta_v1",275.489998382319,276.073331715653
