"p1","p2","p3","p4","p5","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.373919293764498,3.14077806937563,0.559028133358132,0.0431040605343551,0.629673596016097,1865.08029570931,142,142,NA,0,FALSE,FALSE,490.11,238,3500,5,"fit_glaze_osc_zeta_v4_LLR_amp",3740.16059141863,3740.17776371399
0.571147522911215,2.45141980052777,0.0470778757986127,0.0265809387164799,0.809594360986363,1990.99368155897,77,77,NA,0,FALSE,FALSE,280.57,239,3679,5,"fit_glaze_osc_zeta_v4_LLR_amp",3991.98736311795,3992.00369853859
0.558442946338678,2.61089098158798,0.13337474217727,0.14319063468087,6.22303482416757,1877.13116510892,61,61,NA,52,FALSE,FALSE,202.56,240,3531,5,"fit_glaze_osc_zeta_v4_LLR_amp",3764.26233021785,3764.27935149444
0.56502909898235,2.63851718748838,0.0863229127148868,0.109561400808294,0.0908835328763165,1860.12126767255,169,169,NA,0,FALSE,FALSE,592.27,241,3563,5,"fit_glaze_osc_zeta_v4_LLR_amp",3730.2425353451,3730.25940349241
0.493027812124108,3.36804242870905,0.805900625887987,0.0845026319119776,6.11458978680934,1823.01581512088,113,113,NA,52,FALSE,FALSE,399.11,242,3467,5,"fit_glaze_osc_zeta_v4_LLR_amp",3656.03163024175,3656.0489662718
0.452640235965695,2.72052481549731,0.101224109404176,0.0463835137026707,5.38228639645796,1806.97313651498,75,75,NA,0,FALSE,FALSE,258.11,243,3479,5,"fit_glaze_osc_zeta_v4_LLR_amp",3623.94627302996,3623.96354916011
0.513779589156177,2.72861051099629,0.09958740858551,0.2,3.28015382275112,1783.53563382357,26,26,NA,0,FALSE,TRUE,88.1599999999999,244,3434,5,"fit_glaze_osc_zeta_v4_LLR_amp",3577.07126764714,3577.0887705643
0.521694028217337,2.80118765314923,0.101951421372084,0.0855031407985242,0.595423469257911,1799.87305911805,90,90,NA,0,FALSE,FALSE,299.42,245,3516,5,"fit_glaze_osc_zeta_v4_LLR_amp",3609.74611823611,3609.7632122532
0.515712015143019,3.29905062017828,0.773196295796861,0.18610964490875,1.19594589327403,1902.83841887359,58,58,NA,0,FALSE,TRUE,195.33,246,3603,5,"fit_glaze_osc_zeta_v4_LLR_amp",3815.67683774719,3815.69351831433
0.46709892817727,2.48321673454262,0.00437392208856831,0.025,0.91835499267427,1887.53911101952,33,33,NA,0,FALSE,FALSE,109.11,247,3545,5,"fit_glaze_osc_zeta_v4_LLR_amp",3785.07822203904,3785.09517598083
0.517292728897974,3.61008998151685,0.818717107114913,0.08669613662864,2.66608628855956,1825.18251722934,121,121,NA,52,FALSE,FALSE,383.44,248,3503,5,"fit_glaze_osc_zeta_v4_LLR_amp",3660.36503445869,3660.38219202231
0.453507536923746,3.1737027382038,0.818181728493659,0.036566829652693,1.66610768507509,1928.18243196807,78,78,NA,52,FALSE,FALSE,260.06,249,3606,5,"fit_glaze_osc_zeta_v4_LLR_amp",3866.36486393613,3866.3815306028
0.01,1.58732535385138,4.75452046900893,0.071018523813867,0,99.259084853751,46,46,NA,0,FALSE,FALSE,6.57999999999993,250,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",208.518169707502,208.827448058017
0.448952496389679,6.06294004055401,0.936550659278009,0.025,0.762483975362301,70.5129129170288,107,107,NA,1,FALSE,TRUE,16.3699999999999,251,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",151.025825834058,151.335104184573
0.350721805838815,3.42698435772554,0.628617362861314,0.0811966800454285,3.0137958079962,99.7751716244611,84,84,NA,0,FALSE,TRUE,12.4200000000001,252,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",209.550343248922,209.859621599438
0.655367192594384,4.48496503592333,10,0.0311930948811361,6.280043714526,104.000946806011,120,120,NA,0,FALSE,TRUE,17.9799999999996,253,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",218.001893612022,218.311171962537
0.01,0.710243977054583,6.30514986271525,0.0605768101615839,2.32459069210594,114.204392608629,50,50,NA,0,FALSE,FALSE,7.5,254,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",238.408785217258,238.718063567774
0.463273161816682,2.64576581467869,3.30198776786272,0.0291878083376358,3.56712866098297,123.260292290278,62,62,NA,0,FALSE,FALSE,9.41999999999916,255,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",256.520584580557,256.829862931072
0.300030061802824,4.93798347949156,1.9015427670237,0.0510105387387587,0.00865494191140642,102.735691935118,48,48,NA,0,FALSE,TRUE,6.97000000000025,256,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",215.471383870237,215.780662220752
0.577395022981206,4.9511411456201,0.503124629456455,0.138109764796865,2.79923661593838,73.4533901941384,59,59,NA,0,TRUE,TRUE,8.35999999999967,257,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",156.906780388277,157.216058738792
0.01,1.76883679807175,8.56030707953533,0.0943744708282899,1.7268483922428,69.08167318666,99,99,NA,0,FALSE,FALSE,13.8400000000001,258,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",148.16334637332,148.472624723835
0.01,0.408912635913085,7.1448133467885,0.0431878465487543,1.86896726741762,133.583652972043,67,67,NA,0,FALSE,FALSE,9.65000000000055,259,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",277.167305944085,277.476584294601
0.56079341461402,5.42230134115772,0.733655191178548,0.137583587197461,2.77517851560267,72.3230332411526,63,63,NA,0,FALSE,TRUE,9.47000000000025,260,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",154.646066482305,154.955344832821
0.17558039751427,3.7651054130028,10,0.0439858758678988,0.594909584101165,116.012105845625,94,94,NA,0,FALSE,FALSE,13.9700000000003,261,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",242.02421169125,242.333490041765
0.502378190311442,3.83343554545075,0.916059178421124,0.138382541270001,5.05640965616916,101.237027501754,118,118,NA,0,FALSE,TRUE,18.1899999999996,262,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",212.474055003508,212.783333354024
0.306174468451126,4.2840764335019,1.06343707233895,0.2,6.280043714526,98.3336780038894,52,52,NA,0,FALSE,TRUE,7.75,263,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",206.667356007779,206.976634358294
0.706147786714343,4.63803274352734,0.251875724913939,0.0315944914306891,6.280043714526,73.5275346460414,46,46,NA,0,FALSE,TRUE,6.70000000000073,264,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",157.055069292083,157.364347642598
0.685508581043315,1.44337835852308,1.58382627179974,0.0690508852217014,3.38812304109695,131.818066281493,102,102,NA,0,FALSE,TRUE,15.7799999999997,265,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",273.636132562986,273.945410913502
0.499689875752288,1.80369495572402,0.395959567180457,0.025,0,125.877309914381,58,58,NA,0,FALSE,TRUE,8.5,266,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",261.754619828761,262.063898179277
0.811208820636221,1.59812620621201,9.31879169385602,0.0402627388326809,6.02568997927762,132.01503393859,142,142,NA,0,FALSE,FALSE,21.3000000000002,267,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",274.03006787718,274.339346227695
0.613657038199946,4.25721267915967,2.93028158160938,0.025,1.03716938171697,103.171792877662,108,108,NA,1,FALSE,TRUE,15.8299999999999,268,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",216.343585755324,216.652864105839
0.632053019703588,3.41159411361381,0.844236843758996,0.2,2.75887278325092,105.195404135204,60,60,NA,0,FALSE,TRUE,8.27000000000044,269,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",220.390808270408,220.700086620923
0.487019276858091,3.19524650672833,0.750033544101465,0.139720113235641,2.98110480463211,107.506857876584,80,80,NA,0,TRUE,TRUE,11.7199999999993,270,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",225.013715753168,225.322994103683
0.502397465508233,2.59630053005846,1.449932176759,0.106947954001245,3.0582651880668,120.337452568,49,49,NA,0,FALSE,TRUE,7.11999999999989,271,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",250.674905136,250.984183486515
0.30164650385334,5.51200866782672,1.96778037176871,0.0326328061437987,6.280043714526,89.3272386156871,98,98,NA,52,FALSE,TRUE,14.9400000000005,272,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",188.654477231374,188.96375558189
0.01,0.471498031854033,10,0.0739363509879046,6.280043714526,126.477549089451,77,77,NA,0,FALSE,TRUE,11.3300000000008,273,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",262.955098178903,263.264376529418
0.537786636763846,2.4320340702557,0.602763508091249,0.2,1.51678254645254,118.626149871483,48,48,NA,0,FALSE,TRUE,7.21000000000004,274,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",247.252299742965,247.561578093481
0.457814285571949,4.44680162737381,0.68452385489149,0.0497232151185831,6.280043714526,92.2564579098905,87,87,NA,0,FALSE,TRUE,13,275,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",194.512915819781,194.822194170296
0.01,0.707702353578432,10,0.196355476291395,6.20462528186945,125.574844678617,106,106,NA,0,FALSE,TRUE,16.0100000000002,276,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",261.149689357234,261.458967707749
0.388048435694636,6.32792654281022,0.887921738298504,0.142256413692847,6.280043714526,71.0666978294406,80,80,NA,0,FALSE,TRUE,12.1900000000005,277,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",152.133395658881,152.442674009397
0.522180993892638,2.17912095233136,1.2882020529243,0.0680600920514002,6.280043714526,126.430943790597,62,62,NA,0,TRUE,TRUE,9.10000000000036,278,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",262.861887581194,263.171165931709
0.473249713220307,2.53266794011097,6.97319870060521,0.0572396561719537,0.89043980961291,121.054539880336,96,96,NA,0,FALSE,FALSE,14.46,279,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",252.109079760672,252.418358111188
0.394978191259479,2.9518176945979,0.597387258097329,0.0911147931795309,6.280043714526,108.876433198412,82,82,NA,0,FALSE,TRUE,12.7299999999996,280,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",227.752866396825,228.06214474734
0.314927237588145,4.56533344611904,10,0.0347163355572488,2.81545084273698,98.2744173772929,52,52,NA,0,FALSE,FALSE,7.84000000000015,281,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",206.548834754586,206.858113105101
0.436010277322679,2.67049769991309,2.35411964501224,0.0577606864267387,6.08179904138216,123.525437845273,63,63,NA,0,FALSE,TRUE,9.90999999999985,282,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",257.050875690545,257.360154041061
0.408806480404599,5.97103726468881,1.10994217696032,0.121820080201702,1.53678280924045,75.0943616048555,49,49,NA,0,FALSE,TRUE,7.73999999999978,283,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",160.188723209711,160.498001560226
0.585204631091499,6.86953644189308,0.726083518268927,0.158892254820617,1.15711969282631,55.0230870589717,69,69,NA,0,FALSE,TRUE,10.6099999999997,284,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",120.046174117943,120.355452468459
0.0128341191007059,0.950687222904293,3.08185439815829,0.0427009300963043,0.794069870292847,128.683734511964,48,48,NA,0,FALSE,FALSE,7.44000000000051,285,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",267.367469023927,267.676747374443
0.314760100956001,3.81925524692583,0.95230972980156,0.2,2.01343898021778,101.451029711937,55,55,NA,0,FALSE,TRUE,8.05000000000018,286,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",212.902059423874,213.211337774389
0.609543828683984,6.34735865942797,1.85441352772788,0.025,3.35876119451404,75.9949142190066,86,86,NA,0,FALSE,TRUE,13.0799999999999,287,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",161.989828438013,162.299106788529
0.56312602954946,4.64610895652968,0.556250797347859,0.138260395339205,5.26775344113535,80.8320548051592,63,63,NA,0,FALSE,TRUE,9.57999999999993,288,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",171.664109610318,171.973387960834
0.626372909428947,2.59557607441539,1.32779428328435,0.0986576198107654,2.10199829744904,122.150440522048,35,35,NA,0,FALSE,TRUE,5.40999999999985,289,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",254.300881044096,254.610159394611
0.01,0.449285881533769,10,0.0526785999729275,4.70821354681464,132.356001170979,82,82,NA,0,FALSE,TRUE,12.3100000000004,290,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",274.712002341959,275.021280692474
0.01,1.01734907241507,3.30872547152153,0.068769148737896,0.296042764107711,121.949982331955,59,59,NA,0,FALSE,TRUE,9.3100000000004,291,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",253.899964663911,254.209243014426
0.536158455770794,4.2633657418315,0.580516405582083,0.0730349981089212,0,89.6130564448321,52,52,NA,0,FALSE,TRUE,7.72000000000025,292,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",189.226112889664,189.53539124018
0.295930001663841,6.278932264795,0.973323327039829,0.0338269219790822,2.62817409184154,73.8471397216963,67,67,NA,0,FALSE,TRUE,9.9399999999996,293,200,5,"fit_glaze_osc_zeta_v4_LLR_amp",157.694279443393,158.003557793908
