"p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.522017691605307,1.77201621547827,0.254953370058563,0.482521841767681,0.198133769500029,0.21899701539093,2.36962919311507,439.58578657283,81,81,NA,0,FALSE,FALSE,73.25,2,25,809,7,"fit_glaze_osc_zeta_v1_mouse",893.171573145661,893.311398364137
0.942389388780694,0.0148924605340106,0.00174739518370429,9.97400020996599,0.195272513248638,6.27527110451712,1.00003786055145,597.531212504106,61,61,NA,0,FALSE,FALSE,60.4700000000012,2,26,864,7,"fit_glaze_osc_zeta_v1_mouse",1209.06242500821,1209.19326612971
0.626567171562842,3.27000750573104,0.465535989574072,0.0830257026581818,0.2,6.280043714526,1,377.620427165662,122,122,NA,1,FALSE,TRUE,90.7199999999975,2,27,673,7,"fit_glaze_osc_zeta_v1_mouse",769.240854331324,769.409275383956
0.374435376403325,0.151713052779291,0.1649400279469,5.67093740561634,0.179054065931778,6.17893171973478,1.00471028732092,631.084828145955,44,44,NA,0,FALSE,FALSE,46.130000000001,2,28,927,7,"fit_glaze_osc_zeta_v1_mouse",1276.16965629191,1276.29152789148
0.507107157315972,1.15737293796723,0.326584389955275,0.336528227451243,0.0651425837219139,5.74148430251723,4.97263845945797,394.209935566079,74,74,NA,0,FALSE,FALSE,66.6399999999994,2,29,801,7,"fit_glaze_osc_zeta_v1_mouse",802.419871132158,802.561106945525
0.518219567105518,0.196528313050192,0.376267413921882,8.35892782535381,0.0324047850347505,2.97950524105617,1.00659797751576,196.817584615849,159,159,NA,0,FALSE,FALSE,52.7000000000007,2,31,301,7,"fit_glaze_osc_zeta_v1_mouse",407.635169231698,408.017421791425
0.452651460777733,0.0547397142411203,0.0161316468454424,9.69901576843185,0.0290096861255277,6.21916297003621,1,728.571863141921,58,58,NA,0,FALSE,FALSE,68.9399999999987,2,32,1062,7,"fit_glaze_osc_zeta_v1_mouse",1471.14372628384,1471.24998814342
0.447862419773229,2.26529364670111,9.99994398056742,1.11895347981325,0.025,0.00876036057503254,1.26619079880952,379.615255728383,101,101,NA,0,FALSE,FALSE,71.5200000000004,2,35,629,7,"fit_glaze_osc_zeta_v1_mouse",773.230511456766,773.410865724077
0.496009624183006,3.71994837165022,0.495808482731459,0.272523502406401,0.0343807822828442,2.04922550627641,3.54557653154845,268.764452816427,63,63,NA,0,FALSE,FALSE,51.630000000001,2,39,726,7,"fit_glaze_osc_zeta_v1_mouse",551.528905632854,551.684894490793
0.548658269423212,0.0712696333107833,9.99999974323493,6.7741164175103,0.195230547578683,0.832175183933333,1.00040453004713,390.628905079965,116,116,NA,0,FALSE,FALSE,74.9799999999996,3,8,578,7,"fit_glaze_osc_zeta_v1_mouse",795.257810159931,795.454301388001
0.297500702128058,0.415477393745716,0.951070844864992,1.16909422396845,0.0667897834851034,2.2190429599653,4.90449165733574,371.391358959601,44,44,NA,0,FALSE,FALSE,34.4700000000012,3,9,703,7,"fit_glaze_osc_zeta_v1_mouse",756.782717919201,756.943868998338
0.0839571346749901,0.01,0,9.99690083156383,0.0250000000000003,0.00304257864823603,1,424.055850792609,35,35,NA,0,FALSE,FALSE,23.3000000000029,3,10,612,7,"fit_glaze_osc_zeta_v1_mouse",862.111701585218,862.297132048795
0.547121053857069,1.47078968130376,0,0.491262507672842,0.2,0.565083288280431,3.98847478132079,307.360188619308,120,120,NA,1,FALSE,TRUE,81.9099999999999,3,11,617,7,"fit_glaze_osc_zeta_v1_mouse",628.720377238616,628.904285284593
0.379555304760063,0.742637488783533,0,0.213905685005199,0.025,5.62016606665386,2.61219888720636,525.980382068738,110,110,NA,0,FALSE,FALSE,131.829999999998,4,4,1056,7,"fit_glaze_osc_zeta_v1_mouse",1065.96076413748,1066.06763436648
0.428513302229343,0.870896274094811,0.396976667046394,0.058291490012022,0.025590794930204,0.593296457168766,1.91340329614175,544.385072786549,103,103,NA,0,FALSE,FALSE,110.050000000003,4,5,949,7,"fit_glaze_osc_zeta_v1_mouse",1102.7701455731,1102.88916788978
0.98447422707596,0.01,3.71580009513705e-04,9.99647524227284,0.198321096899421,6.27768664486919,1,846.040460775259,38,38,NA,0,FALSE,FALSE,53.6700000000019,4,7,1224,7,"fit_glaze_osc_zeta_v1_mouse",1706.08092155052,1706.17302681368
0.52635398569109,0.0278651589526178,0.0324354901252649,9.97652251058666,0.194589221403902,6.27354321628688,1.00021969725571,521.266047983071,51,51,NA,0,FALSE,FALSE,42.4000000000015,4,9,753,7,"fit_glaze_osc_zeta_v1_mouse",1056.53209596614,1056.68243153661
0.99,0.01,0.0048433704469399,9.99392142382647,0.167548703415865,0,1,485.747393579576,37,37,NA,0,FALSE,FALSE,29.1899999999987,4,13,705,7,"fit_glaze_osc_zeta_v1_mouse",985.494787159151,985.655475824862
0.357154417437748,0.387989240554682,2.75312836308119,0.870593600921412,0.2,5.86075493019227,5.37161738519952,55.8322337951001,125,125,NA,1,FALSE,TRUE,18.8300000000017,4,14,135,7,"fit_glaze_osc_zeta_v1_mouse",125.6644675902,126.54635735398
0.41966494273618,1.43162178801188,0,0.162253819292242,0.196735124786202,6.280043714526,1.71878044787049,126.712360703266,105,105,NA,0,FALSE,FALSE,35.880000000001,4,16,309,7,"fit_glaze_osc_zeta_v1_mouse",267.424721406532,267.796814429788
0.573914993776218,2.73074977091601,0,0,0.2,0,1,178.277148310346,67,67,NA,0,FALSE,TRUE,31.0999999999985,4,17,417,7,"fit_glaze_osc_zeta_v1_mouse",370.554296620692,370.828135251499
0.874618834497122,0.0236103313659372,0.0960275021572997,9.96741486167764,0.2,6.280043714526,1.00009125477726,505.711298217491,78,78,NA,0,FALSE,FALSE,63.4700000000012,4,18,732,7,"fit_glaze_osc_zeta_v1_mouse",1025.42259643498,1025.57729256758
0.723229272126366,0.268931335930822,3.46924530217697,1.4461105335594,0.2,3.25544961358776,4.516592998858,24.1743819443124,162,162,NA,0,FALSE,FALSE,7.28999999999724,4,27,38,7,"fit_glaze_osc_zeta_v1_mouse",62.3487638886249,66.0820972219582
0.0255280918811906,2.25266896470966,0,0.467114756947329,0.025,0,1,31.9109698082723,81,81,NA,0,FALSE,TRUE,6.07999999999811,4,35,65,7,"fit_glaze_osc_zeta_v1_mouse",77.8219396165446,79.7868518972464
0.971570943566159,0.01,0.0735886455100404,9.96389624090049,0.025,6.280043714526,1,616.236810559168,55,55,NA,0,FALSE,FALSE,55.0900000000001,5,15,889,7,"fit_glaze_osc_zeta_v1_mouse",1246.47362111834,1246.60074938167
0.987647502328506,0.01,5.31203359162243e-06,9.99947386876529,0.195374147688463,6.280043714526,1,558.57846694504,27,27,NA,0,FALSE,FALSE,24.2799999999988,5,16,809,7,"fit_glaze_osc_zeta_v1_mouse",1131.15693389008,1131.29675910856
0.524275235677587,0.110660745857095,0.128197540059849,8.05049232136648,0.0309651714916032,3.13049924277496,1,746.511566788112,87,87,NA,0,FALSE,FALSE,110.880000000001,5,17,1106,7,"fit_glaze_osc_zeta_v1_mouse",1507.02313357622,1507.12513721921
0.694496117093862,0.0551383171577742,0.0417537149851099,9.87371923236275,0.195180244081729,6.26341648549019,1.00002743313604,528.428159223501,43,43,NA,0,FALSE,FALSE,37.630000000001,5,18,768,7,"fit_glaze_osc_zeta_v1_mouse",1070.856318447,1071.00368686806
0.61854079862654,1.11950950248087,1.73304076038961e-04,0.273288148985949,0.0359204363010151,2.89683003014799,2.3041310857785,278.471832458446,165,165,NA,1,FALSE,FALSE,90.5699999999997,5,20,488,7,"fit_glaze_osc_zeta_v1_mouse",570.943664916892,571.176998250225
0.810875966132175,0.01,0,9.9125460941591,0.2,6.280043714526,1,432.456786623151,19,19,NA,0,FALSE,TRUE,13.2200000000012,5,21,624,7,"fit_glaze_osc_zeta_v1_mouse",878.913573246302,879.09539142812
0.386264336869016,4.16367945021161,0.0283492041410269,0.48344528452888,0.0259689310561735,6.26425240936205,1,423.775836285655,95,95,NA,0,FALSE,FALSE,85.8799999999974,5,31,797,7,"fit_glaze_osc_zeta_v1_mouse",861.551672571311,861.69362440908
0.0153381338490166,0.0446711727097432,0,0.766328053041195,0.0275221319377844,4.28115152532562,4.44411666051046,286.657540298198,71,71,NA,0,FALSE,FALSE,35,5,32,434,7,"fit_glaze_osc_zeta_v1_mouse",587.315080596397,587.577991394519
0.482195506943549,1.27454342325179,3.95358797994387,0.772800898340738,0.0281206416404572,0.278765437863098,3.6946803487407,280.907662417996,54,54,NA,0,FALSE,FALSE,31.2200000000012,5,33,518,7,"fit_glaze_osc_zeta_v1_mouse",575.815324835992,576.03493267913
0.01,0.672128030914543,1.17827439763022,0,0.046927778345722,2.70419215206185,4.98082811165092,29.7457301466016,90,90,NA,0,FALSE,FALSE,6.36000000000058,5,56,60,7,"fit_glaze_osc_zeta_v1_mouse",73.4914602932032,75.6453064470494
0.01,0.01,9.95521116507236e-05,9.99864354485389,0.19161294475823,6.280043714526,1.00040216923228,386.495949382352,24,24,NA,0,FALSE,FALSE,14.9400000000023,6,24,565,7,"fit_glaze_osc_zeta_v1_mouse",786.991898764704,787.192975963986
0.49098994267115,3.9262934915666,9.92458551767145,0.119602994136069,0.2,6.280043714526,1.04951657595072,247.019472926638,122,122,NA,1,FALSE,FALSE,90.2400000000016,6,25,645,7,"fit_glaze_osc_zeta_v1_mouse",508.038945853275,508.214770029099
0.490611210008817,2.17011545261722,1.45112390586464,0.405180193748689,0.156683558061012,2.26695118479539,1.92837872010395,314.850103875411,143,143,NA,1,FALSE,FALSE,99.0299999999988,6,26,623,7,"fit_glaze_osc_zeta_v1_mouse",643.700207750823,643.882321571961
0.457025750455826,1.76260016278101,0,0.0681981520506724,0.199384282147599,0.00598115491779034,2.53745506709424,300.2761697417,38,38,NA,0,FALSE,FALSE,25.4199999999983,6,27,600,7,"fit_glaze_osc_zeta_v1_mouse",614.5523394834,614.741528672589
0.454200394781871,2.82161213698764,0.494245970484051,0.467589470233283,0.199492186688928,2.28465842971573,3.71389812633553,260.161273346817,88,88,NA,0,FALSE,FALSE,64.630000000001,6,28,655,7,"fit_glaze_osc_zeta_v1_mouse",534.322546693635,534.495653339693
0.01,0.239600113340175,0.988509909538701,1.10337065544502,0.0507281917440689,5.3436149236107,4.95405661002173,1783.1630938826,82,82,NA,52,FALSE,FALSE,55.5200000000004,6,29,609,7,"fit_glaze_osc_zeta_v1_mouse",3580.32618776519,3580.51254383841
0.01,0.01,0.111668278619273,9.49996949909974,0.2,6.27298755186236,1.39781663622858,573.567743442851,115,115,NA,1,FALSE,FALSE,110.959999999999,6,30,841,7,"fit_glaze_osc_zeta_v1_mouse",1161.1354868857,1161.26994066721
0.369053450609027,19.9437744906775,7.51221402924166e-04,0.274333478424432,0.026086106943913,6.280043714526,1,510.346029163539,29,29,NA,0,FALSE,FALSE,27.9599999999991,6,31,858,7,"fit_glaze_osc_zeta_v1_mouse",1034.69205832708,1034.82382303296
0.471586033110613,2.30107612196975,0,0.200279971506923,0.025,1.77371750361856,3.61104685825715,307.96419317502,113,113,NA,1,FALSE,FALSE,88.9199999999983,6,52,701,7,"fit_glaze_osc_zeta_v1_mouse",629.928386350039,630.090002511655
0.519421955714253,3.55990834041959,6.79943828381596,0,0.18500543667595,3.17509495937785,2.24180994765571,33.3984222152212,119,119,NA,1,FALSE,FALSE,12.5599999999977,6,76,93,7,"fit_glaze_osc_zeta_v1_mouse",80.7968444304425,82.114491489266
0.434707778431781,0.539419493340158,1.03847106204753,0,0.0712903880278829,3.51346532692452,4.79296520203758,450.257369609212,101,101,NA,52,FALSE,FALSE,117.060000000001,7,7,1019,7,"fit_glaze_osc_zeta_v1_mouse",914.514739218425,914.625520622975
0.0822691716567432,0.0185381374324503,0.309616640668142,9.94821462583679,0.0265643716196552,0.0530681546633857,1.00076515440432,377.630300070886,398,398,NA,0,FALSE,FALSE,252.279999999999,7,8,561,7,"fit_glaze_osc_zeta_v1_mouse",769.260600141772,769.463131787342
0.982254837151956,0.0232139613405574,0.0618780657927517,9.82658040226077,0.025,5.02389943961329,1.00019442908792,530.732145643929,128,128,NA,0,FALSE,FALSE,111.93,7,9,775,7,"fit_glaze_osc_zeta_v1_mouse",1075.46429128786,1075.61031475591
0.485371294659054,2.96884039950111,5.12331639837738,0.983258989468768,0.2,0,1.2329087930523,49.5295815869792,101,101,NA,0,FALSE,FALSE,10.2200000000012,7,66,90,7,"fit_glaze_osc_zeta_v1_mouse",113.059163173958,114.425016832495
0.519125614428889,0.640914941225756,10,0,0.196053698852202,1.16356641424754,2.87820997872123,63.3708642669727,83,83,NA,0,FALSE,TRUE,9.57999999999811,7,82,108,7,"fit_glaze_osc_zeta_v1_mouse",140.741728533945,141.861728533945
0.424750605854481,0.990025076430273,0.0805739515359811,0.148271334372402,0.183942270324043,7.71714280394734e-04,2.19657914065886,494.665143278668,50,50,NA,0,FALSE,FALSE,56.2200000000012,8,7,1000,7,"fit_glaze_osc_zeta_v1_mouse",1003.33028655734,1003.44318978314
0.434362645710271,1.91655727458765,0,0.633830383965481,0.198085784182651,5.86159550054316,2.12753593169464,138.283762559453,144,144,NA,0,FALSE,FALSE,47.6099999999969,8,8,295,7,"fit_glaze_osc_zeta_v1_mouse",290.567525118907,290.957769021346
0.984407177759471,0.0100043191920855,0.044138609501767,9.9880392202789,0.0277569249624998,6.280043714526,1.00000041222506,741.493894343367,120,120,NA,0,FALSE,FALSE,149.779999999999,8,9,1076,7,"fit_glaze_osc_zeta_v1_mouse",1496.98778868673,1497.09265760059
0.402910238315903,0.0791183498366532,0.388384974004619,7.60809789556249,0.0265069377809671,2.23496857393209,1.00428309103322,1224.47077759833,92,92,NA,0,FALSE,FALSE,194.279999999999,8,10,1779,7,"fit_glaze_osc_zeta_v1_mouse",2462.94155519667,2463.00479630339
0.508225550190273,2.14510648731958,0.396303036606666,0.0544069856591324,0.199312433254416,0,2.13690063626464,1237.68551271521,175,175,NA,0,FALSE,FALSE,498.310000000001,8,11,2308,7,"fit_glaze_osc_zeta_v1_mouse",2489.37102543041,2489.41972108259
0.0718925164803252,0.0663062190570347,1.62475785707828e-04,8.63340561971872,0.0286165036695909,4.48891779647718,1.59986358417753,204.999165317571,65,65,NA,0,FALSE,FALSE,22.1699999999983,8,12,310,7,"fit_glaze_osc_zeta_v1_mouse",423.998330635141,424.369191562294
0.01,0.214482295992346,0.989770770585676,1.09206306472892,0.0515343844121487,0.576257257550805,4.9590830823427,791.609051790422,46,46,NA,52,FALSE,FALSE,18.6100000000006,8,13,372,7,"fit_glaze_osc_zeta_v1_mouse",1597.21810358084,1597.52579588854
0.507349015850057,5.13324422148256,0.28073100751781,0.452026739452432,0.147473147411442,0.211051614908244,2.12738148613997,280.921005093165,77,77,NA,0,FALSE,FALSE,55.1599999999999,8,14,640,7,"fit_glaze_osc_zeta_v1_mouse",575.84201018633,576.019225376204
0.512488763008085,4.19255733963781,0.339387252334109,0.33522124713629,0.19570666147289,2.36183259278203,2.32974894561284,487.146318209613,38,38,NA,0,FALSE,FALSE,46.7299999999996,8,15,1088,7,"fit_glaze_osc_zeta_v1_mouse",988.292636419226,988.39634012293
0.501056592375414,0.99241298980644,4.54538956378633,0.567050234748805,0.0288464770851959,1.44269311674754,3.44571265679037,674.522881907137,181,181,NA,0,FALSE,FALSE,250.720000000001,8,16,1202,7,"fit_glaze_osc_zeta_v1_mouse",1363.04576381427,1363.13956615933
0.499053608346722,3.07490024143634,0.250577054979432,0.185132524727471,0.0335395483214115,0,3.15158857657757,627.297448792505,71,71,NA,0,FALSE,FALSE,117.440000000002,8,17,1425,7,"fit_glaze_osc_zeta_v1_mouse",1268.59489758501,1268.67393781084
0.493949382924075,1.53318900879556,0.269464042249801,0.0461003672486316,0.187446537720361,6.27949227501879,2.05633706376872,782.678429882308,47,47,NA,0,FALSE,FALSE,73.6700000000019,8,18,1368,7,"fit_glaze_osc_zeta_v1_mouse",1579.35685976462,1579.43921270579
0.01,0.180346050367945,0.99791300975044,1.08312920541019,0.049838900320247,0.960772753801697,4.96305307005632,1394.37366142647,64,64,NA,0,FALSE,FALSE,47.2000000000007,8,19,655,7,"fit_glaze_osc_zeta_v1_mouse",2802.74732285294,2802.92042949899
0.307797020436526,0.0617090717608344,0.132153284222974,9.64608984320839,0.177819178781372,6.28003909401439,1.00052907986113,429.71336000852,65,65,NA,52,FALSE,FALSE,45.4599999999991,8,20,626,7,"fit_glaze_osc_zeta_v1_mouse",873.42672001704,873.607949790503
0.01,0.154880142404066,0,0.940785261247302,0.190237312682431,6.28004344897864,2.67636864220146,182.063253867657,129,129,NA,1,FALSE,TRUE,45.4400000000023,8,21,317,7,"fit_glaze_osc_zeta_v1_mouse",378.126507735314,378.488967282239
0.987634573959077,0.01,1.42560166682589e-04,9.99999999999999,0.181637373991985,6.28001581428616,1,630.520181683434,22,22,NA,0,FALSE,FALSE,22.25,8,22,910,7,"fit_glaze_osc_zeta_v1_mouse",1275.04036336687,1275.16453188128
0.952710567146694,0.137151778380309,0.0737775957883522,0.0442138638714628,0.0250000000000002,0,1.21799524446561,886.556056507587,31,31,NA,0,FALSE,FALSE,47.0600000000013,8,23,1316,7,"fit_glaze_osc_zeta_v1_mouse",1787.11211301517,1787.19773992649
0.9840153247282,0.01,0.0194208098614528,9.9964903837162,0.198575332023311,0,1.00009805934014,881.201115554025,61,61,NA,0,FALSE,FALSE,89.9700000000012,8,24,1275,7,"fit_glaze_osc_zeta_v1_mouse",1776.40223110805,1776.49062889811
0.516007492626937,2.74187872868384,0.495432680064872,0.16502118905756,0.134983405798542,0.0017643430127954,1.9289235744924,673.683370336447,69,69,NA,0,FALSE,FALSE,106.579999999998,8,25,1326,7,"fit_glaze_osc_zeta_v1_mouse",1361.36674067289,1361.45171791113
0.302828658651859,0.0680947593980844,0.047958049219893,9.62026869958125,0.185954289787084,6.23286869240891,1.00197337513968,907.901915035532,44,44,NA,0,FALSE,FALSE,67.2999999999993,8,26,1323,7,"fit_glaze_osc_zeta_v1_mouse",1829.80383007106,1829.88900117373
0.432326784264861,1.87754920256261,0,0.212188757983069,0.025,0.972308264038829,1.04292982089136,318.430901870244,120,120,NA,1,FALSE,FALSE,88.7000000000007,9,13,656,7,"fit_glaze_osc_zeta_v1_mouse",650.861803740488,651.034643246661
0.45451737711216,1.69214378076167,0,0.220135621809757,0.196098700950433,0,1.46616648424353,548.956564531594,106,106,NA,0,FALSE,FALSE,131.27,9,14,1092,7,"fit_glaze_osc_zeta_v1_mouse",1111.91312906319,1112.0164500964
0.538081420984226,1.21001971105953,0.362081429430241,0.172131579758682,0.0289886597604581,0.747254465950823,1.56347052450732,615.748942484967,58,58,NA,0,FALSE,FALSE,65.0300000000025,9,16,992,7,"fit_glaze_osc_zeta_v1_mouse",1245.49788496993,1245.61170610815
0.558116448401,1.95623949677003,1.06284049490519,0,0.0271087508802434,5.68629712793597,1.93419598990598,479.171464788521,55,55,NA,0,FALSE,FALSE,55.8199999999997,9,17,898,7,"fit_glaze_osc_zeta_v1_mouse",972.342929577041,972.468772273671
0.545496014775823,1.67251712605021,0,0.365732242542335,0.199887355390458,6.11206502603086,1.46285548154805,396.970078685545,121,121,NA,0,FALSE,FALSE,91.2999999999993,9,18,672,7,"fit_glaze_osc_zeta_v1_mouse",807.94015737109,808.108832069885
0.99,0.01,4.68863201878536e-17,10,0.0250000000000001,6.280043714526,1,805.564248626006,20,20,NA,0,FALSE,FALSE,26.4500000000007,9,19,1151,7,"fit_glaze_osc_zeta_v1_mouse",1625.12849725201,1625.22648500354
0.500876351907273,0.0504261953519318,1.04302890810754e-04,9.66620761992277,0.0265032372452569,6.05835870975817,1.00012630401638,808.348999074576,72,72,NA,0,FALSE,FALSE,97.3300000000017,9,20,1173,7,"fit_glaze_osc_zeta_v1_mouse",1630.69799814915,1630.79413548821
0.459801996896739,1.94923217808298,0.70722464386358,0.57488156067021,0.0504530584799096,1.00227139711809,2.95027714119286,280.054539986541,97,97,NA,0,FALSE,FALSE,61.9500000000007,9,21,569,7,"fit_glaze_osc_zeta_v1_mouse",574.109079973082,574.308723466844
0.461082013358336,3.17937308038851,0,0.35858829836938,0.2,6.280043714526,2.11303963785041,502.144015875502,113,113,NA,1,FALSE,FALSE,142.359999999997,9,22,1099,7,"fit_glaze_osc_zeta_v1_mouse",1018.288031751,1018.39068986283
0.984505831753163,0.01,6.03755562671111e-04,9.99617179155899,0.190732105958403,6.27802710721554,1.00000000000002,862.207555372803,26,26,NA,0,FALSE,FALSE,37.1699999999983,9,23,1250,7,"fit_glaze_osc_zeta_v1_mouse",1738.41511074561,1738.50528787926
0.586537133133989,3.65178524557481,0,0.57821529108506,0.160227406783103,1.96479772141587,1,166.15498596009,135,135,NA,1,FALSE,TRUE,46.0800000000017,9,24,306,7,"fit_glaze_osc_zeta_v1_mouse",346.30997192018,346.685810846355
0.514997423899295,3.03432336518036,0.434610210595677,0.571179756308514,0.025,0.18259388336116,1.63572936021731,549.949344550144,112,112,NA,1,FALSE,FALSE,133.91,9,25,1050,7,"fit_glaze_osc_zeta_v1_mouse",1113.89868910029,1114.0061747049
0.479047187022933,1.35251511199264,2.18166207574473,0.196392687587071,0.2,6.280043714526,1.49394500901666,161.081298461931,118,118,NA,1,FALSE,TRUE,42.6800000000003,11,3,329,7,"fit_glaze_osc_zeta_v1_mouse",336.162596923862,336.511506581182
0.453363549434802,1.51929810787999,0.745809474284428,0.266719606242483,0.025,0,1.84626026912194,230.104884666096,92,92,NA,0,FALSE,TRUE,49.510000000002,11,6,492,7,"fit_glaze_osc_zeta_v1_mouse",474.209769332192,474.44117429087
0.831207871032718,0.0843294689443526,0.526373778280326,9.37644867939431,0.0305550688738411,3.16262488155317,1.00873561834352,344.381277846635,74,74,NA,0,FALSE,FALSE,41.2799999999988,11,7,509,7,"fit_glaze_osc_zeta_v1_mouse",702.76255569327,702.986108587482
0.0207501192345118,0.222258258005513,0.0786694413716028,0.885056366123122,0.193240296696727,6.04000890644828,2.58904644392165,218.059521340566,88,88,NA,0,FALSE,FALSE,35.0999999999985,11,9,363,7,"fit_glaze_osc_zeta_v1_mouse",450.119042681132,450.434535638878
