"subject_id","session_id","Stimulus_History","History","Accuracy","Imbalance","RT"
102,21,53.1810766721044,57.9119086460033,72.6384364820847,54.6091205211726,2160.82121807466
102,22,51.7937219730942,58.9686098654709,72.2595078299776,53.8255033557047,2197.02558746736
102,23,53.6199095022624,52.7149321266968,84.1986455981941,51.3318284424379,2229.90913580247
102,24,51.497005988024,57.0858283433134,77.4900398406375,52.6892430278884,2512.30530503978
102,25,51.1156186612576,53.3468559837728,80.1619433198381,52.2672064777328,2041.635
102,26,54.8060708263069,53.0351437699681,83.5526315789474,51.03668261563,2107.80205128205
102,27,45.6969696969697,48.9661654135338,89.6145610278373,50.4037558685446,2025.17385685885
102,28,43.3962264150943,53.75,75.3846153846154,51.358024691358,1968.41184210526
102,29,64.4329896907217,82.9545454545455,69.857433808554,75.6239870340357,2115.49316239316
102,30,64.2292490118577,65.673420738975,87.7488514548239,76.7857142857143,2136.77093023255
102,31,52.4271844660194,55.3956834532374,90.8333333333333,60.7142857142857,1912.96165413535
102,32,62.5748502994012,61.5079365079365,91.4841849148418,74.6534653465347,2019.42631578947
102,33,58.0060422960725,63.0797773654917,87.8859857482185,75,1805.67369477912
102,34,61.878453038674,66.1641541038526,84.2672413793103,75.4849498327759,1552.95534351144
102,35,64.6271510516252,63.1449631449631,88.7022900763359,76.6871165644172,1826.53253467844
102,36,68.5271317829457,67.8328474246842,90.5109489051095,77.378640776699,1792.98726042841
102,37,59.6551724137931,57.0454545454545,91.9220055710306,73.8775510204082,1557.19444444445
102,38,62.7160493827161,66.0578386605784,90.7514450867052,75.8966565349544,1811.4046178344
102,39,61.8918918918919,66.5492957746479,87.8260869565217,75.2548330404218,1609.76750000001
102,40,67.2995780590717,67.3050615595075,90.2896081771721,76.3114754098361,1554.67119645495
102,41,65.4986522911051,63.7837837837838,92.0529801324503,75.1438848920863,1838.19502762431
102,42,60,63.0331753554502,91.1764705882353,67.2641509433962,1542.2835
102,43,64.3326039387308,68.1179775280899,89.0243902439024,76.2131837307153,1797.28580542265
102,44,57.4821852731591,58.5735963581184,89.4837476099426,75.9090909090909,1701.1046178344
102,45,61.2200435729847,69.4677871148459,91.2739965095986,76.2237762237762,1593.88770131771
102,46,67.7704194260486,68.6609686609687,93.2743362831858,76.1593172119488,1585.91242331288
102,47,66.6666666666667,66.5441176470588,92.7899686520376,76.6952264381885,1529.68578616352
102,48,65.1063829787234,66.7605633802817,92.6829268292683,72.4157303370787,1744.58933717579
102,49,67.1018276762402,65.6140350877193,92.7038626609442,75.2714535901926,1657.68581687611
102,50,66.3179916317992,70.4641350210971,88.3161512027491,76.2078651685393,1761.59690265487
102,51,67.5324675324675,69.5890410958904,88.336192109777,76.3064295485636,1748.25367965368
102,52,68.2182985553772,63.3479212253829,88.3289124668435,77.0491803278689,1634.49932126697
102,53,67.3913043478261,64.2045454545455,93.8571428571429,76.9353007945517,1552.41744186047
102,54,67.9900744416873,65.3907496012759,89.3069306930693,75.7006369426752,1814.99744058501
102,55,65.5555555555556,61.1683848797251,92.5490196078431,75.368782161235,1578.60806794055
102,56,61.4649681528662,63.18407960199,78.0281690140845,73.3002481389578,1783.97142857142
102,57,67.7374301675978,65.4347826086957,93.7269372693727,77.0684039087948,1510.23662456947
103,1,58.8535031847134,59.4904458598726,50.8905852417303,50,2447.60416024653
103,2,58.0736543909348,56.7988668555241,59.8302687411598,58.7553041018388,2407.15500770416
103,3,52.9126213592233,51.2621359223301,74.199806013579,54.2192046556741,1868.39935828877
103,4,50.9216589861751,54.4930875576037,81.5880322209436,52.9804372842348,1952.97514934289
103,5,48.2142857142857,50.3611971104231,86.0064585575888,50.6907216494845,1755.80389755011
103,6,50,54.278728606357,80.979020979021,50.7692307692308,1905.10970625798
103,7,47.8798586572438,52.6595744680851,85.3620955315871,50.6772908366534,1887.28667601683
103,8,51.9269776876268,52.4720893141946,86.5698729582577,50.9076433121019,1835.76962233169
103,9,50,48.8693467336683,86.8255959849435,50.3262233375157,1687.97799479167
103,10,51.5418502202643,51.0857142857143,88.7874837027379,50.5936073059361,1527.32671312427
103,11,52.247191011236,54.8913043478261,88.5714285714286,50.5754614549403,1663.40310765816
103,12,50.4283965728274,55.0140581068416,81.7984832069339,51.0112359550562,1443.84713740458
103,13,49.9449944994499,55,80.1175318315377,50.7665805340224,1463.71562774364
