"p1","p2","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.467538711776166,5.26603451030272,1870.39208645865,7,7,NA,0,TRUE,FALSE,8.04999999999998,238,3500,2,"fit_glaze_osc_zeta_v4_no_integration",3744.7841729173,3744.78760443002
0.452159878245012,5.26470060752141,1998.18493343327,7,7,NA,0,TRUE,FALSE,8.55000000000001,239,3679,2,"fit_glaze_osc_zeta_v4_no_integration",4000.36986686655,4000.37313128439
0.468933461496094,5.27115622234359,1883.25059823373,7,7,NA,0,TRUE,FALSE,7.81999999999999,240,3531,2,"fit_glaze_osc_zeta_v4_no_integration",3770.50119646746,3770.50459782801
0.483415834970929,5.28972797252228,1867.37428479934,7,7,NA,0,TRUE,FALSE,7.86000000000001,241,3563,2,"fit_glaze_osc_zeta_v4_no_integration",3738.74856959869,3738.75194038521
0.496182531869174,5.29208211572719,1791.02785884172,8,8,NA,0,TRUE,FALSE,9.43000000000001,242,3467,2,"fit_glaze_osc_zeta_v4_no_integration",3586.05571768343,3586.05918188667
0.490072831320737,5.28501350595659,1810.86113708412,8,8,NA,0,TRUE,FALSE,8.44,243,3479,2,"fit_glaze_osc_zeta_v4_no_integration",3625.72227416825,3625.7257264122
0.491451101757357,5.28653444703961,1784.4227617812,7,7,NA,0,TRUE,FALSE,7.44,244,3434,2,"fit_glaze_osc_zeta_v4_no_integration",3572.84552356241,3572.84902108499
0.502469464090811,5.30347444984116,1801.2786607069,8,8,NA,0,TRUE,FALSE,8.51000000000005,245,3516,2,"fit_glaze_osc_zeta_v4_no_integration",3606.55732141379,3606.56073729765
0.485259540068899,5.29459606116781,1883.5813773319,7,7,NA,0,TRUE,FALSE,8.10999999999996,246,3603,2,"fit_glaze_osc_zeta_v4_no_integration",3771.16275466381,3771.16608799714
0.469563747762449,5.27201939974329,1889.29252275512,7,7,NA,0,TRUE,FALSE,7.77000000000004,247,3545,2,"fit_glaze_osc_zeta_v4_no_integration",3782.58504551024,3782.58843342667
0.497800174904715,5.29986531377696,1804.84545565099,7,7,NA,0,TRUE,FALSE,7.89999999999998,248,3503,2,"fit_glaze_osc_zeta_v4_no_integration",3613.69091130198,3613.69433987341
0.48348904406193,5.29138654297595,1889.44368977466,7,7,NA,0,TRUE,FALSE,7.75999999999999,249,3606,2,"fit_glaze_osc_zeta_v4_no_integration",3782.88737954932,3782.89071010719
0.19571360968476,5.00270191389651,132.812825312822,12,12,NA,0,TRUE,FALSE,0.560000000000002,250,200,2,"fit_glaze_osc_zeta_v4_no_integration",269.625650625645,269.686564331229
0.806145308823508,4.82769268117711,75.3540322512936,11,11,NA,0,TRUE,FALSE,0.5,251,200,2,"fit_glaze_osc_zeta_v4_no_integration",154.708064502587,154.768978208171
0.528201323358411,5.01674718749108,102.791334123457,7,7,NA,0,TRUE,FALSE,0.310000000000002,252,200,2,"fit_glaze_osc_zeta_v4_no_integration",209.582668246913,209.643581952497
0.3289375423486,5.00763877853,123.00829088987,13,13,NA,0,TRUE,FALSE,0.600000000000023,253,200,2,"fit_glaze_osc_zeta_v4_no_integration",250.016581779739,250.077495485323
0.0480568896464107,5.00011327879859,138.269219800358,5,5,NA,0,TRUE,FALSE,0.269999999999982,254,200,2,"fit_glaze_osc_zeta_v4_no_integration",280.538439600716,280.599353306299
0.256195706505631,5.00469654296632,128.859275153046,13,13,NA,0,TRUE,FALSE,0.579999999999984,255,200,2,"fit_glaze_osc_zeta_v4_no_integration",261.718550306091,261.779464011675
0.438337141040634,5.01263847755491,112.467028923767,7,7,NA,0,TRUE,FALSE,0.310000000000002,256,200,2,"fit_glaze_osc_zeta_v4_no_integration",228.934057847534,228.994971553117
0.806145653163459,4.82769061905945,75.3540322512936,11,11,NA,0,TRUE,FALSE,0.439999999999998,257,200,2,"fit_glaze_osc_zeta_v4_no_integration",154.708064502587,154.768978208171
0.212750030410886,5.00321428600428,131.791136136613,12,12,NA,0,TRUE,FALSE,0.529999999999973,258,200,2,"fit_glaze_osc_zeta_v4_no_integration",267.582272273227,267.64318597881
0.23865881818181,5.00406940036003,130.097401877019,16,16,NA,0,TRUE,FALSE,0.669999999999959,259,200,2,"fit_glaze_osc_zeta_v4_no_integration",264.194803754037,264.255717459621
0.80614530882287,4.82769268118097,75.3540322512936,11,11,NA,0,TRUE,FALSE,0.509999999999991,260,200,2,"fit_glaze_osc_zeta_v4_no_integration",154.708064502587,154.768978208171
