"p1","p2","p3","p4","p5","p6","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.566106512992163,0.458811502221713,0.319239744863491,0.2,3.74942002730758,5.01344360768884,0.476049697550304,40,40,NA,0,FALSE,TRUE,11.2,1,30,583,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",12.9520993951006,13.0979327284339
0.490154222586733,0.465709296098279,0,0.0291519281995698,5.33365961836545,4.95107644757103,0.508023554318452,41,41,NA,0,FALSE,FALSE,17.59,1,43,885,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.0160471086369,13.1117190904137
0.511828087365469,0.749485928943066,0.311031345035533,0.196910320694771,5.42063203571824,5.05685873273642,0.528434261554782,66,66,NA,0,FALSE,FALSE,14.22,1,45,500,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.0568685231096,13.2272539186471
0.48652935186611,0.42168328651844,0.255715475230698,0.183364519080157,1.69352298703048,5.00288851215284,0.616971607641314,76,76,NA,0,TRUE,FALSE,18.6,1,48,597,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.2339432152826,13.3763160966386
0.509866210013752,0.592876462667985,0.202290001595165,0.0319463395552836,5.62972967298648,4.99401451522354,0.581371605078248,65,65,NA,0,FALSE,FALSE,20.22,1,49,708,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1627432101565,13.2825720261337
0.527716984787421,0.7234473468019,0.557864773921674,0.2,2.12589355630676,4.99986800033075,0.565547252272073,106,106,NA,1,FALSE,TRUE,33.3,1,53,693,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1310945045441,13.253543484136
0.489588696518506,0.48220979104042,0.145081700302105,0.025,3.21525039581279,4.96754133147875,0.588945155898968,84,84,NA,0,FALSE,FALSE,37.79,1,54,998,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1778903117979,13.2626531775901
0.529328166896798,0.415571187309076,0.341157836388925,0.0900757976729025,2.92345280381916,5.00195695043579,0.615327974978194,38,38,NA,0,FALSE,FALSE,6.98000000000002,1,55,445,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.2306559499564,13.4224367718742
0.58154490998699,0.605990861737645,0.197190252333046,0.025,4.50890372256691,5.03043029642144,0.56872969537838,51,51,NA,0,FALSE,FALSE,22.42,1,56,860,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1374593907568,13.2359353579314
0.563200721568127,0.480287852678961,0.247515567358525,0.2,3.11949769848666,5.00340444337004,0.594781631558098,54,54,NA,0,FALSE,FALSE,21.01,1,57,788,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1895632631162,13.2971176805298
0.507949898702184,0.63144981727078,0.284034252124134,0.025,1.99785867461331,5.01608000881533,0.558922123896593,56,56,NA,0,FALSE,TRUE,17.78,1,58,722,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1178442477932,13.2353267652757
0.470651110938878,0.404486594985827,0.269965078511965,0.0301833816030766,0.909675667367051,5.00549967342343,0.609907809985156,101,101,NA,0,FALSE,FALSE,30.11,1,59,696,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.2198156199703,13.3417314399993
0.593456530326992,0.365775642543544,0.34669961155921,0.090548028396938,1.25648608420627,5.11874900000557,0.617487194352557,38,38,NA,0,FALSE,FALSE,6.28000000000003,1,60,415,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.2349743887051,13.4408567416463
0.427191216246587,0.32443994422804,0.493312028399551,0.0735429494891759,5.85863581559895,4.99396643060662,0.626281199128562,116,116,NA,0,FALSE,FALSE,40.12,1,63,783,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.2525623982571,13.3608098209375
0.532193639957417,0.547170163638635,0,0.2,3.94949183733191,5.01964542069611,0.586260955803948,20,20,NA,0,FALSE,FALSE,3.98000000000002,1,64,492,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1725219116079,13.3457177878966
0.0102346312969488,0.0236159381109801,1.00005002788839,0.0546369260539682,4.0276743657654,5.00003218786162,0.684054050021516,26,26,NA,0,FALSE,FALSE,12.05,1,65,1016,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.368108100043,13.4513588433532
0.499837446299706,0.656393764593469,0.198943727537548,0.0414345340027034,2.04015701113815,5.00478433914947,0.546968260644073,71,71,NA,0,FALSE,FALSE,17.86,1,66,595,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.0939365212881,13.2367936641453
0.545705875232204,0.534390833626155,0.077098633655619,0.0311656820109624,6.05345814046227,5.02515428423655,0.578561734647205,52,52,NA,0,FALSE,FALSE,15.73,1,67,697,6,"fit_glaze_osc_zeta_v1_LLR_amp_mouse",13.1571234692944,13.2788625997292
