"p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.43506250497602,8,1.04125206100441,0.368559507123195,0.0254816848904777,2.84570055556312,1.001,191.221959082518,37,37,NA,0,FALSE,FALSE,10.6800000000003,5,32,434,7,"fit_glaze_osc_zeta_v4_mouse",396.443918165036,396.706828963158
0.446489024996896,5.35708309292725,1.20612462591338,1.4176339054409,0.165020709064054,6.06574952295676,0.999,291.983383857753,106,106,NA,0,FALSE,FALSE,37.0100000000002,5,33,518,7,"fit_glaze_osc_zeta_v4_mouse",597.966767715506,598.186375558643
0.01,8,10,1.76142945434436,0.182533230890347,0,1.001,27.7687026462806,123,123,NA,52,FALSE,TRUE,5.07000000000016,5,56,60,7,"fit_glaze_osc_zeta_v4_mouse",69.5374052925613,71.6912514464074
0.407887912071244,3.58988569002667,0.789985179569586,1.08732044055159,0.120696188244684,1.62117883077543,0.999,275.495285275892,95,95,NA,0,FALSE,FALSE,36.1200000000003,6,24,565,7,"fit_glaze_osc_zeta_v4_mouse",564.990570551784,565.191647751065
0.439164593478944,5.66269271811373,1.95672107288532,0.642351853493817,0.0682593460242204,5.42593441831756,1.001,243.808010914924,86,86,NA,0,FALSE,FALSE,37.48,6,25,645,7,"fit_glaze_osc_zeta_v4_mouse",501.616021829848,501.791846005672
0.439986861447613,5.43354305120008,1.02402955398582,0.749051459212134,0.042042705995113,2.20173992908982,1.001,312.594501117926,124,124,NA,1,FALSE,FALSE,52.2400000000002,6,26,623,7,"fit_glaze_osc_zeta_v4_mouse",639.189002235852,639.37111605699
0.400631639547987,6.42845761992401,0.836370522230225,0.726278250365084,0.0265232622880235,0.991351613732754,1.001,297.044394463397,91,91,NA,0,FALSE,FALSE,36.71,6,27,600,7,"fit_glaze_osc_zeta_v4_mouse",608.088788926794,608.277978115983
0.330415478578538,8,10,0,0.142565059570979,6.27995078263299,1.001,262.541271061532,137,137,NA,52,FALSE,TRUE,61.25,6,28,655,7,"fit_glaze_osc_zeta_v4_mouse",539.082542123064,539.255648769123
0.324942151092307,8,1.60142485914095,0.381645870993865,0.18974176296926,4.67392810730407,1.001,272.609409768138,71,71,NA,0,FALSE,FALSE,28.8799999999997,6,29,609,7,"fit_glaze_osc_zeta_v4_mouse",559.218819536277,559.405175609488
0.436698390395694,8,0.975994422727786,0.441845765367166,0.138486887634346,3.12575779988414,1.001,399.461473329979,62,62,NA,0,FALSE,FALSE,35.5,6,30,841,7,"fit_glaze_osc_zeta_v4_mouse",812.922946659957,813.05740044147
0.353899946050947,8,0.846057387553852,0.663296814681963,0.198259229785401,5.02944689852663,1.001,386.336433070938,43,43,NA,0,FALSE,FALSE,24.6500000000001,6,31,858,7,"fit_glaze_osc_zeta_v4_mouse",786.672866141875,786.804630847758
0.302608208039697,8,3.03713034337582,0,0.15713749116188,3.8247077986897,1.001,305.310323412639,37,37,NA,0,FALSE,FALSE,17.1599999999999,6,52,701,7,"fit_glaze_osc_zeta_v4_mouse",624.620646825278,624.782262986894
0.251337475886817,7.52409572028383,7.37666250615402,0,0.0737585485716187,1.56292693616466,1.001,32.1268029435009,123,123,NA,1,FALSE,FALSE,7.28999999999996,6,76,93,7,"fit_glaze_osc_zeta_v4_mouse",78.2536058870019,79.5712529458254
0.336802880515865,3.65815834535446,0.927834548783821,0.805633725165873,0.197901584185595,3.204544875525,0.999002573191332,452.929848856178,41,41,NA,0,FALSE,FALSE,28.3800000000001,7,7,1019,7,"fit_glaze_osc_zeta_v4_mouse",919.859697712355,919.970479116905
0.66467953249401,7.20105500349762,0,1.58857053397829,0.078836825798521,2.72703026175303,1.001,286.243244548415,178,178,NA,0,FALSE,FALSE,71.5,7,8,561,7,"fit_glaze_osc_zeta_v4_mouse",586.48648909683,586.689020742399
0.398246676714384,5.35384525995557,0.947607855967624,0,0.197867388732977,3.63012479497538,0.999,373.072528558908,33,33,NA,0,FALSE,FALSE,19,7,9,775,7,"fit_glaze_osc_zeta_v4_mouse",760.145057117816,760.291080585873
0.85260811732568,8,3.25423901957364,9.99953383351615,0.0727451075711248,0,1.001,47.3563807135395,98,98,NA,0,FALSE,FALSE,6.10999999999967,7,66,90,7,"fit_glaze_osc_zeta_v4_mouse",108.712761427079,110.078615085616
0.0303688098866948,2.2402523194281,10,1.47497715381453,0.0419513892588501,3.16260486749833,1.00087052030204,61.2373879391668,126,126,NA,1,FALSE,FALSE,9.5,7,82,108,7,"fit_glaze_osc_zeta_v4_mouse",136.474775878334,137.594775878334
0.401370519572068,3.07606627380885,0.900887703298015,0.769198426892381,0.0463644136124878,3.17207727095844,1.00096396308879,488.749515633748,71,71,NA,0,FALSE,FALSE,49.9799999999996,8,7,1000,7,"fit_glaze_osc_zeta_v4_mouse",991.499031267496,991.611934493302
0.403360663401094,3.20436830351776,8.32609857346103,0,0.2,1.96573398580857,1.001,145.798931841847,110,110,NA,1,FALSE,TRUE,21.6999999999998,8,8,295,7,"fit_glaze_osc_zeta_v4_mouse",305.597863683695,305.988107586134
0.603002800609255,7.20823773585731,1.14546629674266,1.18367720925069,0.0299190180609276,2.02143566139324,1.00013299235055,529.316493115216,111,111,NA,0,FALSE,FALSE,87.4200000000001,8,9,1076,7,"fit_glaze_osc_zeta_v4_mouse",1072.63298623043,1072.73785514429
0.563281017578962,4.42718682179394,2.11342508579196,0.585215360783551,0.199241284222335,4.27382378336455,0.999164031418745,1001.65739965488,80,80,NA,0,FALSE,FALSE,107.73,8,10,1779,7,"fit_glaze_osc_zeta_v4_mouse",2017.31479930977,2017.37804041649
0.48990115043852,6.01894401766362,0.979456572753588,0.552239324748658,0.025,1.807119418258,1.001,1232.343145967,102,102,NA,0,FALSE,FALSE,172.780000000001,8,11,2308,7,"fit_glaze_osc_zeta_v4_mouse",2478.686291934,2478.73498758617
0.180643558871033,8,10,0.772591362733721,0.025,2.583758830084,1.001,146.36809405477,105,105,NA,1,FALSE,TRUE,21.3400000000001,8,12,310,7,"fit_glaze_osc_zeta_v4_mouse",306.73618810954,307.107049036692
0.548770623154432,6.10226394945442,1.37672268434048,0.828983232084733,0.116527858353106,0,1.001,202.86140439577,95,95,NA,0,FALSE,FALSE,23,8,13,372,7,"fit_glaze_osc_zeta_v4_mouse",419.722808791539,420.030501099232
0.611038228933482,8,5.33936012692528,0,0.112600840875536,0.379660610012723,1.001,287.498228979342,108,108,NA,0,FALSE,FALSE,45.8900000000003,8,14,640,7,"fit_glaze_osc_zeta_v4_mouse",588.996457958684,589.173673148558
0.549741360508976,8,0.99848790701225,0,0.0424639390755026,3.01844128142445,1.001,500.062553080813,45,45,NA,0,FALSE,TRUE,33.1999999999998,8,15,1088,7,"fit_glaze_osc_zeta_v4_mouse",1014.12510616163,1014.22880986533
0.657370817475091,3.74592055258778,1.07783851245671,0.493358349377704,0.141673382883912,3.81263479287822,0.999,673.108066173768,66,66,NA,0,FALSE,FALSE,54.7799999999997,8,16,1202,7,"fit_glaze_osc_zeta_v4_mouse",1360.21613234754,1360.3099346926
0.50556455907036,8,1.03089785637686,0,0.2,3.23020093470073,1.001,632.483502654694,34,34,NA,0,FALSE,FALSE,33.4799999999996,8,17,1425,7,"fit_glaze_osc_zeta_v4_mouse",1278.96700530939,1279.04604553522
0.486243797713908,4.29218935684975,1.00947938891125,0.83807528077062,0.0970549855223406,3.07912637348702,0.999,789.752201247428,64,64,NA,52,FALSE,FALSE,61.1700000000001,8,18,1368,7,"fit_glaze_osc_zeta_v4_mouse",1593.50440249486,1593.58675543603
0.58796190400009,8,0,0.870050986726696,0.025,2.79528934998034,1.001,309.293278119113,87,87,NA,0,FALSE,TRUE,38.0500000000002,8,19,655,7,"fit_glaze_osc_zeta_v4_mouse",632.586556238225,632.759662884284
0.621158874238716,3.48310235196649,1.01947428970368,0,0.0898816997019108,3.08090554051772,0.999366795453523,339.569928955889,65,65,NA,0,FALSE,FALSE,27.1999999999998,8,20,626,7,"fit_glaze_osc_zeta_v4_mouse",693.139857911777,693.32108768524
0.01,2.17947449675506,0.991628473387833,0.973043745206068,0.0466488634059513,3.12576437614858,1.00025012499031,194.752740713552,24,24,NA,0,FALSE,FALSE,4.96000000000004,8,21,317,7,"fit_glaze_osc_zeta_v4_mouse",403.505481427104,403.86794097403
0.50685220679586,7.99984581785857,0.974782517764995,0.840447563986992,0.0260324368011859,3.25217240064895,0.999,462.437253132047,45,45,NA,0,FALSE,FALSE,27.7200000000003,8,22,910,7,"fit_glaze_osc_zeta_v4_mouse",938.874506264094,938.998674778507
0.44710910762642,8,1.07121602037661,0.928805134375259,0.0359487707072457,2.90250943764969,1.001,669.628312491805,148,148,NA,0,FALSE,FALSE,135.940000000001,8,23,1316,7,"fit_glaze_osc_zeta_v4_mouse",1353.25662498361,1353.34225189493
0.63284159748908,6.24143445735805,1.41304262692029,0.60216601391742,0.167956401832206,3.64119916095847,1.001,642.37836865654,89,89,NA,0,FALSE,FALSE,78.5,8,24,1275,7,"fit_glaze_osc_zeta_v4_mouse",1298.75673731308,1298.84513510313
0.494649038640323,7.54791079989158,0.993993232323337,0.698411305070602,0.18381192323849,3.10401108898539,0.999067886250013,672.372599861496,38,38,NA,0,FALSE,FALSE,34.5900000000001,8,25,1326,7,"fit_glaze_osc_zeta_v4_mouse",1358.74519972299,1358.83017696123
0.482207245371175,3.59427699498965,1.20713426750135,0.186882285662831,0.025,3.22595943004279,1.001,747.40310184283,81,81,NA,0,FALSE,TRUE,74.3399999999992,8,26,1323,7,"fit_glaze_osc_zeta_v4_mouse",1508.80620368566,1508.89137478832
0.418292335199883,2.36206554071913,0.35909615746942,0.444573768281063,0.0444006942132246,1.71563041170439,0.999,318.457617795222,80,80,NA,0,FALSE,FALSE,35.2200000000003,9,13,656,7,"fit_glaze_osc_zeta_v4_mouse",650.915235590445,651.088075096618
0.4490161280597,3.55078193120478,0.890806412891899,0.896497681490331,0.046384997925866,1.93410903626058,1.001,540.013512702682,188,188,NA,52,FALSE,FALSE,140.299999999999,9,14,1092,7,"fit_glaze_osc_zeta_v4_mouse",1094.02702540536,1094.13034643857
0.563895086503342,2.54597563998971,1.03447912399449,0.972163162080281,0.038212971341548,3.14944129518451,0.999108692541043,620.093840473091,31,31,NA,0,FALSE,FALSE,20.7399999999998,9,16,992,7,"fit_glaze_osc_zeta_v4_mouse",1254.18768094618,1254.30150208439
0.603207316429155,4.06115925998747,0.969314683105742,0.167238524719459,0.0906233211889694,3.12424096891312,1.001,480.460950853988,110,110,NA,0,FALSE,FALSE,67.1300000000001,9,17,898,7,"fit_glaze_osc_zeta_v4_mouse",974.921901707977,975.047744404606
0.562962229669243,3.3461253899967,1.02292249932533,0.983249871882267,0.0698969861798678,3.14810473256876,0.999033623687021,400.594769241357,43,43,NA,0,FALSE,FALSE,19.2699999999995,9,18,672,7,"fit_glaze_osc_zeta_v4_mouse",815.189538482713,815.358213181509
0.484101368803448,8,1.15588547842591,0.0405204691300952,0.025,3.83944386008721,1.001,496.476380366714,42,42,NA,0,FALSE,FALSE,32.96,9,19,1151,7,"fit_glaze_osc_zeta_v4_mouse",1006.95276073343,1007.05074848496
0.378079555169573,8,0.877619918064883,0.190597252679776,0.0556692981198294,3.80636362701247,1.001,533.038830709238,81,81,NA,0,FALSE,FALSE,64.6700000000001,9,20,1173,7,"fit_glaze_osc_zeta_v4_mouse",1080.07766141848,1080.17379875753
0.428395019785164,7.42892376637763,0.111977502915397,1.0579518584667,0.025701263189101,4.06251367929181,0.999054925129454,284.296507415661,121,121,NA,0,FALSE,FALSE,45.3000000000002,9,21,569,7,"fit_glaze_osc_zeta_v4_mouse",582.593014831322,582.792658325083
0.440402743272401,8,0,0.531469397983833,0.025,2.16847712975378,1.001,503.988750981732,109,109,NA,1,FALSE,TRUE,81.0699999999997,9,22,1099,7,"fit_glaze_osc_zeta_v4_mouse",1021.97750196346,1022.08016007529
0.462406916122017,8,0.899044184869373,0.415588587614631,0.184200098807065,3.3475071961115,1.001,557.246377576503,78,78,NA,0,FALSE,FALSE,66.9300000000003,9,23,1250,7,"fit_glaze_osc_zeta_v4_mouse",1128.49275515301,1128.58293228666
0.704971802244096,3.97863115428596,2.13729999835908,0.570559827068242,0.196816611073623,1.43644639402358,1.00047302107108,167.191975542639,119,119,NA,1,FALSE,FALSE,23.5600000000004,9,24,306,7,"fit_glaze_osc_zeta_v4_mouse",348.383951085278,348.759790011453
0.524692026111001,5.90742125933103,1.02955450254373,0.771197821515908,0.165436532657865,3.1334214173282,0.999016700514619,559.041009205978,58,58,NA,0,FALSE,FALSE,41.2299999999996,9,25,1050,7,"fit_glaze_osc_zeta_v4_mouse",1132.08201841196,1132.18950401656
0.485317363927791,2.64793285585139,0.773101031643216,0.560666624567974,0.0798876890666609,0.740736174732418,1.0009300225389,160.110402797758,86,86,NA,0,FALSE,FALSE,18.2799999999997,11,3,329,7,"fit_glaze_osc_zeta_v4_mouse",334.220805595517,334.569715252838
0.433486417428704,3.78611345793646,0.69074478541958,0.687225987874262,0.2,4.43922565276242,1.00032295911569,228.99586573664,107,107,NA,1,FALSE,FALSE,35.0600000000004,11,6,492,7,"fit_glaze_osc_zeta_v4_mouse",471.99173147328,472.223136431957
0.412591131884606,4.62148260382727,0,0.402024531316881,0.15941642385445,1.84628814267134,1.001,246.934027033068,111,111,NA,0,FALSE,FALSE,37.4700000000003,11,7,509,7,"fit_glaze_osc_zeta_v4_mouse",507.868054066135,508.091606960347
0.410364615311713,7.1772917319385,2.09655849598348,0.707024288960464,0.057814189392532,4.16199609169786,1.00094340691263,181.440029352405,117,117,NA,0,FALSE,FALSE,28,11,9,363,7,"fit_glaze_osc_zeta_v4_mouse",376.88005870481,377.195551662557
0.325879769626335,2.65629836470507,2.93453954042708,-6.93889390390723e-18,0.0291698821455026,4.47098669792183,1.001,206.708990547308,98,98,NA,0,FALSE,FALSE,23.1500000000005,11,10,365,7,"fit_glaze_osc_zeta_v4_mouse",427.417981094616,427.731706584812
