"session_id","subject_id","lag","History_weight","History_diff_AIC","Stimulus_weight","Stimulus_diff_AIC"
56,1,6,0.168617907134584,124.97383313522,0.173448911905508,98.7760149200334
56,1,7,-0.121768936993606,116.517653959143,-0.0655426092945056,100.031465544354
56,1,8,-0.17408775186685,123.390975215851,-0.157932656931287,119.486545603844
56,1,9,-0.0709168779120915,114.414079867312,0.171902834543582,113.556225419879
56,1,10,-0.164539760921859,124.044276841902,0.0705737166039352,112.960770303637
57,1,1,0.833070055423083,100.786682077691,0.331635868374553,76.3769173376393
57,1,2,0.527855449772262,97.2269451888392,0.0990119033819022,87.8184042292529
57,1,3,0.0202786426242053,88.2719070095525,0.20442581699014,89.5449351625224
57,1,4,0.123111239728039,86.931824411495,0.134429923825667,92.1357154673184
57,1,5,0.0454434808330194,86.3609405209677,-0.0218460930611336,78.3153922470706
57,1,6,-0.132349499093654,95.137877865939,-0.125323937923765,86.3815843483757
57,1,7,0.138379310864445,101.748607196433,-0.0978051640127218,85.4261817702086
57,1,8,-0.0966013355679168,88.7019463941531,-0.202520406970415,90.3158389176841
57,1,9,0.0610352978081182,87.2125356333141,-0.00290275965794648,87.4324757226424
57,1,10,0.373793764270388,95.1721873181961,0.116814929303431,92.6094690185002
58,1,1,0.639215616890086,105.392428696167,0.395566989013567,81.7517877631336
58,1,2,0.154208071296606,108.173552728999,-0.0800427076726711,86.9449549653152
58,1,3,0.175352885295939,109.284828899136,0.207830575459307,88.5183758532488
58,1,4,-0.0107190084775481,105.797756795988,0.0293891512287196,91.5032433423347
58,1,5,0.169884456990171,111.873659435983,-0.317601821367395,93.9756594632175
58,1,6,0.239468659973573,114.522494302272,0.429181634722692,95.7718460082059
58,1,7,0.434967347887313,119.239677589526,0.264785722216076,95.8520564952491
58,1,8,0.389002994654307,123.511164451683,0.12188551598683,117.93369996162
58,1,9,0.0390696172746008,118.943740353655,0.217520293757786,103.454520684741
58,1,10,-0.126562720883418,119.050615008856,0.124510098539787,94.4843403385304
59,1,1,0.289654005307883,86.7676801563754,0.566395474919042,93.0393919055476
59,1,2,-0.0428383600651913,100.751797641519,0.181993741677945,101.24192960507
59,1,3,-0.105273099249654,110.193352929304,-0.0941781937780981,97.1155392149709
59,1,4,-0.517831689539051,124.77394888615,-0.33297916462461,116.028649411941
59,1,5,0.18372113714833,109.58715914225,-0.307246278095996,104.302693921545
59,1,6,0.144293778845938,121.256148441567,0.0801366264336531,99.4595237265611
59,1,7,0.171702862129393,106.416304811638,-0.294642069202724,103.309051755832
59,1,8,-0.143302436222624,122.390769105287,-0.265928530198193,112.846124699554
59,1,9,-0.515018423190105,132.791420123677,0.0781371113400514,124.659645746838
59,1,10,-0.119374465243327,115.934406084366,0.403507123882707,121.352036988665
60,1,1,0.879697073460962,53.1517300153156,0.513095772299978,44.9204277894538
60,1,2,0.38606653235167,53.3978991351821,-0.278510171088211,58.7904758193617
60,1,3,-0.118125560064297,52.8304847718764,-0.397115913496034,55.532552395963
60,1,4,-0.0783318432697877,53.9595812276656,0.154326164604035,66.0868533762513
60,1,5,-0.0484523833858365,55.6297465514122,-0.401820346447602,64.692211361955
60,1,6,-0.076922975625206,56.5208946120592,-0.451627149868898,68.4073675659768
60,1,7,-0.203994732474582,55.9417581471866,-0.427937963958518,59.1677955600279
60,1,8,-0.163325056102341,62.9509645974372,-0.226788886110751,55.5103764404404
60,1,9,-0.169913135499258,66.7336904114215,0.00184945493811538,56.7354599888978
60,1,10,0.306328171153945,67.7590114658955,-0.0348039221946745,53.327831109377
63,1,1,0.459960707690634,111.9622441351,0.302906823232389,98.7744090791855
63,1,2,0.139457852361811,109.347289650655,-0.149790807251937,103.001909693662
63,1,3,-0.0287126550475038,99.3784636383305,0.142174488780445,112.564827473209
63,1,4,0.133430172926892,105.850327842039,-0.0528220969275236,109.370365873419
63,1,5,-0.104040117688531,111.127821964709,0.226578880320629,122.412994664869
63,1,6,0.0145987994211135,112.007109220096,0.156773288201598,114.459435701246
63,1,7,0.0560086553049725,110.196705935558,-0.00991641221779804,112.491698475706
63,1,8,-0.121518407617096,111.862624626569,0.139444532437506,102.01673729637
63,1,9,0.347357477300049,114.87006949236,0.35667494393842,114.865378924956
63,1,10,-0.02236229142044,117.011910490021,-0.125260367201658,115.361691106133
64,1,1,0.198041961590643,69.8500243512296,0.22822281610864,55.0046442288134
64,1,2,-0.12202186173886,79.7516905109928,0.417136153710057,65.1093903960497
64,1,3,-0.16746164813603,81.7875157107183,0.630904871681899,73.0836061673814
64,1,4,-0.0889896167278087,76.0374436924387,0.06677387253955,61.0406403238047
64,1,5,-0.317875191364719,87.0304333957676,0.1540819961507,76.4966607130643
64,1,6,-0.168828510485087,80.289584334473,0.38677297509508,66.9426390942093
64,1,7,0.0627041804934699,83.3636894199589,0.192838201818279,64.9318983003818
64,1,8,-0.374551458443406,90.8652544590648,-0.0769610411360426,62.647356001325
64,1,9,-0.113643258349313,84.5545692289598,0.41759286023489,83.7003472605699
64,1,10,0.0491690238051486,85.6409775939459,0.0321312781827817,65.6271435024639
65,1,1,0.276310089859966,143.390357603205,0.706498513734493,105.565729966901
65,1,2,0.016729014666337,159.353435652185,0.432276365559194,98.0466670059086
65,1,3,0.0259569150801908,162.364433420106,0.631015399438807,136.52555003253
65,1,4,0.204136211063063,165.014765555365,-0.176881833490553,113.293222721596
65,1,5,-0.138304671100579,154.912856868357,0.0735755900443511,90.7261800235995
65,1,6,-0.0393040499372349,158.130276409525,0.0226885819468268,84.619489517954
65,1,7,-0.178374510986726,166.620799150527,0.394859119036667,85.6709942952402
65,1,8,-0.0300958053631315,156.605481258989,0.119375984540977,104.866557622787
65,1,9,0.0552328923531715,152.864048367145,0.0834589753852649,100.658786260613
65,1,10,0.0298799956481893,163.24748730417,0.300564166367761,107.58519660236
66,1,1,1.08529729204026,96.6926585905405,0.527148671149159,76.2778687763389
66,1,2,0.136871387215766,70.4000560471344,-0.30172090918716,71.7172121123073
66,1,3,-0.015334911723063,81.4600157361774,0.100741569800564,65.5588622397429
66,1,4,-0.201774972722149,79.7452902873741,-0.0333312275256967,62.4355414774989
66,1,5,-0.0805523575014479,80.4779690003841,0.134528567377521,72.8185671311263
66,1,6,-0.321518686953694,80.6605858982844,0.280556464996167,68.7498388279325
66,1,7,-0.2373268360503,82.4155516668807,-0.027425290323556,77.4696042057479
66,1,8,-0.16850763542982,83.9531413954285,-0.164427861474261,69.0336008043231
66,1,9,-0.00155965719164568,87.4498641950095,-0.0370769995053834,75.1678792410781
66,1,10,0.04082199452025,81.5252636020499,0.115930938287506,82.9195298252208
67,1,1,0.159283494658273,94.4845390847865,0.523669107775357,72.6738968930854
67,1,2,0.0288759235018557,101.867718831315,-0.015879757721478,91.0523819764218
67,1,3,-0.105922155661356,107.87490554709,-0.165901696362489,94.075995804551
67,1,4,-0.133831524526848,103.457385076268,-0.104495089381339,96.0051820906262
67,1,5,-0.204794412646013,103.870086217159,-0.0491775255086102,88.9179962436178
67,1,6,-0.244918230522829,111.49365962709,0.167597947186422,83.6037855055008
67,1,7,-0.342853260655476,110.467738575377,-0.00194157681678111,88.153337924689
67,1,8,0.161632822735395,103.766736449613,0.0703484696976614,95.0399064360041
67,1,9,0.0519865730936718,105.819279014566,0.318998173593063,103.354210981575
67,1,10,0.139597446144494,101.614181506371,0.122631077968437,95.8702383981621
68,1,1,0.477605442653885,114.611383015467,0.261530006958153,86.9502566720597
68,1,2,0.293657561089214,136.092772973341,-0.279344145963327,105.591452127656
68,1,3,-0.026390579346939,133.716988788064,-0.146867326436647,101.773833189043
68,1,4,0.0591050459149227,124.639013554002,0.296991642065222,95.6961343634392
68,1,5,-0.101392177587342,129.888139890166,0.147560870147796,104.893748292425
68,1,6,-0.178406044321112,125.317412796172,-0.00809120871424626,101.052887514518
68,1,7,0.0166107475363464,124.699557641423,0.0532445145186727,96.8442160092931
68,1,8,-0.138285200782647,128.902019703027,0.0914679330155054,88.4144184681946
68,1,9,-0.296526609059418,140.985356994679,-0.0679112056161636,101.068554410242
68,1,10,-0.0384484597249323,138.748579190283,-0.0874739575367163,106.905808580428
21,2,1,0.332106591691143,5.11545553498195,0.319289114212669,-0.559333668867453
21,2,2,0.162120931697126,2.12793733040166,-0.632122478721415,1.69225717664369
21,2,3,0.323136301987064,7.57515998623217,0.0756940152810687,2.72436104009319
21,2,4,0.0649560557672233,3.87662844112469,-0.0235674693817967,2.94258362092921
21,2,5,0.089372390474455,5.39984385880939,0.0725194094432922,3.26403870893205
21,2,6,0.0163646483699978,6.44772256552142,0.0709283192124362,3.53447975551558
21,2,7,0.00175934996996439,7.88099368313715,0.250746794674663,4.45109904764411
21,2,8,0.0848074576008726,9.57624239337883,-0.0172985188049743,4.03190804022665
21,2,9,-0.0376835058797176,10.7278425421096,-0.122401981116323,4.44662225835657
21,2,10,-0.0619406350946017,12.1783990485801,-0.941430530089555,14.3904260555685
22,2,1,0.166521117489685,97.999251944872,0.239098343429573,77.0328699246256
22,2,2,0.107360045029279,110.356845502831,-0.199531905299512,69.611695135123
22,2,3,-0.00151593757806873,102.678022982067,0.15800424914321,78.1585101113122
22,2,4,-0.164259814499027,103.363434712245,0.57461203462148,76.4111989344372
22,2,5,-0.174171552333008,100.640884826605,0.402402318577788,69.5128957981026
22,2,6,-0.0588105079495405,104.683212868842,0.165198282926436,78.8401568528262
22,2,7,-0.0512442675344386,102.145301618775,-0.337714971594604,82.3695440967871
22,2,8,0.165094061683501,111.423254030826,-0.244853622689327,87.4559998838994
22,2,9,0.0904797597521674,106.514473948346,0.361259015603761,70.2531249978299
22,2,10,0.188591169458895,110.400858133895,-0.217905194647088,65.9772541256795
25,2,1,0.154402030822097,100.304993966917,-0.258039524873636,67.2470090779333
25,2,2,-0.081292603138565,116.352303865989,-0.419147793848219,79.3290568528176
25,2,3,0.0426699014408104,118.670361124751,-0.161122483620245,84.8916318435289
25,2,4,0.183476012898076,114.193126032252,-0.124052648669985,70.5341350788628
25,2,5,0.0681378051654923,119.048304897438,0.0331364561020933,81.0903132324311
25,2,6,0.102004676865229,125.903741496467,-0.410261280366498,88.1096567967085
25,2,7,0.0824821955218691,118.75174565255,0.186940502650279,100.816147094147
25,2,8,-0.134917634381454,119.580556240733,0.300916987319758,82.3835932869188
25,2,9,-0.0954645127006338,118.766220068076,-0.164390712917462,88.0041356158123
25,2,10,0.14506973916382,125.938304930915,-0.207205242783207,68.1179425674654
26,2,1,0.223239746783478,104.427124937667,0.400256325431812,78.206836540191
26,2,2,-0.221435025356149,134.385416647006,0.224808352639921,104.403629400883
26,2,3,0.227142336675888,130.553830724901,0.538782820361911,104.190482248153
26,2,4,0.187752946791163,133.857766902075,0.421687026640868,106.304738566187
26,2,5,0.0174556568113394,137.139200970027,0.473851735259095,110.863190772785
26,2,6,-0.189133870255129,132.816544944031,0.309564783702093,123.641012274311
26,2,7,-0.0215738697842536,120.170667895573,0.445156520256426,93.6296094313177
26,2,8,-0.0702115611681476,129.796848075583,0.334295957196823,89.068720756601
26,2,9,0.120949548432363,130.82883182428,0.596755334883723,109.149399212711
26,2,10,-0.0856013656773579,136.785564591179,0.370373788295757,104.295946151804
27,2,1,0.137351732368183,88.6917593547648,0.466580259981196,64.0489365235273
27,2,2,9.77039647824397e-04,104.827256093952,0.657889291247773,78.9072901067761
27,2,3,-0.117385486002394,106.530317225037,0.335352174472168,71.2837004152406
27,2,4,0.116806949680683,106.682429741397,0.0272671263406888,67.0241950300355
27,2,5,-0.0239055208535539,111.70110858891,0.37217913047689,78.6146631768767
27,2,6,-0.104039185852496,112.025449997035,0.265248419650014,87.963995204378
27,2,7,0.171709896196062,105.652137854775,0.493696741505317,88.3812010376286
27,2,8,-0.110960024478382,106.040898836405,0.465189062029564,72.3944940988432
27,2,9,-0.284902057147477,118.626754856352,-0.309608720281381,89.6106980480147
27,2,10,-0.0780703982467258,108.05326356609,0.201739642653304,75.7125086522367
28,2,1,0.374334184061084,108.203952207221,0.944087951660253,82.0803561123653
28,2,2,0.00591203251726455,118.547920800278,0.719578165442588,82.9150140638866
28,2,3,-0.0613907988647492,120.226602378085,0.619077213159523,64.3662603858139
28,2,4,-0.074267701732085,118.35459389103,0.932503489625907,89.1183295220491
28,2,5,-0.0924092949737596,121.052878506181,0.62864197554436,81.9599254378993
28,2,6,-0.0242244599598867,123.105410375353,0.648486409734285,89.1113456414097
28,2,7,-0.078664618947511,123.11756411315,0.33393609526691,87.6236169402607
28,2,8,-0.0325219972112265,124.391279968761,0.63294706102373,68.7897154226084
28,2,9,0.00488998528790318,130.153813752627,0.961676820793134,95.621851690343
28,2,10,-0.0959299960639537,130.532236276514,0.791777784002346,97.4212324011903
29,2,1,0.592093006122011,103.928837967003,1.07296985805486,73.5152323422689
29,2,2,-0.13131288788863,103.953920295976,0.825546245101432,82.1687161848653
29,2,3,-0.0859227306912176,98.6335936072102,0.634525363341214,79.9175331307865
29,2,4,-0.176308628605786,106.04787104285,0.671695253844045,73.0013179537549
29,2,5,0.00611622701743765,104.829956127159,0.944664840221013,89.7515513711611
29,2,6,0.113115032918623,106.09076435416,0.202431923745702,67.0246334272983
29,2,7,0.31540494826917,111.477210610763,0.49307205850107,87.7425206244839
29,2,8,0.301873598079019,105.186864585263,0.546422645066689,67.175206243961
29,2,9,-0.244324373393655,111.613993587128,0.74446754917253,65.1328287798799
29,2,10,0.107448118379879,109.779273891707,0.64984417588476,94.1459538900335
31,2,1,0.415823228189078,50.2647839508832,0.752739277759631,44.3475541731736
31,2,2,-0.11710529926984,49.372220264228,-0.365643613920547,41.7256739387041
31,2,3,-0.0228034890175743,46.2551457004629,-0.20382776201437,47.981856593066
31,2,4,-0.0800427076735332,49.1936569723621,-0.550830958378844,42.2944319279034
31,2,5,-0.257829109301839,52.9047065693183,-0.020619287202575,31.5488683461537
31,2,6,-0.410261280371231,54.8318244586945,0.0514485618354981,42.1221499701588
31,2,7,0.224778874654905,51.5838963133286,0.562468856914819,43.8305267249933
31,2,8,0.550046336919127,57.5645753680779,0.453667209923109,48.8994459368066
31,2,9,0.233023659913858,58.4335935915979,0.0792757384417103,50.8743993063056
31,2,10,-0.09576311255153,55.9216852897328,0.0855899126413384,44.6377467157712
32,2,1,-0.103926730218574,11.2473196277278,0.342801343608267,-0.87226498796781
32,2,2,-0.103946286534743,13.9346714325345,-0.824434491660027,5.96105574854778
32,2,3,0.303939246866657,19.1937020322246,0.340696080491104,-0.68714191240656
32,2,4,0.142384518082241,17.2895101532936,-0.849110271642218,0.126220500030513
32,2,5,-0.154288377248436,18.9178152835977,-15.5660899393769,9.94476868702606
32,2,6,0.223686547067655,20.6500935153133,0.671214150185276,0.613609179522371
32,2,7,-0.00787194332478747,20.186189860467,-0.0454623513047844,5.58152602920717
32,2,8,0.00760459938522153,20.3365089580752,0.335413449983437,-0.222661107799695
32,2,9,-0.00805373480708907,20.5570657873616,-0.0920304768268026,5.59363828009936
32,2,10,-0.116257482344903,24.0444215567175,0.356826413484167,6.06994006970592
35,2,1,0.47785700467584,71.6587466494759,0.690112276862086,64.8571618696731
35,2,2,-0.135549556780763,76.1979616086134,0.198795638568993,60.917123401046
35,2,3,0.137621377876042,81.1508506199002,0.169484410031535,63.7246399145932
35,2,4,0.0953101798043285,75.7030338686919,-0.147526768212813,61.6831043014855
35,2,5,0.128545556800049,80.2939370898463,-0.0626786166121887,76.0639759673876
35,2,6,-0.28903251154963,73.4420499333922,0.242633727426069,61.175215834919
35,2,7,-0.0627512105634781,88.6546954128074,0.286405748089814,64.7601453861253
35,2,8,0.0230818757925657,84.2303000973852,0.179234641785681,75.980729971121
35,2,9,-0.0593717417978982,85.1227602290685,0.433019397972771,71.6860740577034
35,2,10,-0.0497393811367646,90.4747801175974,0.229394564939137,72.0591400090128
39,2,1,0.354656774032103,112.508842898498,0.780479375430152,63.0081677901755
39,2,2,0.216873937396925,116.648602717042,0.0426604908226809,84.9316040598721
39,2,3,0.206026736245843,115.219936505287,0.260704166775833,60.0201374820547
39,2,4,0.0628153312400247,111.635753834969,0.308984652861169,39.3561756790027
39,2,5,-0.023239182423872,115.757374201954,0.0534413346592,59.8446784533886
39,2,6,0.0775505138009858,120.595195377778,0.327734522475436,86.6138859895634
39,2,7,0.0531214380958297,118.684441347075,0.361215118993506,60.8778026688353
39,2,8,-0.0504625546746125,123.049657946637,-0.173173422890207,65.2975670710778
39,2,9,-0.163997847331765,127.738347970069,0.735502686663497,65.641330117914
39,2,10,-0.0416634104192144,123.799279186747,0.327778112546161,61.9566202571219
8,3,1,0.190389767235566,0.863088693766372,0.724290048261027,4.59482964664011
8,3,2,0.0561447283633383,0.90091234275576,0.412282860604618,0.53765689692608
8,3,3,-0.10700389961322,2.40410382722882,0.247727924280784,-0.354613241362074
8,3,4,0.114352158352092,3.67571488402268,0.245315377875391,-0.0301784752521712
8,3,5,-0.0620242015257338,4.56773085335851,0.148342334074617,-0.0968905810497631
8,3,6,-0.112059648125375,6.09295278084676,0.240472753399628,0.620866734481069
8,3,7,0.00916449806518928,6.8787458407561,0.159898455117843,0.614749184615675
8,3,8,-0.0852414175476756,8.69384174644483,0.0744832639831996,4.13771012362605
8,3,9,0.252691201312793,11.8898603137807,-0.380970006445683,5.63405218581039
8,3,10,0.0880690179274613,11.158482695969,-0.0341849861355647,4.76665444852455
9,3,1,0.0287201929336843,2.20201214724955,-0.37548427589598,-0.530056875371088
9,3,2,0.0574756942958666,3.68314744232259,-0.590002397479327,0.670350568115111
9,3,3,0.0978383864411486,5.35437334749383,0.764106387443529,4.05753026379813
9,3,4,0.0691075306626562,6.54221992566613,-0.364718730813308,4.32592651558633
9,3,5,0.0751110679987896,8.01334074790418,-0.197785719570826,-0.149923211190526
9,3,6,-0.104070588539468,9.55868576915589,-0.0179860953954926,-0.150635444448199
9,3,7,-0.17950154511155,11.8740462957433,0.378172960341924,1.16155404672418
9,3,8,-0.19726786324943,13.5565152537835,0.393677144861166,5.67636005628157
9,3,9,0.343457023849773,18.3174753697747,-0.188440123450207,0.758375430190711
9,3,10,0.0233594666071342,14.6590931906702,0.262145705566151,1.27325578710872
10,3,1,0.333022145959789,85.9589517200014,0.659461122662901,37.1822120677444
10,3,2,0.0253536925078956,104.628795702994,-1.08972333677408,57.8417224918579
10,3,3,0.0527574524436739,98.7647382586999,0.0732391622711894,56.2001572778453
10,3,4,-0.0256565579999707,104.682457785737,1.26688260015935,69.2229144289622
10,3,5,-0.148797270523406,102.516770360714,0.787892547560407,53.4533986658366
10,3,6,-0.0527908969106672,100.484255844188,-0.289134493594315,49.3494726529444
10,3,7,-0.281185716257138,99.871423195873,0.412532274251129,65.392227385689
10,3,8,-0.081493034250136,104.921877754546,0.704674685320633,53.2210779182465
10,3,9,-0.168095053612971,112.514927382798,0.351645595329082,59.364046946586
10,3,10,0.110983773209733,105.080583790915,0.11914265512382,53.677579300755
11,3,1,-0.00874716150902633,84.4273306748502,1.12059117006333,60.0865738415374
11,3,2,-0.201793655897271,103.395888334554,0.32172473435028,41.903292438659
11,3,3,-0.0331469736887861,106.973827349303,-0.0837403728455846,53.8428102031555
11,3,4,0.0179345118769071,108.188572334925,-0.339333366501614,58.8142306854492
11,3,5,-0.102644279039481,98.8766436780425,-0.116950393883003,52.5948043833389
11,3,6,0.183464413282473,104.824237533746,-0.398756786912024,46.4039197096201
11,3,7,-0.273864215147642,108.281652545595,-0.53329847961733,59.1488808059725
11,3,8,0.0695505502055731,107.596987235946,-0.844444790925653,64.6792876185078
11,3,9,0.275992391040757,105.136324575529,0.304679643552221,74.4625147704858
11,3,10,0.0262519509755732,106.639988606647,0.482654746659424,44.1187912309468
4,4,1,0.295833902261692,4.66490529233647,0.358387944752744,2.16693915922087
4,4,2,0.0154890461466998,0.828128536391432,0.236350198563434,3.24579902504797
4,4,3,0.145955512010195,3.28195113754896,0.0193532663622166,2.12816712931112
4,4,4,0.030102985957121,3.68322642758721,0.0178750694929012,2.56942210302554
4,4,5,-0.0612790123365298,4.98417512251808,-0.251214772095054,7.36858844850917
4,4,6,-0.0574549158981267,6.64683282609326,0.0594599294796738,6.3335886606701
4,4,7,0.216684012960513,11.0878641311162,-0.0933663688722301,6.90660602230469
4,4,8,-0.0178797644866877,9.27284872173641,-0.0487547327028931,9.9822593853221
4,4,9,0.0110599363295053,10.3813657346616,0.178787984213915,11.2410196319045
4,4,10,0.183324733604383,13.6065796159085,0.290232596693934,15.9750689873222
5,4,1,0.481607077766111,11.6817698188972,0.688958818066021,17.0094222145306
5,4,2,0.0649097558726599,2.41172192512295,0.176899144991856,0.388008735037374
5,4,3,-0.101353320723833,3.56277997191728,0.39405321543437,7.73246403717394
5,4,4,-0.306000270046268,9.64273853964323,0.347612423780446,9.06077129559208
5,4,5,-0.0715844471606376,6.275950085148,0.266451553430756,7.78915695647424
5,4,6,-0.150001296280171,7.9711206921686,-0.00776875664098349,5.7759636435203
5,4,7,-0.0552626786749739,9.1394700827434,0.216837998749227,8.11907890167731
5,4,8,0.0246731676147667,9.87895179830844,0.302679082426493,10.4023671047789
5,4,9,-0.143512281621948,11.6991661350835,0.0291574518340456,7.65590548804016
