"p1","p2","p3","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.508355323189586,0.990523593092072,5.2254549386461,0.49542498075609,13,13,NA,0,TRUE,FALSE,2.5,2,29,801,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.99084996151218,7.02096288497517
0.50998411235945,0.549870560451077,5.10554457969934,0.565689225773546,22,22,NA,0,TRUE,FALSE,1.42000000000002,2,31,301,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13137845154709,7.21218653235517
0.489714807793833,1.46492277461664,5.30847156745488,0.239679005060823,12,12,NA,0,TRUE,TRUE,3.30000000000001,2,32,1062,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.47935801012165,6.50204232014055
0.496835137513896,0.669157238672862,5.03675540035625,0.541990028296236,14,14,NA,0,TRUE,FALSE,2.25,2,35,629,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.08398005659247,7.12238005659247
0.498224094665193,2.3543731962079,5.5166409732359,0.373833209270917,16,16,NA,0,TRUE,FALSE,3.29000000000002,2,39,726,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.74766641854183,6.78090741577175
0.473026324862952,0.523830002186012,4.95528239731535,0.422026019718718,15,15,NA,0,TRUE,FALSE,1.98999999999995,3,8,578,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.84405203943744,6.88586388612733
0.511068525549984,0.866457527915956,5.17239055315249,0.399509213281681,16,16,NA,0,TRUE,FALSE,3,3,9,703,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.79901842656336,6.83335319051186
0.511154150564631,1.45394703786147,5.05716432377068,0.445541270637151,15,15,NA,0,TRUE,FALSE,2.81,3,10,612,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.8910825412743,6.93055622548483
0.540328525342242,0.494337094918381,10,0.507990109498034,58,58,NA,0,TRUE,TRUE,8.20999999999998,3,11,617,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.01598021899607,7.05513193188351
0.388191099680167,0.383361840349402,5.01311881365135,0.501139159251832,14,14,NA,0,TRUE,FALSE,3.38999999999999,4,4,1056,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.00227831850366,7.02509200671659
0.441015290186645,0.330870065731352,5.08244680641244,0.574483728685919,14,14,NA,0,TRUE,FALSE,3.13999999999999,4,5,949,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.14896745737184,7.17436428276866
0.439946447318404,0.532395994803833,5.08700959458923,0.540540063299009,16,16,NA,0,TRUE,FALSE,4.83999999999997,4,7,1224,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.08108012659802,7.10075225774556
0.365227353209695,2.82680239290373,1,0.574416944746945,69,69,NA,0,FALSE,TRUE,11.69,4,9,753,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.14883388949389,7.1808766131254
0.497981579458294,0.596222925245965,5.08062406888607,0.556852839067852,12,12,NA,0,TRUE,FALSE,1.83999999999997,4,13,705,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.1137056781357,7.14794248270061
0.485155227390717,0.443299925001411,5.01703185547923,0.445257705089683,14,14,NA,0,TRUE,FALSE,0.349999999999966,4,14,135,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.89051541017937,7.0737215170496
0.437841098687127,0.477741396591963,5.0815672793164,0.41259194181733,16,16,NA,0,TRUE,FALSE,1.05000000000001,4,16,309,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.82518388363466,6.90387240822482
0.552054370885185,0.538194658180321,5.07589584210751,0.427604941884395,12,12,NA,0,TRUE,FALSE,1.02999999999997,4,17,417,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.85520988376879,6.91332126391407
0.485351688394669,0.636973385417761,4.92239343479235,0.562669986018409,21,21,NA,0,TRUE,TRUE,3.47000000000003,4,18,732,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.12533997203682,7.15830700500385
0.01,0.131396791133978,5.00006478556504,0.590637206890774,8,8,NA,0,FALSE,FALSE,0.0799999999999841,4,27,38,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.18127441378155,7.88715676672273
0.0289140458489665,1.58005907740086,1,0.496551180562818,58,58,NA,0,FALSE,TRUE,0.779999999999973,4,35,65,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.99310236112564,7.38654498407646
0.575210733444681,0.478362071154737,5.1605280705473,0.440417922183866,12,12,NA,0,TRUE,FALSE,2.48000000000002,5,15,889,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.88083584436773,6.90795448843553
0.602359438228495,0.653767000184706,5.09669690792874,0.403541585052152,14,14,NA,0,TRUE,FALSE,2.63999999999999,5,16,809,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.8070831701043,6.83689683470058
0.648665116336127,3.87429067157403,1,0.399907574432364,69,69,NA,0,TRUE,TRUE,19.1,5,17,1106,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.79981514886473,6.82159373325674
0.615069171143578,0.464668411325823,5.18035991861219,0.588433686735988,17,17,NA,0,TRUE,FALSE,2.92000000000002,5,18,768,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.17686737347197,7.20828098603742
0.611421331211156,0.499351793921871,5.10484077823206,0.575569027074527,13,13,NA,0,TRUE,FALSE,1.25,5,20,488,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.15113805414905,7.20072483100856
0.582320991245036,0.588480578000165,5.02859810681013,0.567649099121366,13,13,NA,0,TRUE,FALSE,1.79000000000002,5,21,624,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13529819824273,7.17400787566209
0.430925047372423,0.669713339322338,5.12947249165948,0.541222713434101,15,15,NA,0,TRUE,FALSE,2.75,5,31,797,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.0824454268682,7.11271024401827
0.01,0.0354020637572756,5.00005277667997,0.665162132269433,6,6,NA,0,FALSE,FALSE,0.53000000000003,5,32,434,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.33032426453887,7.38613821802724
0.502735425010834,0.524306447940038,5.03606529513482,0.576138712296383,13,13,NA,0,TRUE,FALSE,1.47999999999996,5,33,518,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.15227742459277,7.19897003159666
0.01,0.202112299159852,10,0.552736518964518,44,44,NA,0,FALSE,TRUE,0.560000000000002,5,56,60,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.10547303792904,7.53404446650046
0.440189095337236,2.18666905187,1,0.50519174884952,66,66,NA,0,TRUE,TRUE,7.92000000000002,6,24,565,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.01038349769904,7.05316424636214
0.466081656578511,0.810257857446443,5.03633979074355,0.38431951116218,11,11,NA,0,TRUE,FALSE,1.55000000000001,6,25,645,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.76863902232436,6.80608051998427
0.490708118018993,0.768816562405394,5.10365781593053,0.510868208570095,18,18,NA,0,TRUE,FALSE,2.47000000000003,6,26,623,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.02173641714019,7.06050863038736
0.418155819348014,4.48558138371306,1,0.499784587888679,70,70,NA,0,TRUE,TRUE,9.26999999999998,6,27,600,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.99956917577736,7.0398376321532
0.415587613003791,7.94186550438514,1.2721592876161,0.400487237156683,70,70,NA,0,TRUE,TRUE,10.41,6,28,655,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.80097447431337,6.83784083376037
0.458787171523992,1.54729950122821,5.22208526978003,0.456372060492726,15,15,NA,0,TRUE,FALSE,2.06,6,29,609,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.91274412098545,6.95241354247306
0.480474020236716,1.29962178285143,5.01637678023706,0.477338905194451,18,18,NA,0,TRUE,FALSE,3.38999999999999,6,30,841,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.9546778103889,6.98335164551435
0.399168946736606,6.8799396739172,1,0.459353092958066,65,65,NA,0,TRUE,TRUE,13.27,6,31,858,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.91870618591613,6.94680923041262
0.419284016541515,8.37985014448383,1,0.439996966707943,76,76,NA,0,TRUE,TRUE,11.76,6,52,701,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.87999393341589,6.91442721892521
0.352888815044286,7.38499171411022,1,0.357792880584445,59,59,NA,0,TRUE,TRUE,1.15999999999997,6,76,93,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.71558576116889,6.9852486825172
0.436816709078524,0.51373994175937,4.98297616136094,0.444130814503713,10,10,NA,0,TRUE,FALSE,2.31999999999999,7,7,1019,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.88826162900743,6.91190694920447
0.595015127311633,0.355569443950627,10,0.532176248271667,60,60,NA,0,TRUE,TRUE,7.44999999999999,7,8,561,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.06435249654333,7.10744046781802
0.479432402338425,1.04040568929599,5.11494981960449,0.482654356645956,17,17,NA,0,TRUE,FALSE,3.19999999999999,7,9,775,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.96530871329191,6.99643711796117
0.490196088711169,0.50882573528179,5.05427333711877,0.583002953140071,21,21,NA,0,TRUE,TRUE,0.340000000000032,7,66,90,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.16600590628014,7.445075673722
0.538645386122133,0.348728729719317,5.05052816767683,0.59973828024636,15,15,NA,0,TRUE,TRUE,0.279999999999973,7,82,108,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.19947656049272,7.43024579126195
0.427190358340296,0.430133103869953,5.00691265466758,0.496185480502629,8,8,NA,0,TRUE,FALSE,1.81,8,7,1000,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.99237096100526,7.01646734654743
0.461214111288899,0.636007273854431,5.11502652563934,0.49591994726906,14,14,NA,0,TRUE,TRUE,0.819999999999993,8,8,295,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.99183989453812,7.07431412134224
0.532134059400105,0.824597525085746,4.95062747413168,0.504458961270792,16,16,NA,0,TRUE,FALSE,4.19,8,9,1076,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.00891792254158,7.03130598224308
0.532265925491757,0.653157196267008,4.99361842656613,0.565071088784193,15,15,NA,0,TRUE,FALSE,7.35999999999996,8,10,1779,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13014217756839,7.14366330432895
0.505207834364952,0.893452384230132,5.13502733329677,0.536326291769528,16,16,NA,0,TRUE,FALSE,15.91,8,11,2308,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.07265258353906,7.08306925020572
0.494230175754058,1.24748416229741,5.34135963395565,0.490171006371958,19,19,NA,0,TRUE,FALSE,1.38999999999999,8,12,310,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.98034201274392,7.05877338529294
0.52381572960943,0.756584081352548,5.14293599327781,0.550124746397201,15,15,NA,0,TRUE,TRUE,1.09000000000003,8,13,372,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.1002494927944,7.16546688409875
0.503592784594416,1.86043728027297,5.12791991731463,0.449902883354451,19,19,NA,0,TRUE,FALSE,2.65000000000009,8,14,640,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.8998057667089,6.93754161576551
0.509175228011505,1.71495038583697,5.2142690131485,0.459145384436275,20,20,NA,0,TRUE,FALSE,5.47000000000003,8,15,1088,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.91829076887255,6.94043099027476
0.594971695718259,2.82809248573549,1,0.565335062396404,72,72,NA,0,TRUE,TRUE,21.88,8,16,1202,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13067012479281,7.15070351377444
0.496530224567242,1.79500526188501,5.33840339927249,0.441498950047621,14,14,NA,0,TRUE,FALSE,5.19999999999993,8,17,1425,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.88299790009524,6.8998874145217
0.497062076825777,0.578464485961133,5.45109032072357,0.572215483533856,19,19,NA,0,TRUE,FALSE,6.79999999999995,8,18,1368,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.14443096706771,7.1620262749856
0.533981437692587,0.675982725839706,10,0.483389974148271,50,50,NA,0,TRUE,TRUE,7.27999999999997,8,19,655,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.96677994829654,7.00364630774355
0.01,0.0141196650079307,5.00000958346537,0.689429327162571,6,6,NA,0,FALSE,FALSE,0.789999999999964,8,20,626,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.37885865432514,7.41744386332836
0.01,0.0845019837081421,4.99983862105302,0.588205794847542,10,10,NA,0,FALSE,TRUE,0.620000000000005,8,21,317,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.17641158969508,7.25308890598901
0.4995869066617,0.961393723184509,5.14632239218609,0.520195794859917,16,16,NA,0,TRUE,FALSE,3.40999999999997,8,22,910,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.04039158971984,7.066881655945
0.492099929351621,1.06440236790144,4.96285520407345,0.517321041799363,14,14,NA,0,TRUE,FALSE,4.82999999999993,8,23,1316,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.03464208359873,7.05293476652556
0.593422456312875,4.87143132503786,1,0.512340506759475,67,67,NA,0,TRUE,TRUE,22.41,8,24,1275,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.02468101351895,7.04356378299181
0.508527789188076,1.0438051574389,4.9999505369071,0.508896175403232,15,15,NA,0,TRUE,FALSE,5.29000000000008,8,25,1326,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.01779235080646,7.03594666245548
0.491470322017826,0.652847900115852,5.04095022451439,0.565204583786824,12,12,NA,0,TRUE,FALSE,4.18000000000006,8,26,1323,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13040916757365,7.14860477030299
0.451855398108268,0.376966595341269,5.06766176321623,0.488879482273596,17,17,NA,0,TRUE,FALSE,2.5,9,13,656,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.97775896454719,7.01456878049811
0.454113423457053,0.479812332020817,5.07090491106531,0.505466161082852,14,14,NA,0,TRUE,TRUE,3.71999999999991,9,14,1092,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.0109323221657,7.03299114569512
0.531900648537088,0.36655399457403,5.06271683302027,0.621648641548166,14,14,NA,0,TRUE,FALSE,3.07999999999993,9,16,992,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.24329728309633,7.26758878107204
0.546279798106545,0.731562346675099,5.12279239338776,0.534782379605988,14,14,NA,0,TRUE,FALSE,2.88999999999999,9,17,898,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.06956475921198,7.09641039679587
0.532942899790745,0.461225444983129,4.9932473940037,0.595246597755276,14,14,NA,0,TRUE,FALSE,2.09000000000003,9,18,672,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.19049319551055,7.22642133922313
0.500937737649659,1.67061368551566,5.02631143205395,0.431259468498187,13,13,NA,0,TRUE,FALSE,3.44000000000005,9,19,1151,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.86251893699637,6.88344308695278
0.425184906236575,7.13578700850197,1.05417600497963,0.455858117153523,85,85,NA,0,TRUE,TRUE,25.9200000000001,9,20,1173,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.91171623430705,6.9322466021428
0.464285926465536,0.930729071519335,5.00444904506691,0.507848618511131,11,11,NA,0,TRUE,FALSE,1.31000000000006,9,21,569,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.01569723702226,7.05817511312846
0.436628742741769,6.49004611426805,1,0.461831212476664,76,76,NA,0,TRUE,TRUE,21.25,9,22,1099,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.92366242495333,6.94558023317251
0.496662641809414,1.41080368006459,5.48975500818987,0.450168654817667,15,15,NA,0,TRUE,FALSE,4.88999999999999,9,23,1250,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.90033730963533,6.9195989468745
0.548135765596249,0.570041058428475,5.13087148759091,0.555578591074279,16,16,NA,0,TRUE,FALSE,1.02999999999997,9,24,306,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.11115718214856,7.19062738082406
0.509568653993242,0.738552321564805,5.4337177837294,0.537019056051698,16,16,NA,0,TRUE,FALSE,3.93999999999994,9,25,1050,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.0740381121034,7.09698266277261
0.483001307690573,0.401540294843168,5.01332689528651,0.492088068539568,12,12,NA,0,TRUE,FALSE,0.759999999999991,11,3,329,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.98417613707914,7.05802229092529
0.46559596686634,0.539013636158417,5.04419696056534,0.472754152591267,13,13,NA,0,TRUE,FALSE,1.29999999999995,11,6,492,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.94550830518253,6.99468863305139
0.440573806051447,0.80777386181965,4.94194994225176,0.486765938454833,15,15,NA,0,TRUE,TRUE,1.63,11,7,509,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.97353187690967,7.02105662938491
0.49910213276414,1.04238857189718,5.02893549824158,0.503853729216917,22,22,NA,0,TRUE,FALSE,1.64999999999998,11,9,363,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.00770745843383,7.07455982612186
0.449985413227105,0.526428218653119,5.2541504964565,0.568885558313644,18,18,NA,0,TRUE,TRUE,1.47000000000003,11,10,365,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.13777111662729,7.20425311108712
0.01,0.01,2.98950471614314,0.692650268105537,4,4,NA,0,FALSE,TRUE,0.199999999999932,11,13,277,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.38530053621107,7.47321262412316
0.522740859798818,0.362915117502305,5.10793445037826,0.612686769154886,16,16,NA,0,TRUE,FALSE,1.52999999999997,11,14,450,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.22537353830977,7.2791851975026
0.484752292183058,0.636164886791431,5.11983812821601,0.55190955885596,14,14,NA,0,TRUE,FALSE,2.63999999999999,11,15,799,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.10381911771192,7.1340077969572
0.472744247346017,0.382176267886647,5.06115804546473,0.613597628215369,15,15,NA,0,TRUE,FALSE,2.37,11,16,685,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.22719525643074,7.26243754717964
0.503258846150688,0.448064081966754,5.07458693379846,0.597819170118958,15,15,NA,0,TRUE,FALSE,3.02999999999997,11,17,868,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.19563834023791,7.22341611801569
0.282485242322677,3.44824760447496,1,0.547483753926882,54,54,NA,0,FALSE,TRUE,4.93999999999994,11,18,434,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.09496750785376,7.15078146134214
0.393960287174672,6.72297191808157,1,0.464548776097895,65,65,NA,0,TRUE,TRUE,15.5999999999999,11,19,986,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.92909755219579,6.95353747072939
0.499156496091023,1.38869522344601,5.50351068639266,0.438976689396545,21,21,NA,0,TRUE,FALSE,4.34000000000003,11,20,860,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.87795337879309,6.90599076197066
0.524020956319702,0.7376027994265,5.14600186180238,0.519380707399922,17,17,NA,0,TRUE,TRUE,4.00999999999999,11,21,992,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.03876141479984,7.06305291277555
0.527382223354349,0.482215117511924,4.93573895540986,0.584810097722284,14,14,NA,0,TRUE,FALSE,1.94000000000005,11,24,654,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.16962019544457,7.20654327236765
0.461480110013105,0.650092524474936,5.12723139047527,0.542609786908661,16,16,NA,0,TRUE,FALSE,4.66999999999996,11,25,1210,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.08521957381732,7.10512007132976
0.494610400251141,1.4976717281407,5.45335391424313,0.437661874785325,19,19,NA,0,TRUE,FALSE,3.57999999999993,11,26,807,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.87532374957065,6.90521166986953
0.468940037732243,1.0232190551773,5.20619523812255,0.484709571550665,16,16,NA,0,TRUE,FALSE,3.29000000000008,11,27,870,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.96941914310133,6.99713276896738
0.537361591385872,0.451644815781989,4.88994639704102,0.506422432505588,14,14,NA,0,TRUE,FALSE,4.25,13,18,1225,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.01284486501118,7.0325008846672
0.5441115476073,0.385277452537304,5.0621935420957,0.548373868271488,14,14,NA,0,TRUE,FALSE,2.34999999999991,13,19,762,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.09674773654298,7.12841000567226
0.495441338153043,0.519655087650265,5.04978646737298,0.476714594580587,17,17,NA,0,TRUE,FALSE,3.15999999999997,13,22,798,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.95342918916117,6.98365588941306
0.564410640457074,0.402117674315229,5.04028121401191,0.587642118958981,12,12,NA,0,TRUE,FALSE,1.77999999999997,13,23,610,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.17528423791796,7.214888198314
0.526271477184832,0.788993715178244,5.02716201687025,0.520309240547913,11,11,NA,0,TRUE,FALSE,1.75,13,24,695,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.04061848109583,7.07535075316529
0.508876979532346,1.10577559897075,4.89864083896255,0.514993405198818,15,15,NA,0,TRUE,FALSE,4.96000000000004,13,25,1241,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",7.02998681039764,7.049388588894
0.505414614002016,2.16294056740391,5.23922374608577,0.419237746632184,21,21,NA,0,TRUE,FALSE,8.09000000000003,13,26,1396,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.83847549326437,6.85571687257471
0.499592075642736,1.06384813025525,6.92442458086487,0.46779123187678,25,25,NA,0,TRUE,FALSE,8.48000000000002,13,27,1206,3,"fit_glaze_osc_zeta_v1_no_amp_mouse",6.93558246375356,6.95554918588334
