"Trial","Variable","Mean","Sd","Error","p"
8,"diff_acf_History",0.00596933624112618,0.0477056278085457,0.00142307137277598,"< 0.05"
9,"diff_acf_History",0.00559614535534338,0.0469386851569079,0.00140019327259696,"< 0.05"
10,"diff_acf_History",0.00594463173581972,0.0470286797251316,0.00140287783413881,"< 0.05"
11,"diff_acf_History",0.00597569911351397,0.0471369721092804,0.00140610822432234,"< 0.05"
12,"diff_acf_History",0.00467801822989459,0.0467251699648865,0.00139382405849422,"< 0.05"
13,"diff_acf_History",0.0033735162472534,0.0467976697740822,0.00139598674679196,"< 0.05"
14,"diff_acf_History",0.00254707710555678,0.0463580791445846,0.00138287364317473,"< 0.05"
15,"diff_acf_History",0.00413955266877014,0.0474006477212911,0.00141397373689158,"< 0.05"
16,"diff_acf_History",0.00560295117674785,0.0475436815248337,0.00141824047271524,"< 0.05"
17,"diff_acf_History",0.00399427048167792,0.0456303747237026,0.0013611660296966,"< 0.05"
18,"diff_acf_History",0.00278069119433232,0.0472939742240109,0.00141079163852737,"< 0.05"
19,"diff_acf_History",0.00445000760385872,0.0458302492251336,0.00136712833842621,"< 0.05"
20,"diff_acf_History",0.00206005636137257,0.0467999333405682,0.00139605426957313,"< 0.05"
21,"diff_acf_History",0.00340638172631204,0.047021821203137,0.00140283573012013,"< 0.05"
22,"diff_acf_History",0.00202290033002808,0.0470344297375724,0.00140321188957457,"< 0.05"
23,"diff_acf_History",0.00165796406107794,0.0462395445053471,0.00137949750811127,"> 0.05"
24,"diff_acf_History",0.00227118503636836,0.0472305614285559,0.00140906322703621,"> 0.05"
25,"diff_acf_History",0.00157583523589666,0.0465826379717228,0.00138973326166329,"> 0.05"
26,"diff_acf_History",0.00255618579692813,0.0465843690563388,0.00138978490635269,"< 0.05"
27,"diff_acf_History",0.00313720480884664,0.0461974551526755,0.00137824182625389,"< 0.05"
28,"diff_acf_History",0.00119286270467967,0.0457433290423592,0.00136469355616924,"> 0.05"
29,"diff_acf_History",0.00227011940424393,0.0470890690587517,0.00140484198364704,"< 0.05"
30,"diff_acf_History",0.00274827973436677,0.0473405446362712,0.00141234443498496,"> 0.05"
31,"diff_acf_History",0.00153858919616463,0.0461550687721345,0.00137697728295098,"> 0.05"
32,"diff_acf_History",0.0010473179333344,0.046220591331039,0.00137893206446322,"> 0.05"
33,"diff_acf_History",0.00268474307850739,0.0464302920557824,0.00138518821664481,"< 0.05"
34,"diff_acf_History",0.00299708267211152,0.0463059140206252,0.0013814775574807,"> 0.05"
35,"diff_acf_History",0.00181940572352973,0.0471078613306749,0.00140540262697878,"> 0.05"
36,"diff_acf_History",0.00248221715320417,0.0464152854850634,0.00138474051485333,"< 0.05"
37,"diff_acf_History",0.00110382241322782,0.0458474184936759,0.00136779893145458,"> 0.05"
38,"diff_acf_History",1.72176603167373e-05,0.0454553503597775,0.00135610208150702,"> 0.05"
39,"diff_acf_History",6.34116547719921e-04,0.0464749199934865,0.00138651963393089,"> 0.05"
40,"diff_acf_History",0.00150796663864199,0.0448743785584833,0.00133876953291161,"> 0.05"
41,"diff_acf_History",8.84106857126358e-04,0.0457055304873147,0.00136356588475613,"> 0.05"
42,"diff_acf_History",0.00235844951507075,0.0447260579460447,0.00133434457766066,"> 0.05"
43,"diff_acf_History",0.00711680066062215,0.0461370978335545,0.00137644114304617,"< 0.05"
44,"diff_acf_History",0.00282723300819093,0.0460028181830848,0.00137243508188803,"< 0.05"
45,"diff_acf_History",0.00281903279494194,0.0457571395454822,0.00136510557481795,"> 0.05"
46,"diff_acf_History",-3.41060934874203e-04,0.0457953897799859,0.00136624672150845,"> 0.05"
47,"diff_acf_History",6.11202447992198e-04,0.0448090611347969,0.00133682087134551,"> 0.05"
