"p1","p2","p3","p4","p5","p6","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.568411527080664,2.68515973817156,0,0.411637347153022,0.0807077901949761,2.3141993363858,280.364995644871,137,137,NA,0,FALSE,TRUE,63.75,1,30,583,6,"fit_glaze_osc_zeta_v4_mouse",572.729991289742,572.875824623076
0.503199076111529,3.26421246684541,1.01983442600979,0.904776056380107,0.096147077883239,3.49633880220714,457.212439806668,41,41,NA,0,FALSE,FALSE,33.0299999999988,1,43,885,6,"fit_glaze_osc_zeta_v4_mouse",926.424879613335,926.520551595112
0.563946410414173,8.1385616627147,1.01411356900046,1.68121645951552,0.0630938893758418,1.86820619919759,254.831540829338,55,55,NA,0,FALSE,FALSE,23.8800000000047,1,45,500,6,"fit_glaze_osc_zeta_v4_mouse",521.663081658676,521.833467054214
0.513231521138426,3.15876895715884,1.03115442380084,0.801852233524703,0.0254753815173058,0,365.920219886441,126,126,NA,0,FALSE,FALSE,65.25,1,48,597,6,"fit_glaze_osc_zeta_v4_mouse",743.840439772882,743.982812654238
0.492580545451848,7.5935513785599,1.02307259610172,1.70787879436108,0.113764708000377,2.52245212194578,413.191275849141,44,44,NA,0,FALSE,FALSE,28.6499999999942,1,49,708,6,"fit_glaze_osc_zeta_v4_mouse",838.382551698282,838.502380514259
0.577242595732137,3.14167878894819,0.969250188585333,0.159584323114621,0.0270184880854282,4.9319438119589,399.54335557603,38,38,NA,0,FALSE,FALSE,24.7699999999895,1,53,693,6,"fit_glaze_osc_zeta_v4_mouse",811.08671115206,811.209160131652
0.444167477128463,3.64772055635841,1.03935027673456,0.981938111440765,0.068152473109101,0.920854514671372,578.673526299536,184,184,NA,0,FALSE,FALSE,179.109999999986,1,54,998,6,"fit_glaze_osc_zeta_v4_mouse",1169.34705259907,1169.43181546486
0.52408216701312,5.71581067599442,1.14825902207074,3.86564762355006,0.0332102469042486,0.243077850809106,266.534871708918,107,107,NA,0,FALSE,FALSE,46.3600000000151,1,55,445,6,"fit_glaze_osc_zeta_v4_mouse",545.069743417835,545.261524239753
0.654848783790709,3.53958649056006,0.973739614946889,0.325961968632838,0.025,5.19921033172157,489.216369807883,106,106,NA,1,FALSE,TRUE,88.1100000000151,1,56,860,6,"fit_glaze_osc_zeta_v4_mouse",990.432739615766,990.531215582941
0.621761792199396,3.93373527126467,0.832719367581984,0.993588400746879,0.0427704283595902,0.562878473692241,464.140005998183,62,62,NA,0,FALSE,FALSE,47.2200000000012,1,57,788,6,"fit_glaze_osc_zeta_v4_mouse",940.280011996366,940.387566413779
0.47131277229117,3.53072730200734,2.77224248954966,0.278674089406975,0.126166826903343,0,404.656402468863,162,162,NA,0,FALSE,FALSE,115.580000000016,1,58,722,6,"fit_glaze_osc_zeta_v4_mouse",821.312804937726,821.430287455208
0.425715212142894,1.92686919280475,1.0303041395283,0,0.02833075203376,4.42835528963616,425.594073047278,50,50,NA,0,FALSE,FALSE,33.6699999999837,1,59,696,6,"fit_glaze_osc_zeta_v4_mouse",863.188146094556,863.310061914585
0.647492695970806,3.28267641749083,1.06522001351773,1.33861417432171,0.0346517108399697,4.80405650684772,252.571434782551,68,68,NA,0,FALSE,FALSE,26.7900000000081,1,60,415,6,"fit_glaze_osc_zeta_v4_mouse",517.142869565101,517.348751918043
0.420840602258644,2.38160535022168,1.00985247867065,1.02683073701178,0.0730098242714258,6.11324993393343,491.277236878572,55,55,NA,0,FALSE,FALSE,41.890000000014,1,63,783,6,"fit_glaze_osc_zeta_v4_mouse",994.554473757145,994.662721179825
0.561661008943369,3.27224477056518,1.03989967656492,0.31959859766239,0.0704425766640107,0,288.064159027428,46,46,NA,0,FALSE,FALSE,21.8800000000047,1,64,492,6,"fit_glaze_osc_zeta_v4_mouse",588.128318054855,588.301513931144
0.60560934961567,9.15256496444361,0.500905411142278,1.06349232030896,0.0921315156432524,4.35219384923361,508.510213459433,104,104,NA,0,FALSE,FALSE,102.829999999987,1,65,1016,6,"fit_glaze_osc_zeta_v4_mouse",1029.02042691887,1029.10367766218
0.498586872101524,3.56986063036339,0.0173206972675807,0.230686030705817,0.0849090578705532,2.75181466250937,325.964372483739,114,114,NA,0,FALSE,FALSE,65.8600000000151,1,66,595,6,"fit_glaze_osc_zeta_v4_mouse",663.928744967478,664.071602110336
0.56919580999318,4.33537932845695,1.05389153505463,0.9372290029858,0.0253311170961677,3.82351382382803,399.607446886625,57,57,NA,0,FALSE,FALSE,38.0200000000186,1,67,697,6,"fit_glaze_osc_zeta_v4_mouse",811.21489377325,811.336632903685
0.0133677424205661,1.50946380204639,1.00403781068362,0.979888650528909,0.0526326667471257,2.14485092787308,560.970311032627,28,28,NA,0,FALSE,FALSE,23.4400000000023,1,68,875,6,"fit_glaze_osc_zeta_v4_mouse",1133.94062206525,1134.0373962588
0.62243905900737,3.84592099210367,1.30301533708819,0.367998998284594,0.0987634572571154,4.37279452375463,336.534927536168,86,86,NA,0,FALSE,FALSE,69.5500000000175,2,21,829,6,"fit_glaze_osc_zeta_v4_mouse",685.069855072336,685.172044853358
0.578158012172284,5.40326139734259,1.01321326107803,0.174208280186395,0.130419717318286,4.39659074503383,490.141001416531,69,69,NA,0,FALSE,FALSE,71.6399999999849,2,22,1057,6,"fit_glaze_osc_zeta_v4_mouse",992.282002833061,992.362002833062
