"p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id"
0.49485897354496,0.555619763878161,0.617815674296466,0.302260728219241,0.190316411597016,3.77595483996086,4.80569255888974,0.415547623078317,77,77,NA,0,FALSE,FALSE,34.4100000000003,3,8
0.510979095539012,1.12002282089577,6.79816891549341,0.450916122274736,0.0500925218175607,0.630825986266491,4.60640101535527,0.381712227824276,83,83,NA,0,FALSE,FALSE,45.1500000000001,3,9
0.507049229923958,1.75902564554542,0.264779996849908,0.592869080949005,0.11205181509146,0.306339025450186,5.13112045780484,0.427486133046262,115,115,NA,0,FALSE,FALSE,54.3099999999999,3,10
0.542382011374271,1.28097613011205,0.0112011190554479,0.440829047995168,0.2,6.28318530717959,4.42221732135858,0.500895415350541,45,45,NA,0,FALSE,TRUE,21.2799999999997,3,11
0.387377800621313,0.483051267821267,0.00118543147242148,0.143881732529891,0.2,4.97057866921852,3.99849977846325,0.499730901713025,59,59,NA,0,FALSE,FALSE,49.5300000000002,4,4
0.502912148290853,0.232677255830618,5.20825109872143,0.118829100238389,0.0526752904930055,2.18103429869607,7.36092814406399,0.575247640715524,72,72,NA,0,FALSE,FALSE,53.7400000000002,4,5
0.501448277236307,0.301061604165525,6.87950820802771,0.159268861288115,0.112833511386293,0.570165248661654,9.05832284291213,0.541868779948978,96,96,NA,0,FALSE,FALSE,93.8099999999999,4,7
0.202219179478639,0.38644617667514,0.755973056446428,1.01077451799545,0.0872177579502924,3.76580549455638,4.63193764195433,0.592791111587447,75,75,NA,52,FALSE,FALSE,43.8499999999999,4,9
0.480755538979334,0.678608530106066,0.924398623185876,0.324381484611345,0.2,3.22112282162627,4.62317733432529,0.553260271514465,84,84,NA,0,FALSE,FALSE,46.0900000000001,4,13
0.473215972905078,0.551720793413234,8.76062845452091,0.402868424155973,0.199121845450978,5.6746015741433,4.22426972391195,0.413342911005487,121,121,NA,1,FALSE,FALSE,12.5099999999998,4,14
0.434362729617828,0.518517705493404,0,0.173260980015488,0.139705660155274,2.13487828202398,4.71065477168349,0.410001133450047,92,92,NA,0,FALSE,FALSE,21.73,4,16
0.530625061066883,0.803651100063374,0.795801282654973,0.383627514071999,0.125413115171004,5.9769143248012,3.67423015195507,0.417047293033366,131,131,NA,1,FALSE,FALSE,41.5,4,17
0.479055017179768,0.922657136727845,0.722347211520975,0.704470575929481,0.0447259204521895,2.8817631596459,4.74397674230301,0.540547663750919,89,89,NA,0,FALSE,FALSE,50.7399999999998,4,18
0.01,0.166706875039502,1.19493913681529,0.948781352003497,0.18054697218802,0.452756348154612,4.99746588103189,0.408539681104705,75,75,NA,0,FALSE,FALSE,2.26000000000022,4,27
0.01,0.394882572866488,0.315894079539065,0,0.0441153840965245,3.04772492689033,5.01165436276051,0.491664984470977,136,136,NA,0,FALSE,FALSE,7.08000000000038,4,35
0.51878958497366,2.5866345665935,5.64777191603261,0.888890274675883,0.120102521856862,1.51912123074325,7.58199608961362,1.55733292329086,63,63,NA,0,FALSE,FALSE,43.5700000000002,5,15
0.604257949949012,0.808369581871175,2.32259887656129e-04,0.245655457214359,0.0669315307584181,1.84291345289544,4.22005340387899,0.399507239184379,156,156,NA,1,FALSE,FALSE,98.6399999999999,5,16
0.520640990147046,0.537900476250843,4.59857085816628,0,0.120633151493141,1.86120703724736,6.99584319217487,0.404698545151914,99,99,NA,52,FALSE,FALSE,87.3699999999999,5,17
0.62965060769179,1.67341274020616,0,0.210533704549729,0.025,0,1.47215494558348,0.586924835978312,60,60,NA,0,FALSE,TRUE,36.9100000000003,5,18
0.613203249757516,0.56196220346288,0,0.0228070142410294,0.025,1.56352318049819,4.52553598471296,0.575513466923723,113,113,NA,1,FALSE,FALSE,43.46,5,20
0.578662062706777,0.890002788637983,0.338014257838152,0.431535599445122,0.0433273133657718,0.889424613583332,3.77626878849703,0.561277815943286,109,109,NA,0,FALSE,FALSE,54.5599999999999,5,21
0.47019385044118,0.518579440814576,0.506193376598491,1.2673478546995,0.0270933000661483,4.86889331183702,4.52522962448027,0.588872531393886,169,169,NA,52,FALSE,FALSE,107.83,5,31
0.484912434866037,1.69445899945946,1.30772129904277,0,0.2,3.78882732772788,4.61938597076201,0.443565596532461,96,96,NA,0,FALSE,TRUE,33.25,5,32
0.494548506575182,0.670074072431965,0.0366330953487389,0.369025709880618,0.178463802189512,5.43054366919679,4.36303228634075,0.571302666829677,65,65,NA,0,FALSE,FALSE,26.8900000000003,5,33
0.01,0.345677535294328,1.17692303323759,0.844709927516599,0.0738062237953783,2.37651702983804,4.94497169573653,0.497477595195393,75,75,NA,0,FALSE,FALSE,3.57999999999993,5,56
0.452277761785662,0.465939460939322,0.121106100791405,0.32188244136906,0.0573180830823979,4.86650311999774,4.77659310075161,0.499771222712642,127,127,NA,1,FALSE,FALSE,57.0300000000002,6,24
0.465696246235792,0.912548139154994,0,0,0.163481386187255,3.4576403494201,4.47179696216656,0.384316066693372,43,43,NA,0,FALSE,FALSE,26.0599999999999,6,25
0.496476999952025,0.897160956873136,0.787806625170447,0.18258471366294,0.2,2.04722462712317,4.41935885189729,0.509633401990915,77,77,NA,0,FALSE,FALSE,42.4499999999998,6,26
0.465588505230225,1.21362482313053,0.279417415503326,0.339816726184332,0.0250435170186836,1.26409073637499,4.03397652772566,0.496559986722564,125,125,NA,0,FALSE,FALSE,66.0299999999997,6,27
0.459104359130567,2.37655056554801,0.66175917067173,0.307634845740732,0.0267578003012738,0.0365076075486257,4.4715901784069,0.394300476087389,76,76,NA,52,FALSE,FALSE,42.3599999999997,6,28
0.442568402292357,2.20379228250112,0.954658628136176,0.631990970150481,0.188146761614285,4.99906303659019,4.2512998785211,0.434669112651238,104,104,NA,0,FALSE,FALSE,57.2399999999998,6,29
0.473479020258215,1.43289040557013,0.74903452814963,0.476395745903603,0.176086370042899,3.32986747588159,4.93643739456961,0.469022233744019,75,75,NA,0,FALSE,FALSE,55.5,6,30
0.47622003702975,1.38244009385424,1.74831335770062,0.565282767203633,0.198107689000607,5.05226383603071,5.56737848373484,0.446926601287974,103,103,NA,0,FALSE,FALSE,76.3400000000001,6,31
0.477215077569217,1.58046336876178,1.42557135760716,0,0.025,0,5.27045213952731,0.439494684026806,115,115,NA,0,FALSE,FALSE,68.0299999999997,6,52
0.01,0.01,1,1,0.05,3.14159265358979,5,0.643571730973967,21,21,NA,52,FALSE,FALSE,1.82999999999993,6,76
0.430339394124354,1.7408706474018,4.85177680711396,1.01076500028912,0.125662275384443,1.79691387849482,7.13972473098053,1.05992746753253,39,39,NA,0,FALSE,FALSE,34.3800000000001,7,7
0.585036226653122,0.803998891155598,1.05499375632915,0.187293560338702,0.198391069540502,4.59491589400767,4.41670464137774,0.526202091720216,118,118,NA,1,FALSE,FALSE,56.9200000000001,7,8
0.482181132711418,1.27129731260522,0.252658702842325,0.423081984406619,0.187123099530152,6.28318530717959,4.54706050453431,0.475724376915239,101,101,NA,0,FALSE,FALSE,66.8400000000001,7,9
0.367808675338122,1.43686855560919,2.88405100089625,1.1985522362082,0.039000542201327,0.723213524396832,4.93944662154443,0.455681058492072,152,152,NA,0,FALSE,FALSE,11.29,7,66
0.409617085759602,0.608299768808724,0,1.0104998642398,0.126641718452078,0.416756292871811,4.90329734909403,0.549250413163109,66,66,NA,0,FALSE,FALSE,5.91000000000076,7,82
0.426946286348972,0.503177538433149,0,0,0.025,2.85630648511525,4.28015642396118,0.496185615951176,38,38,NA,0,FALSE,FALSE,32,8,7
0.452129589731982,0.926453062628283,1.91314365231302,0.39643790684804,0.160584603681903,6.28318530717959,3.76959061605313,0.48457196966456,97,97,NA,0,FALSE,FALSE,26.4099999999999,8,8
0.010062486125619,0.01,1.09293176384982,1.00005507354238,0.0512386074589144,3.10913040292003,5.0516338347619,2.84657139296681,108,108,NA,52,FALSE,FALSE,114.8,8,9
0.510930214713281,0.75987512650066,4.63736978183801,0,0.0528911985136865,1.01888582171392,4.27592052499286,0.564827048219049,72,72,NA,0,FALSE,FALSE,125.55,8,10
0.511534328858742,0.984378131838839,1.75922845472939,0.977799234671093,0.0505433404313345,2.30804995084192,4.42003830349263,0.563668617571862,98,98,NA,0,FALSE,FALSE,236.2,8,11
0.455816309949366,1.94216939598115,2.0002894254223,0.749424498632863,0.186502873378471,4.31564734643095,5.37500280297303,0.44906373647058,132,132,NA,1,FALSE,FALSE,37.6899999999996,8,12
0.525654471826798,0.874188157240583,2.25916194007972,0.572347493385008,0.0520487291358853,1.67556915475487,5.43612583904861,0.538740775665223,132,132,NA,0,FALSE,FALSE,45.6599999999999,8,13
0.491072581120474,1.50673071252759,4.31088807183322,0.543184137772756,0.160470536393023,6.28318530717959,7.1866674832475,0.434313889468401,143,143,NA,1,FALSE,FALSE,83.2999999999993,8,14
0.507268500384552,2.01086572854166,1.38441789886481,0.513577523516354,0.028587771719221,0.435962336406599,4.69706752961142,0.449415725739791,131,131,NA,0,FALSE,FALSE,127.67,8,15
0.561526921721206,0.726240195922132,0.201377623924762,0.422539404671262,0.025,6.28318530717959,4.35517857194093,0.560224757971233,113,113,NA,1,FALSE,FALSE,121.009999999999,8,16
0.498379043102928,1.23775565070857,6.23245583725829,0.192623860283723,0.100461357954409,1.28215210712432,7.90293302567626,0.439750429808741,85,85,NA,52,FALSE,FALSE,107.9,8,17
0.494318164839402,0.665512886224321,0.831066951935269,0.314538518869447,0.0318260254187343,3.29427176629298,4.96121285160738,0.56896618354555,74,74,NA,0,FALSE,FALSE,94.5799999999999,8,18
0.544457121169279,1.78666456924894,0,0.462035861417452,0.197841953132134,6.28318530717959,4.05625054754064,0.476172791396784,116,116,NA,0,FALSE,FALSE,67.79,8,19
0.01,0.0202960676976645,0.0447972471032161,0.93753322138976,0.0296890944141682,2.18077331383756,4.27962024873683,0.677623884246157,108,108,NA,52,FALSE,FALSE,58.3099999999995,8,20
0.401977500734723,0.427317383478463,2.95675769951529,0,0.194214655978073,2.60081301007848,4.87556243056604,0.609716794531886,120,120,NA,0,FALSE,FALSE,32.3400000000001,8,21
0.507971555639873,1.21430509702139,0.765896011134106,0.541079120326479,0.0358312686294571,2.18882722999148,4.81013581438956,0.509229821787504,78,78,NA,0,FALSE,FALSE,68.8900000000003,8,22
0.489896305017647,1.21256938628264,0.629909440594307,0.212220373507023,0.2,2.64624995726538,4.43593480687832,0.51600006242966,84,84,NA,0,FALSE,FALSE,104.58,8,23
0.542257693158588,1.13383844971853,0.294930314557739,0.299098320359916,0.025,1.32193995782327,4.54125984194028,0.509981347433486,105,105,NA,1,FALSE,FALSE,125.900000000001,8,24
0.508879167833344,1.11867369824793,0.728753879032401,0.217632648768646,0.184411490822889,2.43389345217201,4.77630808411051,0.507432759040792,103,103,NA,0,FALSE,FALSE,124.53,8,25
0.512116427151624,0.507998844404002,3.78571305673908,0.1328311903205,0.0965287130475545,2.18179335489614,6.54504812807404,0.564035015998368,64,64,NA,0,FALSE,FALSE,80.3400000000001,8,26
0.443432470267964,0.400589606006464,0.97404105061156,0,0.025,2.82129148776458,4.76591644844834,0.487679662196913,46,46,NA,0,FALSE,FALSE,26.5600000000004,9,13
0.444470026219895,0.546077612013281,0,0.28146669038148,0.025,1.71324252571221,4.58502181809531,0.500812966093476,96,96,NA,0,FALSE,TRUE,101.219999999999,9,14
0.519697658824643,0.514798111321378,3.55134496056337,0.647465685787649,0.025,3.98737971161527,4.52067963141292,0.615671256106273,111,111,NA,1,FALSE,FALSE,98.1499999999996,9,16
0.551543051821542,0.831622466318602,1.03945504806628,0.45194009538933,0.025,2.13826475234279,5.01221788462483,0.527231311315025,105,105,NA,1,FALSE,TRUE,85.8900000000003,9,17
0.542525301355123,0.564094206217826,0,0.349434631013648,0.161506693018373,0.571402176405649,4.28936680641297,0.59140010423981,99,99,NA,0,FALSE,FALSE,60.4099999999999,9,18
0.492826884633164,1.59921729887163,1.15058449144449,0.14807075927848,0.0254944954422346,2.94780331742474,5.23597277051628,0.430226959720226,76,76,NA,0,FALSE,FALSE,84.3100000000004,9,19
0.483137468285392,1.5673621355535,2.71284568878009,0.158748618113879,0.131545712807433,2.54016109575204,4.8139991306305,0.454568893339286,105,105,NA,52,FALSE,FALSE,119.28,9,20
0.454590342149712,1.04587537845731,0,0.476218516002597,0.027980974824828,3.05922123628923,4.63989389424913,0.499178796763737,107,107,NA,0,FALSE,FALSE,56.4899999999998,9,21
0.476981082202687,1.43818237292383,0,0.326761301323918,0.025,2.00269265592735,4.60445844661551,0.458600324633506,107,107,NA,0,FALSE,FALSE,112.92,9,22
0.499491406092349,1.05555477976948,5.4264209250878,0.213594573628801,0.0319785764042443,1.61611703989037,7.47318414708166,0.448509882839579,67,67,NA,0,FALSE,FALSE,81.4400000000005,9,23
0.01,0.01,1.00012266287989,0.99999934356086,0.0500020444057175,3.14154983616573,5.00006814604421,4.66639078827286,50,50,NA,0,FALSE,FALSE,14.0299999999997,9,24
0.500161170047323,0.587176767398266,6.31255024799816,0.529641728142154,0.0433825276498825,0.51095978323072,8.06634690519171,0.526995519847834,116,116,NA,0,FALSE,FALSE,119.309999999999,9,25
0.43470464969726,0.404079965426239,2.31284283322622,0.569662065882914,0.031759920772925,1.38956336822348,5.53119033478409,0.455309783952181,124,124,NA,1,FALSE,FALSE,36.6500000000005,11,3
0.458058591735045,0.610440390601966,0.810019740790942,0.266111122827321,0.025,0,4.59333145089105,0.467700848917989,54,54,NA,0,FALSE,FALSE,25.7200000000003,11,6
0.439491200104676,0.902402994593854,0,0.237957813478236,0.12861594606498,3.73611019135408,4.50599255950059,0.4840535945083,115,115,NA,0,FALSE,FALSE,54.9400000000005,11,7
0.483033161122832,1.07809617254462,2.28957773683379,0.433702661779773,0.025,6.13826658023526,5.82315067425626,0.496391989429218,125,125,NA,1,FALSE,TRUE,41.6499999999996,11,9
0.4597900613308,0.80431305422775,0.0578332002146016,0.546251656398485,0.100380943006098,6.28318530717959,4.08289621680136,0.557515398017115,100,100,NA,0,FALSE,FALSE,33.4700000000012,11,10
0.457293388235257,0.703859337940952,2.22499198547398,0.0239680871814486,0.131144967150649,3.6333670594222,5.23948217972716,0.537290566951869,129,129,NA,1,FALSE,FALSE,32.4599999999991,11,13
0.529418351052715,0.332534268560406,2.46645751742273,0.155203304354066,0.0677587621481681,3.14025833536105,5.65586321566213,0.610751846406876,118,118,NA,0,FALSE,FALSE,48.2399999999998,11,14
0.487545592168035,0.876731434468124,0.0025538456595721,0.42361044361122,0.0655857066411612,0.328733188373956,4.19046401446339,0.545080276037075,125,125,NA,0,FALSE,FALSE,93.3599999999988,11,15
0.465857275605737,4.92775307509255,1.56797472377607e-04,0.841062878884645,0.025,0,4.19960613016092,1.36020963941791,70,70,NA,0,FALSE,TRUE,45.2000000000007,11,16
0.502968285336508,0.542211591111734,0.034075801149133,0,0.187893671866941,0.0841810251636829,4.19332438838871,0.597820052855701,54,54,NA,0,FALSE,FALSE,43.8299999999999,11,17
0.51260348173826,2.59251017083739,5.65784805749964,0.987947376156701,0.142565129850972,4.76721578456101,7.5877304071751,0.763927125902341,200,200,NA,52,FALSE,FALSE,79.8899999999994,11,18
0.461923125917117,1.59650386196194,0.605258560864002,0.336277034392319,0.183709372291113,6.28318530717959,4.32381571439754,0.461892153564293,117,117,NA,0,FALSE,FALSE,109.84,11,19
0.500411682097875,1.8012952346431,0.262333572944918,0.381006470505982,0.2,2.27940312368831,4.42547623364303,0.432942092379743,100,100,NA,0,FALSE,FALSE,80.3100000000013,11,20
0.539771340740605,0.999568564260012,0.707680519034648,0.846951817259487,0.0576883671337431,2.19114109717797,4.82481180051104,0.539533350370962,84,84,NA,52,FALSE,FALSE,78.6700000000001,11,21
0.507757132382929,0.513301616951533,2.34925020859347,0.397066369006782,0.0514628893277483,4.33236468699421,4.79683555989935,0.580287078108643,88,88,NA,0,FALSE,FALSE,53.6099999999988,11,24
0.462904273331232,0.34023030416221,0.010382390407626,0.0631502665488974,0.025,0,9.82320249793439,0.542497799149604,32,32,NA,0,FALSE,FALSE,37.0600000000013,11,25
0.491226002201451,2.80326220803386,0.144585575376973,0.120166569149748,0.0283901246281468,0,2.94793055956373,0.437016750567873,97,97,NA,0,FALSE,FALSE,73.75,11,26
0.466961852816261,1.11518148259754,1.61325187582916,0,0.0661163958763937,2.40984375279551,4.81691896838774,0.48235851224071,91,91,NA,0,FALSE,FALSE,73.7000000000007,11,27
0.535945502184186,0.504364660281498,1.89002534008891,0,0.196299883209466,4.9446010304686,4.41589437589079,0.504787341564461,87,87,NA,0,FALSE,FALSE,102.120000000001,13,18
0.538071202028051,0.559004284876014,0.0573807475040195,0.271139565037571,0.0529964735255489,2.07420047719026,3.57007814034447,0.54450053371815,98,98,NA,0,FALSE,FALSE,69.2199999999993,13,19
0.511031139855364,0.67232452512605,8.5279613478731,0.200809642818067,0.130301315899803,0.410082155132206,4.01631812521623,0.470159112797684,52,52,NA,0,FALSE,FALSE,39.1299999999992,13,22
0.571216881537511,2.22710949899491,0.681845643828914,0.294585105103316,0.025,0,1,0.583499522952567,94,94,NA,0,FALSE,TRUE,53.6700000000001,13,23
0.495024233228127,0.533756899434853,5.54613097260634,0.221207713085718,0.0355479370673704,1.5786169495308,7.52697361900861,0.519277729829423,73,73,NA,0,FALSE,FALSE,47.1599999999999,13,24
0.51596900005412,1.06151538284174,1.65217058452314,0.199947813404186,0.0343392574604397,2.89382521580389,5.19022949145899,0.513018210067565,120,120,NA,0,FALSE,FALSE,137.529999999999,13,25
0.504342855058167,4.40916899202402,5.11829405982278,0.0414525981528315,0.025,0,2.58429574561361,0.41885912080736,72,72,NA,0,FALSE,FALSE,95.9599999999991,13,26
0.502343828889058,1.53123443637178,0.690146056765661,0.417781958042907,0.140282322425323,3.75891037279308,5.09239749832856,0.461722693650298,114,114,NA,0,FALSE,FALSE,127.640000000001,13,27
0.517441724253783,0.47909336557386,0.455833182753608,0.27542353027791,0.0708154458880596,4.73143235849694,4.48289088860866,0.511813295562285,81,81,NA,0,FALSE,FALSE,68.6399999999994,14,12
0.425155246408866,0.520564738800255,0.735560827286993,0.154482398500198,0.171906036007976,3.08600709925505,4.80851369720121,0.588286203452482,58,58,NA,0,FALSE,FALSE,46.8000000000011,14,13
0.436947715416339,0.465842379712877,0,0.344757538111175,0.198982944812686,2.14153617077809,4.42419250415033,0.61791046796949,127,127,NA,1,FALSE,FALSE,84.9600000000009,14,14
0.491846937764903,0.527029033528747,5.6091757426506,0,0.0261514347612619,1.72759021156278,7.5371562588296,0.542756409447552,127,127,NA,0,FALSE,FALSE,132.950000000001,14,15
0.5159850442231,0.870503482547075,0.00747540914309606,0.242748980674689,0.191740626281468,1.27984768977893,4.30533940437778,0.544849446833693,96,96,NA,0,FALSE,FALSE,76.0900000000001,14,16
0.462068334481961,0.527233584818734,0.775403964168389,0.227684286875076,0.025,3.74020762356373,4.68683411235166,0.577782335286108,110,110,NA,1,FALSE,TRUE,113,14,17
0.464751340432646,1.75165524363608,0,0.591667448410304,0.025,1.32025990047088,4.53065119288161,0.447729603302992,108,108,NA,1,FALSE,FALSE,22.4200000000001,14,18
0.34646247335002,0.778344327579638,2.26207863879806,1.06741354656941,0.149584133968648,3.2155354942507,5.04244869188341,0.542719025188485,139,139,NA,1,FALSE,FALSE,5.68999999999869,14,22
0.458616779108146,0.485227764206142,0,0.233138268495665,0.2,0.56832640519082,4.35248328386728,0.60532126949418,82,82,NA,0,FALSE,FALSE,75.4699999999993,14,23
0.415813863336022,0.50842235799672,0.474929611308736,0,0.198379821755451,2.11777600622698,4.36808288331285,0.599818194638861,64,64,NA,0,FALSE,FALSE,35.3500000000004,14,24
0.502379386713242,0.78324366130098,1.4248549215354,0.563376979456751,0.184686183393187,2.38550844322994,5.25304547314058,0.539638082028443,81,81,NA,0,FALSE,FALSE,58.3500000000004,14,25
0.476809933746056,0.982925380349589,0.989615131634592,0.395395001903196,0.0372189980603284,2.68204111808139,4.93819760697671,0.515553282022546,67,67,NA,0,FALSE,FALSE,51.3199999999997,14,26
0.54281513860969,0.675702101692728,0,0,0.2,0.145259463400113,4.2780545071631,0.569148070349698,63,63,NA,0,FALSE,FALSE,54.5400000000009,14,27
0.215303749027139,0.403091947179811,0.815496742224062,0.978297884693444,0.0303186576015089,2.71912717241262,4.8452184712467,0.578975595420554,71,71,NA,52,FALSE,FALSE,19.5699999999997,14,28
0.732911313660045,4.83020022766372,0,0.951191934836585,0.181529636881481,6.17757527144422,3.78542935881197,1.36409691524084,45,45,NA,52,FALSE,FALSE,41.6400000000012,14,30
0.498533238481105,2.88560076133868,0.0132015596420511,0.590512759792853,0.0302788016367107,0.385527726224491,2.01266261701862,0.500099904090926,88,88,NA,0,FALSE,FALSE,51.3999999999996,14,31
0.01,0.025028733389574,0.996986243174216,1.0000430751191,0.0505276424472502,3.13211839664244,4.99872965158934,3.16801292120425,93,93,NA,52,FALSE,FALSE,69.619999999999,14,32
0.49505175202187,2.06583644749414,0.0270920751260474,0.436104502958568,0.0313771986973571,0.427084410821842,2.21896042610757,0.536395405134893,120,120,NA,0,TRUE,FALSE,79.0600000000013,14,33
0.524536971140241,0.474123074747465,0.581905191164645,0.453669428157479,0.17507349266226,2.96890862099607,4.68345505692369,0.612758534531894,63,63,NA,0,FALSE,FALSE,25.8099999999995,14,34
0.474378682082151,1.06535564037642,0.0648232188569141,1.01567168530406,0.192994794687418,6.28318530717959,4.33600603195948,0.49104707910867,58,58,NA,52,FALSE,FALSE,42.630000000001,14,35
0.46036800135543,1.23189367757356,0,0.300680956127662,0.025,3.51622884688057,4.68453347158183,0.477661519034737,150,150,NA,1,FALSE,TRUE,124.02,14,36
0.446553624872854,0.947120119095398,0.763882469203178,0,0.0866294473975129,3.09448130628529,4.69781270114523,0.515880777850578,115,115,NA,0,FALSE,FALSE,110.299999999999,14,37
0.215412438633509,0.304529913514561,0.803016763268441,1.00366411636031,0.0544602741554244,3.17418710192223,4.7272223056227,0.596142700824697,72,72,NA,0,FALSE,FALSE,64.6099999999988,14,38
0.523779744834664,0.902494520218881,0.576346219100388,0.388799626710601,0.130873097908168,2.57123889949025,4.36765127445799,0.546702686384696,72,72,NA,0,FALSE,FALSE,48.6599999999999,14,39
