"p1","p2","p3","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.553166546771111,0.222103734366478,10,281.846784465825,85,85,NA,0,TRUE,TRUE,19.9400000000023,1,30,583,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",569.693568931649,569.735019708851
0.490295165201933,0.404190461031349,5.70444932724112,449.60208401871,18,18,NA,0,TRUE,FALSE,6.28000000001339,1,43,885,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",905.204168037421,905.231409808136
0.518265667654295,0.730966341658097,4.7647965433763,265.905086346906,13,13,NA,0,TRUE,FALSE,2.48999999999069,1,45,500,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",537.810172693812,537.858559790586
0.475999788140603,2.06965357024269,1,369.262843865678,70,70,NA,0,TRUE,TRUE,16.6100000000006,1,48,597,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",744.525687731357,744.566159906736
0.507371589321408,0.588088140503491,4.88565147557155,412.405269358553,17,17,NA,0,TRUE,TRUE,4.69000000000233,1,49,708,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",830.810538717107,830.844629626197
0.547015615714236,0.578598786480761,4.97801038717459,399.456790749952,20,20,NA,0,TRUE,FALSE,5.55999999999767,1,53,693,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",804.913581499905,804.948414591342
0.488482037396433,0.515775614095172,4.59763973667559,588.375416696446,13,13,NA,0,TRUE,FALSE,5.08999999999651,1,54,998,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",1182.75083339289,1182.77497826211
0.011784548065891,0.0505518038780465,5.00256737205422,300.587986686605,11,11,NA,0,FALSE,FALSE,1.86000000000058,1,55,445,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",607.175973373209,607.230395141917
0.580847166246455,0.2991008470856,10,490.168329959323,108,108,NA,0,TRUE,TRUE,37.6000000000058,1,56,860,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",986.336659918647,986.364697301824
0.58838020900154,2.36490375914309,1,470.057499918024,67,67,NA,0,TRUE,TRUE,22.8999999999942,1,57,788,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",946.114999836049,946.145612080947
0.508788727928009,0.631247539657457,4.86545402685104,405.192430256849,16,16,NA,0,TRUE,FALSE,4.91000000000349,1,58,722,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",816.384860513698,816.418286697542
0.472705447167861,0.48172782338337,3.99911975811412,425.888753539405,13,13,NA,0,TRUE,FALSE,3.58000000000175,1,59,696,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",857.77750707881,857.812189159735
0.599338264886319,1.81253693485334,1,257.580089373094,49,49,NA,0,TRUE,TRUE,8.63999999999942,1,60,415,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",521.160178746187,521.218572906771
0.432245160479452,1.56497662049704,1,494.942310191823,57,57,NA,0,TRUE,TRUE,20.0400000000081,1,63,783,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",995.884620383645,995.915429112785
0.53182757763551,0.274721018398762,10,288.436029971371,66,66,NA,0,TRUE,TRUE,13.6199999999953,1,64,492,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",582.872059942742,582.921240270611
0.58514551518117,5.02413700055868,1,512.006528514128,63,63,NA,0,FALSE,TRUE,27.1699999999983,1,65,1016,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",1030.01305702826,1030.03677244328
0.502365805827496,0.649807972728074,4.93145030316849,326.215725042937,17,17,NA,0,TRUE,FALSE,4.02000000000407,1,66,595,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",658.431450085873,658.472059222929
0.54428869170905,0.266097787286218,10,403.381471266632,79,79,NA,0,TRUE,TRUE,21.8400000000111,1,67,697,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",812.762942533265,812.797574567897
0.51076472023542,0.77478866389431,4.51839429054746,483.014273261001,15,15,NA,0,TRUE,TRUE,5.06000000001222,1,68,875,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",972.028546522001,972.056101057018
0.553583894929017,0.615949449762427,5.10605198436226,339.512618663345,18,18,NA,0,TRUE,FALSE,5.81999999999243,2,21,829,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",685.025237326691,685.054328235782
0.519520936917787,0.975504293657132,5.08182074652839,491.278928749155,16,16,NA,0,TRUE,FALSE,6.55000000000291,2,22,1057,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",988.557857498311,988.580649521103
0.535337756092663,3.66687466071469,1,445.972960146171,97,97,NA,0,TRUE,TRUE,31.3899999999994,2,25,809,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",897.945920292342,897.975733956938
0.567483520627327,0.622781835629714,3.96189428523014,503.739820971483,12,12,NA,0,TRUE,TRUE,4.16999999999825,2,26,864,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",1013.47964194297,1013.50754891971
0.622416733960378,3.19752878837398,1,378.17742878622,55,55,NA,0,FALSE,TRUE,14.9799999999959,2,27,673,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",762.35485757244,762.390732011902
0.487579990144638,0.963624801010894,5.09445062665283,461.515754457629,17,17,NA,0,TRUE,FALSE,6.58999999999651,2,28,927,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",929.031508915259,929.057511082106
0.508351514312432,0.988564725667934,5.2358021172902,396.835424111032,18,18,NA,0,TRUE,FALSE,5.7100000000064,2,29,801,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",799.670848222064,799.700961145527
0.509991547440965,0.554882301269778,5.05945470614939,170.272438292419,26,26,NA,0,TRUE,FALSE,3.1299999999901,2,31,301,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",346.544876584837,346.625684665645
0.48960998276767,0.77806895788365,10,254.493611004559,58,58,NA,0,TRUE,TRUE,25.0999999999913,2,32,1062,3,"fit_glaze_osc_zeta_v4_no_amp_mouse",514.987222009117,515.009906319136
