"p1","p2","p3","p4","p5","p6","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","trial_n","free_param","type","AIC","cAIC"
0.359615280188243,2.44120667993665,1.42745909528295,0,0.025,0.361990150397809,1856.47642701963,170,170,NA,1,FALSE,TRUE,704.71,238,3500,6,"fit_glaze_osc_zeta_v4",3724.95285403925,3724.97690213545
0.618426311038222,2.40270342665164,1.04431623612063,0.0117856682229677,0.0428332477193973,3.41165230546761,1990.01036669071,79,79,NA,52,FALSE,FALSE,343.03,239,3679,6,"fit_glaze_osc_zeta_v4",3992.02073338142,3992.04360919841
0.587050596954819,3.35471767741174,1.03106257960645,0.853852763876334,0.0659121663853786,0.619232706862253,1910.2640030153,59,59,NA,0,FALSE,FALSE,252.22,240,3531,6,"fit_glaze_osc_zeta_v4",3832.5280060306,3832.55184257998
0.586642280797286,2.60635454858546,1.07144950845888,0.0344377209725051,0.199671067826009,3.2132238025473,1861.26829036394,120,120,NA,0,FALSE,FALSE,532.93,241,3563,6,"fit_glaze_osc_zeta_v4",3734.53658072788,3734.56020277512
0.512026306120757,3.52341968520359,1.03234120021753,0.829145321434561,0.0713713582722285,2.11242477111116,1820.37290990294,64,64,NA,52,FALSE,FALSE,286.78,242,3467,6,"fit_glaze_osc_zeta_v4",3652.74581980588,3652.77009726253
0.417805646395557,3.60873937383381,3.91008456661959,0.575126276912394,0.123504481320762,4.47328000661779,1820.02720889997,134,134,NA,52,FALSE,FALSE,542.47,243,3479,6,"fit_glaze_osc_zeta_v4",3652.05441779995,3652.07861134834
0.529702725397481,3.51633538527084,1.01343148414785,0.847530894193885,0.0428154867808018,4.11892925128078,1812.66723580493,41,41,NA,0,FALSE,FALSE,158.45,244,3434,6,"fit_glaze_osc_zeta_v4",3637.33447160986,3637.35898284417
0.530048652860765,2.66437067267187,0.850431088871298,0,0.025,6.280043714526,1800.50113164471,67,67,NA,0,FALSE,TRUE,260.7,245,3516,6,"fit_glaze_osc_zeta_v4",3613.00226328942,3613.02620173342
0.195342061427695,3.58790735570393,1.00701444386162,0.850087362387681,0.0319055216104473,4.2228855402615,1999.46593391295,25,25,NA,0,FALSE,FALSE,98.1900000000001,246,3603,6,"fit_glaze_osc_zeta_v4",4010.9318678259,4010.955227114
0.421016805750241,2.67118060707195,1.95508244343399,0,0.0744554084702459,2.0106900521544,1890.62517818832,125,125,NA,0,FALSE,FALSE,484.53,247,3545,6,"fit_glaze_osc_zeta_v4",3793.25035637663,3793.27409860388
0.512997997505898,2.71097715449837,1.66918741164083,0.0558221718409838,0.0642503620657512,2.00458657602885,1804.39963230781,114,114,NA,0,FALSE,FALSE,417.3,248,3503,6,"fit_glaze_osc_zeta_v4",3620.79926461562,3620.82329207558
0.482077764851983,3.28714351644097,1.02169265849966,0.763102853728438,0.0631330868893855,3.34787643397476,1915.62820234454,97,97,NA,52,FALSE,FALSE,367.05,249,3606,6,"fit_glaze_osc_zeta_v4",3843.25640468908,3843.27974450569
0.01,1.09374556426015,0.607892965885091,0,0.0588531206085689,3.98854579089453,117.395104726167,116,116,NA,0,FALSE,TRUE,21.21,250,200,6,"fit_glaze_osc_zeta_v4",246.790209452335,247.225442612956
0.0734394175063062,5.87508275152842,7.02640533343323,1.37496274975853,0.025,1.24588306773761,69.3729753110315,107,107,NA,1,FALSE,FALSE,19.6100000000006,251,200,6,"fit_glaze_osc_zeta_v4",150.745950622063,151.181183782685
0.0776947657710922,3.32096204717728,2.89214262182603,0.585913333272043,0.0993792807902534,1.70485030014192,98.3023214678517,132,132,NA,1,FALSE,TRUE,23.8999999999996,252,200,6,"fit_glaze_osc_zeta_v4",208.604642935703,209.039876096325
0.772309209475112,4.23028143169594,0.854194134999916,7.28817454293137,0.0286117675363458,0.332950362327503,103.487637809835,74,74,NA,0,FALSE,FALSE,12.8800000000001,253,200,6,"fit_glaze_osc_zeta_v4",218.97527561967,219.410508780292
0.01,0.573897446533871,0.954450619602344,0,0.0455581112710388,0,128.07829404659,63,63,NA,0,FALSE,FALSE,10.5500000000002,254,200,6,"fit_glaze_osc_zeta_v4",268.15658809318,268.591821253802
0.495543854224279,2.18009585618282,0.0599655347163423,1.5163529331271,0.123247349376957,0,126.516273192758,134,134,NA,0,FALSE,FALSE,23.0299999999997,255,200,6,"fit_glaze_osc_zeta_v4",265.032546385516,265.467779546137
0.0569938793145709,2.42138456479816,3.32715066702245,0.365564264152074,0.113806131982111,6.28004371452599,108.407313974407,150,150,NA,0,FALSE,TRUE,27.2399999999998,256,200,6,"fit_glaze_osc_zeta_v4",228.814627948813,229.249861109435
0.578318419743823,5.30796019787512,0,0.523635274863619,0.025,6.07491536772708,73.4021840861998,112,112,NA,1,FALSE,TRUE,20.2800000000007,257,200,6,"fit_glaze_osc_zeta_v4",158.8043681724,159.239601333021
0.01,1.54292124646398,0,10,0.0286232564226093,1.29503960366484,85.081227078949,131,131,NA,0,FALSE,TRUE,24.2200000000003,258,200,6,"fit_glaze_osc_zeta_v4",182.162454157898,182.59768731852
0.261554858645974,1.78648294117437,0.956328298100698,1.9304400598096,0.025,1.94032849862972,128.266775138849,57,57,NA,0,FALSE,TRUE,9.75,259,200,6,"fit_glaze_osc_zeta_v4",268.533550277698,268.96878343832
0.597516822891742,5.3949474824932,1.79923174753216,0.730262376708851,0.140182636902191,2.59436405425782,72.2165971153523,107,107,NA,0,FALSE,FALSE,18.4900000000007,260,200,6,"fit_glaze_osc_zeta_v4",156.433194230705,156.868427391326
