"Trial","Variable","Mean","Sd","Error","p"
44,"diff_acf_Stimulus",0.00229421464396724,0.0364348711423905,0.00155204711164844,"< 0.05"
45,"diff_acf_Stimulus",0.00382892579558074,0.0377544891636501,0.00160825999985576,"< 0.05"
46,"diff_acf_Stimulus",0.00346053859738328,0.0377755683995412,0.00160953812083979,"< 0.05"
47,"diff_acf_Stimulus",0.00191457424648316,0.0375436547734629,0.00160003489006193,"< 0.05"
48,"diff_acf_Stimulus",0.00263551838951119,0.0374316598080645,0.00159563915464129,"< 0.05"
49,"diff_acf_Stimulus",0.00249672863501726,0.0377147598527796,0.00160808754856053,"< 0.05"
50,"diff_acf_Stimulus",0.00480996754177541,0.0373923498343275,0.00159509565707742,"< 0.05"
51,"diff_acf_Stimulus",0.00337611911583502,0.0372715305814637,0.00158994170803736,"< 0.05"
52,"diff_acf_Stimulus",0.00339304712309418,0.0363201840073857,0.00154935884027401,"< 0.05"
53,"diff_acf_Stimulus",0.00200077368604854,0.036494739561735,0.00155680509085454,"< 0.05"
54,"diff_acf_Stimulus",0.00202066702881546,0.0373975138640381,0.00159531594602425,"< 0.05"
55,"diff_acf_Stimulus",0.00311449326858373,0.0370713530863483,0.00158215212546699,"< 0.05"
56,"diff_acf_Stimulus",0.00272873846817689,0.036907336960659,0.00157515215270457,"< 0.05"
57,"diff_acf_Stimulus",0.00260829869770279,0.0365826434099537,0.00156166498028924,"< 0.05"
58,"diff_acf_Stimulus",0.00215105621420027,0.03693760289742,0.0015775662831124,"< 0.05"
59,"diff_acf_Stimulus",0.00270388073865088,0.0361805085717604,0.0015455985732306,"< 0.05"
60,"diff_acf_Stimulus",0.0033907042164134,0.0360533904809851,0.00154053416954292,"< 0.05"
61,"diff_acf_Stimulus",0.00229616912068459,0.0364412769699539,0.00155784886502329,"< 0.05"
62,"diff_acf_Stimulus",0.0024027358425759,0.0360619920928717,0.00154200143770691,"< 0.05"
63,"diff_acf_Stimulus",0.00368994384933238,0.0360528483476176,0.00154197745995106,"< 0.05"
64,"diff_acf_Stimulus",0.00165558999242524,0.0359634720443142,0.00153815484255843,"< 0.05"
65,"diff_acf_Stimulus",0.00308423640569937,0.0365399625115569,0.00156281129404858,"< 0.05"
66,"diff_acf_Stimulus",0.00217789640063728,0.035641015106895,0.00152472645829683,"< 0.05"
67,"diff_acf_Stimulus",0.00262848853856627,0.0357476232676058,0.00153001626687604,"< 0.05"
68,"diff_acf_Stimulus",0.00273318636037515,0.035828257682682,0.00153346746042289,"< 0.05"
69,"diff_acf_Stimulus",0.0027103018142451,0.0355531243033498,0.00152241778449497,"< 0.05"
70,"diff_acf_Stimulus",0.00224540075780742,0.0347088711461008,0.00148662092511153,"< 0.05"
71,"diff_acf_Stimulus",0.00395708312262797,0.0364001782835435,0.00155943395981782,"< 0.05"
72,"diff_acf_Stimulus",0.00289141169478374,0.0357259608681278,0.00153054955365613,"< 0.05"
73,"diff_acf_Stimulus",0.00318673534094021,0.0359920473094439,0.00154231755529946,"< 0.05"
74,"diff_acf_Stimulus",0.00206633310923992,0.0358211195392333,0.00153536002706009,"< 0.05"
75,"diff_acf_Stimulus",0.0026378985075638,0.0364300409194274,0.0015614595336863,"< 0.05"
76,"diff_acf_Stimulus",0.00227807416905486,0.0355249267069975,0.00152266464956307,"< 0.05"
77,"diff_acf_Stimulus",0.0019169894572481,0.0361947006111526,0.00155137240891943,"< 0.05"
78,"diff_acf_Stimulus",0.00279763563773061,0.0352624378813518,0.00151177542771039,"< 0.05"
79,"diff_acf_Stimulus",0.00296359518964849,0.036059060401619,0.00154592832307607,"< 0.05"
80,"diff_acf_Stimulus",0.00228786501742912,0.0359984044077323,0.00154332787209733,"< 0.05"
81,"diff_acf_Stimulus",0.00287352508755569,0.035695428158186,0.00153033863831874,"< 0.05"
82,"diff_acf_Stimulus",0.0026682464465186,0.0355148801823492,0.00152296255274164,"< 0.05"
83,"diff_acf_Stimulus",0.00215199174190109,0.0360963320399038,0.00154826721220063,"< 0.05"
84,"diff_acf_Stimulus",0.00401843575565698,0.0356735706942588,0.00153013385922381,"< 0.05"
85,"diff_acf_Stimulus",0.00285507144150398,0.0349905220121131,0.0015011956182802,"< 0.05"
86,"diff_acf_Stimulus",0.00196522169199488,0.0358773889757119,0.00153961370427346,"< 0.05"
87,"diff_acf_Stimulus",0.00177784337740881,0.0347939051487874,0.00149347596094819,"< 0.05"
88,"diff_acf_Stimulus",0.00140036137658554,0.0355262367054485,0.00152491018974889,"> 0.05"
89,"diff_acf_Stimulus",9.8524264195628e-04,0.0354610726910278,0.00152247826909072,"> 0.05"
90,"diff_acf_Stimulus",7.17012361156045e-04,0.035243386935787,0.00151313219446031,"> 0.05"
91,"diff_acf_Stimulus",0.00280814391492669,0.0346903662011786,0.00149010411084648,"< 0.05"
92,"diff_acf_Stimulus",5.8970187199778e-04,0.0347981576538482,0.00149509332409738,"> 0.05"
93,"diff_acf_Stimulus",0.00151806491581506,0.0354150138401821,0.00152159638139398,"> 0.05"
94,"diff_acf_Stimulus",3.36713647013264e-04,0.034730079573101,0.00149252701919903,"> 0.05"
95,"diff_acf_Stimulus",8.9780096248692e-04,0.0353295294157246,0.00151828840810939,"> 0.05"
96,"diff_acf_Stimulus",0.00236628039769963,0.0355218581831383,0.00152692083953715,"< 0.05"
97,"diff_acf_Stimulus",0.00206207367751898,0.034740053635534,0.00149331466809118,"< 0.05"
98,"diff_acf_Stimulus",0.00132547292982842,0.0352374993489986,0.00151506198145341,"> 0.05"
99,"diff_acf_Stimulus",0.00139327960174288,0.0351861769666646,0.00151285533819812,"> 0.05"
2,"diff_acf_History",0.0328595882384255,0.0334881372122273,0.0014245053491241,"< 0.05"
3,"diff_acf_History",0.0086970638493085,0.0361441660400609,0.00153748646983257,"< 0.05"
4,"diff_acf_History",0.00618371826346663,0.0368529368294447,0.00156763588585956,"< 0.05"
5,"diff_acf_History",0.00557323020471785,0.0362429643237994,0.00154168911277977,"< 0.05"
6,"diff_acf_History",0.00425762457247169,0.0353805968523495,0.00150500606086184,"< 0.05"
7,"diff_acf_History",0.00342559553675081,0.035577428303257,0.00151337880052534,"< 0.05"
8,"diff_acf_History",0.00424450768493161,0.0356772789129563,0.00151762620690476,"< 0.05"
9,"diff_acf_History",0.00223100077536952,0.0356777031651767,0.00151800180906998,"< 0.05"
10,"diff_acf_History",0.00157592843536256,0.0357036415224731,0.00151910542476851,"> 0.05"
11,"diff_acf_History",0.00282450026869099,0.034942213114244,0.00148670844854451,"< 0.05"
12,"diff_acf_History",0.0022099293851267,0.0362118248624371,0.00154072742285042,"< 0.05"
13,"diff_acf_History",0.00359039523712146,0.0356562688738039,0.00151708983071394,"< 0.05"
14,"diff_acf_History",0.00275089119506186,0.0351113995740796,0.0014939069318917,"< 0.05"
15,"diff_acf_History",0.00343965108511494,0.0354255423014842,0.00150762824069591,"< 0.05"
16,"diff_acf_History",0.00277889003020772,0.0350667131962611,0.00149235731306934,"< 0.05"
17,"diff_acf_History",0.00208460549000057,0.0357563083952029,0.00152170487217585,"< 0.05"
18,"diff_acf_History",0.00271039665362215,0.035853056479372,0.00152582224440081,"< 0.05"
19,"diff_acf_History",0.00227183598758494,0.0358739002107842,0.0015267093048684,"< 0.05"
20,"diff_acf_History",0.00187929008057576,0.0351771306867944,0.0014970564232644,"< 0.05"
21,"diff_acf_History",0.00163392632756186,0.0353636632346943,0.00150499481231233,"< 0.05"
22,"diff_acf_History",0.00214528546375947,0.0352378874246358,0.0014999957354253,"< 0.05"
23,"diff_acf_History",0.00360077999994632,0.0353449048400959,0.00150455122040293,"< 0.05"
24,"diff_acf_History",9.35824583558388e-04,0.0350923083640298,0.00149379876999872,"> 0.05"
25,"diff_acf_History",0.00127696058017422,0.0352780828480414,0.00150170676205313,"> 0.05"
26,"diff_acf_History",0.00182506370123669,0.0347597120337414,0.00147964090999313,"< 0.05"
27,"diff_acf_History",0.00167337368098171,0.0341978693515365,0.0014557245606067,"< 0.05"
28,"diff_acf_History",0.00214341270699453,0.0347398198255666,0.00147879414449125,"< 0.05"
29,"diff_acf_History",0.00113432904112315,0.0358703451390457,0.00152691800414758,"> 0.05"
30,"diff_acf_History",0.00198973976735897,0.0352993599399589,0.00150261247886736,"< 0.05"
31,"diff_acf_History",0.00230180208529386,0.0344503562873767,0.0014664723481357,"< 0.05"
32,"diff_acf_History",5.70405624519622e-04,0.0361767932398728,0.00153996279422908,"> 0.05"
33,"diff_acf_History",-2.42697600247411e-04,0.0347030290879241,0.00147722804749735,"> 0.05"
34,"diff_acf_History",8.20777720605313e-05,0.035434622391198,0.00150872616359984,"> 0.05"
35,"diff_acf_History",1.55009649792323e-04,0.0355127617217468,0.0015120531597536,"> 0.05"
36,"diff_acf_History",7.53610305856785e-04,0.0353418523980849,0.00150477622688932,"> 0.05"
37,"diff_acf_History",0.00166354790468876,0.0354999755454448,0.0015115087532546,"< 0.05"
38,"diff_acf_History",0.00126183060445802,0.0343831443607483,0.00146395660467874,"> 0.05"
39,"diff_acf_History",0.00128628516441294,0.0339670951520094,0.0014465835460078,"> 0.05"
40,"diff_acf_History",8.81118463722801e-04,0.0347364941292084,0.00147935054877181,"> 0.05"
41,"diff_acf_History",0.00136895598515686,0.0350540193907934,0.00149287324821947,"> 0.05"
42,"diff_acf_History",0.00114972172961938,0.0342275866375313,0.00145767730292592,"> 0.05"
43,"diff_acf_History",6.93298381367302e-04,0.035387571486823,0.00150707849514133,"> 0.05"
44,"diff_acf_History",0.00204151090464996,0.0348660193536662,0.00148521740123783,"< 0.05"
45,"diff_acf_History",3.21327704164156e-04,0.0344762480866679,0.00146861398395705,"> 0.05"
46,"diff_acf_History",0.00115437040193945,0.0346247889443926,0.00147528998485457,"> 0.05"
47,"diff_acf_History",0.00145756291136087,0.0345731312821363,0.00147343716651716,"> 0.05"
48,"diff_acf_History",6.69509234867857e-04,0.0352530262246638,0.00150276822486912,"> 0.05"
49,"diff_acf_History",0.00151652690893512,0.0353869515470607,0.001508834111273,"> 0.05"
50,"diff_acf_History",4.20090059087659e-04,0.0345222791333918,0.00147266319881119,"> 0.05"
51,"diff_acf_History",2.78850611861586e-04,0.0339750561079893,0.00144931957170191,"> 0.05"
52,"diff_acf_History",-0.00114216687327632,0.0345493032516014,0.001473816002895,"> 0.05"
53,"diff_acf_History",5.51285480116951e-05,0.034750287802983,0.00148238967067648,"> 0.05"
54,"diff_acf_History",7.86179905169241e-04,0.0336657486645922,0.00143612502891841,"> 0.05"
55,"diff_acf_History",0.0013402498805252,0.0349274334523472,0.00149065271356626,"> 0.05"
56,"diff_acf_History",6.64393738839247e-04,0.0351353293055288,0.00149952541009883,"> 0.05"
57,"diff_acf_History",1.99226678845622e-04,0.034756563533582,0.00148371202970053,"> 0.05"
58,"diff_acf_History",1.88670636872051e-04,0.0340368323845317,0.00145367741655851,"> 0.05"
59,"diff_acf_History",0.00173603219921894,0.03525473006813,0.00150605015363056,"< 0.05"
60,"diff_acf_History",7.60738225331253e-04,0.0336612001028907,0.00143831767982194,"> 0.05"
61,"diff_acf_History",0.00133273645751049,0.0345714244115754,0.0014779134750469,"> 0.05"
62,"diff_acf_History",1.80740389410233e-04,0.0348652889418723,0.00149083072105329,"> 0.05"
63,"diff_acf_History",9.83437909779227e-04,0.0351553835256861,0.00150359296080763,"> 0.05"
64,"diff_acf_History",-6.84664798919444e-04,0.0337980913308219,0.00144554168145049,"> 0.05"
65,"diff_acf_History",7.9226305023564e-04,0.0340702816884656,0.00145718324142534,"> 0.05"
66,"diff_acf_History",-4.33583997746738e-04,0.033670263031233,0.00144041747261016,"> 0.05"
67,"diff_acf_History",4.92182921476016e-04,0.0339467368364631,0.00145293742127509,"> 0.05"
68,"diff_acf_History",3.82565682931213e-04,0.0353761533933141,0.00151411716930343,"> 0.05"
69,"diff_acf_History",8.58028870305933e-04,0.0345965171017813,0.00148145497616291,"> 0.05"
70,"diff_acf_History",0.00131635257309794,0.0344859457667994,0.00147707277437471,"> 0.05"
71,"diff_acf_History",8.70597284611036e-04,0.033844990440994,0.00144996618017272,"> 0.05"
72,"diff_acf_History",9.05624636315044e-05,0.0333658783452819,0.00142944035563436,"> 0.05"
73,"diff_acf_History",7.35542936241106e-04,0.0346605495224801,0.00148526071732576,"> 0.05"
74,"diff_acf_History",0.00116698702915405,0.0343951906686594,0.00147424205482831,"> 0.05"
75,"diff_acf_History",0.00208207960582166,0.0350938981189998,0.0015041899599653,"< 0.05"
76,"diff_acf_History",7.63208025071006e-04,0.0337446408016347,0.00144635827357616,"> 0.05"
77,"diff_acf_History",0.00147238075063902,0.0338745641384752,0.00145192703023517,"> 0.05"
78,"diff_acf_History",-1.93646357336886e-04,0.0339018652233833,0.00145344479501697,"> 0.05"
79,"diff_acf_History",2.46044633016544e-04,0.0334711342072445,0.00143497844370166,"> 0.05"
80,"diff_acf_History",9.81398413142126e-04,0.0340333418105987,0.00145908147488977,"> 0.05"
81,"diff_acf_History",0.00101994215803361,0.0347031098244778,0.00148779584878121,"> 0.05"
82,"diff_acf_History",-2.64801722867651e-05,0.0336258885220365,0.00144195809640316,"> 0.05"
83,"diff_acf_History",0.00109331496672211,0.034145251905579,0.00146458022159417,"> 0.05"
84,"diff_acf_History",0.0010345608112663,0.0343231666141997,0.00147221145430837,"> 0.05"
85,"diff_acf_History",0.00138171733792211,0.0340847708643285,0.00146233624791026,"> 0.05"
86,"diff_acf_History",0.00115269422942078,0.0330606786884431,0.00141873964172162,"> 0.05"
87,"diff_acf_History",8.80738164059683e-04,0.0331851464488679,0.00142442241737434,"> 0.05"
88,"diff_acf_History",5.3382625252718e-04,0.0338393142075547,0.00145250158290199,"> 0.05"
89,"diff_acf_History",0.00108966063133167,0.0331769021951353,0.00142441017134323,"> 0.05"
90,"diff_acf_History",0.0011515686644228,0.0337812979609004,0.00145035917258539,"> 0.05"
91,"diff_acf_History",0.00129277101132737,0.0336712938426409,0.00144633046193483,"> 0.05"
92,"diff_acf_History",-9.02789809912508e-04,0.034201240429857,0.00146944693886327,"> 0.05"
93,"diff_acf_History",2.9381003056342e-04,0.0334992704418195,0.00143928699036049,"> 0.05"
94,"diff_acf_History",-3.04737364377624e-04,0.0332615256417018,0.00142941583578954,"> 0.05"
95,"diff_acf_History",7.76232917948141e-04,0.0337629172714288,0.00145096316777859,"> 0.05"
96,"diff_acf_History",-2.65617358464429e-04,0.0330575085474708,0.00142098981545597,"> 0.05"
97,"diff_acf_History",5.20525643804167e-04,0.0334870710452036,0.00143945472588633,"> 0.05"
98,"diff_acf_History",8.96622979952818e-06,0.0342373515245052,0.00147205989638161,"> 0.05"
99,"diff_acf_History",1.27343287180305e-04,0.0334157905955262,0.00143673628511692,"> 0.05"
2,"diff_acf_Difficulty",0.0271585086689842,0.035002530779387,0.0014889240333712,"< 0.05"
3,"diff_acf_Difficulty",-0.0183976218480503,0.041387599058761,0.00176052958314689,"< 0.05"
4,"diff_acf_Difficulty",0.00550520671245153,0.0369728352012433,0.00157273607614174,"< 0.05"
5,"diff_acf_Difficulty",0.00390560960391247,0.0365486606880652,0.0015546927057639,"< 0.05"
6,"diff_acf_Difficulty",0.00366616735677497,0.0371744034798601,0.00158131030913905,"< 0.05"
7,"diff_acf_Difficulty",0.00224400542205811,0.0374925909679991,0.00159484524468969,"< 0.05"
8,"diff_acf_Difficulty",0.00414729707392003,0.0375356888250944,0.00159667852456366,"< 0.05"
9,"diff_acf_Difficulty",0.00208225891531702,0.0377525362348927,0.00160628104438862,"< 0.05"
10,"diff_acf_Difficulty",0.00203716779957282,0.0367157178335869,0.00156216687589598,"< 0.05"
11,"diff_acf_Difficulty",0.00304265762351282,0.0366723234127451,0.00156032054601772,"< 0.05"
12,"diff_acf_Difficulty",0.00442599727654622,0.0369320441693858,0.00157137104937014,"< 0.05"
13,"diff_acf_Difficulty",0.00434626982604161,0.0373154967327379,0.00158768604818512,"< 0.05"
14,"diff_acf_Difficulty",0.00322427521999513,0.0370283765685631,0.00157546976490534,"< 0.05"
15,"diff_acf_Difficulty",0.00276003294564633,0.0379832091306735,0.00161647656005714,"< 0.05"
16,"diff_acf_Difficulty",0.00438075006825853,0.0372191047191244,0.0015839580630956,"< 0.05"
17,"diff_acf_Difficulty",0.0034437396498543,0.0377567399091154,0.00160683855956688,"< 0.05"
18,"diff_acf_Difficulty",0.00368438081426359,0.0365002917492867,0.00155336706398306,"< 0.05"
19,"diff_acf_Difficulty",0.00296063295081775,0.0380589725652103,0.0016197008746646,"< 0.05"
20,"diff_acf_Difficulty",0.00350395805914812,0.0373037045514302,0.00158755843412893,"< 0.05"
21,"diff_acf_Difficulty",0.00389942146043635,0.0362587699961323,0.00154308846294715,"< 0.05"
22,"diff_acf_Difficulty",0.0036083379078869,0.0364203100724902,0.00155032874511679,"< 0.05"
23,"diff_acf_Difficulty",0.00367551534519539,0.036458883416244,0.00155197072354854,"< 0.05"
24,"diff_acf_Difficulty",0.00221129320858431,0.0369260534189661,0.00157185707494519,"< 0.05"
25,"diff_acf_Difficulty",0.00435481718665264,0.0369634240653383,0.00157344785731852,"< 0.05"
26,"diff_acf_Difficulty",0.00357025099331785,0.037369606467477,0.0015907381069771,"< 0.05"
27,"diff_acf_Difficulty",0.00177992528234409,0.0363963607312791,0.00154930927680276,"> 0.05"
28,"diff_acf_Difficulty",0.00391193201687062,0.0372620415964593,0.00158615931807685,"< 0.05"
29,"diff_acf_Difficulty",0.00246681911977675,0.0375833044634896,0.00159983473864587,"< 0.05"
30,"diff_acf_Difficulty",0.00234153296208507,0.0370218582165045,0.00157593526459399,"< 0.05"
31,"diff_acf_Difficulty",0.00300270671129089,0.0369746760265821,0.00157392682740198,"< 0.05"
32,"diff_acf_Difficulty",0.00422262572444212,0.0361555076954153,0.00153905671760968,"< 0.05"
33,"diff_acf_Difficulty",0.00358147854216374,0.0361062638206671,0.00153696051924149,"< 0.05"
34,"diff_acf_Difficulty",0.00326699316674997,0.0377511008098642,0.00160735658102245,"< 0.05"
35,"diff_acf_Difficulty",0.00338997645171058,0.037806615286824,0.00160972026202695,"< 0.05"
36,"diff_acf_Difficulty",0.00381261102136979,0.036964250291519,0.00157385426369101,"< 0.05"
37,"diff_acf_Difficulty",0.00371811378869635,0.0363198654683253,0.00154641781378487,"< 0.05"
38,"diff_acf_Difficulty",0.00380414572914112,0.0368125436501734,0.00156739493765493,"< 0.05"
39,"diff_acf_Difficulty",0.00378537849530677,0.0375930422152734,0.00160100462137322,"< 0.05"
40,"diff_acf_Difficulty",0.00207078299164985,0.0368013193677863,0.00156728689428917,"< 0.05"
41,"diff_acf_Difficulty",0.00282096648435079,0.0373803298349657,0.00159194567099762,"< 0.05"
42,"diff_acf_Difficulty",0.00349765600921768,0.0365907319685494,0.0015583184421631,"< 0.05"
43,"diff_acf_Difficulty",0.00421079019369093,0.0356451223730523,0.00151804701843164,"< 0.05"
44,"diff_acf_Difficulty",0.00388408881867775,0.0371662792060893,0.00158320352134902,"< 0.05"
45,"diff_acf_Difficulty",0.00415044926323172,0.0359336743262477,0.0015306972057349,"< 0.05"
46,"diff_acf_Difficulty",0.00365819317797535,0.0362798887863006,0.0015458103344406,"< 0.05"
47,"diff_acf_Difficulty",0.00384238107563316,0.0364954542816548,0.0015553626979487,"< 0.05"
48,"diff_acf_Difficulty",0.00347927579093561,0.0367313807597902,0.00156578761521367,"< 0.05"
49,"diff_acf_Difficulty",0.00403932483289945,0.0367031236311473,0.00156495325265013,"< 0.05"
50,"diff_acf_Difficulty",0.00296290002576173,0.0352524401298533,0.00150381065650195,"< 0.05"
51,"diff_acf_Difficulty",0.00339453048835755,0.0367191588458573,0.00156637844548601,"< 0.05"
52,"diff_acf_Difficulty",0.00292668910798417,0.036462656090079,0.0015554364631398,"< 0.05"
53,"diff_acf_Difficulty",0.0043515370335925,0.0356179330204857,0.00151940197732355,"< 0.05"
54,"diff_acf_Difficulty",0.00215710411542063,0.0361723154833792,0.0015430510141677,"< 0.05"
55,"diff_acf_Difficulty",0.00331778281691629,0.0360377717573674,0.00153804035828435,"< 0.05"
56,"diff_acf_Difficulty",0.00284442535727282,0.0362546185303451,0.00154729506722277,"< 0.05"
57,"diff_acf_Difficulty",0.00372587158762642,0.0361864745861428,0.00154475305373722,"< 0.05"
58,"diff_acf_Difficulty",0.00260197741863868,0.0363706528770345,0.00155335244230487,"< 0.05"
59,"diff_acf_Difficulty",0.00165818939235443,0.0355422928847729,0.00151833457683694,"> 0.05"
60,"diff_acf_Difficulty",0.00411601813257536,0.0365971493517807,0.00156376857577427,"< 0.05"
61,"diff_acf_Difficulty",0.00188529034867543,0.036415639296709,0.00155675286555545,"< 0.05"
62,"diff_acf_Difficulty",0.00361116226914968,0.0364492285049816,0.00155855956635017,"< 0.05"
63,"diff_acf_Difficulty",0.00248774842656292,0.0364352983765047,0.00155833481730645,"< 0.05"
64,"diff_acf_Difficulty",0.00193975501544566,0.0364989678510381,0.00156105795567463,"< 0.05"
65,"diff_acf_Difficulty",0.00284928016684537,0.036599777295927,0.00156536956762467,"< 0.05"
66,"diff_acf_Difficulty",0.00325519078109988,0.0365014770228357,0.00156153711157526,"< 0.05"
67,"diff_acf_Difficulty",0.00196814557214027,0.0360046550801746,0.00154101735781266,"< 0.05"
68,"diff_acf_Difficulty",0.00198296699133221,0.0359944745469409,0.00154058162586661,"< 0.05"
69,"diff_acf_Difficulty",0.0034650990142634,0.0355626439176011,0.00152282542321369,"< 0.05"
70,"diff_acf_Difficulty",0.00475469879003483,0.035146863163349,0.00150538062764211,"< 0.05"
71,"diff_acf_Difficulty",0.00269939310784129,0.0363906570645513,0.00155902605763339,"< 0.05"
72,"diff_acf_Difficulty",0.00399674933577805,0.0356859524058576,0.00152883553582198,"< 0.05"
73,"diff_acf_Difficulty",0.00155917001101592,0.0356708039154926,0.00152855175526716,"> 0.05"
74,"diff_acf_Difficulty",0.00260469905469948,0.0355861550364469,0.00152528901001772,"< 0.05"
75,"diff_acf_Difficulty",0.00270617668831841,0.0353962836939316,0.00151715076997017,"< 0.05"
76,"diff_acf_Difficulty",0.00239416363914958,0.0361441000143431,0.00154920357291748,"< 0.05"
77,"diff_acf_Difficulty",0.00256115337044449,0.0360336891482827,0.00154447115716714,"< 0.05"
78,"diff_acf_Difficulty",0.00320165994381306,0.0348416544527058,0.00149373555054832,"< 0.05"
79,"diff_acf_Difficulty",0.00250558205621698,0.0359110494120354,0.00153958277833987,"< 0.05"
80,"diff_acf_Difficulty",0.00217319398427581,0.0355570565877557,0.0015244063559061,"< 0.05"
81,"diff_acf_Difficulty",0.00310054240490232,0.0365686046551031,0.00156777356486962,"< 0.05"
82,"diff_acf_Difficulty",0.00302218214666069,0.0352364757672682,0.00151102390909398,"< 0.05"
83,"diff_acf_Difficulty",0.00274200490357918,0.0350389810069377,0.00150291462805667,"< 0.05"
84,"diff_acf_Difficulty",0.00250501474663448,0.0350355177628349,0.00150276608035143,"< 0.05"
85,"diff_acf_Difficulty",0.00233143509170677,0.0361287030456554,0.00155002690978742,"< 0.05"
86,"diff_acf_Difficulty",0.00200387639103547,0.0351887963381527,0.00151006398809524,"< 0.05"
87,"diff_acf_Difficulty",0.00148164656923394,0.0354281030468431,0.00152069795029315,"> 0.05"
88,"diff_acf_Difficulty",7.08084214060758e-04,0.0355193167057634,0.0015246131591875,"> 0.05"
89,"diff_acf_Difficulty",0.00332673983472762,0.0356843727242515,0.00153206538595637,"< 0.05"
90,"diff_acf_Difficulty",0.0024140528692696,0.035422469842591,0.00152082090247967,"< 0.05"
